# driver=ppo_car_009_bc_s13_deterministic hz=14.08 rows=8806 runs=10
# Ten held-out seeds, selected through results/rl/trace_manifest.json.
# Steering resampled to hz by nearest sample. Difference WITHIN a run, never across runs.
driver,run,steering,speed
ppo_car_009_bc_s13_deterministic,seed1001,-0.04955,8.54373
ppo_car_009_bc_s13_deterministic,seed1001,0.09852,8.65688
ppo_car_009_bc_s13_deterministic,seed1001,-0.0858,8.80595
ppo_car_009_bc_s13_deterministic,seed1001,-0.29463,8.8967
ppo_car_009_bc_s13_deterministic,seed1001,-0.58897,8.94825
ppo_car_009_bc_s13_deterministic,seed1001,-0.47041,8.95134
ppo_car_009_bc_s13_deterministic,seed1001,-0.51043,8.97763
ppo_car_009_bc_s13_deterministic,seed1001,-0.47996,8.98385
ppo_car_009_bc_s13_deterministic,seed1001,-0.48653,8.99443
ppo_car_009_bc_s13_deterministic,seed1001,-0.49563,8.99519
ppo_car_009_bc_s13_deterministic,seed1001,-0.49563,8.99042
ppo_car_009_bc_s13_deterministic,seed1001,-0.50617,8.97971
ppo_car_009_bc_s13_deterministic,seed1001,-0.51821,8.9688
ppo_car_009_bc_s13_deterministic,seed1001,-0.53196,8.95152
ppo_car_009_bc_s13_deterministic,seed1001,-0.52589,8.93848
ppo_car_009_bc_s13_deterministic,seed1001,-0.51537,8.92451
ppo_car_009_bc_s13_deterministic,seed1001,-0.50263,8.91646
ppo_car_009_bc_s13_deterministic,seed1001,-0.48716,8.91013
ppo_car_009_bc_s13_deterministic,seed1001,-0.46778,8.90875
ppo_car_009_bc_s13_deterministic,seed1001,-0.46778,8.912
ppo_car_009_bc_s13_deterministic,seed1001,-0.54416,8.8985
ppo_car_009_bc_s13_deterministic,seed1001,-0.52972,8.88963
ppo_car_009_bc_s13_deterministic,seed1001,-0.51027,8.88547
ppo_car_009_bc_s13_deterministic,seed1001,-0.36155,8.89249
ppo_car_009_bc_s13_deterministic,seed1001,-0.06594,8.94797
ppo_car_009_bc_s13_deterministic,seed1001,-0.06512,9.00487
ppo_car_009_bc_s13_deterministic,seed1001,-0.16493,9.08906
ppo_car_009_bc_s13_deterministic,seed1001,-0.1943,9.16224
ppo_car_009_bc_s13_deterministic,seed1001,-0.1943,9.21306
ppo_car_009_bc_s13_deterministic,seed1001,-0.18894,9.27471
ppo_car_009_bc_s13_deterministic,seed1001,-0.19987,9.31521
ppo_car_009_bc_s13_deterministic,seed1001,-0.2103,9.36103
ppo_car_009_bc_s13_deterministic,seed1001,-0.28063,9.38662
ppo_car_009_bc_s13_deterministic,seed1001,-0.26946,9.40621
ppo_car_009_bc_s13_deterministic,seed1001,-0.25585,9.41864
ppo_car_009_bc_s13_deterministic,seed1001,-0.24751,9.4336
ppo_car_009_bc_s13_deterministic,seed1001,-0.24751,9.44351
ppo_car_009_bc_s13_deterministic,seed1001,-0.24038,9.4554
ppo_car_009_bc_s13_deterministic,seed1001,-0.2319,9.46682
ppo_car_009_bc_s13_deterministic,seed1001,-0.22164,9.47564
ppo_car_009_bc_s13_deterministic,seed1001,-0.20976,9.48811
ppo_car_009_bc_s13_deterministic,seed1001,-0.19648,9.49823
ppo_car_009_bc_s13_deterministic,seed1001,-0.18241,9.5132
ppo_car_009_bc_s13_deterministic,seed1001,-0.16875,9.52535
ppo_car_009_bc_s13_deterministic,seed1001,-0.1684,9.54318
ppo_car_009_bc_s13_deterministic,seed1001,-0.1684,9.55621
ppo_car_009_bc_s13_deterministic,seed1001,-0.15144,9.57445
ppo_car_009_bc_s13_deterministic,seed1001,-0.14014,9.59359
ppo_car_009_bc_s13_deterministic,seed1001,-0.13217,9.60819
ppo_car_009_bc_s13_deterministic,seed1001,-0.12597,9.62752
ppo_car_009_bc_s13_deterministic,seed1001,-0.12083,9.64166
ppo_car_009_bc_s13_deterministic,seed1001,-0.1128,9.65993
ppo_car_009_bc_s13_deterministic,seed1001,-0.10437,9.67321
ppo_car_009_bc_s13_deterministic,seed1001,-0.09638,9.6906
ppo_car_009_bc_s13_deterministic,seed1001,-0.09638,9.7034
ppo_car_009_bc_s13_deterministic,seed1001,-0.08909,9.71999
ppo_car_009_bc_s13_deterministic,seed1001,-0.08395,9.73598
ppo_car_009_bc_s13_deterministic,seed1001,-0.08056,9.74746
ppo_car_009_bc_s13_deterministic,seed1001,-0.07834,9.7619
ppo_car_009_bc_s13_deterministic,seed1001,-0.0769,9.77199
ppo_car_009_bc_s13_deterministic,seed1001,-0.07647,9.78436
ppo_car_009_bc_s13_deterministic,seed1001,-0.07704,9.79278
ppo_car_009_bc_s13_deterministic,seed1001,-0.07855,9.80282
ppo_car_009_bc_s13_deterministic,seed1001,-0.07855,9.80941
ppo_car_009_bc_s13_deterministic,seed1001,-0.08097,9.81693
ppo_car_009_bc_s13_deterministic,seed1001,-0.0842,9.8216
ppo_car_009_bc_s13_deterministic,seed1001,-0.08808,9.82654
ppo_car_009_bc_s13_deterministic,seed1001,-0.09227,9.83001
ppo_car_009_bc_s13_deterministic,seed1001,-0.09586,9.83172
ppo_car_009_bc_s13_deterministic,seed1001,-0.13542,9.83217
ppo_car_009_bc_s13_deterministic,seed1001,-0.13067,9.82931
ppo_car_009_bc_s13_deterministic,seed1001,-0.13037,9.82437
ppo_car_009_bc_s13_deterministic,seed1001,-0.13037,9.8201
ppo_car_009_bc_s13_deterministic,seed1001,-0.08407,9.817
ppo_car_009_bc_s13_deterministic,seed1001,-0.12802,9.81512
ppo_car_009_bc_s13_deterministic,seed1001,-0.14826,9.81011
ppo_car_009_bc_s13_deterministic,seed1001,-0.14626,9.80315
ppo_car_009_bc_s13_deterministic,seed1001,-0.12963,9.79802
ppo_car_009_bc_s13_deterministic,seed1001,-0.12147,9.79285
ppo_car_009_bc_s13_deterministic,seed1001,-0.11416,9.79003
ppo_car_009_bc_s13_deterministic,seed1001,-0.11484,9.78785
ppo_car_009_bc_s13_deterministic,seed1001,-0.11484,9.78682
ppo_car_009_bc_s13_deterministic,seed1001,-0.09747,9.78717
ppo_car_009_bc_s13_deterministic,seed1001,-0.07912,9.78912
ppo_car_009_bc_s13_deterministic,seed1001,-0.05424,9.79427
ppo_car_009_bc_s13_deterministic,seed1001,-0.01066,9.80029
ppo_car_009_bc_s13_deterministic,seed1001,0.07223,9.81197
ppo_car_009_bc_s13_deterministic,seed1001,0.1232,9.82869
ppo_car_009_bc_s13_deterministic,seed1001,0.12088,9.8423
ppo_car_009_bc_s13_deterministic,seed1001,0.11416,9.85263
ppo_car_009_bc_s13_deterministic,seed1001,0.11416,9.8561
ppo_car_009_bc_s13_deterministic,seed1001,0.10617,9.85712
ppo_car_009_bc_s13_deterministic,seed1001,0.09545,9.85644
ppo_car_009_bc_s13_deterministic,seed1001,0.09061,9.85498
ppo_car_009_bc_s13_deterministic,seed1001,0.07562,9.85392
ppo_car_009_bc_s13_deterministic,seed1001,0.06278,9.85363
ppo_car_009_bc_s13_deterministic,seed1001,0.049,9.85507
ppo_car_009_bc_s13_deterministic,seed1001,0.03136,9.85749
ppo_car_009_bc_s13_deterministic,seed1001,0.0015,9.86276
ppo_car_009_bc_s13_deterministic,seed1001,0.0015,9.86851
ppo_car_009_bc_s13_deterministic,seed1001,-0.24319,9.87464
ppo_car_009_bc_s13_deterministic,seed1001,-0.16309,9.87548
ppo_car_009_bc_s13_deterministic,seed1001,-0.09562,9.87452
ppo_car_009_bc_s13_deterministic,seed1001,-0.0771,9.87301
ppo_car_009_bc_s13_deterministic,seed1001,-0.0751,9.87112
ppo_car_009_bc_s13_deterministic,seed1001,-0.08166,9.86962
ppo_car_009_bc_s13_deterministic,seed1001,-0.08643,9.86835
ppo_car_009_bc_s13_deterministic,seed1001,-0.09055,9.86623
ppo_car_009_bc_s13_deterministic,seed1001,-0.09055,9.86427
ppo_car_009_bc_s13_deterministic,seed1001,-0.09521,9.86119
ppo_car_009_bc_s13_deterministic,seed1001,-0.10078,9.85846
ppo_car_009_bc_s13_deterministic,seed1001,-0.1073,9.85419
ppo_car_009_bc_s13_deterministic,seed1001,-0.11475,9.85045
ppo_car_009_bc_s13_deterministic,seed1001,-0.12306,9.8446
ppo_car_009_bc_s13_deterministic,seed1001,-0.12284,9.83957
ppo_car_009_bc_s13_deterministic,seed1001,-0.11777,9.83274
ppo_car_009_bc_s13_deterministic,seed1001,-0.17013,9.82657
ppo_car_009_bc_s13_deterministic,seed1001,-0.17013,9.81794
ppo_car_009_bc_s13_deterministic,seed1001,-0.16916,9.80546
ppo_car_009_bc_s13_deterministic,seed1001,-0.19156,9.79449
ppo_car_009_bc_s13_deterministic,seed1001,-0.4191,9.76842
ppo_car_009_bc_s13_deterministic,seed1001,-0.64714,9.70975
ppo_car_009_bc_s13_deterministic,seed1001,-0.5449,9.60653
ppo_car_009_bc_s13_deterministic,seed1001,-0.47113,9.55438
ppo_car_009_bc_s13_deterministic,seed1001,-0.47113,9.50381
ppo_car_009_bc_s13_deterministic,seed1001,-0.44212,9.4485
ppo_car_009_bc_s13_deterministic,seed1001,-0.44212,9.40697
ppo_car_009_bc_s13_deterministic,seed1001,-0.42487,9.35678
ppo_car_009_bc_s13_deterministic,seed1001,-0.48128,9.3153
ppo_car_009_bc_s13_deterministic,seed1001,-0.26602,9.27717
ppo_car_009_bc_s13_deterministic,seed1001,-0.04663,9.28298
ppo_car_009_bc_s13_deterministic,seed1001,-0.10428,9.31191
ppo_car_009_bc_s13_deterministic,seed1001,-0.17609,9.34196
ppo_car_009_bc_s13_deterministic,seed1001,-0.48352,9.34671
ppo_car_009_bc_s13_deterministic,seed1001,-0.63083,9.30321
ppo_car_009_bc_s13_deterministic,seed1001,-0.55333,9.246
ppo_car_009_bc_s13_deterministic,seed1001,-0.47042,9.21862
ppo_car_009_bc_s13_deterministic,seed1001,-0.45471,9.2036
ppo_car_009_bc_s13_deterministic,seed1001,-0.44931,9.18296
ppo_car_009_bc_s13_deterministic,seed1001,-0.43999,9.16772
ppo_car_009_bc_s13_deterministic,seed1001,-0.52435,9.14383
ppo_car_009_bc_s13_deterministic,seed1001,-0.51705,9.11264
ppo_car_009_bc_s13_deterministic,seed1001,-0.50506,9.07888
ppo_car_009_bc_s13_deterministic,seed1001,-0.50506,9.05911
ppo_car_009_bc_s13_deterministic,seed1001,-0.4914,9.03804
ppo_car_009_bc_s13_deterministic,seed1001,-0.47633,9.02342
ppo_car_009_bc_s13_deterministic,seed1001,-0.25639,9.03124
ppo_car_009_bc_s13_deterministic,seed1001,0.01779,9.07932
ppo_car_009_bc_s13_deterministic,seed1001,-0.11466,9.12908
ppo_car_009_bc_s13_deterministic,seed1001,-0.22179,9.19543
ppo_car_009_bc_s13_deterministic,seed1001,-0.21242,9.23544
ppo_car_009_bc_s13_deterministic,seed1001,-0.22449,9.28656
ppo_car_009_bc_s13_deterministic,seed1001,-0.22449,9.31935
ppo_car_009_bc_s13_deterministic,seed1001,-0.33081,9.34149
ppo_car_009_bc_s13_deterministic,seed1001,-0.63769,9.31937
ppo_car_009_bc_s13_deterministic,seed1001,-0.40413,9.27965
ppo_car_009_bc_s13_deterministic,seed1001,-0.10807,9.29167
ppo_car_009_bc_s13_deterministic,seed1001,-0.15184,9.31411
ppo_car_009_bc_s13_deterministic,seed1001,-0.22296,9.34587
ppo_car_009_bc_s13_deterministic,seed1001,-0.23175,9.3649
ppo_car_009_bc_s13_deterministic,seed1001,-0.22261,9.3884
ppo_car_009_bc_s13_deterministic,seed1001,-0.22261,9.40621
ppo_car_009_bc_s13_deterministic,seed1001,-0.21621,9.42893
ppo_car_009_bc_s13_deterministic,seed1001,-0.21102,9.44519
ppo_car_009_bc_s13_deterministic,seed1001,-0.20453,9.46582
ppo_car_009_bc_s13_deterministic,seed1001,-0.22524,9.48309
ppo_car_009_bc_s13_deterministic,seed1001,-0.20531,9.49391
ppo_car_009_bc_s13_deterministic,seed1001,-0.19,9.50942
ppo_car_009_bc_s13_deterministic,seed1001,-0.17937,9.5214
ppo_car_009_bc_s13_deterministic,seed1001,-0.16921,9.53797
ppo_car_009_bc_s13_deterministic,seed1001,-0.16921,9.55089
ppo_car_009_bc_s13_deterministic,seed1001,-0.15901,9.5684
ppo_car_009_bc_s13_deterministic,seed1001,-0.14932,9.58187
ppo_car_009_bc_s13_deterministic,seed1001,-0.14042,9.60007
ppo_car_009_bc_s13_deterministic,seed1001,-0.13232,9.61838
ppo_car_009_bc_s13_deterministic,seed1001,-0.12504,9.63203
ppo_car_009_bc_s13_deterministic,seed1001,-0.11859,9.64999
ppo_car_009_bc_s13_deterministic,seed1001,-0.11677,9.66311
ppo_car_009_bc_s13_deterministic,seed1001,-0.10866,9.67963
ppo_car_009_bc_s13_deterministic,seed1001,-0.10866,9.69169
ppo_car_009_bc_s13_deterministic,seed1001,-0.10311,9.70713
ppo_car_009_bc_s13_deterministic,seed1001,-0.09978,9.7182
ppo_car_009_bc_s13_deterministic,seed1001,-0.0957,9.73218
ppo_car_009_bc_s13_deterministic,seed1001,-0.092,9.7421
ppo_car_009_bc_s13_deterministic,seed1001,-0.09022,9.75457
ppo_car_009_bc_s13_deterministic,seed1001,-0.0888,9.76606
ppo_car_009_bc_s13_deterministic,seed1001,-0.0879,9.77398
ppo_car_009_bc_s13_deterministic,seed1001,-0.08755,9.78363
ppo_car_009_bc_s13_deterministic,seed1001,-0.08755,9.79018
ppo_car_009_bc_s13_deterministic,seed1001,-0.08756,9.79798
ppo_car_009_bc_s13_deterministic,seed1001,-0.09834,9.80273
ppo_car_009_bc_s13_deterministic,seed1001,-0.09562,9.80759
ppo_car_009_bc_s13_deterministic,seed1001,-0.09671,9.81057
ppo_car_009_bc_s13_deterministic,seed1001,-0.09927,9.81371
ppo_car_009_bc_s13_deterministic,seed1001,-0.10215,9.81588
ppo_car_009_bc_s13_deterministic,seed1001,-0.10532,9.8169
ppo_car_009_bc_s13_deterministic,seed1001,-0.10877,9.81745
ppo_car_009_bc_s13_deterministic,seed1001,-0.10877,9.81727
ppo_car_009_bc_s13_deterministic,seed1001,-0.1124,9.81634
ppo_car_009_bc_s13_deterministic,seed1001,-0.11605,9.81512
ppo_car_009_bc_s13_deterministic,seed1001,-0.11945,9.81288
ppo_car_009_bc_s13_deterministic,seed1001,-0.12198,9.81082
ppo_car_009_bc_s13_deterministic,seed1001,-0.15336,9.80699
ppo_car_009_bc_s13_deterministic,seed1001,-0.14767,9.79998
ppo_car_009_bc_s13_deterministic,seed1001,-0.14895,9.79461
ppo_car_009_bc_s13_deterministic,seed1001,-0.1532,9.78722
ppo_car_009_bc_s13_deterministic,seed1001,-0.1532,9.78142
ppo_car_009_bc_s13_deterministic,seed1001,-0.15721,9.77354
ppo_car_009_bc_s13_deterministic,seed1001,-0.16083,9.76754
ppo_car_009_bc_s13_deterministic,seed1001,-0.16426,9.75954
ppo_car_009_bc_s13_deterministic,seed1001,-0.16754,9.75357
ppo_car_009_bc_s13_deterministic,seed1001,-0.17062,9.74566
ppo_car_009_bc_s13_deterministic,seed1001,-0.17328,9.73983
ppo_car_009_bc_s13_deterministic,seed1001,-0.20692,9.7322
ppo_car_009_bc_s13_deterministic,seed1001,-0.19987,9.72019
ppo_car_009_bc_s13_deterministic,seed1001,-0.19987,9.71185
ppo_car_009_bc_s13_deterministic,seed1001,-0.19931,9.70115
ppo_car_009_bc_s13_deterministic,seed1001,-0.20317,9.69328
ppo_car_009_bc_s13_deterministic,seed1001,-0.20769,9.68289
ppo_car_009_bc_s13_deterministic,seed1001,-0.20933,9.67528
ppo_car_009_bc_s13_deterministic,seed1001,-0.21028,9.6656
ppo_car_009_bc_s13_deterministic,seed1001,-0.21476,9.65879
ppo_car_009_bc_s13_deterministic,seed1001,-0.22206,9.64973
ppo_car_009_bc_s13_deterministic,seed1001,-0.23301,9.64027
ppo_car_009_bc_s13_deterministic,seed1001,-0.23301,9.63227
ppo_car_009_bc_s13_deterministic,seed1001,-0.25186,9.61967
ppo_car_009_bc_s13_deterministic,seed1001,-0.46314,9.59809
ppo_car_009_bc_s13_deterministic,seed1001,-0.67468,9.50532
ppo_car_009_bc_s13_deterministic,seed1001,-0.57677,9.42609
ppo_car_009_bc_s13_deterministic,seed1001,-0.44172,9.35479
ppo_car_009_bc_s13_deterministic,seed1001,-0.2094,9.33919
ppo_car_009_bc_s13_deterministic,seed1001,-0.05786,9.34719
ppo_car_009_bc_s13_deterministic,seed1001,-0.05786,9.36765
ppo_car_009_bc_s13_deterministic,seed1001,-0.18544,9.39885
ppo_car_009_bc_s13_deterministic,seed1001,-0.19652,9.42648
ppo_car_009_bc_s13_deterministic,seed1001,-0.17931,9.44783
ppo_car_009_bc_s13_deterministic,seed1001,-0.18081,9.4757
ppo_car_009_bc_s13_deterministic,seed1001,-0.18389,9.49491
ppo_car_009_bc_s13_deterministic,seed1001,-0.22547,9.51615
ppo_car_009_bc_s13_deterministic,seed1001,-0.19836,9.52595
ppo_car_009_bc_s13_deterministic,seed1001,-0.14613,9.5407
ppo_car_009_bc_s13_deterministic,seed1001,-0.14613,9.55558
ppo_car_009_bc_s13_deterministic,seed1001,-0.1447,9.57578
ppo_car_009_bc_s13_deterministic,seed1001,-0.16888,9.59313
ppo_car_009_bc_s13_deterministic,seed1001,-0.13747,9.6058
ppo_car_009_bc_s13_deterministic,seed1001,-0.11142,9.62405
ppo_car_009_bc_s13_deterministic,seed1001,-0.09672,9.63867
ppo_car_009_bc_s13_deterministic,seed1001,-0.08213,9.65912
ppo_car_009_bc_s13_deterministic,seed1001,-0.06519,9.675
ppo_car_009_bc_s13_deterministic,seed1001,-0.04576,9.69694
ppo_car_009_bc_s13_deterministic,seed1001,-0.04576,9.71399
ppo_car_009_bc_s13_deterministic,seed1001,-0.01383,9.73795
ppo_car_009_bc_s13_deterministic,seed1001,0.00994,9.76351
ppo_car_009_bc_s13_deterministic,seed1001,0.03395,9.78347
ppo_car_009_bc_s13_deterministic,seed1001,0.052,9.81092
ppo_car_009_bc_s13_deterministic,seed1001,0.06212,9.82996
ppo_car_009_bc_s13_deterministic,seed1001,0.06558,9.84859
ppo_car_009_bc_s13_deterministic,seed1001,0.06393,9.85859
ppo_car_009_bc_s13_deterministic,seed1001,0.05802,9.86817
ppo_car_009_bc_s13_deterministic,seed1001,0.05802,9.87344
ppo_car_009_bc_s13_deterministic,seed1001,0.04824,9.87901
ppo_car_009_bc_s13_deterministic,seed1001,0.03453,9.88278
ppo_car_009_bc_s13_deterministic,seed1001,0.01537,9.88811
ppo_car_009_bc_s13_deterministic,seed1001,-0.00238,9.89477
ppo_car_009_bc_s13_deterministic,seed1001,-0.15443,9.90076
ppo_car_009_bc_s13_deterministic,seed1001,-0.14525,9.89777
ppo_car_009_bc_s13_deterministic,seed1001,-0.08761,9.89473
ppo_car_009_bc_s13_deterministic,seed1001,-0.07514,9.89022
ppo_car_009_bc_s13_deterministic,seed1001,-0.07514,9.88693
ppo_car_009_bc_s13_deterministic,seed1001,-0.07666,9.88315
ppo_car_009_bc_s13_deterministic,seed1001,-0.07995,9.88056
ppo_car_009_bc_s13_deterministic,seed1001,-0.08245,9.87721
ppo_car_009_bc_s13_deterministic,seed1001,-0.0848,9.87391
ppo_car_009_bc_s13_deterministic,seed1001,-0.08742,9.87143
ppo_car_009_bc_s13_deterministic,seed1001,-0.10579,9.86811
ppo_car_009_bc_s13_deterministic,seed1001,-0.10782,9.8646
ppo_car_009_bc_s13_deterministic,seed1001,-0.11135,9.85913
ppo_car_009_bc_s13_deterministic,seed1001,-0.11135,9.8546
ppo_car_009_bc_s13_deterministic,seed1001,-0.11871,9.84797
ppo_car_009_bc_s13_deterministic,seed1001,-0.12747,9.84239
ppo_car_009_bc_s13_deterministic,seed1001,-0.13149,9.83433
ppo_car_009_bc_s13_deterministic,seed1001,-0.12694,9.82821
ppo_car_009_bc_s13_deterministic,seed1001,-0.13144,9.82057
ppo_car_009_bc_s13_deterministic,seed1001,-0.1408,9.81291
ppo_car_009_bc_s13_deterministic,seed1001,-0.15773,9.80684
ppo_car_009_bc_s13_deterministic,seed1001,-0.23224,9.79701
ppo_car_009_bc_s13_deterministic,seed1001,-0.46677,9.76953
ppo_car_009_bc_s13_deterministic,seed1001,-0.68517,9.67315
ppo_car_009_bc_s13_deterministic,seed1001,-0.59204,9.59782
ppo_car_009_bc_s13_deterministic,seed1001,-0.4986,9.52794
ppo_car_009_bc_s13_deterministic,seed1001,-0.481,9.48683
ppo_car_009_bc_s13_deterministic,seed1001,-0.46506,9.42914
ppo_car_009_bc_s13_deterministic,seed1001,-0.44863,9.37045
ppo_car_009_bc_s13_deterministic,seed1001,-0.38616,9.33071
ppo_car_009_bc_s13_deterministic,seed1001,-0.0882,9.31807
ppo_car_009_bc_s13_deterministic,seed1001,0.04931,9.32956
ppo_car_009_bc_s13_deterministic,seed1001,-0.10718,9.36329
ppo_car_009_bc_s13_deterministic,seed1001,-0.32691,9.38173
ppo_car_009_bc_s13_deterministic,seed1001,-0.62952,9.3478
ppo_car_009_bc_s13_deterministic,seed1001,-0.59137,9.28855
ppo_car_009_bc_s13_deterministic,seed1001,-0.51094,9.23274
ppo_car_009_bc_s13_deterministic,seed1001,-0.50809,9.19994
ppo_car_009_bc_s13_deterministic,seed1001,-0.50503,9.17432
ppo_car_009_bc_s13_deterministic,seed1001,-0.49794,9.14005
ppo_car_009_bc_s13_deterministic,seed1001,-0.49794,9.11611
ppo_car_009_bc_s13_deterministic,seed1001,-0.48922,9.08738
ppo_car_009_bc_s13_deterministic,seed1001,-0.47891,9.06918
ppo_car_009_bc_s13_deterministic,seed1001,-0.46688,9.04978
ppo_car_009_bc_s13_deterministic,seed1001,-0.45281,9.03913
ppo_car_009_bc_s13_deterministic,seed1001,-0.436,9.03075
ppo_car_009_bc_s13_deterministic,seed1001,-0.49833,9.02828
ppo_car_009_bc_s13_deterministic,seed1001,-0.49441,9.00636
ppo_car_009_bc_s13_deterministic,seed1001,-0.42135,8.99336
ppo_car_009_bc_s13_deterministic,seed1001,-0.19187,9.01601
ppo_car_009_bc_s13_deterministic,seed1001,0.00465,9.07352
ppo_car_009_bc_s13_deterministic,seed1001,-0.13104,9.12634
ppo_car_009_bc_s13_deterministic,seed1001,-0.22125,9.19071
ppo_car_009_bc_s13_deterministic,seed1001,-0.22439,9.23123
ppo_car_009_bc_s13_deterministic,seed1001,-0.23827,9.2798
ppo_car_009_bc_s13_deterministic,seed1001,-0.26744,9.31069
ppo_car_009_bc_s13_deterministic,seed1001,-0.29605,9.34089
ppo_car_009_bc_s13_deterministic,seed1001,-0.28906,9.35948
ppo_car_009_bc_s13_deterministic,seed1001,-0.28906,9.37117
ppo_car_009_bc_s13_deterministic,seed1001,-0.3272,9.37661
ppo_car_009_bc_s13_deterministic,seed1001,-0.28911,9.38105
ppo_car_009_bc_s13_deterministic,seed1001,-0.26241,9.38993
ppo_car_009_bc_s13_deterministic,seed1001,-0.25266,9.39775
ppo_car_009_bc_s13_deterministic,seed1001,-0.24572,9.40885
ppo_car_009_bc_s13_deterministic,seed1001,-0.23613,9.41754
ppo_car_009_bc_s13_deterministic,seed1001,-0.22442,9.43048
ppo_car_009_bc_s13_deterministic,seed1001,-0.22442,9.44145
ppo_car_009_bc_s13_deterministic,seed1001,-0.21146,9.4573
ppo_car_009_bc_s13_deterministic,seed1001,-0.19747,9.47488
ppo_car_009_bc_s13_deterministic,seed1001,-0.18282,9.48926
ppo_car_009_bc_s13_deterministic,seed1001,-0.16859,9.50975
ppo_car_009_bc_s13_deterministic,seed1001,-0.16676,9.52555
ppo_car_009_bc_s13_deterministic,seed1001,-0.1499,9.54638
ppo_car_009_bc_s13_deterministic,seed1001,-0.1387,9.56256
ppo_car_009_bc_s13_deterministic,seed1001,-0.13084,9.58465
ppo_car_009_bc_s13_deterministic,seed1001,-0.13084,9.6012
ppo_car_009_bc_s13_deterministic,seed1001,-0.12697,9.62244
ppo_car_009_bc_s13_deterministic,seed1001,-0.12112,9.64265
ppo_car_009_bc_s13_deterministic,seed1001,-0.11303,9.65721
ppo_car_009_bc_s13_deterministic,seed1001,-0.10473,9.67596
ppo_car_009_bc_s13_deterministic,seed1001,-0.09669,9.68955
ppo_car_009_bc_s13_deterministic,seed1001,-0.08919,9.7072
ppo_car_009_bc_s13_deterministic,seed1001,-0.08263,9.72001
ppo_car_009_bc_s13_deterministic,seed1001,-0.07836,9.73658
ppo_car_009_bc_s13_deterministic,seed1001,-0.07836,9.7485
ppo_car_009_bc_s13_deterministic,seed1001,-0.07684,9.76341
ppo_car_009_bc_s13_deterministic,seed1001,-0.07538,9.77707
ppo_car_009_bc_s13_deterministic,seed1001,-0.07481,9.78644
ppo_car_009_bc_s13_deterministic,seed1001,-0.07525,9.7977
ppo_car_009_bc_s13_deterministic,seed1001,-0.07665,9.80521
ppo_car_009_bc_s13_deterministic,seed1001,-0.07894,9.81391
ppo_car_009_bc_s13_deterministic,seed1001,-0.08206,9.81947
ppo_car_009_bc_s13_deterministic,seed1001,-0.08591,9.82554
ppo_car_009_bc_s13_deterministic,seed1001,-0.08591,9.82908
ppo_car_009_bc_s13_deterministic,seed1001,-0.09022,9.83252
ppo_car_009_bc_s13_deterministic,seed1001,-0.09439,9.83417
ppo_car_009_bc_s13_deterministic,seed1001,-0.13086,9.83378
ppo_car_009_bc_s13_deterministic,seed1001,-0.12747,9.82988
