# driver=ppo_car_009_bc_s7_deterministic hz=14.08 rows=8824 runs=10
# Ten held-out seeds, selected through results/rl/trace_manifest.json.
# Steering resampled to hz by nearest sample. Difference WITHIN a run, never across runs.
driver,run,steering,speed
ppo_car_009_bc_s7_deterministic,seed1001,-0.39238,9.37438
ppo_car_009_bc_s7_deterministic,seed1001,-0.37523,9.35578
ppo_car_009_bc_s7_deterministic,seed1001,-0.3746,9.34449
ppo_car_009_bc_s7_deterministic,seed1001,-0.37577,9.33188
ppo_car_009_bc_s7_deterministic,seed1001,-0.37523,9.32182
ppo_car_009_bc_s7_deterministic,seed1001,-0.37366,9.3158
ppo_car_009_bc_s7_deterministic,seed1001,-0.37148,9.30987
ppo_car_009_bc_s7_deterministic,seed1001,-0.36872,9.30668
ppo_car_009_bc_s7_deterministic,seed1001,-0.36368,9.30407
ppo_car_009_bc_s7_deterministic,seed1001,-0.36368,9.30356
ppo_car_009_bc_s7_deterministic,seed1001,-0.48055,9.2821
ppo_car_009_bc_s7_deterministic,seed1001,-0.46822,9.26064
ppo_car_009_bc_s7_deterministic,seed1001,-0.4392,9.24082
ppo_car_009_bc_s7_deterministic,seed1001,-0.42544,9.22795
ppo_car_009_bc_s7_deterministic,seed1001,-0.41906,9.22079
ppo_car_009_bc_s7_deterministic,seed1001,-0.41311,9.214
ppo_car_009_bc_s7_deterministic,seed1001,-0.41311,9.21073
ppo_car_009_bc_s7_deterministic,seed1001,-0.39504,9.20911
ppo_car_009_bc_s7_deterministic,seed1001,-0.39504,9.21102
ppo_car_009_bc_s7_deterministic,seed1001,-0.38433,9.21616
ppo_car_009_bc_s7_deterministic,seed1001,-0.372,9.22228
ppo_car_009_bc_s7_deterministic,seed1001,-0.35489,9.23352
ppo_car_009_bc_s7_deterministic,seed1001,-0.2178,9.24983
ppo_car_009_bc_s7_deterministic,seed1001,-0.18519,9.27462
ppo_car_009_bc_s7_deterministic,seed1001,-0.21988,9.31283
ppo_car_009_bc_s7_deterministic,seed1001,-0.24731,9.33971
ppo_car_009_bc_s7_deterministic,seed1001,-0.24589,9.36954
ppo_car_009_bc_s7_deterministic,seed1001,-0.24589,9.38987
ppo_car_009_bc_s7_deterministic,seed1001,-0.22995,9.41522
ppo_car_009_bc_s7_deterministic,seed1001,-0.2128,9.43448
ppo_car_009_bc_s7_deterministic,seed1001,-0.20398,9.45962
ppo_car_009_bc_s7_deterministic,seed1001,-0.19695,9.47778
ppo_car_009_bc_s7_deterministic,seed1001,-0.18815,9.5011
ppo_car_009_bc_s7_deterministic,seed1001,-0.1777,9.52328
ppo_car_009_bc_s7_deterministic,seed1001,-0.21375,9.53964
ppo_car_009_bc_s7_deterministic,seed1001,-0.18903,9.55436
ppo_car_009_bc_s7_deterministic,seed1001,-0.18903,9.56612
ppo_car_009_bc_s7_deterministic,seed1001,-0.15677,9.58337
ppo_car_009_bc_s7_deterministic,seed1001,-0.13964,9.59775
ppo_car_009_bc_s7_deterministic,seed1001,-0.13304,9.61767
ppo_car_009_bc_s7_deterministic,seed1001,-0.127,9.63285
ppo_car_009_bc_s7_deterministic,seed1001,-0.12164,9.65283
ppo_car_009_bc_s7_deterministic,seed1001,-0.11644,9.67204
ppo_car_009_bc_s7_deterministic,seed1001,-0.11222,9.68575
ppo_car_009_bc_s7_deterministic,seed1001,-0.11222,9.70302
ppo_car_009_bc_s7_deterministic,seed1001,-0.10942,9.71499
ppo_car_009_bc_s7_deterministic,seed1001,-0.10761,9.72958
ppo_car_009_bc_s7_deterministic,seed1001,-0.11691,9.7391
ppo_car_009_bc_s7_deterministic,seed1001,-0.10804,9.75001
ppo_car_009_bc_s7_deterministic,seed1001,-0.09953,9.75763
ppo_car_009_bc_s7_deterministic,seed1001,-0.09697,9.76743
