run_id,step,cumulative_reward,episode_length,policy_loss,value_loss,entropy,reward_checkpoint,reward_wrong_way,reward_wall,reward_step,reward_speed,reward_jerk,end_wallcontact,end_lapscompleted,end_stalled,end_steplimit,end_trackswapped
ppo_car_spread_b,10000,-5.418264865875244,383.47369384765625,,,1.418938398361206,0.05128205195069313,-0.3589743673801422,-2.4358973503112793,-0.7491728067398071,0.001645746873691678,-0.17499010264873505,19.0,,8.0,,12.0
ppo_car_spread_b,20000,-5.892285346984863,391.31817626953125,,,1.4189382791519165,0.5,-0.5769230723381042,-3.846153736114502,-1.3271284103393555,0.009769369848072529,-0.32348179817199707,20.0,,3.0,,3.0
ppo_car_spread_b,30000,-4.943034648895264,459.047607421875,0.013323252089321613,0.27302518486976624,1.4212645292282104,0.24137930572032928,-0.4482758641242981,-3.1034483909606934,-1.3316236734390259,0.002671936061233282,-0.3198167085647583,18.0,,8.0,,3.0
ppo_car_spread_b,40000,-5.100223064422607,514.8636474609375,,,1.421405553817749,0.23076923191547394,-0.4615384638309479,-2.5,-1.7448155879974365,0.004027161281555891,-0.42098069190979004,13.0,,10.0,,3.0
ppo_car_spread_b,50000,-4.937978267669678,414.2105407714844,0.011661444790661335,0.1094752848148346,1.420677900314331,0.5416666865348816,-0.5416666865348816,-3.3333332538604736,-1.312853455543518,0.00959732010960579,-0.31433573365211487,16.0,,3.0,,5.0
ppo_car_spread_b,60000,-5.215609550476074,606.2666625976562,,,1.4205853939056396,0.380952388048172,-0.761904776096344,-2.3809523582458496,-1.7349061965942383,0.003121447516605258,-0.42344361543655396,10.0,,9.0,,2.0
ppo_car_spread_b,70000,-4.338900566101074,464.9047546386719,0.013854165561497211,0.11434286832809448,1.4213753938674927,0.3928571343421936,-0.6428571343421936,-2.5,-1.3922936916351318,0.0049828896299004555,-0.32550105452537537,14.0,,10.0,,4.0
ppo_car_spread_b,80000,-5.6023945808410645,474.32000732421875,,,1.421517014503479,0.3333333432674408,-0.6388888955116272,-3.472222328186035,-1.3193594217300415,0.005387064069509506,-0.32641905546188354,25.0,,8.0,,3.0
ppo_car_spread_b,90000,-4.240657806396484,435.28570556640625,0.016048496589064598,0.14725077152252197,1.4209836721420288,0.19230769574642181,-0.5384615659713745,-2.307692289352417,-1.4079493284225464,0.009555887430906296,-0.33409640192985535,12.0,,10.0,,4.0
ppo_car_spread_b,100000,-4.6984171867370605,416.5652160644531,,,1.4208223819732666,0.3235294222831726,-0.5,-3.088235378265381,-1.1291815042495728,0.006702432408928871,-0.2623964548110962,21.0,,8.0,,5.0
ppo_car_spread_b,110000,-4.484234809875488,535.5555419921875,0.014164969325065613,0.11737492680549622,1.4195232391357422,0.2916666567325592,-0.625,-2.2916667461395264,-1.6086012125015259,0.007416324224323034,-0.3872218728065491,11.0,,11.0,,2.0
ppo_car_spread_b,120000,-5.28245210647583,640.1666870117188,,,1.4190183877944946,0.3333333432674408,-0.9523809552192688,-1.9047619104385376,-2.198054552078247,0.008342978544533253,-0.5054857730865479,8.0,,12.0,,1.0
ppo_car_spread_b,130000,-4.067902088165283,493.9545593261719,0.01512764859944582,0.07012224942445755,1.4183038473129272,0.2142857164144516,-0.6071428656578064,-1.7857142686843872,-1.5540848970413208,0.0020533816423267126,-0.3569850027561188,10.0,,13.0,,5.0
ppo_car_spread_b,140000,-5.305908203125,454.1052551269531,,,1.4179236888885498,0.25,-0.625,-2.9166667461395264,-1.4403883218765259,0.00814532209187746,-0.3352316915988922,14.0,,6.0,,4.0
ppo_car_spread_b,150000,-4.790742874145508,427.73333740234375,0.016865596175193787,0.08231957256793976,1.4170453548431396,0.20000000298023224,-0.6571428775787354,-2.5714285373687744,-1.466654896736145,0.00797282811254263,-0.3593108355998993,18.0,,12.0,,5.0
ppo_car_spread_b,160000,-4.6572771072387695,474.0,,,1.4164923429489136,0.2800000011920929,-0.6399999856948853,-2.5999999046325684,-1.4424892663955688,0.0013612693874165416,-0.33803313970565796,13.0,,9.0,,3.0
ppo_car_spread_b,170000,-4.989412784576416,623.25,0.015188243240118027,0.11085819453001022,1.4160884618759155,0.4000000059604645,-0.6000000238418579,-2.3333332538604736,-1.9966233968734741,0.006533461157232523,-0.46828675270080566,7.0,,7.0,,1.0
ppo_car_spread_b,180000,-4.717886447906494,785.9375,,,1.4158284664154053,0.8888888955116272,-1.3333333730697632,-1.6666666269302368,-2.7974696159362793,0.005865463055670261,-0.6562765836715698,6.0,,10.0,,2.0
ppo_car_spread_b,190000,-5.092137813568115,288.9666748046875,0.015177460387349129,0.10480599105358124,1.4160398244857788,0.0833333358168602,-0.4166666567325592,-3.055555582046509,-0.9638771414756775,0.009242726489901543,-0.22983556985855103,22.0,,8.0,,6.0
ppo_car_spread_b,200000,-4.891892433166504,482.4285583496094,,,1.4162447452545166,0.4166666567325592,-0.7083333134651184,-2.5,-1.6903377771377563,0.011554642580449581,-0.39255911111831665,12.0,,8.0,,4.0
ppo_car_spread_b,210000,-5.344884395599365,466.631591796875,0.016155090183019638,0.13176970183849335,1.415575385093689,0.3478260934352875,-0.695652186870575,-2.82608699798584,-1.5443317890167236,0.010321665555238724,-0.3598262369632721,13.0,,7.0,,3.0
ppo_car_spread_b,220000,-4.478002071380615,517.6428833007812,,,1.4147123098373413,0.2222222238779068,-0.6111111044883728,-2.222222328186035,-1.6128177642822266,0.006313251797109842,-0.3761598467826843,8.0,,8.0,,2.0
ppo_car_spread_b,230000,-4.860743045806885,416.5,0.015077298507094383,0.11613356322050095,1.4154385328292847,0.4285714328289032,-0.5,-3.2142856121063232,-1.3092949390411377,0.007751062046736479,-0.3008017838001251,18.0,,5.0,,5.0
ppo_car_spread_b,240000,-5.544103145599365,605.7619018554688,,,1.4168299436569214,0.5357142686843872,-0.7142857313156128,-3.0357143878936768,-1.819802165031433,0.011715752072632313,-0.4354885518550873,17.0,,9.0,,2.0
ppo_car_spread_b,250000,-4.319559097290039,507.29998779296875,0.01570250652730465,0.0919487327337265,1.4174540042877197,0.29629629850387573,-0.6296296119689941,-2.222222328186035,-1.5039721727371216,0.0027779939118772745,-0.3540603220462799,12.0,,10.0,,5.0
ppo_car_spread_b,260000,-5.239383220672607,451.4193420410156,,,1.4187124967575073,0.13513512909412384,-0.5135135054588318,-2.972972869873047,-1.515602707862854,0.0047328588552773,-0.3547395169734955,22.0,,12.0,,3.0
ppo_car_spread_b,270000,-4.652550220489502,360.7826232910156,0.013469195924699306,0.11592696607112885,1.4188196659088135,0.09090909361839294,-0.42424243688583374,-2.8787879943847656,-1.0080803632736206,0.003368932753801346,-0.23860277235507965,19.0,,10.0,,4.0
