run_id,step,cumulative_reward,episode_length,policy_loss,value_loss,entropy,reward_checkpoint,reward_wrong_way,reward_wall,reward_step,reward_speed,reward_jerk,reward_progress,markers_per_episode,physics_steps_charged,end_wallcontact,end_lapscompleted,end_stalled,end_steplimit,end_trackswapped,stalled_share
ppo_car_007_progress,10000,-5.350779056549072,369.86956787109375,,,1.418938398361206,0.09302325546741486,-0.39534884691238403,-2.5581395626068115,-0.7934568524360657,0.005236517172306776,-0.19054558873176575,0.04627801850438118,0.09302325546741486,793.465087890625,22.0,,9.0,,12.0,0.20930232558139536
ppo_car_007_progress,20000,-5.244146823883057,611.25,,,1.4189382791519165,0.2857142984867096,-0.9285714030265808,-1.7857142686843872,-2.098893642425537,0.0033467854373157024,-0.47249162197113037,0.14299798011779785,0.2857142984867096,2098.928466796875,5.0,,8.0,,1.0,0.5714285714285714
ppo_car_007_progress,30000,-5.0260186195373535,531.8947143554688,0.016187872737646103,0.15356159210205078,1.415476679801941,0.3333333432674408,-0.761904776096344,-2.3809523582458496,-1.9274380207061768,0.008049534633755684,-0.46091940999031067,0.1660078465938568,0.3333333432674408,1927.4761962890625,10.0,,8.0,,3.0,0.38095238095238093
ppo_car_007_progress,40000,-4.346617698669434,372.76666259765625,,,1.4153950214385986,0.22857142984867096,-0.48571428656578064,-2.5714285373687744,-1.277318000793457,0.004651966504752636,-0.3055855929851532,0.11322411149740219,0.22857142984867096,1277.3428955078125,18.0,,9.0,,8.0,0.2571428571428571
ppo_car_007_progress,50000,-4.996323585510254,246.97222900390625,0.018214037641882896,0.1131085604429245,1.4120179414749146,0.4583333432674408,-0.6041666865348816,-4.0625,-0.7432873249053955,0.006756930612027645,-0.17834094166755676,0.22932708263397217,0.4583333432674408,743.2916870117188,39.0,,4.0,,5.0,0.08333333333333333
ppo_car_007_progress,60000,-4.7012619972229,472.5238037109375,,,1.4117605686187744,0.2916666567325592,-0.625,-2.2916667461395264,-1.6566380262374878,0.000824822869617492,-0.39476749300956726,0.14488442242145538,0.2916666567325592,1656.6666259765625,11.0,,10.0,,3.0,0.4166666666666667
ppo_car_007_progress,70000,-4.901942253112793,469.5882263183594,0.015974661335349083,0.163488507270813,1.4110063314437866,0.2380952388048172,-0.5714285969734192,-2.857142925262451,-1.5233583450317383,0.020492305979132652,-0.3590588867664337,0.13103090226650238,0.2380952388048172,1523.3809814453125,12.0,,8.0,,1.0,0.38095238095238093
ppo_car_007_progress,80000,-4.726165294647217,310.0303039550781,,,1.410873532295227,0.2750000059604645,-0.5,-3.25,-1.019086241722107,0.004372083116322756,-0.23721899092197418,0.1451139897108078,0.2750000059604645,1019.0999755859375,26.0,,6.0,,8.0,0.15
ppo_car_007_progress,90000,-4.800271511077881,402.5142822265625,0.013398047536611557,0.16112254559993744,1.409468412399292,0.190476194024086,-0.5714285969734192,-2.857142925262451,-1.3433384895324707,0.006787869147956371,-0.30421194434165955,0.09443087130784988,0.190476194024086,1343.357177734375,24.0,,12.0,,6.0,0.2857142857142857
ppo_car_007_progress,100000,-4.712268352508545,316.0454406738281,,,1.409164309501648,0.11999999731779099,-0.5600000023841858,-3.0,-1.11482834815979,0.0019981979858130217,-0.25292232632637024,0.058279797434806824,0.11999999731779099,1114.8399658203125,15.0,,8.0,,2.0,0.32
ppo_car_007_progress,110000,-5.00771951675415,641.11767578125,0.01687805913388729,0.09788358211517334,1.4087178707122803,0.3913043439388275,-0.8695651888847351,-2.17391300201416,-1.897870421409607,0.013581850565969944,-0.44826072454452515,0.19558165967464447,0.3913043439388275,1897.9130859375,10.0,,11.0,,2.0,0.4782608695652174
ppo_car_007_progress,120000,-4.546841621398926,258.4761962890625,,,1.408568024635315,0.1428571492433548,-0.3877550959587097,-3.367347002029419,-0.8872166872024536,0.004999969154596329,-0.20417915284633636,0.06245485320687294,0.1428571492433548,887.2244873046875,33.0,,9.0,,7.0,0.1836734693877551
