run_id,step,cumulative_reward,episode_length,policy_loss,value_loss,entropy,reward_checkpoint,reward_wrong_way,reward_wall,reward_step,reward_speed,reward_jerk,end_wallcontact,end_lapscompleted,end_stalled,end_steplimit,end_trackswapped
ppo_car_jerk_lo,10000,-5.00958776473999,320.8800048828125,,,1.418938398361206,0.0476190485060215,-0.3571428656578064,-2.5,-0.7661120295524597,0.0007936095353215933,-0.03725576773285866,21.0,,8.0,,13.0
ppo_car_jerk_lo,20000,-4.506742000579834,314.4166564941406,,,1.4189382791519165,0.17391304671764374,-0.47826087474823,-3.2608695030212402,-0.9851583242416382,0.004320654086768627,-0.04623940959572792,30.0,,11.0,,5.0
ppo_car_jerk_lo,30000,-3.2312724590301514,588.2307739257812,0.016103047877550125,0.25859636068344116,1.4215983152389526,0.2666666805744171,-0.6000000238418579,-1.0,-2.0413758754730225,0.005276923533529043,-0.09726991504430771,3.0,,10.0,,2.0
ppo_car_jerk_lo,40000,-4.817399501800537,322.631591796875,,,1.4216824769973755,0.4615384638309479,-0.692307710647583,-3.557692289352417,-0.9417317509651184,0.005831813905388117,-0.04303252324461937,37.0,,8.0,,7.0
ppo_car_jerk_lo,50000,-4.146486759185791,431.1764831542969,0.022236911579966545,0.18569746613502502,1.4240814447402954,0.260869562625885,-0.47826087474823,-2.6086957454681396,-1.2762491703033447,0.009000304155051708,-0.05820537731051445,12.0,,8.0,,3.0
ppo_car_jerk_lo,60000,-4.987264156341553,499.0,,,1.4244059324264526,0.3571428656578064,-0.6428571343421936,-3.2142856121063232,-1.4282535314559937,0.0043632872402668,-0.06808061897754669,18.0,,9.0,,1.0
ppo_car_jerk_lo,70000,-3.5804054737091064,419.9444580078125,0.019083505496382713,0.0877486988902092,1.427372932434082,0.1111111119389534,-0.40740740299224854,-2.592592477798462,-1.118017554283142,0.00925927609205246,-0.05248036980628967,14.0,,9.0,,4.0
ppo_car_jerk_lo,80000,-4.911350250244141,329.2162170410156,,,1.4280542135238647,0.20000000298023224,-0.5,-3.4000000953674316,-0.9751418232917786,0.008539533242583275,-0.04683656245470047,34.0,,8.0,,8.0
ppo_car_jerk_lo,90000,-5.022899627685547,555.4705810546875,0.016392458230257034,0.1620062291622162,1.4288125038146973,0.2222222238779068,-0.6296296119689941,-3.1481480598449707,-1.401056170463562,0.006964676082134247,-0.06555337458848953,17.0,,8.0,,2.0
ppo_car_jerk_lo,100000,-4.566336154937744,714.0999755859375,,,1.4290589094161987,0.3636363744735718,-0.9090909361839294,-1.3636363744735718,-2.598853349685669,0.02288072183728218,-0.12062355130910873,3.0,,7.0,,1.0
ppo_car_jerk_lo,110000,-4.448091506958008,564.7619018554688,0.01633603498339653,0.09410631656646729,1.4307869672775269,0.47826087474823,-0.8695651888847351,-1.95652174949646,-2.064171314239502,0.014473999850451946,-0.09802863001823425,9.0,,11.0,,3.0
ppo_car_jerk_lo,120000,-4.368117809295654,737.8571166992188,,,1.4315040111541748,0.4285714328289032,-0.8095238208770752,-2.142857074737549,-1.9683815240859985,0.006934832781553268,-0.09263741970062256,9.0,,9.0,,3.0
ppo_car_jerk_lo,130000,-7.077786445617676,735.6875,0.018368355929851532,0.0404241643846035,1.4322441816329956,0.36000001430511475,-0.7200000286102295,-3.4000000953674316,-1.8855186700820923,0.006373285781592131,-0.09157061576843262,17.0,,5.0,,3.0
ppo_car_jerk_lo,140000,-4.022832870483398,512.625,,,1.4326812028884888,0.10526315867900848,-0.6315789222717285,-1.5789474248886108,-1.7291920185089111,0.004318465478718281,-0.08394104242324829,6.0,,10.0,,3.0
ppo_car_jerk_lo,150000,-4.447192192077637,510.9473571777344,0.015687623992562294,0.10187406837940216,1.4336203336715698,0.4285714328289032,-0.8571428656578064,-2.142857074737549,-1.8510558605194092,0.013436895795166492,-0.09035062044858932,9.0,,9.0,,3.0
ppo_car_jerk_lo,160000,-4.960284233093262,495.1666564941406,,,1.4343682527542114,0.40909090638160706,-0.7272727489471436,-2.7272727489471436,-1.6227861642837524,0.005633933935314417,-0.07791207730770111,12.0,,8.0,,2.0
ppo_car_jerk_lo,170000,-4.929348468780518,397.0384521484375,0.012411328963935375,0.14409439265727997,1.4349381923675537,0.3448275923728943,-0.6551724076271057,-3.1034483909606934,-1.4252526760101318,0.007283560000360012,-0.06938176602125168,18.0,,6.0,,5.0
ppo_car_jerk_lo,180000,-3.4307804107666016,460.9444580078125,,,1.4354649782180786,0.17391304671764374,-0.47826087474823,-1.95652174949646,-1.4446783065795898,0.0028255165088921785,-0.06913440674543381,9.0,,11.0,,3.0
ppo_car_jerk_lo,190000,-3.9594874382019043,449.7916564941406,0.01455860584974289,0.05426866188645363,1.4357589483261108,0.2142857164144516,-0.6071428656578064,-2.142857074737549,-1.5423730611801147,0.011106838472187519,-0.07510743290185928,12.0,,11.0,,5.0
ppo_car_jerk_lo,200000,-5.086026668548584,417.79998779296875,,,1.4361215829849243,0.3255814015865326,-0.6976743936538696,-3.1395349502563477,-1.3629871606826782,0.007791881449520588,-0.06461663544178009,27.0,,12.0,,4.0
ppo_car_jerk_lo,210000,-4.265476226806641,394.6190490722656,0.017035719007253647,0.13300003111362457,1.436140537261963,0.1666666716337204,-0.5833333134651184,-2.2916667461395264,-1.383562684059143,0.007210043258965015,-0.06436607986688614,11.0,,8.0,,5.0
ppo_car_jerk_lo,220000,-5.331789016723633,588.25,,,1.4361668825149536,0.380952388048172,-0.9047619104385376,-2.857142925262451,-1.7947279214859009,0.008003655821084976,-0.08560066670179367,12.0,,6.0,,3.0
ppo_car_jerk_lo,230000,-4.416261196136475,439.0,0.016544019803404808,0.09812813997268677,1.4364732503890991,0.0882352963089943,-0.44117647409439087,-2.941176414489746,-1.2417200803756714,0.00655893050134182,-0.05928106978535652,20.0,,11.0,,3.0
ppo_car_jerk_lo,240000,-4.656154155731201,246.70269775390625,,,1.4370343685150146,0.11363636702299118,-0.4318181872367859,-3.409090995788574,-0.8305841088294983,0.0028321039862930775,-0.04097873717546463,30.0,,7.0,,7.0
ppo_car_jerk_lo,250000,-5.474337100982666,575.875,0.016145719215273857,0.1670811027288437,1.4369971752166748,0.5,-1.0,-2.5,-2.050391435623169,0.004276346880942583,-0.09850195050239563,9.0,,7.0,,2.0
ppo_car_jerk_lo,260000,-4.049492835998535,584.4444580078125,,,1.4369181394577026,0.4000000059604645,-0.5600000023841858,-2.4000000953674316,-1.6842001676559448,0.010844395495951176,-0.08157981932163239,12.0,,9.0,,4.0
ppo_car_jerk_lo,270000,-5.106739044189453,390.7368469238281,0.018578706309199333,0.10206536203622818,1.436740517616272,0.1538461595773697,-0.38461539149284363,-3.461538553237915,-1.144521713256836,0.004819949623197317,-0.05465604364871979,18.0,,6.0,,2.0
ppo_car_jerk_lo,280000,-4.353740692138672,430.2962951660156,,,1.4361765384674072,0.10810811072587967,-0.4864864945411682,-2.8378379344940186,-1.2572249174118042,0.004678164608776569,-0.05941621959209442,21.0,,11.0,,5.0
ppo_car_jerk_lo,290000,-4.392843246459961,319.4705810546875,0.01868700236082077,0.11842126399278641,1.4363129138946533,0.0731707289814949,-0.4390243887901306,-2.9268293380737305,-1.060552716255188,0.007245333399623632,-0.05159705877304077,24.0,,11.0,,6.0
ppo_car_jerk_lo,300000,-3.567227840423584,528.5882568359375,,,1.4368191957473755,0.13636364042758942,-0.5,-1.8181818723678589,-1.6349272727966309,0.0062253414653241634,-0.08171550929546356,8.0,,11.0,,3.0
ppo_car_jerk_lo,310000,-4.820148468017578,546.4583129882812,0.017719553783535957,0.07286808639764786,1.4365379810333252,0.3235294222831726,-0.5,-2.941176414489746,-1.5451713800430298,0.009756965562701225,-0.07344789057970047,20.0,,11.0,,3.0
ppo_car_jerk_lo,320000,-4.500757694244385,420.5185241699219,,,1.4349677562713623,0.1818181872367859,-0.6060606241226196,-2.5757575035095215,-1.3777977228164673,0.0031650857999920845,-0.06517118960618973,17.0,,10.0,,6.0
ppo_car_jerk_lo,330000,-4.63821268081665,347.0,0.013676358386874199,0.11596604436635971,1.435079574584961,0.0,-0.31578946113586426,-3.1578948497772217,-1.1711515188217163,0.007203459739685059,-0.05804777517914772,12.0,,5.0,,2.0
ppo_car_jerk_lo,340000,-4.5539140701293945,552.47998046875,,,1.436063528060913,0.2702702581882477,-0.5135135054588318,-2.972972869873047,-1.4948569536209106,0.007273849565535784,-0.07222482562065125,22.0,,11.0,,4.0
ppo_car_jerk_lo,350000,-4.854780673980713,465.5625,0.013976478017866611,0.08660506457090378,1.4361228942871094,0.17391304671764374,-0.6086956262588501,-3.04347825050354,-1.2981605529785156,0.005930276121944189,-0.06239042803645134,14.0,,8.0,,1.0
ppo_car_jerk_lo,360000,-4.248797416687012,522.4210815429688,,,1.438014268875122,0.2916666567325592,-0.625,-2.0833332538604736,-1.6560063362121582,0.0029768042732030153,-0.08195117861032486,10.0,,9.0,,5.0
ppo_car_jerk_lo,370000,-4.338001728057861,476.1764831542969,,,1.438014268875122,0.05263157933950424,-0.6315789222717285,-2.1052632331848145,-1.7066593170166016,0.002723398618400097,-0.08120661228895187,8.0,,9.0,,2.0
ppo_car_jerk_lo,380000,-5.150391578674316,538.4285888671875,0.017462288960814476,0.057270072400569916,1.4381513595581055,0.2916666567325592,-0.75,-2.7083332538604736,-1.886846899986267,0.012260694056749344,-0.09053738415241241,13.0,,8.0,,3.0
ppo_car_jerk_lo,390000,-4.060666084289551,569.4736938476562,,,1.4381515979766846,0.23076923191547394,-0.5,-2.115384578704834,-1.6662776470184326,0.010658012703061104,-0.08097202330827713,11.0,,11.0,,4.0
ppo_car_jerk_lo,400000,-4.433935165405273,475.8888854980469,0.016453934833407402,0.100095734000206,1.4375451803207397,0.3684210479259491,-0.8421052694320679,-2.1052632331848145,-1.8055979013442993,0.00612555630505085,-0.08515260368585587,8.0,,9.0,,2.0
ppo_car_jerk_lo,410000,-4.445168495178223,469.952392578125,,,1.4374892711639404,0.3928571343421936,-0.6428571343421936,-2.6785714626312256,-1.411568522453308,0.003764734836295247,-0.06887293606996536,15.0,,8.0,,5.0
ppo_car_jerk_lo,420000,-3.5930051803588867,606.73681640625,0.017121458426117897,0.07377199828624725,1.4350221157073975,0.1666666716337204,-0.5416666865348816,-1.4583333730697632,-1.9232591390609741,0.003685907693579793,-0.09113778173923492,7.0,,14.0,,3.0
ppo_car_jerk_lo,430000,-4.496277809143066,438.6111145019531,,,1.4348310232162476,0.0476190485060215,-0.4285714328289032,-2.6190476417541504,-1.5064111948013306,0.008364248089492321,-0.07058298587799072,11.0,,8.0,,2.0
ppo_car_jerk_lo,440000,-5.076164245605469,553.3333129882812,0.015113504603505135,0.05884186178445816,1.4329490661621094,0.40740740299224854,-0.8518518805503845,-2.592592477798462,-1.723595142364502,0.005253140814602375,-0.08476846665143967,14.0,,9.0,,4.0
ppo_car_jerk_lo,450000,-3.769228935241699,484.0555419921875,,,1.4325509071350098,0.0416666679084301,-0.5,-1.6666666269302368,-1.4534785747528076,0.0044158585369586945,-0.07002118974924088,8.0,,11.0,,5.0
ppo_car_jerk_lo,460000,-4.196216583251953,414.6153869628906,0.02285698987543583,0.09146900475025177,1.4323855638504028,0.1785714328289032,-0.5,-2.3214285373687744,-1.542662262916565,0.009994677267968655,-0.07646096497774124,13.0,,12.0,,3.0
