run_id,step,cumulative_reward,episode_length,policy_loss,value_loss,entropy,reward_checkpoint,reward_wrong_way,reward_wall,reward_step,reward_speed,reward_jerk,reward_progress,markers_per_episode,physics_steps_charged,end_wallcontact,end_lapscompleted,end_stalled,end_steplimit,end_trackswapped,stalled_share
ppo_car_007_spread_b,300000,-4.605725288391113,620.1875,,,1.4073402881622314,0.2777777910232544,-0.7222222089767456,-1.6666666269302368,-2.20723557472229,0.025005144998431206,-0.5010154247283936,0.14502988755702972,0.2777777910232544,2207.27783203125,6.0,,10.0,,2.0,0.5555555555555556
ppo_car_007_spread_b,310000,-4.4663896560668945,678.2777709960938,0.0175038930028677,0.041955795139074326,1.4070384502410889,0.40909090638160706,-0.7727272510528564,-1.8181818723678589,-2.221940040588379,0.011894051916897297,-0.5333933234214783,0.21053919196128845,0.40909090638160706,2222.0,8.0,,12.0,,2.0,0.5454545454545454
ppo_car_007_spread_b,320000,-5.089310169219971,378.40740966796875,,,1.4051437377929688,0.02777777798473835,-0.4444444477558136,-3.055555582046509,-1.1365463733673096,0.0033578958828002214,-0.26399698853492737,0.01681140810251236,0.02777777798473835,1136.5555419921875,22.0,,9.0,,5.0,0.25
ppo_car_007_spread_b,330000,-4.118185520172119,517.8499755859375,0.018638666719198227,0.09153485298156738,1.4049428701400757,0.27272728085517883,-0.7272727489471436,-1.5909091234207153,-1.8846535682678223,0.013212500140070915,-0.42329901456832886,0.14368951320648193,0.27272728085517883,1884.6817626953125,7.0,,12.0,,3.0,0.5454545454545454
ppo_car_007_spread_b,340000,-4.112434387207031,453.0,,,1.4023016691207886,0.29629629850387573,-0.5555555820465088,-2.407407522201538,-1.4779375791549683,0.0140420226380229,-0.3473386764526367,0.14854004979133606,0.29629629850387573,1477.9630126953125,13.0,,10.0,,4.0,0.37037037037037035
ppo_car_007_spread_b,350000,-4.20264196395874,395.15789794921875,0.01482691802084446,0.08805930614471436,1.4022630453109741,0.0,-0.4615384638309479,-2.5,-1.1565642356872559,0.010696458630263805,-0.275147020816803,0.017184441909193993,0.0,1156.576904296875,13.0,,9.0,,4.0,0.34615384615384615
ppo_car_007_spread_b,360000,-5.387129783630371,313.19354248046875,,,1.4012353420257568,0.20512820780277252,-0.5641025900840759,-3.846153736114502,-0.9970352649688721,0.016067346557974815,-0.23381873965263367,0.11277325451374054,0.20512820780277252,997.05126953125,30.0,,5.0,,4.0,0.1282051282051282
ppo_car_007_spread_b,370000,-5.098316669464111,655.9473876953125,,,1.4012353420257568,0.25925925374031067,-0.6296296119689941,-2.407407522201538,-1.8485162258148193,0.019820930436253548,-0.4246715307235718,0.1466582715511322,0.25925925374031067,1848.5555419921875,13.0,,11.0,,3.0,0.4074074074074074
ppo_car_007_spread_b,380000,-4.590824604034424,428.20001220703125,0.01652987115085125,0.1373162567615509,1.4007046222686768,0.1666666716337204,-0.5,-2.5,-1.4294377565383911,0.01848357543349266,-0.32631716132164,0.11979792267084122,0.1666666716337204,1429.4583740234375,12.0,,8.0,,4.0,0.3333333333333333
ppo_car_007_spread_b,390000,-4.672200679779053,611.5,,,1.4007033109664917,0.3333333432674408,-0.6190476417541504,-2.142857074737549,-1.8664393424987793,0.01688581146299839,-0.4266342520713806,0.19140487909317017,0.3333333432674408,1866.4761962890625,9.0,,10.0,,2.0,0.47619047619047616
ppo_car_007_spread_b,400000,-5.0817551612854,363.1153869628906,0.017568932846188545,0.07161450386047363,1.3986154794692993,0.11428571492433548,-0.3142857253551483,-3.2857143878936768,-1.0764964818954468,0.0077165765687823296,-0.25035181641578674,0.06373854726552963,0.11428571492433548,1076.5142822265625,23.0,,6.0,,6.0,0.17142857142857143
ppo_car_007_spread_b,410000,-5.001567840576172,492.8500061035156,,,1.398404836654663,0.3478260934352875,-0.8260869383811951,-2.3913042545318604,-1.7173644304275513,0.015569262206554413,-0.390421599149704,0.17648392915725708,0.3478260934352875,1717.391357421875,11.0,,10.0,,2.0,0.43478260869565216
ppo_car_007_spread_b,420000,-4.701401710510254,666.7333374023438,0.018894631415605545,0.13141532242298126,1.3965774774551392,0.31578946113586426,-0.8421052694320679,-1.5789474248886108,-2.1082823276519775,0.010930707678198814,-0.46928074955940247,0.16966786980628967,0.31578946113586426,2108.315673828125,6.0,,11.0,,2.0,0.5789473684210527
ppo_car_007_spread_b,430000,-4.116468906402588,341.5652160644531,,,1.3963489532470703,0.16129031777381897,-0.4516128897666931,-2.5806450843811035,-1.0105032920837402,0.004615336656570435,-0.23718711733818054,0.08209016919136047,0.16129031777381897,1010.51611328125,16.0,,9.0,,6.0,0.2903225806451613
ppo_car_007_spread_b,440000,-4.660707950592041,411.23077392578125,0.014617586508393288,0.08162028342485428,1.396216869354248,0.25,-0.53125,-2.8125,-1.337786316871643,0.025202618911862373,-0.30237776041030884,0.14149975776672363,0.25,1337.8125,18.0,,9.0,,5.0,0.28125
ppo_car_007_spread_b,450000,-5.045556545257568,466.6400146484375,,,1.3961913585662842,0.2222222238779068,-0.4444444477558136,-3.3333332538604736,-1.298237919807434,0.01582789234817028,-0.291627436876297,0.1080695167183876,0.2222222238779068,1298.25,24.0,,10.0,,2.0,0.2777777777777778
ppo_car_007_spread_b,460000,-4.593458652496338,654.5789184570312,0.016935814172029495,0.11139277368783951,1.3963696956634521,0.4000000059604645,-0.8399999737739563,-1.600000023841858,-1.991377592086792,0.004218469373881817,-0.46688807010650635,0.20629099011421204,0.4000000059604645,1991.4000244140625,8.0,,12.0,,5.0,0.48
ppo_car_007_spread_b,470000,-5.918349742889404,641.933349609375,,,1.3964124917984009,0.25,-0.8125,-2.5,-2.4104082584381104,0.03227458521723747,-0.5524247884750366,0.13141584396362305,0.25,2410.4375,8.0,,7.0,,1.0,0.4375
ppo_car_007_spread_b,480000,-4.037365436553955,422.1764831542969,0.015238538384437561,0.07743380218744278,1.3972060680389404,0.03846153989434242,-0.38461539149284363,-2.692307710647583,-1.1047605276107788,0.009722458198666573,-0.26024961471557617,0.024392064660787582,0.03846153989434242,1104.769287109375,14.0,,8.0,,4.0,0.3076923076923077
ppo_car_007_spread_b,490000,-4.64008903503418,688.1875,,,1.3975417613983154,0.3636363744735718,-0.8181818127632141,-1.8181818723678589,-2.0042808055877686,0.02859169989824295,-0.4443639814853668,0.181477352976799,0.3636363744735718,2004.3182373046875,8.0,,12.0,,2.0,0.5454545454545454
ppo_car_007_spread_b,500000,-4.576651573181152,538.25,0.017575178295373917,0.05236920714378357,1.398611068725586,0.52173912525177,-0.739130437374115,-2.17391300201416,-1.8733558654785156,0.01115270797163248,-0.43067309260368347,0.2708291709423065,0.52173912525177,1873.391357421875,10.0,,9.0,,4.0,0.391304347826087
ppo_car_007_spread_b,510000,-4.2925496101379395,579.1428833007812,,,1.3991496562957764,0.18518517911434174,-0.5185185074806213,-2.0370371341705322,-1.8046802282333374,0.01636641100049019,-0.42920491099357605,0.12011361122131348,0.18518517911434174,1804.7037353515625,11.0,,15.0,,1.0,0.5555555555555556
ppo_car_007_spread_b,520000,-4.903632640838623,455.7391357421875,0.020331334322690964,0.06471133232116699,1.3991234302520752,0.1034482792019844,-0.5517241358757019,-2.4137930870056152,-1.447670340538025,0.011872951872646809,-0.3390498161315918,0.052628498524427414,0.1034482792019844,1447.689697265625,14.0,,10.0,,5.0,0.3448275862068966
ppo_car_007_spread_b,530000,-3.3932082653045654,379.5714416503906,,,1.3991049528121948,0.125,-0.34375,-2.5,-0.9943011403083801,0.004709220957010984,-0.22868454456329346,0.05868220329284668,0.125,994.3125,16.0,,10.0,,6.0,0.3125
ppo_car_007_spread_b,540000,-4.018133163452148,642.8461303710938,0.018440334126353264,0.08634825050830841,1.3981294631958008,0.47058823704719543,-0.7647058963775635,-1.7647058963775635,-1.9689067602157593,0.0007023944635875523,-0.4580148160457611,0.23493722081184387,0.47058823704719543,1968.941162109375,6.0,,10.0,,1.0,0.5882352941176471
ppo_car_007_spread_b,550000,-3.883228063583374,585.1428833007812,,,1.3973561525344849,0.25,-0.550000011920929,-2.0,-1.6406723260879517,0.0024174381978809834,-0.3808656632900238,0.09988944977521896,0.25,1640.699951171875,8.0,,10.0,,2.0,0.5
ppo_car_007_spread_b,560000,-5.678999900817871,711.8333129882812,0.014657709747552872,0.03944704681634903,1.3960976600646973,0.2800000011920929,-0.6800000071525574,-2.4000000953674316,-2.052985906600952,0.03134746477007866,-0.46341291069984436,0.15492714941501617,0.2800000011920929,2053.0400390625,12.0,,11.0,,2.0,0.44
ppo_car_007_spread_b,570000,-4.19780969619751,435.29412841796875,,,1.3947690725326538,0.07692307978868484,-0.3461538553237915,-2.5,-1.1402955055236816,0.009613935835659504,-0.2530770003795624,0.061475720256567,0.07692307978868484,1140.3077392578125,13.0,,9.0,,4.0,0.34615384615384615
ppo_car_007_spread_b,580000,-5.261544704437256,611.727294921875,0.013275681994855404,0.07823563367128372,1.3940497636795044,0.28125,-0.5,-2.96875,-1.6841154098510742,0.02390819974243641,-0.3718484044075012,0.15232856571674347,0.28125,1684.15625,19.0,,9.0,,4.0,0.28125
ppo_car_007_spread_b,590000,-4.772531986236572,492.7894592285156,,,1.3931324481964111,0.23999999463558197,-0.5199999809265137,-2.5999999046325684,-1.4979325532913208,0.015405798330903053,-0.3238917291164398,0.1366049349308014,0.23999999463558197,1497.9599609375,13.0,,9.0,,3.0,0.36
ppo_car_007_spread_b,600000,-4.546524524688721,524.6842041015625,0.015938395634293556,0.09283558279275894,1.3930444717407227,0.190476194024086,-0.6666666865348816,-1.9047619104385376,-1.9001015424728394,0.013544240966439247,-0.42159131169319153,0.10172223299741745,0.190476194024086,1900.142822265625,8.0,,11.0,,2.0,0.5238095238095238
ppo_car_007_spread_b,610000,-4.660128116607666,501.20001220703125,,,1.3928924798965454,0.20000000298023224,-0.4399999976158142,-3.0,-1.204617977142334,0.018935685977339745,-0.2724519371986389,0.10125640779733658,0.20000000298023224,1204.6400146484375,15.0,,7.0,,3.0,0.28
ppo_car_007_spread_b,620000,-4.207724094390869,637.4444580078125,0.01912490837275982,0.057705558836460114,1.3924379348754883,0.2800000011920929,-0.6399999856948853,-2.0,-1.837554693222046,0.010741502046585083,-0.3925253450870514,0.14977328479290009,0.2800000011920929,1837.5999755859375,10.0,,12.0,,3.0,0.48
ppo_car_007_spread_b,630000,-4.239927291870117,455.3999938964844,,,1.3914235830307007,0.1111111119389534,-0.40740740299224854,-2.592592477798462,-1.350689172744751,0.0075628384947776794,-0.28105786442756653,0.06279760599136353,0.1111111119389534,1350.7037353515625,14.0,,9.0,,4.0,0.3333333333333333
ppo_car_007_spread_b,640000,-4.370003700256348,455.76922607421875,0.01251138187944889,0.07568022608757019,1.3912962675094604,0.3103448152542114,-0.7241379022598267,-2.2413792610168457,-1.6370024681091309,0.013295168988406658,-0.3499643802642822,0.1677054911851883,0.3103448152542114,1637.034423828125,13.0,,13.0,,3.0,0.4482758620689655
ppo_car_007_spread_b,650000,-4.82943868637085,369.5185241699219,,,1.3909467458724976,0.1764705926179886,-0.5,-3.2352941036224365,-1.175810694694519,0.015742279589176178,-0.2515755593776703,0.1085217148065567,0.1764705926179886,1175.823486328125,22.0,,7.0,,5.0,0.20588235294117646
ppo_car_007_spread_b,660000,-3.7979137897491455,481.79998779296875,0.015207489021122456,0.12073030322790146,1.3908615112304688,0.3076923191547394,-0.4615384638309479,-2.307692289352417,-1.4842065572738647,0.01433661486953497,-0.30847930908203125,0.162261500954628,0.3076923191547394,1484.230712890625,12.0,,10.0,,4.0,0.38461538461538464
ppo_car_007_spread_b,670000,-4.373306751251221,557.0,,,1.3905302286148071,0.21052631735801697,-0.6842105388641357,-1.5789474248886108,-1.8784911632537842,0.01418604701757431,-0.4034315347671509,0.11097507178783417,0.21052631735801697,1878.5263671875,6.0,,10.0,,3.0,0.5263157894736842
ppo_car_007_spread_b,680000,-5.712216854095459,544.4736938476562,0.018394676968455315,0.0906921997666359,1.390408992767334,0.3636363744735718,-0.6818181872367859,-3.1818182468414307,-1.8830418586730957,0.031054293736815453,-0.41398295760154724,0.20158344507217407,0.3636363744735718,1883.0909423828125,14.0,,6.0,,2.0,0.2727272727272727
ppo_car_007_spread_b,690000,-4.453178405761719,545.2000122070312,,,1.389764666557312,0.3461538553237915,-0.7692307829856873,-2.115384578704834,-1.679202675819397,0.00656172027811408,-0.3621242642402649,0.1919962465763092,0.3461538553237915,1679.230712890625,11.0,,10.0,,5.0,0.38461538461538464
ppo_car_007_spread_b,700000,-4.356882095336914,508.22222900390625,0.014201500453054905,0.07832561433315277,1.389877200126648,0.03333333507180214,-0.36666667461395264,-2.6666667461395264,-1.2220200300216675,0.01058097742497921,-0.27551835775375366,0.0381169356405735,0.03333333507180214,1222.0333251953125,16.0,,11.0,,3.0,0.36666666666666664
ppo_car_007_spread_b,710000,-4.499285697937012,401.8500061035156,,,1.3907235860824585,0.0,-0.4583333432674408,-2.5,-1.342528223991394,0.0047972421161830425,-0.28933045268058777,0.001409957418218255,0.0,1342.5416259765625,12.0,,10.0,,2.0,0.4166666666666667
ppo_car_007_spread_b,720000,-4.119339466094971,704.4666748046875,0.01729334332048893,0.036155976355075836,1.3906468152999878,0.2222222238779068,-0.7222222089767456,-1.1111111640930176,-2.3494420051574707,0.041915033012628555,-0.5083428621292114,0.162466362118721,0.2222222238779068,2349.5,4.0,,11.0,,3.0,0.6111111111111112
ppo_car_007_spread_b,730000,-5.162377834320068,384.9310302734375,,,1.3894304037094116,0.20512820780277252,-0.4871794879436493,-3.461538553237915,-1.1461360454559326,0.020112819969654083,-0.2411627173423767,0.119004026055336,0.20512820780277252,1146.15380859375,27.0,,6.0,,6.0,0.15384615384615385
ppo_car_007_spread_b,740000,-4.429056167602539,515.8499755859375,,,1.389430284500122,0.20000000298023224,-0.6000000238418579,-2.200000047683716,-1.6518157720565796,0.015188338235020638,-0.3487407863140106,0.08382408320903778,0.20000000298023224,1651.8399658203125,11.0,,12.0,,2.0,0.48
ppo_car_007_spread_b,750000,-4.083439350128174,413.6000061035156,0.014350569806993008,0.14265130460262299,1.3890115022659302,0.1111111119389534,-0.4444444477558136,-2.592592477798462,-1.2275009155273438,0.009969383478164673,-0.25608742237091064,0.07799339294433594,0.1111111119389534,1227.5185546875,14.0,,10.0,,3.0,0.37037037037037035
ppo_car_007_spread_b,760000,-4.6001667976379395,595.6470336914062,,,1.3890115022659302,0.25,-0.6000000238418579,-2.0,-2.0280537605285645,0.009913385845720768,-0.4234835207462311,0.13102813065052032,0.25,2028.0999755859375,8.0,,10.0,,2.0,0.5
ppo_car_007_spread_b,770000,-4.197148323059082,337.0833435058594,0.014426738023757935,0.05181551352143288,1.3880466222763062,0.06451612710952759,-0.32258063554763794,-2.7419354915618896,-1.0446298122406006,0.010480007156729698,-0.22912265360355377,0.047350525856018066,0.06451612710952759,1044.6451416015625,17.0,,9.0,,5.0,0.2903225806451613
ppo_car_007_spread_b,780000,-5.563421249389648,546.0454711914062,,,1.3879411220550537,0.20000000298023224,-0.6399999856948853,-2.5999999046325684,-1.9240891933441162,0.019723903387784958,-0.42047345638275146,0.12135864049196243,0.20000000298023224,1924.1199951171875,13.0,,8.0,,4.0,0.32
ppo_car_007_spread_b,790000,-3.9650697708129883,557.7391357421875,0.014926206320524216,0.10436325520277023,1.3883737325668335,0.10000000149011612,-0.6000000238418579,-1.5,-1.712646245956421,0.0026989118196070194,-0.3700159788131714,0.049349140375852585,0.10000000149011612,1712.6666259765625,9.0,,17.0,,4.0,0.5666666666666667
ppo_car_007_spread_b,800000,-3.693371534347534,608.125,,,1.3884220123291016,0.260869562625885,-0.47826087474823,-1.95652174949646,-1.693529725074768,0.018808433786034584,-0.37204667925834656,0.1297219693660736,0.260869562625885,1693.565185546875,9.0,,11.0,,3.0,0.4782608695652174
ppo_car_007_spread_b,810000,-4.647058486938477,616.6666870117188,0.013873644173145294,0.035524968057870865,1.3879303932189941,0.2857142984867096,-0.6190476417541504,-1.9047619104385376,-2.1168949604034424,0.015214729122817516,-0.45436617732048035,0.14303742349147797,0.2857142984867096,2116.90478515625,8.0,,11.0,,2.0,0.5238095238095238
ppo_car_007_spread_b,820000,-4.469750881195068,282.6666564941406,,,1.387842059135437,0.302325576543808,-0.5581395626068115,-3.1395349502563477,-0.9480562210083008,0.005052466411143541,-0.20381911098957062,0.13867920637130737,0.302325576543808,948.0697631835938,27.0,,8.0,,8.0,0.18604651162790697
ppo_car_007_spread_b,830000,-4.024459362030029,662.5714111328125,0.016270658001303673,0.14035741984844208,1.3874257802963257,0.44999998807907104,-0.800000011920929,-2.0,-1.8552159070968628,0.013297559693455696,-0.4055256247520447,0.23220576345920563,0.44999998807907104,1855.25,8.0,,10.0,,2.0,0.5
ppo_car_007_spread_b,840000,-4.9679436683654785,416.3333435058594,,,1.3873060941696167,0.2142857164144516,-0.5357142686843872,-3.2142856121063232,-1.251518964767456,0.019026856869459152,-0.27211275696754456,0.09939205646514893,0.2142857164144516,1251.5357666015625,18.0,,8.0,,2.0,0.2857142857142857
ppo_car_007_spread_b,850000,-4.751962661743164,751.3333129882812,0.014258770272135735,0.07831548899412155,1.3868653774261475,0.2631579041481018,-0.5789473652839661,-2.3684210777282715,-1.9006950855255127,0.013052109628915787,-0.41206094622612,0.13934338092803955,0.2631579041481018,1900.73681640625,9.0,,9.0,,1.0,0.47368421052631576
ppo_car_007_spread_b,860000,-4.465317726135254,686.076904296875,,,1.3867151737213135,0.1666666716337204,-0.5555555820465088,-1.9444444179534912,-1.9837908744812012,0.02955573983490467,-0.4345373809337616,0.10817303508520126,0.1666666716337204,1983.8333740234375,7.0,,9.0,,2.0,0.5
ppo_car_007_spread_b,870000,-4.896512508392334,464.5384521484375,0.012236805632710457,0.021780390292406082,1.3865602016448975,0.24242424964904785,-0.6363636255264282,-2.8787879943847656,-1.4645109176635742,0.009463456459343433,-0.31166407465934753,0.12254823744297028,0.24242424964904785,1464.54541015625,19.0,,9.0,,5.0,0.2727272727272727
ppo_car_007_spread_b,880000,-4.901058197021484,490.20001220703125,,,1.3864898681640625,0.10526315867900848,-0.5789473652839661,-2.6315789222717285,-1.5498180389404297,0.006561189889907837,-0.3357641398906708,0.06268268078565598,0.10526315867900848,1549.8421630859375,10.0,,6.0,,3.0,0.3157894736842105
ppo_car_007_spread_b,890000,-4.37693977355957,675.0,0.018891716375947,0.12954957783222198,1.38554048538208,0.30000001192092896,-0.6000000238418579,-1.75,-2.1619527339935303,0.0220487117767334,-0.47093501687049866,0.1586761772632599,0.30000001192092896,2162.0,7.0,,11.0,,2.0,0.55
