run_id,step,cumulative_reward,episode_length,policy_loss,value_loss,entropy,reward_checkpoint,reward_wrong_way,reward_wall,reward_step,reward_speed,reward_jerk
ppo_car_v01,600000,-5.043222427368164,366.5384521484375,0.01721533201634884,0.10911870002746582,1.392494797706604,0.29629629850387573,-0.48148149251937866,-3.7037036418914795,-1.4142073392868042,0.0042192633263766766,-0.2983555495738983
ppo_car_v01,610000,-4.587850093841553,531.8125,,,1.392011046409607,0.26923078298568726,-0.3461538553237915,-3.269230842590332,-1.311365008354187,0.0031402010936290026,-0.2852497100830078
ppo_car_v01,620000,-4.21405553817749,350.76922607421875,0.01841793581843376,0.07333333045244217,1.3917617797851562,0.14814814925193787,-0.5185185074806213,-3.1481480598449707,-1.3531649112701416,0.0030053388327360153,-0.30028077960014343
ppo_car_v01,630000,-4.616789817810059,399.7878723144531,,,1.3912512063980103,0.3125,-0.71875,-2.96875,-1.6504967212677002,0.0037192923482507467,-0.3620277941226959
ppo_car_v01,640000,-3.964719772338867,455.25,0.0155796492472291,0.09751150012016296,1.390776515007019,0.1666666716337204,-0.6666666865348816,-1.9444444179534912,-2.0230295658111572,0.005845724139362574,-0.4390029311180115
ppo_car_v01,650000,-4.729729652404785,435.70001220703125,,,1.3897401094436646,0.22727273404598236,-0.5454545617103577,-2.954545497894287,-1.587477684020996,0.004901180509477854,-0.354210764169693
ppo_car_v01,660000,-4.246791362762451,690.0908813476562,0.019052796065807343,0.04452063888311386,1.3895212411880493,0.5833333134651184,-0.9166666865348816,-1.25,-2.5331199169158936,0.0034243075642734766,-0.5295628905296326
ppo_car_v01,670000,-4.901829719543457,571.625,,,1.3887512683868408,0.3076923191547394,-0.7307692170143127,-2.307692289352417,-2.1131083965301514,0.0018660430796444416,-0.4526316523551941
ppo_car_v01,680000,-4.406944751739502,454.2173767089844,0.01536002941429615,0.09060966968536377,1.3888322114944458,0.1818181872367859,-0.7272727489471436,-2.5,-1.901963233947754,0.005764506291598082,-0.4184075891971588
ppo_car_v01,690000,-3.9499716758728027,473.2083435058594,,,1.3891332149505615,0.2083333283662796,-0.5,-2.2916667461395264,-1.892255187034607,0.004607507027685642,-0.41461989283561707
ppo_car_v01,700000,-4.4337334632873535,475.5555419921875,0.01799926534295082,0.05315849557518959,1.3890159130096436,0.23076923191547394,-0.5384615659713745,-3.269230842590332,-1.3186300992965698,0.0008157649426721036,-0.29544252157211304
ppo_car_v01,710000,-4.341504096984863,583.9375,,,1.3882242441177368,0.0625,-0.625,-1.5625,-2.3390285968780518,0.0035285584162920713,-0.4917166531085968
ppo_car_v01,720000,-4.6282172203063965,610.5294189453125,0.015207822434604168,0.04646873101592064,1.3882339000701904,0.3333333432674408,-0.7777777910232544,-2.222222328186035,-2.3079214096069336,0.007325991988182068,-0.5140126347541809
ppo_car_v01,730000,-4.383786678314209,541.631591796875,,,1.3883699178695679,0.4000000059604645,-0.800000011920929,-2.0,-2.0599143505096436,0.004308802541345358,-0.45890697836875916
ppo_car_v01,740000,-3.769599437713623,425.3333435058594,,,1.3883699178695679,0.095238097012043,-0.4285714328289032,-2.6190476417541504,-1.702406883239746,0.006655756384134293,-0.3585418462753296
ppo_car_v01,750000,-4.803452014923096,481.5,0.016754738986492157,0.06748738884925842,1.3889967203140259,0.2142857164144516,-0.5,-3.2142856121063232,-1.3776171207427979,0.004806531593203545,-0.3073144555091858
ppo_car_v01,760000,-5.014292240142822,709.875,,,1.3889968395233154,0.3333333432674408,-0.8888888955116272,-1.3888888359069824,-2.5277912616729736,0.009282071143388748,-0.5647233128547668
ppo_car_v01,770000,-3.678518533706665,377.18182373046875,0.01665971241891384,0.047798287123441696,1.3872374296188354,0.0,-0.550000011920929,-2.25,-1.6614307165145874,0.00553632527589798,-0.3394530117511749
ppo_car_v01,780000,-3.7563655376434326,577.25,,,1.3872114419937134,0.125,-0.75,-1.5625,-2.309899091720581,0.0028983834199607372,-0.5099459290504456
ppo_car_v01,790000,-5.825303077697754,536.3181762695312,0.018623709678649902,0.03720731660723686,1.3840354681015015,0.48148149251937866,-0.8888888955116272,-3.5185184478759766,-1.7501118183135986,0.008582969196140766,-0.3754286766052246
ppo_car_v01,800000,-4.911494255065918,613.888916015625,,,1.383636236190796,0.30000001192092896,-0.800000011920929,-2.25,-2.210707664489746,0.010364951565861702,-0.4676445424556732
ppo_car_v01,810000,-4.1840362548828125,516.88232421875,0.01640782319009304,0.11100570112466812,1.381542682647705,0.3529411852359772,-0.5882353186607361,-2.058823585510254,-2.0700838565826416,0.0063450210727751255,-0.41461750864982605
ppo_car_v01,820000,-4.571900844573975,396.4230651855469,,,1.3811967372894287,0.2068965584039688,-0.517241358757019,-3.275861978530884,-1.4237310886383057,0.006553008686751127,-0.30303820967674255
ppo_car_v01,830000,-5.1930084228515625,575.5294189453125,0.02076239511370659,0.07315820455551147,1.3809490203857422,0.3199999928474426,-0.5600000023841858,-3.0,-1.5684510469436646,0.006890485994517803,-0.331462025642395
ppo_car_v01,840000,-4.892405986785889,612.4444580078125,,,1.3808759450912476,0.2380952388048172,-0.7142857313156128,-2.6190476417541504,-2.102790355682373,0.005719578824937344,-0.43048518896102905
ppo_car_v01,850000,-4.587900161743164,807.4166870117188,0.01684270054101944,0.047755610197782516,1.3801605701446533,0.38461539149284363,-1.0,-0.7692307829856873,-2.9843995571136475,0.013377892784774303,-0.6495041847229004
ppo_car_v01,860000,-5.0969438552856445,323.5,,,1.3799189329147339,0.3076923191547394,-0.5769230723381042,-4.038461685180664,-1.2947232723236084,0.0071350643411278725,-0.26948609948158264
ppo_car_v01,870000,-4.286198616027832,564.9500122070312,0.014715314842760563,0.11891692876815796,1.3780990839004517,0.22727273404598236,-0.6818181872367859,-2.2727272510528564,-2.057049512863159,0.005967740900814533,-0.436755895614624
ppo_car_v01,880000,-4.633224010467529,574.88232421875,,,1.3773428201675415,0.1428571492433548,-0.523809552192688,-2.3809523582458496,-1.8636343479156494,0.006867093034088612,-0.3872911334037781
ppo_car_v01,890000,-4.931183338165283,416.7826232910156,0.012539981864392757,0.04573539271950722,1.3772871494293213,0.3199999928474426,-0.6000000238418579,-3.5999999046325684,-1.5343306064605713,0.006144543644040823,-0.32654330134391785
ppo_car_v01,900000,-4.801998615264893,420.6538391113281,,,1.3772519826889038,0.2222222238779068,-0.6666666865348816,-3.1481480598449707,-1.6226834058761597,0.00646045571193099,-0.3413785696029663
ppo_car_v01,910000,-4.592260360717773,344.19354248046875,0.02025385946035385,0.12981362640857697,1.3770856857299805,0.11428571492433548,-0.4285714328289032,-3.5714285373687744,-1.2210686206817627,0.006602162960916758,-0.25254181027412415
ppo_car_v01,920000,-5.131255149841309,628.3636474609375,,,1.376951813697815,0.27272728085517883,-1.0,-1.8181818723678589,-2.5164034366607666,8.076454105321318e-05,-0.5244268774986267
ppo_car_v01,930000,-4.516109466552734,444.9259338378906,0.017087191343307495,0.08754632622003555,1.3767417669296265,0.1785714328289032,-0.6785714030265808,-2.857142925262451,-1.7187122106552124,0.011595282703638077,-0.36262792348861694
ppo_car_v01,940000,-4.598789215087891,511.6190490722656,,,1.3765417337417603,0.2380952388048172,-0.9047619104385376,-2.6190476417541504,-2.047691822052002,0.00654849736019969,-0.4602435231208801
ppo_car_v01,950000,-4.314231872558594,584.8235473632812,0.018925422802567482,0.09453298151493073,1.377232551574707,0.2380952388048172,-0.4761904776096344,-2.142857074737549,-1.896497130393982,0.006581497844308615,-0.40052562952041626
ppo_car_v01,960000,-3.736170768737793,438.1666564941406,,,1.3780767917633057,0.0,-0.4736842215061188,-2.3684210777282715,-1.6583507061004639,0.0020793334115296602,-0.34533995389938354
ppo_car_v01,970000,-4.582738399505615,555.1363525390625,0.015981165692210197,0.05437922105193138,1.3778597116470337,0.3181818127632141,-0.6818181872367859,-2.7272727489471436,-2.2194225788116455,0.010965393856167793,-0.46045607328414917
ppo_car_v01,980000,-5.40977668762207,725.2142944335938,,,1.3774548768997192,0.125,-0.875,-1.5625,-2.541651487350464,0.008706439286470413,-0.5144482254981995
ppo_car_v01,990000,-4.427419185638428,472.9090881347656,0.014621630311012268,0.04171508550643921,1.3777836561203003,0.25,-0.5833333134651184,-2.7083332538604736,-1.736140251159668,0.006435738876461983,-0.35941946506500244
ppo_car_v01,1000000,-4.868155479431152,407.0,,,1.378282904624939,0.07692307978868484,-0.5384615659713745,-3.076923131942749,-1.3797146081924438,0.002702821511775255,-0.3083004653453827
ppo_car_v01,1010000,-4.2886643409729,466.1875,0.015125789679586887,0.08829685300588608,1.3788515329360962,0.1875,-0.75,-2.5,-1.8674131631851196,0.007836745120584965,-0.36629077792167664
ppo_car_v01,1020000,-5.104556083679199,605.8421020507812,,,1.3802889585494995,0.43478259444236755,-0.739130437374115,-2.82608699798584,-2.0044784545898438,0.013230235315859318,-0.40063080191612244
ppo_car_v01,1030000,-4.476682662963867,527.4736938476562,0.015154344029724598,0.05478222295641899,1.3804755210876465,0.20000000298023224,-0.6000000238418579,-2.5,-2.0062711238861084,0.00907848495990038,-0.425223708152771
ppo_car_v01,1040000,-4.85443639755249,426.78570556640625,,,1.3810678720474243,0.24242424964904785,-0.4545454680919647,-3.4848484992980957,-1.451072096824646,0.0028994865715503693,-0.30736440420150757
ppo_car_v01,1050000,-4.74554443359375,473.1111145019531,0.013660798780620098,0.12497483193874359,1.3809806108474731,0.4736842215061188,-0.6842105388641357,-3.1578948497772217,-1.7938061952590942,0.003765737172216177,-0.388711541891098
ppo_car_v01,1060000,-4.654208183288574,581.6666870117188,,,1.3805657625198364,0.46666666865348816,-1.0,-1.6666666269302368,-2.3295652866363525,0.01361363660544157,-0.47202029824256897
ppo_car_v01,1070000,-4.021670818328857,488.3333435058594,0.014430254697799683,0.038539860397577286,1.3804800510406494,0.375,-0.6875,-2.5,-1.8333959579467773,0.003847359912469983,-0.3783397674560547
ppo_car_v01,1080000,-4.634108066558838,479.86956787109375,,,1.379846453666687,0.18518517911434174,-0.6666666865348816,-2.777777671813965,-1.6368893384933472,0.0021569340024143457,-0.3503178060054779
ppo_car_v01,1090000,-4.5750274658203125,447.77777099609375,0.015623061917722225,0.07334905862808228,1.3799129724502563,0.22499999403953552,-0.5,-3.125,-1.6136544942855835,0.00755267171189189,-0.3355976939201355
ppo_car_v01,1100000,-4.7298760414123535,403.3333435058594,,,1.380711317062378,0.23529411852359772,-0.6470588445663452,-3.2352941036224365,-1.4254570007324219,0.009142208844423294,-0.2958364188671112
ppo_car_v01,1110000,-5.258639812469482,591.2941284179688,0.014752263203263283,0.08459382504224777,1.3806852102279663,0.3684210479259491,-0.6842105388641357,-2.6315789222717285,-2.118896245956421,0.0083446204662323,-0.4371602237224579
ppo_car_v01,1120000,-5.189438819885254,626.7777709960938,,,1.380257248878479,0.30434781312942505,-0.695652186870575,-2.82608699798584,-1.9646071195602417,0.011873897165060043,-0.413860023021698
ppo_car_v01,1130000,-4.32818078994751,481.0526428222656,,,1.3802573680877686,0.2222222238779068,-0.6666666865348816,-2.5,-2.0290868282318115,0.006736390758305788,-0.4294796586036682
ppo_car_v01,1140000,-4.170011520385742,438.0,0.016413668170571327,0.08213077485561371,1.378538966178894,0.22727273404598236,-0.5,-2.7272727489471436,-1.5942963361740112,0.0035884494427591562,-0.33626845479011536
ppo_car_v01,1150000,-4.510235786437988,559.9166870117188,,,1.378409504890442,0.26923078298568726,-0.5769230723381042,-2.307692289352417,-2.0695338249206543,0.007413123268634081,-0.44760772585868835
ppo_car_v01,1160000,-4.065116882324219,464.8235168457031,0.017286507412791252,0.062281329184770584,1.377436876296997,0.13333334028720856,-0.5333333611488342,-2.0,-2.108705520629883,0.002862280234694481,-0.43298378586769104
ppo_car_v01,1170000,-4.6710357666015625,432.25,,,1.3773339986801147,0.19230769574642181,-0.7307692170143127,-3.269230842590332,-1.5977017879486084,0.00507745984941721,-0.33425986766815186
ppo_car_v01,1180000,-4.295778751373291,517.7000122070312,0.020154736936092377,0.0932844951748848,1.3779765367507935,0.10000000149011612,-0.6000000238418579,-1.75,-2.0737686157226562,0.01027276087552309,-0.44374340772628784
ppo_car_v01,1190000,-3.929072856903076,520.4375,,,1.3781166076660156,0.0555555559694767,-0.5,-1.9444444179534912,-1.8531451225280762,0.006871979217976332,-0.3928445279598236
ppo_car_v01,1200000,-5.286390781402588,48.5,0.014128283597528934,0.035734210163354874,1.3774604797363281,0.0,0.0,-5.0,-0.1323334127664566,0.0024990823585540056,-0.025378728285431862
ppo_car_v01,1210000,-5.121155261993408,374.5652160644531,,,1.3774604797363281,0.10000000149011612,-0.46666666865348816,-3.3333332538604736,-1.1517200469970703,0.003898163791745901,-0.24478241801261902
ppo_car_v01,1220000,-5.068974494934082,490.28570556640625,,,1.3774605989456177,0.36000001430511475,-0.8799999952316284,-3.200000047683716,-1.648330807685852,0.010431087575852871,-0.3389045298099518
ppo_car_v01,1230000,-4.093832492828369,328.0,0.016441358253359795,0.12502296268939972,1.377275824546814,0.3214285671710968,-0.5,-3.392857074737549,-1.2189134359359741,0.001925250398926437,-0.26112979650497437
ppo_car_v01,1240000,-3.6022040843963623,582.7692260742188,,,1.3772741556167603,0.4615384638309479,-0.8461538553237915,-1.5384615659713745,-2.3333442211151123,0.0008144946186803281,-0.49986380338668823
ppo_car_v01,1250000,-5.0474982261657715,766.6923217773438,0.013143617659807205,0.06618224084377289,1.3782165050506592,0.529411792755127,-0.8823529481887817,-1.7647058963775635,-2.3483009338378906,0.000294950557872653,-0.5140621066093445
ppo_car_v01,1260000,-4.75071382522583,619.625,,,1.3783466815948486,0.30000001192092896,-0.699999988079071,-2.25,-1.9854252338409424,0.008085382170975208,-0.4242454171180725
ppo_car_v01,1270000,-3.8511524200439453,418.3888854980469,0.013451961800456047,0.020954879000782967,1.3778060674667358,0.0555555559694767,-0.5,-2.5,-1.673750638961792,0.010177095420658588,-0.35068413615226746
ppo_car_v01,1280000,-4.473666191101074,435.4090881347656,,,1.3777109384536743,0.5652173757553101,-0.6521739363670349,-3.2608695030212402,-1.6683937311172485,0.0031040413305163383,-0.35298919677734375
ppo_car_v01,1290000,-5.363380432128906,723.5,0.014583262614905834,0.06319250166416168,1.3765361309051514,0.5,-0.875,-2.1875,-2.535184860229492,0.00956221204251051,-0.5434423685073853
ppo_car_v01,1300000,-5.566096782684326,526.8928833007812,,,1.376241683959961,0.4193548262119293,-0.774193525314331,-3.387096881866455,-1.9049683809280396,0.005106971133500338,-0.38450053334236145
ppo_car_v01,1310000,-3.8719680309295654,359.9230651855469,0.018014561384916306,0.12907564640045166,1.3753695487976074,0.07407407462596893,-0.4444444477558136,-3.1481480598449707,-1.3836923837661743,0.0036792373284697533,-0.29512959718704224
ppo_car_v01,1320000,-4.996768951416016,758.6428833007812,,,1.3751195669174194,0.46666666865348816,-1.0666667222976685,-1.3333333730697632,-2.8353986740112305,0.005119999870657921,-0.5956950187683105
ppo_car_v01,1330000,-4.475674152374268,581.125,0.01051701046526432,0.04788768291473389,1.3747161626815796,0.3499999940395355,-0.6499999761581421,-2.25,-1.861716866493225,0.007172468584030867,-0.37715667486190796
ppo_car_v01,1340000,-4.36625862121582,569.5,,,1.374540090560913,0.25,-0.6875,-2.5,-1.9925836324691772,0.01010728720575571,-0.39692336320877075
ppo_car_v01,1350000,-4.165524482727051,373.0909118652344,0.01680421642959118,0.06276831030845642,1.3743458986282349,0.2083333283662796,-0.5,-3.125,-1.3703906536102295,0.006658751517534256,-0.28844138979911804
ppo_car_v01,1360000,-5.375130653381348,372.5454406738281,,,1.374233365058899,0.4117647111415863,-0.8235294222831726,-3.970588207244873,-1.4479106664657593,0.003878022078424692,-0.30108582973480225
