run_id,step,cumulative_reward,episode_length,policy_loss,value_loss,entropy,reward_checkpoint,reward_wrong_way,reward_wall,reward_step,reward_speed,reward_jerk,reward_progress,markers_per_episode,physics_steps_charged,wall_contacts,lateral_clearance,end_wallcontact,end_lapscompleted,end_stalled,end_steplimit,end_trackswapped,stalled_share
ppo_car_009_bc_s13,110000,-4.965284824371338,488.25,0.01945170760154724,0.1367121934890747,1.4102531671524048,0.3636363744735718,-0.6363636255264282,-3.1818182468414307,-1.422520399093628,0.02594929374754429,-0.3237488865852356,0.19925545156002045,0.3636363744735718,1422.54541015625,0.6818181872367859,0.3490248918533325,14.0,,6.0,,2.0,0.2727272727272727
ppo_car_009_bc_s13,120000,-4.61489725112915,580.1818237304688,,,1.409827470779419,0.4615384638309479,-0.692307710647583,-1.923076868057251,-1.9657937288284302,0.025331687182188034,-0.456331342458725,0.26097193360328674,0.4615384638309479,1965.84619140625,0.38461539149284363,0.5534111261367798,5.0,,5.0,,3.0,0.38461538461538464
ppo_car_009_bc_s13,130000,-5.362133979797363,382.4285583496094,0.01686284691095352,0.0979071781039238,1.4109432697296143,0.5,-0.8809523582458496,-3.3333332538604736,-1.5596500635147095,0.013127999380230904,-0.3551194965839386,0.25312694907188416,0.5,1559.6904296875,0.7142857313156128,0.4485355615615845,28.0,,5.0,4.0,5.0,0.11904761904761904
ppo_car_009_bc_s13,140000,-4.687001705169678,494.6666564941406,,,1.4114938974380493,0.260869562625885,-0.6521739363670349,-2.17391300201416,-1.5514549016952515,0.014793339185416698,-0.3517301678657532,0.13184776902198792,0.260869562625885,1551.478271484375,0.43478259444236755,0.5583645105361938,10.0,,10.0,,3.0,0.43478260869565216
ppo_car_009_bc_s13,150000,-4.682007312774658,443.8636474609375,0.018974285572767258,0.196913942694664,1.4115265607833862,0.26923078298568726,-0.6153846383094788,-2.692307710647583,-1.5043216943740845,0.014294655062258244,-0.33700495958328247,0.13430483639240265,0.26923078298568726,1504.34619140625,0.5769230723381042,0.3600303530693054,14.0,,9.0,,3.0,0.34615384615384615
ppo_car_009_bc_s13,160000,-4.499760627746582,526.5263061523438,,,1.4115467071533203,0.5,-0.7692307829856873,-2.307692289352417,-1.5418660640716553,0.01586184836924076,-0.3491570055484772,0.2392560839653015,0.5,1541.8846435546875,0.4615384638309479,0.5484554171562195,12.0,,11.0,,3.0,0.4230769230769231
ppo_car_009_bc_s13,170000,-4.924568176269531,441.9375,0.02052495814859867,0.07041272521018982,1.411465048789978,0.4523809552192688,-0.6666666865348816,-3.095238208770752,-1.3485758304595947,0.029024174436926842,-0.30791985988616943,0.23248353600502014,0.4523809552192688,1348.59521484375,0.6190476417541504,0.4963688850402832,26.0,,8.0,,8.0,0.19047619047619047
ppo_car_009_bc_s13,180000,-5.0352654457092285,568.6666870117188,,,1.4113960266113281,0.3571428656578064,-0.7142857313156128,-2.5,-1.9534599781036377,0.014092477969825268,-0.44745588302612305,0.21199750900268555,0.3571428656578064,1953.5,0.5,0.45448580384254456,7.0,,7.0,,,0.5
ppo_car_009_bc_s13,190000,-5.003057956695557,694.375,0.014912336133420467,0.12966473400592804,1.4111244678497314,0.9230769276618958,-1.0,-2.5,-2.4033405780792236,0.03853980824351311,-0.5547829866409302,0.46628817915916443,0.9230769276618958,2403.423095703125,0.5,0.41499269008636475,13.0,,5.0,6.0,2.0,0.19230769230769232
ppo_car_009_bc_s13,200000,-4.102838039398193,504.5333251953125,,,1.4108505249023438,0.2222222238779068,-0.6666666865348816,-1.6666666269302368,-1.683409571647644,0.012924566864967346,-0.4080517292022705,0.12259403616189957,0.2222222238779068,1683.4444580078125,0.3333333432674408,0.6041244268417358,6.0,,8.0,,4.0,0.4444444444444444
ppo_car_009_bc_s13,210000,-5.5162129402160645,611.26318359375,0.024920934811234474,0.0659564658999443,1.4106507301330566,0.1538461595773697,-0.7307692170143127,-2.5,-1.7889580726623535,0.006614773068577051,-0.409934401512146,0.08381462842226028,0.1538461595773697,1789.0,0.5,0.5806546211242676,13.0,,10.0,,3.0,0.38461538461538464
ppo_car_009_bc_s13,220000,-4.38427209854126,597.058837890625,,,1.410366415977478,0.5454545617103577,-0.8181818127632141,-2.2727272510528564,-1.8476008176803589,0.007356518879532814,-0.41144880652427673,0.2721083462238312,0.5454545617103577,1847.6363525390625,0.4545454680919647,0.5713297724723816,10.0,,9.0,,3.0,0.4090909090909091
ppo_car_009_bc_s13,230000,-3.914337158203125,461.3157958984375,0.021494437009096146,0.09137552976608276,1.4096977710723877,0.1818181872367859,-0.5454545617103577,-1.8181818723678589,-1.5947575569152832,0.0075491671450436115,-0.3650524914264679,0.07372167706489563,0.1818181872367859,1594.772705078125,0.3636363744735718,0.576405942440033,8.0,,10.0,,4.0,0.45454545454545453
ppo_car_009_bc_s13,240000,-3.880915641784668,448.1052551269531,,,1.4085958003997803,0.4583333432674408,-0.7083333134651184,-1.875,-1.9205307960510254,0.031154610216617584,-0.4110182523727417,0.24074111878871918,0.4583333432674408,1920.5833740234375,0.375,0.5304381251335144,9.0,,7.0,4.0,4.0,0.2916666666666667
ppo_car_009_bc_s13,250000,-4.280881404876709,516.7894897460938,0.018413405865430832,0.048216480761766434,1.4081451892852783,0.30434781312942505,-0.695652186870575,-2.17391300201416,-1.7097036838531494,0.019256610423326492,-0.38188114762306213,0.1665908247232437,0.30434781312942505,1709.7391357421875,0.43478259444236755,0.5160691738128662,10.0,,11.0,,2.0,0.4782608695652174
ppo_car_009_bc_s13,260000,-5.5857014656066895,616.772705078125,,,1.4072152376174927,0.5517241358757019,-1.0689655542373657,-2.7586207389831543,-2.079357624053955,0.02508271485567093,-0.4727928638458252,0.2917119860649109,0.5517241358757019,2079.413818359375,0.5517241358757019,0.48072174191474915,16.0,,9.0,2.0,2.0,0.3103448275862069
ppo_car_009_bc_s13,270000,-4.319766521453857,410.4814758300781,0.019125444814562798,0.14541137218475342,1.4075126647949219,0.3333333432674408,-0.6060606241226196,-2.7272727489471436,-1.3451048135757446,0.027012212201952934,-0.3043666481971741,0.17920951545238495,0.3333333432674408,1345.1212158203125,0.5454545617103577,0.43644586205482483,18.0,,11.0,,4.0,0.3333333333333333
ppo_car_009_bc_s13,280000,-4.62838888168335,338.2962951660156,,,1.408276915550232,0.38235294818878174,-0.6176470518112183,-3.2352941036224365,-1.251766562461853,0.0228597279638052,-0.28717365860939026,0.21378745138645172,0.38235294818878174,1251.7940673828125,0.6470588445663452,0.4476932883262634,22.0,,4.0,2.0,6.0,0.11764705882352941
ppo_car_009_bc_s13,290000,-5.196713447570801,344.03704833984375,0.019836997613310814,0.1885446310043335,1.4078842401504517,0.2666666805744171,-0.5,-3.6666667461395264,-1.2404558658599854,0.023985091596841812,-0.27240660786628723,0.15237244963645935,0.2666666805744171,1240.4666748046875,0.7333333492279053,0.4585893154144287,22.0,,4.0,,4.0,0.13333333333333333
ppo_car_009_bc_s13,300000,-4.093661785125732,518.4705810546875,,,1.4066466093063354,0.26923078298568726,-0.5384615659713745,-2.5,-1.3577488660812378,0.003973828162997961,-0.31091994047164917,0.13805849850177765,0.26923078298568726,1357.769287109375,0.5,0.47644269466400146,13.0,,10.0,,3.0,0.38461538461538464
ppo_car_009_bc_s13,310000,-4.95728063583374,336.1333312988281,0.017470303922891617,0.14967836439609528,1.406306266784668,0.2857142984867096,-0.6000000238418579,-3.2857143878936768,-1.1538752317428589,0.024999499320983887,-0.2562003433704376,0.1655559092760086,0.2857142984867096,1153.8857421875,0.7142857313156128,0.5298556685447693,23.0,,7.0,,5.0,0.2
ppo_car_009_bc_s13,320000,-4.474442481994629,532.5714111328125,,,1.4041494131088257,0.20000000298023224,-0.4000000059604645,-2.25,-1.493730068206787,0.015035238116979599,-0.3360272943973541,0.13168105483055115,0.20000000298023224,1493.75,0.44999998807907104,0.4915838837623596,9.0,,8.0,,3.0,0.4
ppo_car_009_bc_s13,330000,-4.893840312957764,341.6744079589844,0.01465709786862135,0.17462074756622314,1.4041422605514526,0.37254902720451355,-0.6666666865348816,-3.43137264251709,-1.152875304222107,0.024596497416496277,-0.2606021463871002,0.20516495406627655,0.37254902720451355,1152.9019775390625,0.686274528503418,0.4292046129703522,35.0,,9.0,,7.0,0.17647058823529413
ppo_car_009_bc_s13,340000,-3.770244598388672,851.9000244140625,,,1.4039976596832275,1.076923131942749,-1.307692289352417,-1.1538461446762085,-2.623243808746338,0.000323635118547827,-0.5839920043945312,0.537976086139679,1.076923131942749,2623.3076171875,0.23076923191547394,0.6916857957839966,3.0,,9.0,,1.0,0.6923076923076923
ppo_car_009_bc_s13,350000,-3.6951487064361572,489.7272644042969,0.014835136011242867,0.03852808475494385,1.4039896726608276,0.25,-0.625,-1.6666666269302368,-1.795298457145691,0.02361065149307251,-0.3915708065032959,0.11160311102867126,0.25,1795.3333740234375,0.3333333432674408,0.6613803505897522,8.0,,11.0,,5.0,0.4583333333333333
ppo_car_009_bc_s13,360000,-4.395081996917725,554.0499877929688,,,1.4036349058151245,0.6000000238418579,-0.9200000166893005,-1.7999999523162842,-2.0149900913238525,0.014029430225491524,-0.45200827717781067,0.3078280985355377,0.6000000238418579,2015.0400390625,0.36000001430511475,0.5735159516334534,9.0,,11.0,2.0,3.0,0.44
ppo_car_009_bc_s13,370000,-4.698625564575195,577.1818237304688,,,1.4036349058151245,0.1428571492433548,-0.6428571343421936,-2.142857074737549,-1.816823124885559,0.019573859870433807,-0.4149821996688843,0.09031148999929428,0.1428571492433548,1816.857177734375,0.5,0.5174313187599182,6.0,,7.0,,1.0,0.5
ppo_car_009_bc_s13,380000,-4.420764446258545,592.90478515625,0.02442370541393757,0.0604129396378994,1.4025050401687622,0.48148149251937866,-0.7777777910232544,-1.8518518209457397,-2.0674264430999756,0.013719690032303333,-0.4364394545555115,0.249726802110672,0.48148149251937866,2067.4814453125,0.37037035822868347,0.557494044303894,10.0,,11.0,2.0,4.0,0.4074074074074074
ppo_car_009_bc_s13,390000,-4.861582279205322,525.75,,,1.4024922847747803,0.18518517911434174,-0.5185185074806213,-2.592592477798462,-1.5599758625030518,0.008442915044724941,-0.3266410827636719,0.09105292707681656,0.18518517911434174,1560.0,0.5185185074806213,0.47336187958717346,14.0,,10.0,,3.0,0.37037037037037035
ppo_car_009_bc_s13,400000,-4.265642166137695,442.1363525390625,0.01787104271352291,0.07035410404205322,1.400453805923462,0.15625,-0.46875,-2.8125,-1.2173305749893188,0.012516344897449017,-0.2647934854030609,0.09989138692617416,0.15625,1217.34375,0.5625,0.478067547082901,18.0,,10.0,,4.0,0.3125
ppo_car_009_bc_s13,410000,-3.493833065032959,537.8571166992188,,,1.400115728378296,0.8500000238418579,-0.75,-1.75,-2.1069390773773193,0.0457681342959404,-0.4662284851074219,0.42342305183410645,0.8500000238418579,2107.0,0.3499999940395355,0.5023385286331177,7.0,,6.0,4.0,3.0,0.3
ppo_car_009_bc_s13,420000,-5.046453475952148,777.7999877929688,0.01619950868189335,0.052886154502630234,1.398256778717041,0.6666666865348816,-1.0,-2.142857074737549,-2.510361909866333,0.05265301465988159,-0.5464149117469788,0.34505951404571533,0.6666666865348816,2510.428466796875,0.4285714328289032,0.4041014611721039,9.0,,9.0,2.0,1.0,0.42857142857142855
ppo_car_009_bc_s13,430000,-4.632986545562744,443.1363525390625,,,1.397945523262024,0.24137930572032928,-0.517241358757019,-2.931034564971924,-1.3461183309555054,0.011112470179796219,-0.3043119013309479,0.1252683699131012,0.24137930572032928,1346.137939453125,0.6206896305084229,0.41696205735206604,17.0,,9.0,,3.0,0.3103448275862069
ppo_car_009_bc_s13,440000,-4.609471797943115,408.5652160644531,0.013569597154855728,0.09863004088401794,1.398010492324829,0.23333333432674408,-0.5333333611488342,-3.0,-1.2550172805786133,0.012158018536865711,-0.2722635865211487,0.11513499915599823,0.23333333432674408,1255.0333251953125,0.6000000238418579,0.5184428691864014,18.0,,7.0,,5.0,0.23333333333333334
ppo_car_009_bc_s13,450000,-4.373653411865234,609.941162109375,,,1.3980247974395752,0.5454545617103577,-1.045454502105713,-1.5909091234207153,-2.432753562927246,0.025686264038085938,-0.5167201161384583,0.2942577004432678,0.5454545617103577,2432.818115234375,0.3636363744735718,0.5534768104553223,7.0,,8.0,4.0,3.0,0.36363636363636365
ppo_car_009_bc_s13,460000,-4.839503765106201,602.6666870117188,0.016914373263716698,0.0942014530301094,1.3962616920471191,0.30000001192092896,-0.75,-1.75,-2.173158884048462,0.024728283286094666,-0.4723430871963501,0.1722308099269867,0.30000001192092896,2173.199951171875,0.3499999940395355,0.48071327805519104,7.0,,11.0,,2.0,0.55
ppo_car_009_bc_s13,470000,-4.631826877593994,492.0909118652344,,,1.3956129550933838,0.1538461595773697,-0.5769230723381042,-2.307692289352417,-1.6669838428497314,0.016425721347332,-0.3589577376842499,0.09226402640342712,0.1538461595773697,1667.0,0.4615384638309479,0.4804682433605194,12.0,,10.0,,4.0,0.38461538461538464
ppo_car_009_bc_s13,480000,-4.713505268096924,429.368408203125,0.01784665882587433,0.11192519217729568,1.3959940671920776,0.11538461595773697,-0.5,-2.884615421295166,-1.2574026584625244,0.0006607996765524149,-0.2666112780570984,0.05810571834445,0.11538461595773697,1257.423095703125,0.5769230723381042,0.48331698775291443,15.0,,9.0,,2.0,0.34615384615384615
ppo_car_009_bc_s13,490000,-4.478778839111328,303.2727355957031,,,1.3961479663848877,0.261904776096344,-0.5,-3.3333332538604736,-0.9528428912162781,0.023443937301635742,-0.20082874596118927,0.13414639234542847,0.261904776096344,952.8571166992188,0.6666666865348816,0.4351142346858978,28.0,,6.0,,8.0,0.14285714285714285
ppo_car_009_bc_s13,500000,-4.430130481719971,590.4705810546875,0.01853306032717228,0.12192653864622116,1.3962388038635254,0.2857142984867096,-0.8095238208770752,-1.4285714626312256,-1.914642095565796,0.006654026918113232,-0.40608394145965576,0.15240532159805298,0.2857142984867096,1914.6666259765625,0.2857142984867096,0.5990103483200073,6.0,,13.0,,2.0,0.6190476190476191
ppo_car_009_bc_s13,510000,-4.164058685302734,704.5625,,,1.3962948322296143,0.29411765933036804,-0.8823529481887817,-0.5882353186607361,-2.655251979827881,0.0255447868257761,-0.5644921660423279,0.15708805620670319,0.29411765933036804,2655.294189453125,0.11764705926179886,0.553146243095398,2.0,,13.0,,2.0,0.7647058823529411
ppo_car_009_bc_s13,520000,-4.399786472320557,375.79998779296875,0.013323776423931122,0.03281162679195404,1.3953050374984741,0.1111111119389534,-0.5277777910232544,-2.5,-1.254428505897522,0.007830898277461529,-0.2691630721092224,0.07199844717979431,0.1111111119389534,1254.4444580078125,0.5,0.5885089635848999,18.0,,12.0,,6.0,0.3333333333333333
ppo_car_009_bc_s13,530000,-4.905179023742676,669.1428833007812,,,1.3945255279541016,0.2380952388048172,-0.523809552192688,-2.142857074737549,-1.7868232727050781,0.009900285862386227,-0.38210761547088623,0.12597931921482086,0.2380952388048172,1786.857177734375,0.4285714328289032,0.4924543797969818,9.0,,9.0,,3.0,0.42857142857142855
ppo_car_009_bc_s13,540000,-5.232193946838379,408.0,0.02040007896721363,0.10338551551103592,1.3938690423965454,0.5384615659713745,-0.7692307829856873,-3.461538553237915,-1.5081013441085815,0.035079941153526306,-0.3270864486694336,0.2789763808250427,0.5384615659713745,1508.1153564453125,0.692307710647583,0.5684797763824463,18.0,,4.0,,4.0,0.15384615384615385
ppo_car_009_bc_s13,550000,-4.319547653198242,633.5,,,1.3932812213897705,0.20000000298023224,-0.5333333611488342,-1.6666666269302368,-2.030442714691162,0.0025740189012140036,-0.4296059310436249,0.06696770340204239,0.20000000298023224,2030.4666748046875,0.3333333432674408,0.4196649193763733,5.0,,10.0,,,0.6666666666666666
ppo_car_009_bc_s13,560000,-4.222277641296387,412.6000061035156,0.02029777318239212,0.1807817816734314,1.39210844039917,0.5277777910232544,-0.5833333134651184,-2.777777671813965,-1.4787997007369995,0.04933617264032364,-0.3111608922481537,0.27897652983665466,0.5277777910232544,1478.8333740234375,0.5555555820465088,0.4163263142108917,20.0,,6.0,4.0,6.0,0.16666666666666666
ppo_car_009_bc_s13,570000,-4.556068420410156,657.7058715820312,,,1.3907967805862427,0.5199999809265137,-0.8399999737739563,-1.7999999523162842,-2.0306386947631836,0.019106652587652206,-0.41827407479286194,0.24430407583713531,0.5199999809265137,2030.6800537109375,0.36000001430511475,0.5587085485458374,9.0,,11.0,2.0,3.0,0.44
ppo_car_009_bc_s13,580000,-3.901113986968994,428.0,0.018230848014354706,0.08245136588811874,1.3913840055465698,0.3448275923728943,-0.48275861144065857,-1.8965517282485962,-1.742891788482666,0.030457179993391037,-0.35578247904777527,0.17800341546535492,0.3448275923728943,1742.9310302734375,0.37931033968925476,0.5494676232337952,11.0,,11.0,2.0,5.0,0.3793103448275862
ppo_car_009_bc_s13,590000,-4.984339714050293,458.6190490722656,,,1.392189621925354,0.42307692766189575,-0.7692307829856873,-3.076923131942749,-1.484478235244751,0.013101999647915363,-0.3054021894931793,0.21178719401359558,0.42307692766189575,1484.5,0.6153846383094788,0.49855560064315796,16.0,,8.0,,2.0,0.3076923076923077
ppo_car_009_bc_s13,600000,-3.73590087890625,488.875,0.018132252618670464,0.11371762305498123,1.3927634954452515,0.27272728085517883,-0.5,-2.2727272510528564,-1.4231550693511963,0.02065063640475273,-0.32228806614875793,0.14491243660449982,0.27272728085517883,1423.1817626953125,0.4545454680919647,0.45335742831230164,10.0,,9.0,,3.0,0.4090909090909091
ppo_car_009_bc_s13,610000,-4.271509170532227,488.0,,,1.3938695192337036,0.517241358757019,-0.6206896305084229,-2.931034564971924,-1.5496903657913208,0.03463691100478172,-0.33003002405166626,0.2855239808559418,0.517241358757019,1549.72412109375,0.5862069129943848,0.3977636992931366,17.0,,9.0,,3.0,0.3103448275862069
ppo_car_009_bc_s13,620000,-4.6258625984191895,476.4761962890625,0.016198066994547844,0.08426376432180405,1.3939476013183594,0.4516128897666931,-0.5161290168762207,-2.903225898742676,-1.486610770225525,0.026966692879796028,-0.30486682057380676,0.23585765063762665,0.4516128897666931,1486.6451416015625,0.5806451439857483,0.3759249150753021,18.0,,7.0,2.0,4.0,0.22580645161290322
ppo_car_009_bc_s13,630000,-4.541543960571289,755.1666870117188,,,1.3941274881362915,0.5,-1.0,-1.25,-2.642685890197754,0.0007995793130248785,-0.5655982494354248,0.2504463493824005,0.5,2642.75,0.25,0.5633732080459595,4.0,,9.0,2.0,1.0,0.5625
ppo_car_009_bc_s13,640000,-4.552402019500732,407.7930908203125,0.015319445170462132,0.12582482397556305,1.394158959388733,0.5,-0.7222222089767456,-3.055555582046509,-1.315841794013977,0.02551787719130516,-0.2817670404911041,0.25239479541778564,0.5,1315.861083984375,0.6388888955116272,0.5436553359031677,22.0,,8.0,,6.0,0.2222222222222222
ppo_car_009_bc_s13,650000,-3.6528806686401367,427.3500061035156,,,1.3942701816558838,0.25,-0.4583333432674408,-1.875,-1.4256502389907837,0.013871325179934502,-0.2982139587402344,0.12531441450119019,0.25,1425.6666259765625,0.375,0.6256754398345947,9.0,,10.0,,5.0,0.4166666666666667
ppo_car_009_bc_s13,660000,-4.404784679412842,620.0714111328125,0.01607472635805607,0.06604769080877304,1.3940794467926025,0.5,-0.699999988079071,-2.5,-1.7394695281982422,0.024620044976472855,-0.353555828332901,0.2330843210220337,0.5,1739.5,0.5,0.48214244842529297,10.0,,10.0,,,0.5
ppo_car_009_bc_s13,670000,-3.848130941390991,628.8333129882812,,,1.3933626413345337,0.5454545617103577,-1.045454502105713,-1.1363636255264282,-2.332037925720215,0.0002714290749281645,-0.49693718552589417,0.2727951109409332,0.5454545617103577,2332.0908203125,0.22727273404598236,0.6391656398773193,5.0,,12.0,2.0,3.0,0.5454545454545454
ppo_car_009_bc_s13,680000,-3.5929226875305176,653.8666381835938,0.011784892529249191,0.029761895537376404,1.3934565782546997,0.8235294222831726,-1.1764706373214722,-0.5882353186607361,-2.6614654064178467,0.028621856123209,-0.5645792484283447,0.4256567358970642,0.8235294222831726,2661.529296875,0.11764705926179886,0.6496679782867432,2.0,,10.0,2.0,3.0,0.5882352941176471
ppo_car_009_bc_s13,690000,-4.868767738342285,553.6666870117188,,,1.3942244052886963,0.375,-0.5625,-2.5,-1.4555045366287231,0.01849195919930935,-0.31445997953414917,0.1957632601261139,0.375,1455.53125,0.5,0.5156900882720947,16.0,,11.0,,5.0,0.34375
ppo_car_009_bc_s13,700000,-5.065192222595215,629.3125,0.01872909627854824,0.08419709652662277,1.394267201423645,0.190476194024086,-0.6666666865348816,-2.142857074737549,-1.9204020500183105,0.01918948069214821,-0.3956836462020874,0.10345354676246643,0.190476194024086,1920.4285888671875,0.4285714328289032,0.4965527057647705,9.0,,10.0,,2.0,0.47619047619047616
ppo_car_009_bc_s13,710000,-4.257322788238525,746.7142944335938,,,1.394735336303711,0.40909090638160706,-0.7272727489471436,-2.045454502105713,-2.175405979156494,0.013902677223086357,-0.4371088445186615,0.20381030440330505,0.40909090638160706,2175.45458984375,0.40909090638160706,0.4675017297267914,9.0,,10.0,2.0,1.0,0.45454545454545453
ppo_car_009_bc_s13,720000,-4.169874668121338,356.5,0.016446184366941452,0.0804525762796402,1.394736886024475,0.1818181872367859,-0.3030303120613098,-3.1818182468414307,-0.8654776811599731,0.00847979262471199,-0.17783889174461365,0.0834035649895668,0.1818181872367859,865.48486328125,0.6363636255264282,0.49328094720840454,21.0,,7.0,,5.0,0.21212121212121213
ppo_car_009_bc_s13,730000,-3.8012545108795166,504.70001220703125,,,1.395206332206726,0.6071428656578064,-0.7857142686843872,-2.3214285373687744,-1.6562813520431519,0.017194844782352448,-0.34868815541267395,0.3024272918701172,0.6071428656578064,1656.3214111328125,0.4642857015132904,0.43200400471687317,13.0,,9.0,2.0,4.0,0.32142857142857145
ppo_car_009_bc_s13,740000,-4.964300155639648,454.0909118652344,,,1.395206332206726,0.4642857015132904,-0.7142857313156128,-3.2142856121063232,-1.4294430017471313,0.026417439803481102,-0.3065203130245209,0.23727256059646606,0.4642857015132904,1429.4642333984375,0.6428571343421936,0.40554678440093994,18.0,,7.0,,3.0,0.25
ppo_car_009_bc_s13,750000,-4.041574954986572,421.7407531738281,0.014829221181571484,0.11249952763319016,1.395740270614624,0.3333333432674408,-0.5384615659713745,-2.692307710647583,-1.3216925859451294,0.01607857644557953,-0.2687346041202545,0.1719164103269577,0.3333333432674408,1321.7178955078125,0.5641025900840759,0.45807695388793945,21.0,,11.0,2.0,5.0,0.28205128205128205
ppo_car_009_bc_s13,760000,-4.643929481506348,508.5,,,1.3957654237747192,0.9523809552192688,-0.9047619104385376,-2.857142925262451,-2.03224515914917,0.08501531928777695,-0.42689380049705505,0.47518742084503174,0.9523809552192688,2032.2857666015625,0.5714285969734192,0.5615219473838806,12.0,,5.0,2.0,2.0,0.23809523809523808
ppo_car_009_bc_s13,770000,-4.086958885192871,393.5833435058594,0.017685990780591965,0.11627144366502762,1.3949872255325317,0.1111111119389534,-0.48148149251937866,-2.222222328186035,-1.4001286029815674,0.016553441062569618,-0.28643834590911865,0.07619567215442657,0.1111111119389534,1400.148193359375,0.4444444477558136,0.5178475975990295,12.0,,10.0,,5.0,0.37037037037037035
ppo_car_009_bc_s13,780000,-4.55409574508667,644.4000244140625,,,1.3948873281478882,0.6000000238418579,-1.0666667222976685,-1.3333333730697632,-2.5796139240264893,0.05091994255781174,-0.5297688841819763,0.3060072958469391,0.6000000238418579,2579.666748046875,0.2666666805744171,0.5761828422546387,4.0,,9.0,,2.0,0.6
ppo_car_009_bc_s13,790000,-4.582662105560303,651.7058715820312,0.016356410458683968,0.08504167199134827,1.3944944143295288,0.6111111044883728,-1.0,-1.3888888359069824,-2.7979958057403564,0.045656390488147736,-0.5797467231750488,0.3258066177368164,0.6111111044883728,2798.0556640625,0.2777777910232544,0.5892040133476257,5.0,,9.0,2.0,2.0,0.5
