run_id,step,cumulative_reward,episode_length,policy_loss,value_loss,entropy,reward_checkpoint,reward_wrong_way,reward_wall,reward_step,reward_speed,reward_jerk,reward_progress,markers_per_episode,physics_steps_charged,wall_contacts,lateral_clearance,end_wallcontact,end_lapscompleted,end_stalled,end_steplimit,end_trackswapped,stalled_share
ppo_car_009_sighted_probe,10000,-5.023643493652344,441.5789489746094,,,1.418938398361206,0.11428571492433548,-0.4285714328289032,-1.8571428060531616,-0.9608463644981384,0.006136440206319094,-0.22973144054412842,0.05661048740148544,0.11428571492433548,960.8571166992188,0.37142857909202576,0.635906457901001,13.0,,10.0,,12.0,0.2857142857142857
ppo_car_009_sighted_probe,20000,-4.841085433959961,682.6923217773438,,,1.4189382791519165,0.3888888955116272,-0.8333333134651184,-2.222222328186035,-1.975406289100647,0.002116454066708684,-0.4465070068836212,0.19926604628562927,0.3888888955116272,1975.4444580078125,0.4444444477558136,0.4170096516609192,8.0,,10.0,,,0.5555555555555556
ppo_car_009_sighted_probe,30000,-4.485556125640869,295.0625,0.013789796270430088,0.08769292384386063,1.4172800779342651,0.12195122241973877,-0.46341463923454285,-3.170731782913208,-0.9225752353668213,0.005163149442523718,-0.21813994646072388,0.04974421113729477,0.12195122241973877,922.5853881835938,0.6585366129875183,0.49962761998176575,26.0,,9.0,,6.0,0.21951219512195122
ppo_car_009_sighted_probe,40000,-4.864199638366699,377.1176452636719,,,1.417217493057251,0.125,-0.4166666567325592,-2.9166667461395264,-1.0705320835113525,0.003990032710134983,-0.2533670663833618,0.04034391790628433,0.125,1070.5416259765625,0.5833333134651184,0.4199100732803345,14.0,,7.0,,3.0,0.2916666666666667
ppo_car_009_sighted_probe,50000,-5.205966472625732,399.2592468261719,0.017333533614873886,0.171889990568161,1.4176950454711914,0.7142857313156128,-0.8857142925262451,-3.4285714626312256,-1.4057914018630981,0.006246846169233322,-0.3464494049549103,0.3570031523704529,0.7142857313156128,1405.82861328125,0.7428571581840515,0.4792478680610657,24.0,,4.0,2.0,5.0,0.11428571428571428
ppo_car_009_sighted_probe,60000,-4.947859287261963,558.9375,,,1.4177697896957397,0.30434781312942505,-0.8695651888847351,-2.17391300201416,-1.8181768655776978,0.007208496332168579,-0.434985876083374,0.15154217183589935,0.30434781312942505,1818.2174072265625,0.43478259444236755,0.5427711009979248,10.0,,8.0,2.0,3.0,0.34782608695652173
ppo_car_009_sighted_probe,70000,-5.015202522277832,468.7878723144531,0.01893501915037632,0.15229566395282745,1.4164469242095947,0.30000001192092896,-0.675000011920929,-2.625,-1.699417233467102,0.004292734432965517,-0.3946663737297058,0.15100091695785522,0.30000001192092896,1699.449951171875,0.5249999761581421,0.507032573223114,21.0,,12.0,2.0,5.0,0.3
ppo_car_009_sighted_probe,80000,-3.9104695320129395,396.8500061035156,,,1.4160692691802979,0.2800000011920929,-0.5600000023841858,-2.4000000953674316,-1.2719078063964844,0.005141336005181074,-0.29572075605392456,0.14739736914634705,0.2800000011920929,1271.9200439453125,0.47999998927116394,0.4690045714378357,12.0,,9.0,,4.0,0.36
ppo_car_009_sighted_probe,90000,-4.497191429138184,431.6956481933594,0.01615268364548683,0.12821824848651886,1.4137762784957886,0.1111111119389534,-0.5185185074806213,-2.407407522201538,-1.4727141857147217,0.006702074781060219,-0.34484991431236267,0.05449473112821579,0.1111111119389534,1472.74072265625,0.48148149251937866,0.5418344736099243,13.0,,10.0,,4.0,0.37037037037037035
ppo_car_009_sighted_probe,100000,-4.545259952545166,503.0526428222656,,,1.4131271839141846,0.1666666716337204,-0.6666666865348816,-2.0833332538604736,-1.5951844453811646,0.011938211508095264,-0.3553108274936676,0.08967772871255875,0.1666666716337204,1595.2083740234375,0.4583333432674408,0.5825933814048767,10.0,,11.0,,3.0,0.4583333333333333
