t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.01341,0.0,1.0000,-29.1431,0.5000,-10.2774,197.195,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00043,0.00043,0.00045,0.0,1.0000,-29.1431,0.4912,-10.2774,197.195,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00043,0.00043,0.00045,0.0,1.0000,-29.1432,0.4839,-10.2775,197.195,ppo_car_spread_a_sampling
0.0800,0.00000,0.0000,0.0000,0.00043,0.00043,0.00045,0.0,1.0000,-29.1432,0.4780,-10.2775,197.195,ppo_car_spread_a_sampling
0.1000,0.00000,0.0000,0.0000,0.00043,0.00043,0.00044,0.0,1.0000,-29.1432,0.4733,-10.2775,197.195,ppo_car_spread_a_sampling
0.1200,0.00000,0.0000,0.0000,0.00043,0.00043,0.00044,0.0,1.0000,-29.1432,0.4698,-10.2775,197.195,ppo_car_spread_a_sampling
0.1400,0.00000,0.0000,0.0000,0.00043,0.00043,0.00044,0.0,1.0000,-29.1432,0.4672,-10.2775,197.195,ppo_car_spread_a_sampling
0.1600,0.00000,0.0000,0.0000,0.00043,0.00043,0.00043,0.0,1.0000,-29.1432,0.4655,-10.2775,197.195,ppo_car_spread_a_sampling
0.1800,0.00000,0.0000,0.0000,0.00043,0.00043,0.00043,0.0,1.0000,-29.1432,0.4645,-10.2775,197.195,ppo_car_spread_a_sampling
0.2000,0.00000,0.0000,0.0000,0.00043,0.00043,0.00043,0.0,1.0000,-29.1432,0.4641,-10.2775,197.195,ppo_car_spread_a_sampling
0.2200,0.00000,0.0000,0.0000,0.00043,0.00043,0.00043,0.0,1.0000,-29.1432,0.4641,-10.2775,197.195,ppo_car_spread_a_sampling
0.2400,0.00000,0.0000,0.0000,0.00043,0.00043,0.00043,0.0,1.0000,-29.1432,0.4645,-10.2775,197.195,ppo_car_spread_a_sampling
0.2600,0.00000,0.0000,0.0000,0.00043,0.00043,0.00043,0.0,1.0000,-29.1432,0.4651,-10.2775,197.195,ppo_car_spread_a_sampling
0.2800,0.00000,0.0000,0.0000,0.00043,0.00043,0.00043,0.0,1.0000,-29.1432,0.4659,-10.2776,197.195,ppo_car_spread_a_sampling
0.3000,-0.20921,0.7851,0.0000,0.00043,0.00043,0.00042,412.2,1.0000,-29.1432,0.4668,-10.2776,197.195,ppo_car_spread_a_sampling
0.3200,-0.20921,0.7851,0.0000,0.07372,0.07381,0.19759,412.2,1.0000,-29.1436,0.4678,-10.2791,197.192,ppo_car_spread_a_sampling
0.3400,-0.20921,0.7851,0.0000,0.14648,0.14664,0.52656,412.2,1.0000,-29.1443,0.4687,-10.2820,197.187,ppo_car_spread_a_sampling
0.3600,-0.20921,0.7851,0.0000,0.22681,0.22707,0.31415,412.2,1.0000,-29.1455,0.4696,-10.2866,197.179,ppo_car_spread_a_sampling
0.3800,-0.22315,0.7709,0.0000,0.30484,0.30520,0.41459,404.7,1.0000,-29.1471,0.4705,-10.2927,197.166,ppo_car_spread_a_sampling
0.4000,-0.22315,0.7709,0.0000,0.37375,0.37423,0.59308,404.7,1.0000,-29.1490,0.4713,-10.3001,197.152,ppo_car_spread_a_sampling
0.4200,-0.22315,0.7709,0.0000,0.45140,0.45198,0.64893,404.7,1.0000,-29.1513,0.4720,-10.3091,197.131,ppo_car_spread_a_sampling
0.4400,-0.20159,0.7625,0.0000,0.52361,0.52427,0.65784,400.3,1.0000,-29.1539,0.4726,-10.3195,197.108,ppo_car_spread_a_sampling
0.4600,-0.20159,0.7625,0.0000,0.59880,0.59948,0.67036,400.3,1.0000,-29.1570,0.4731,-10.3314,197.083,ppo_car_spread_a_sampling
0.4800,-0.20159,0.7625,0.0000,0.67200,0.67272,0.75221,400.3,1.0000,-29.1604,0.4735,-10.3446,197.055,ppo_car_spread_a_sampling
0.5000,-0.20159,0.7625,0.0000,0.74543,0.74620,0.83304,400.3,1.0000,-29.1642,0.4739,-10.3593,197.025,ppo_car_spread_a_sampling
0.5200,-0.17611,0.7565,0.0000,0.81883,0.81965,0.91381,397.1,1.0000,-29.1683,0.4742,-10.3753,196.992,ppo_car_spread_a_sampling
0.5400,-0.17611,0.7565,0.0000,0.89185,0.89262,0.99179,397.1,1.0000,-29.1729,0.4744,-10.3928,196.958,ppo_car_spread_a_sampling
0.5600,-0.17611,0.7565,0.0000,0.96477,0.96554,1.07078,397.1,1.0000,-29.1778,0.4745,-10.4116,196.923,ppo_car_spread_a_sampling
0.5800,-0.17611,0.7565,0.0000,1.03764,1.03843,1.14995,397.1,1.0000,-29.1831,0.4746,-10.4318,196.886,ppo_car_spread_a_sampling
0.6000,-0.14995,0.7515,0.0000,1.11049,1.11130,1.22922,394.5,1.0000,-29.1888,0.4747,-10.4534,196.846,ppo_car_spread_a_sampling
0.6200,-0.14995,0.7515,0.0000,1.18305,1.18378,1.30555,394.5,1.0000,-29.1948,0.4747,-10.4764,196.807,ppo_car_spread_a_sampling
0.6400,-0.14995,0.7515,0.0000,1.25550,1.25621,1.38308,394.5,1.0000,-29.2013,0.4747,-10.5008,196.768,ppo_car_spread_a_sampling
0.6600,-0.14995,0.7515,0.0000,1.32789,1.32860,1.46096,394.5,1.0000,-29.2081,0.4747,-10.5265,196.727,ppo_car_spread_a_sampling
0.6800,-0.12503,0.7480,0.0000,1.40025,1.40097,1.53904,392.7,1.0000,-29.2153,0.4746,-10.5536,196.684,ppo_car_spread_a_sampling
0.7000,-0.12503,0.7480,0.0000,1.47244,1.47308,1.61441,392.7,1.0000,-29.2229,0.4746,-10.5821,196.642,ppo_car_spread_a_sampling
0.7200,-0.12503,0.7480,0.0000,1.54453,1.54514,1.69090,392.7,1.0000,-29.2309,0.4745,-10.6120,196.601,ppo_car_spread_a_sampling
