t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.01684,0.0,1.0000,-32.3973,0.5000,-7.6140,140.979,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00024,0.00025,0.00027,0.0,1.0000,-32.3973,0.5037,-7.6140,140.979,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00025,0.00025,0.00027,0.0,1.0000,-32.3973,0.5055,-7.6140,140.979,ppo_car_spread_a_sampling
0.0800,0.00000,0.0000,0.0000,0.00025,0.00025,0.00026,0.0,1.0000,-32.3973,0.5057,-7.6140,140.979,ppo_car_spread_a_sampling
0.1000,-0.26531,0.7821,0.0000,0.00025,0.00025,0.00026,410.6,1.0000,-32.3973,0.5048,-7.6140,140.979,ppo_car_spread_a_sampling
0.1200,-0.26531,0.7821,0.0000,0.08063,0.08075,0.07995,410.6,1.0000,-32.3961,0.5030,-7.6152,140.975,ppo_car_spread_a_sampling
0.1400,-0.26531,0.7821,0.0000,0.14966,0.14986,0.41512,410.6,1.0000,-32.3940,0.5006,-7.6175,140.969,ppo_car_spread_a_sampling
0.1600,-0.26531,0.7821,0.0000,0.22407,0.22436,0.54044,410.6,1.0000,-32.3909,0.4978,-7.6210,140.956,ppo_car_spread_a_sampling
0.1800,-0.27831,0.7623,0.0000,0.30111,0.30147,0.54502,400.2,1.0000,-32.3867,0.4948,-7.6256,140.938,ppo_car_spread_a_sampling
0.2000,-0.27831,0.7623,0.0000,0.37830,0.37877,0.31504,400.2,1.0000,-32.3814,0.4918,-7.6313,140.917,ppo_car_spread_a_sampling
0.2200,-0.27831,0.7623,0.0000,0.44871,0.44926,0.66859,400.2,1.0000,-32.3752,0.4889,-7.6381,140.891,ppo_car_spread_a_sampling
0.2400,-0.27831,0.7623,0.0000,0.51703,0.51767,0.73582,400.2,1.0000,-32.3680,0.4862,-7.6459,140.862,ppo_car_spread_a_sampling
0.2600,-0.26020,0.7554,0.0000,0.59276,0.59351,0.73578,396.6,1.0000,-32.3598,0.4836,-7.6548,140.829,ppo_car_spread_a_sampling
0.2800,-0.26020,0.7554,0.0000,0.66729,0.66808,0.74519,396.6,1.0000,-32.3506,0.4813,-7.6648,140.794,ppo_car_spread_a_sampling
0.3000,-0.26020,0.7554,0.0000,0.73972,0.74059,0.82560,396.6,1.0000,-32.3405,0.4793,-7.6758,140.755,ppo_car_spread_a_sampling
0.3200,-0.26020,0.7554,0.0000,0.81236,0.81334,0.90556,396.6,1.0000,-32.3293,0.4776,-7.6880,140.712,ppo_car_spread_a_sampling
0.3400,-0.23386,0.7490,0.0000,0.88494,0.88606,0.98576,393.2,1.0000,-32.3172,0.4762,-7.7011,140.666,ppo_car_spread_a_sampling
0.3600,-0.23386,0.7490,0.0000,0.95720,0.95830,1.06328,393.2,1.0000,-32.3042,0.4750,-7.7154,140.619,ppo_car_spread_a_sampling
0.3800,-0.23386,0.7490,0.0000,1.02929,1.03045,1.14207,393.2,1.0000,-32.2902,0.4741,-7.7307,140.570,ppo_car_spread_a_sampling
0.4000,-0.23386,0.7490,0.0000,1.10131,1.10256,1.22126,393.2,1.0000,-32.2752,0.4734,-7.7471,140.518,ppo_car_spread_a_sampling
0.4200,-0.20730,0.7435,0.0000,1.17329,1.17464,1.30070,390.4,1.0000,-32.2593,0.4729,-7.7645,140.463,ppo_car_spread_a_sampling
0.4400,-0.20730,0.7435,0.0000,1.24504,1.24634,1.37720,390.4,1.0000,-32.2425,0.4725,-7.7830,140.407,ppo_car_spread_a_sampling
0.4600,-0.20730,0.7435,0.0000,1.31664,1.31796,1.45498,390.4,1.0000,-32.2247,0.4723,-7.8025,140.351,ppo_car_spread_a_sampling
0.4800,-0.20730,0.7435,0.0000,1.38816,1.38953,1.53320,390.4,1.0000,-32.2060,0.4722,-7.8231,140.292,ppo_car_spread_a_sampling
0.5000,-0.18178,0.7392,0.0000,1.45965,1.46107,1.61165,388.1,1.0000,-32.1863,0.4722,-7.8448,140.231,ppo_car_spread_a_sampling
0.5200,-0.18178,0.7392,0.0000,1.53099,1.53233,1.68711,388.1,1.0000,-32.1657,0.4722,-7.8675,140.170,ppo_car_spread_a_sampling
0.5400,-0.18178,0.7392,0.0000,1.60219,1.60351,1.76383,388.1,1.0000,-32.1442,0.4724,-7.8913,140.108,ppo_car_spread_a_sampling
0.5600,-0.18178,0.7392,0.0000,1.67333,1.67465,1.84095,388.1,1.0000,-32.1217,0.4725,-7.9161,140.046,ppo_car_spread_a_sampling
0.5800,-0.15813,0.7363,0.0000,1.74442,1.74576,1.91834,386.5,1.0000,-32.0983,0.4727,-7.9419,139.981,ppo_car_spread_a_sampling
0.6000,-0.15813,0.7363,0.0000,1.81546,1.81670,1.99304,386.5,1.0000,-32.0740,0.4729,-7.9689,139.917,ppo_car_spread_a_sampling
0.6200,-0.15813,0.7363,0.0000,1.88639,1.88758,2.06877,386.5,1.0000,-32.0487,0.4730,-7.9968,139.853,ppo_car_spread_a_sampling
0.6400,-0.15813,0.7363,0.0000,1.95725,1.95842,2.14497,386.5,1.0000,-32.0224,0.4732,-8.0259,139.789,ppo_car_spread_a_sampling
0.6600,-0.13693,0.7350,0.0000,2.02807,2.02923,2.22144,385.9,1.0000,-31.9952,0.4734,-8.0559,139.723,ppo_car_spread_a_sampling
0.6800,-0.13693,0.7350,0.0000,2.09894,2.10000,2.29575,385.9,1.0000,-31.9671,0.4735,-8.0871,139.658,ppo_car_spread_a_sampling
0.7000,-0.13693,0.7350,0.0000,2.16972,2.17072,2.37088,385.9,1.0000,-31.9380,0.4737,-8.1193,139.593,ppo_car_spread_a_sampling
0.7200,-0.13693,0.7350,0.0000,2.24044,2.24141,2.44647,385.9,1.0000,-31.9080,0.4738,-8.1525,139.529,ppo_car_spread_a_sampling
0.7400,-0.11852,0.7352,0.0000,2.31112,2.31208,2.52234,386.0,1.0000,-31.8770,0.4739,-8.1868,139.463,ppo_car_spread_a_sampling
0.7600,-0.11852,0.7352,0.0000,2.38195,2.38282,2.59678,386.0,1.0000,-31.8450,0.4740,-8.2221,139.398,ppo_car_spread_a_sampling
0.7800,-0.11852,0.7352,0.0000,2.45272,2.45354,2.67162,386.0,1.0000,-31.8122,0.4740,-8.2585,139.335,ppo_car_spread_a_sampling
0.8000,-0.11852,0.7352,0.0000,2.52343,2.52422,2.74693,386.0,1.0000,-31.7783,0.4741,-8.2959,139.271,ppo_car_spread_a_sampling
0.8200,-0.10304,0.7369,0.0000,2.59411,2.59488,2.82258,386.9,1.0000,-31.7435,0.4741,-8.3344,139.206,ppo_car_spread_a_sampling
0.8400,-0.10304,0.7369,0.0000,2.66503,2.66573,2.89748,386.9,1.0000,-31.7077,0.4742,-8.3739,139.143,ppo_car_spread_a_sampling
0.8600,-0.10304,0.7369,0.0000,2.73590,2.73656,2.97242,386.9,1.0000,-31.6710,0.4742,-8.4145,139.081,ppo_car_spread_a_sampling
0.8800,-0.10304,0.7369,0.0000,2.80674,2.80737,3.04776,386.9,1.0000,-31.6333,0.4742,-8.4561,139.018,ppo_car_spread_a_sampling
0.9000,-0.09053,0.7397,0.0000,2.87754,2.87816,3.12341,388.3,1.0000,-31.5947,0.4742,-8.4987,138.955,ppo_car_spread_a_sampling
0.9200,-0.09053,0.7397,0.0000,2.94865,2.94921,3.19901,388.3,1.0000,-31.5551,0.4742,-8.5424,138.894,ppo_car_spread_a_sampling
0.9400,-0.09053,0.7397,0.0000,3.01974,3.02027,3.27426,388.3,1.0000,-31.5145,0.4742,-8.5871,138.833,ppo_car_spread_a_sampling
0.9600,-0.09053,0.7397,0.0000,3.09079,3.09130,3.34984,388.3,1.0000,-31.4729,0.4742,-8.6329,138.773,ppo_car_spread_a_sampling
0.9800,-0.08088,0.7433,0.0000,3.16182,3.16232,3.42571,390.2,1.0000,-31.4304,0.4742,-8.6797,138.712,ppo_car_spread_a_sampling
1.0000,-0.08088,0.7433,0.0000,3.23320,3.23366,3.50212,390.2,1.0000,-31.3869,0.4742,-8.7275,138.652,ppo_car_spread_a_sampling
1.0200,-0.08088,0.7433,0.0000,3.30457,3.30501,3.57783,390.2,1.0000,-31.3424,0.4742,-8.7764,138.593,ppo_car_spread_a_sampling
1.0400,-0.08088,0.7433,0.0000,3.37592,3.37634,3.65381,390.2,1.0000,-31.2969,0.4742,-8.8263,138.534,ppo_car_spread_a_sampling
1.0600,-0.07393,0.7473,0.0000,3.44724,3.44765,3.73000,392.3,1.0000,-31.2504,0.4741,-8.8772,138.474,ppo_car_spread_a_sampling
1.0800,-0.07393,0.7473,0.0000,3.51894,3.51932,3.80727,392.3,1.0000,-31.2029,0.4741,-8.9292,138.416,ppo_car_spread_a_sampling
1.1000,-0.07393,0.7473,0.0000,3.59065,3.59102,3.88354,392.3,1.0000,-31.1544,0.4741,-8.9822,138.357,ppo_car_spread_a_sampling
