t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.02032,0.0,1.0000,-23.2879,0.5000,-4.8903,150.873,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00027,0.00027,0.00030,0.0,1.0000,-23.2879,0.5037,-4.8903,150.873,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00027,0.00027,0.00030,0.0,1.0000,-23.2879,0.5055,-4.8904,150.873,ppo_car_spread_a_sampling
0.0800,0.00000,0.0000,0.0000,0.00027,0.00027,0.00029,0.0,1.0000,-23.2879,0.5057,-4.8904,150.873,ppo_car_spread_a_sampling
0.1000,0.00111,0.7857,0.0000,0.00028,0.00028,0.00029,412.5,1.0000,-23.2879,0.5048,-4.8904,150.873,ppo_car_spread_a_sampling
0.1200,0.00111,0.7857,0.0000,0.08124,0.08123,0.07558,412.5,1.0000,-23.2870,0.5030,-4.8919,150.874,ppo_car_spread_a_sampling
0.1400,0.00111,0.7857,0.0000,0.15280,0.15276,0.24592,412.5,1.0000,-23.2855,0.5006,-4.8946,150.873,ppo_car_spread_a_sampling
0.1600,0.00111,0.7857,0.0000,0.22719,0.22710,0.42955,412.5,1.0000,-23.2832,0.4978,-4.8987,150.872,ppo_car_spread_a_sampling
0.1800,0.01417,0.7815,0.0000,0.29525,0.29511,0.65343,410.3,1.0000,-23.2802,0.4948,-4.9041,150.871,ppo_car_spread_a_sampling
0.2000,0.01417,0.7815,0.0000,0.38054,0.38034,0.58694,410.3,1.0000,-23.2764,0.4918,-4.9109,150.873,ppo_car_spread_a_sampling
0.2200,0.01417,0.7815,0.0000,0.45242,0.45217,0.69800,410.3,1.0000,-23.2720,0.4889,-4.9190,150.874,ppo_car_spread_a_sampling
0.2400,0.01417,0.7815,0.0000,0.52739,0.52710,0.72577,410.3,1.0000,-23.2667,0.4862,-4.9285,150.876,ppo_car_spread_a_sampling
0.2600,0.04178,0.7748,0.0000,0.60393,0.60362,0.72265,406.8,1.0000,-23.2608,0.4836,-4.9392,150.878,ppo_car_spread_a_sampling
0.2800,0.04178,0.7748,0.0000,0.68015,0.67984,0.73713,406.8,1.0000,-23.2541,0.4813,-4.9514,150.882,ppo_car_spread_a_sampling
0.3000,0.04178,0.7748,0.0000,0.75478,0.75449,0.81810,406.8,1.0000,-23.2468,0.4793,-4.9648,150.887,ppo_car_spread_a_sampling
0.3200,0.04178,0.7748,0.0000,0.82948,0.82921,0.89851,406.8,1.0000,-23.2388,0.4776,-4.9795,150.894,ppo_car_spread_a_sampling
0.3400,0.06833,0.7711,0.0000,0.90415,0.90392,0.97896,404.8,1.0000,-23.2300,0.4762,-4.9956,150.901,ppo_car_spread_a_sampling
0.3600,0.06833,0.7711,0.0000,0.97837,0.97820,1.06056,404.8,1.0000,-23.2206,0.4750,-5.0129,150.912,ppo_car_spread_a_sampling
0.3800,0.06833,0.7711,0.0000,1.05260,1.05249,1.14183,404.8,1.0000,-23.2106,0.4741,-5.0316,150.924,ppo_car_spread_a_sampling
0.4000,0.06833,0.7711,0.0000,1.12683,1.12678,1.22274,404.8,1.0000,-23.1999,0.4734,-5.0515,150.939,ppo_car_spread_a_sampling
0.4200,0.09197,0.7695,0.0000,1.20106,1.20107,1.30350,404.0,1.0000,-23.1885,0.4729,-5.0728,150.955,ppo_car_spread_a_sampling
0.4400,0.09197,0.7695,0.0000,1.27501,1.27511,1.38569,404.0,1.0000,-23.1764,0.4725,-5.0954,150.974,ppo_car_spread_a_sampling
0.4600,0.09197,0.7695,0.0000,1.34900,1.34918,1.46741,404.0,1.0000,-23.1638,0.4723,-5.1193,150.997,ppo_car_spread_a_sampling
0.4800,0.09197,0.7695,0.0000,1.42302,1.42325,1.54866,404.0,1.0000,-23.1504,0.4722,-5.1445,151.021,ppo_car_spread_a_sampling
0.5000,0.11214,0.7695,0.0000,1.49704,1.49731,1.62964,404.0,1.0000,-23.1364,0.4722,-5.1710,151.048,ppo_car_spread_a_sampling
0.5200,0.11214,0.7695,0.0000,1.57093,1.57129,1.71216,404.0,1.0000,-23.1218,0.4722,-5.1988,151.079,ppo_car_spread_a_sampling
0.5400,0.11214,0.7695,0.0000,1.64487,1.64530,1.79404,404.0,1.0000,-23.1066,0.4724,-5.2280,151.113,ppo_car_spread_a_sampling
0.5600,0.11214,0.7695,0.0000,1.71883,1.71931,1.87541,404.0,1.0000,-23.0906,0.4725,-5.2584,151.149,ppo_car_spread_a_sampling
0.5800,0.12853,0.7707,0.0000,1.79281,1.79332,1.95651,404.6,1.0000,-23.0741,0.4727,-5.2902,151.188,ppo_car_spread_a_sampling
0.6000,0.12853,0.7707,0.0000,1.86676,1.86736,2.03915,404.6,1.0000,-23.0569,0.4729,-5.3234,151.231,ppo_car_spread_a_sampling
0.6200,0.12853,0.7707,0.0000,1.94077,1.94142,2.12107,404.6,1.0000,-23.0391,0.4730,-5.3579,151.277,ppo_car_spread_a_sampling
0.6400,0.12853,0.7707,0.0000,2.01479,2.01549,2.20254,404.6,1.0000,-23.0207,0.4732,-5.3937,151.327,ppo_car_spread_a_sampling
0.6600,0.14102,0.7724,0.0000,2.08884,2.08956,2.28374,405.5,1.0000,-23.0017,0.4734,-5.4308,151.378,ppo_car_spread_a_sampling
0.6800,0.14102,0.7724,0.0000,2.16291,2.16371,2.36639,405.5,1.0000,-22.9820,0.4735,-5.4694,151.435,ppo_car_spread_a_sampling
0.7000,0.14102,0.7724,0.0000,2.23704,2.23790,2.44830,405.5,1.0000,-22.9618,0.4737,-5.5092,151.494,ppo_car_spread_a_sampling
0.7200,0.14102,0.7724,0.0000,2.31119,2.31208,2.52987,405.5,1.0000,-22.9409,0.4738,-5.5504,151.557,ppo_car_spread_a_sampling
0.7400,0.14963,0.7742,0.0000,2.38535,2.38627,2.61123,406.5,1.0000,-22.9194,0.4739,-5.5930,151.622,ppo_car_spread_a_sampling
0.7600,0.14963,0.7742,0.0000,2.45958,2.46057,2.69380,406.5,1.0000,-22.8973,0.4740,-5.6370,151.691,ppo_car_spread_a_sampling
0.7800,0.14963,0.7742,0.0000,2.53384,2.53488,2.77571,406.5,1.0000,-22.8746,0.4740,-5.6823,151.764,ppo_car_spread_a_sampling
0.8000,0.14963,0.7742,0.0000,2.60812,2.60919,2.85742,406.5,1.0000,-22.8513,0.4741,-5.7289,151.839,ppo_car_spread_a_sampling
0.8200,0.15448,0.7757,0.0000,2.68241,2.68351,2.93889,407.3,1.0000,-22.8274,0.4741,-5.7770,151.917,ppo_car_spread_a_sampling
0.8400,0.15448,0.7757,0.0000,2.75677,2.75792,3.02130,407.3,1.0000,-22.8029,0.4742,-5.8264,151.999,ppo_car_spread_a_sampling
0.8600,0.15448,0.7757,0.0000,2.83116,2.83235,3.10315,407.3,1.0000,-22.7779,0.4742,-5.8772,152.084,ppo_car_spread_a_sampling
