t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00662,0.0,1.0000,-29.2393,0.5000,-6.6735,177.707,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00024,0.00077,0.00212,0.0,1.0000,-29.2391,0.5023,-6.6732,177.707,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00020,0.00125,0.00167,0.0,1.0000,-29.2390,0.5031,-6.6730,177.707,ppo_car_spread_a_sampling
0.0800,-0.36898,0.7330,0.0000,0.00013,0.00139,0.00130,384.9,1.0000,-29.2388,0.5027,-6.6728,177.707,ppo_car_spread_a_sampling
0.1000,-0.49349,0.7330,0.0000,0.07155,0.07177,0.14680,384.9,1.0000,-29.2385,0.5013,-6.6742,177.700,ppo_car_spread_a_sampling
0.1200,-0.43245,0.7447,0.0000,0.13513,0.13584,0.44837,391.0,1.0000,-29.2380,0.4993,-6.6769,177.687,ppo_car_spread_a_sampling
0.1400,-0.43245,0.7447,0.0000,0.21046,0.21148,0.46373,391.0,1.0000,-29.2374,0.4969,-6.6811,177.668,ppo_car_spread_a_sampling
0.1600,-0.43245,0.7447,0.0000,0.28073,0.28203,0.54532,391.0,1.0000,-29.2365,0.4943,-6.6869,177.646,ppo_car_spread_a_sampling
0.1800,-0.43245,0.7447,0.0000,0.35529,0.35686,0.51131,391.0,1.0000,-29.2355,0.4915,-6.6942,177.615,ppo_car_spread_a_sampling
0.2000,-0.42354,0.7388,0.0000,0.42016,0.42197,0.70993,387.9,1.0000,-29.2343,0.4888,-6.7028,177.577,ppo_car_spread_a_sampling
0.2200,-0.42354,0.7388,0.0000,0.49725,0.49931,0.64813,387.9,1.0000,-29.2329,0.4862,-6.7129,177.536,ppo_car_spread_a_sampling
0.2400,-0.42354,0.7388,0.0000,0.56445,0.56673,0.73919,387.9,1.0000,-29.2313,0.4838,-6.7245,177.488,ppo_car_spread_a_sampling
0.2600,-0.42354,0.7388,0.0000,0.63631,0.63886,0.73730,387.9,1.0000,-29.2296,0.4816,-6.7374,177.434,ppo_car_spread_a_sampling
0.2800,-0.40375,0.7346,0.0000,0.70748,0.71030,0.81276,385.6,1.0000,-29.2276,0.4796,-6.7518,177.374,ppo_car_spread_a_sampling
0.3000,-0.40375,0.7346,0.0000,0.77813,0.78107,0.88972,385.6,1.0000,-29.2255,0.4780,-6.7675,177.310,ppo_car_spread_a_sampling
0.3200,-0.40375,0.7346,0.0000,0.84851,0.85165,0.96810,385.6,1.0000,-29.2232,0.4765,-6.7846,177.241,ppo_car_spread_a_sampling
0.3400,-0.40375,0.7346,0.0000,0.91880,0.92217,1.04692,385.6,1.0000,-29.2207,0.4754,-6.8032,177.166,ppo_car_spread_a_sampling
0.3600,-0.37757,0.7280,0.0000,0.98904,0.99267,1.12594,382.2,1.0000,-29.2180,0.4744,-6.8230,177.086,ppo_car_spread_a_sampling
0.3800,-0.37757,0.7280,0.0000,1.05915,1.06279,1.20153,382.2,1.0000,-29.2152,0.4737,-6.8443,177.004,ppo_car_spread_a_sampling
0.4000,-0.37757,0.7280,0.0000,1.12901,1.13277,1.27866,382.2,1.0000,-29.2121,0.4731,-6.8669,176.917,ppo_car_spread_a_sampling
0.4200,-0.37757,0.7280,0.0000,1.19876,1.20269,1.35637,382.2,1.0000,-29.2089,0.4728,-6.8909,176.826,ppo_car_spread_a_sampling
0.4400,-0.35047,0.7205,0.0000,1.26844,1.27257,1.43449,378.3,1.0000,-29.2054,0.4725,-6.9162,176.729,ppo_car_spread_a_sampling
0.4600,-0.35047,0.7205,0.0000,1.33795,1.34201,1.50851,378.3,1.0000,-29.2018,0.4724,-6.9429,176.631,ppo_car_spread_a_sampling
0.4800,-0.35047,0.7205,0.0000,1.40721,1.41130,1.58432,378.3,1.0000,-29.1980,0.4723,-6.9709,176.530,ppo_car_spread_a_sampling
0.5000,-0.35047,0.7205,0.0000,1.47634,1.48053,1.66086,378.3,1.0000,-29.1940,0.4724,-7.0003,176.425,ppo_car_spread_a_sampling
0.5200,-0.32374,0.7131,0.0000,1.54540,1.54971,1.73776,374.4,1.0000,-29.1898,0.4725,-7.0310,176.316,ppo_car_spread_a_sampling
0.5400,-0.32374,0.7131,0.0000,1.61427,1.61844,1.81031,374.4,1.0000,-29.1854,0.4726,-7.0631,176.206,ppo_car_spread_a_sampling
0.5600,-0.32374,0.7131,0.0000,1.68289,1.68704,1.88476,374.4,1.0000,-29.1808,0.4727,-7.0965,176.093,ppo_car_spread_a_sampling
0.5800,-0.32374,0.7131,0.0000,1.75139,1.75556,1.95992,374.4,1.0000,-29.1760,0.4729,-7.1313,175.978,ppo_car_spread_a_sampling
0.6000,-0.29828,0.7063,0.0000,1.81980,1.82403,2.03549,370.8,1.0000,-29.1709,0.4731,-7.1674,175.858,ppo_car_spread_a_sampling
0.6200,-0.29828,0.7063,0.0000,1.88806,1.89211,2.10675,370.8,1.0000,-29.1657,0.4732,-7.2049,175.739,ppo_car_spread_a_sampling
0.6400,-0.29828,0.7063,0.0000,1.95607,1.96006,2.18007,370.8,1.0000,-29.1603,0.4734,-7.2436,175.617,ppo_car_spread_a_sampling
0.6600,-0.29828,0.7063,0.0000,2.02397,2.02794,2.25396,370.8,1.0000,-29.1546,0.4735,-7.2838,175.493,ppo_car_spread_a_sampling
0.6800,-0.27465,0.7008,0.0000,2.09178,2.09576,2.32814,367.9,1.0000,-29.1487,0.4736,-7.3252,175.366,ppo_car_spread_a_sampling
0.7000,-0.27465,0.7008,0.0000,2.15949,2.16329,2.39894,367.9,1.0000,-29.1426,0.4738,-7.3680,175.240,ppo_car_spread_a_sampling
0.7200,-0.27465,0.7008,0.0000,2.22699,2.23070,2.47138,367.9,1.0000,-29.1363,0.4739,-7.4121,175.111,ppo_car_spread_a_sampling
0.7400,-0.27465,0.7008,0.0000,2.29438,2.29804,2.54431,367.9,1.0000,-29.1297,0.4740,-7.4575,174.981,ppo_car_spread_a_sampling
0.7600,-0.25318,0.6969,0.0000,2.36168,2.36533,2.61759,365.9,1.0000,-29.1228,0.4740,-7.5043,174.849,ppo_car_spread_a_sampling
0.7800,-0.25318,0.6969,0.0000,2.42897,2.43245,2.68794,365.9,1.0000,-29.1158,0.4741,-7.5524,174.717,ppo_car_spread_a_sampling
0.8000,-0.25318,0.6969,0.0000,2.49607,2.49946,2.75969,365.9,1.0000,-29.1085,0.4741,-7.6018,174.584,ppo_car_spread_a_sampling
0.8200,-0.25318,0.6969,0.0000,2.56307,2.56640,2.83192,365.9,1.0000,-29.1009,0.4742,-7.6525,174.449,ppo_car_spread_a_sampling
0.8400,-0.23409,0.6946,0.0000,2.63000,2.63330,2.90452,364.7,1.0000,-29.0931,0.4742,-7.7046,174.312,ppo_car_spread_a_sampling
0.8600,-0.23409,0.6946,0.0000,2.69699,2.70014,2.97483,364.7,1.0000,-29.0850,0.4742,-7.7580,174.176,ppo_car_spread_a_sampling
0.8800,-0.23409,0.6946,0.0000,2.76384,2.76689,3.04617,364.7,1.0000,-29.0767,0.4742,-7.8126,174.040,ppo_car_spread_a_sampling
0.9000,-0.23409,0.6946,0.0000,2.83060,2.83359,3.11797,364.7,1.0000,-29.0681,0.4742,-7.8686,173.902,ppo_car_spread_a_sampling
0.9200,-0.21750,0.6939,0.0000,2.89728,2.90024,3.19014,364.3,1.0000,-29.0591,0.4742,-7.9259,173.762,ppo_car_spread_a_sampling
0.9400,-0.21750,0.6939,0.0000,2.96412,2.96695,3.26068,364.3,1.0000,-29.0500,0.4742,-7.9846,173.623,ppo_car_spread_a_sampling
0.9600,-0.21750,0.6939,0.0000,3.03085,3.03358,3.33184,364.3,1.0000,-29.0405,0.4742,-8.0445,173.483,ppo_car_spread_a_sampling
0.9800,-0.21750,0.6939,0.0000,3.09749,3.10016,3.40342,364.3,1.0000,-29.0308,0.4742,-8.1057,173.343,ppo_car_spread_a_sampling
1.0000,-0.20349,0.6944,0.0000,3.16406,3.16671,3.47531,364.6,1.0000,-29.0207,0.4742,-8.1682,173.201,ppo_car_spread_a_sampling
1.0200,-0.20349,0.6944,0.0000,3.23087,3.23339,3.54628,364.6,1.0000,-29.0103,0.4742,-8.2320,173.059,ppo_car_spread_a_sampling
1.0400,-0.20349,0.6944,0.0000,3.29758,3.30003,3.61743,364.6,1.0000,-28.9996,0.4741,-8.2972,172.917,ppo_car_spread_a_sampling
1.0600,-0.20349,0.6944,0.0000,3.36423,3.36662,3.68896,364.6,1.0000,-28.9886,0.4741,-8.3636,172.774,ppo_car_spread_a_sampling
1.0800,-0.19205,0.6959,0.0000,3.43081,3.43317,3.76075,365.4,1.0000,-28.9773,0.4741,-8.4313,172.630,ppo_car_spread_a_sampling
1.1000,-0.19205,0.6959,0.0000,3.49767,3.49993,3.83227,365.4,1.0000,-28.9656,0.4741,-8.5004,172.485,ppo_car_spread_a_sampling
1.1200,-0.19205,0.6959,0.0000,3.56447,3.56666,3.90355,365.4,1.0000,-28.9537,0.4741,-8.5707,172.341,ppo_car_spread_a_sampling
1.1400,-0.19205,0.6959,0.0000,3.63120,3.63335,3.97518,365.4,1.0000,-28.9413,0.4741,-8.6423,172.195,ppo_car_spread_a_sampling
1.1600,-0.18314,0.6982,0.0000,3.69789,3.70000,4.04702,366.5,1.0000,-28.9286,0.4741,-8.7152,172.048,ppo_car_spread_a_sampling
1.1800,-0.18314,0.6982,0.0000,3.76486,3.76690,4.11914,366.5,1.0000,-28.9155,0.4741,-8.7894,171.902,ppo_car_spread_a_sampling
1.2000,-0.18314,0.6982,0.0000,3.83181,3.83378,4.19069,366.5,1.0000,-28.9021,0.4741,-8.8649,171.754,ppo_car_spread_a_sampling
1.2200,-0.18314,0.6982,0.0000,3.89869,3.90063,4.26252,366.5,1.0000,-28.8883,0.4741,-8.9417,171.605,ppo_car_spread_a_sampling
1.2400,-0.17670,0.7008,0.0000,3.96554,3.96744,4.33456,367.9,1.0000,-28.8740,0.4741,-9.0197,171.456,ppo_car_spread_a_sampling
1.2600,-0.17670,0.7008,0.0000,4.03268,4.03452,4.40730,367.9,1.0000,-28.8594,0.4741,-9.0991,171.305,ppo_car_spread_a_sampling
1.2800,-0.17670,0.7008,0.0000,4.09979,4.10159,4.47924,367.9,1.0000,-28.8444,0.4741,-9.1798,171.154,ppo_car_spread_a_sampling
1.3000,-0.17670,0.7008,0.0000,4.16686,4.16863,4.55139,367.9,1.0000,-28.8290,0.4741,-9.2617,171.001,ppo_car_spread_a_sampling
1.3200,-0.17265,0.7036,0.0000,4.23390,4.23564,4.62370,369.4,1.0000,-28.8131,0.4741,-9.3449,170.848,ppo_car_spread_a_sampling
1.3400,-0.17265,0.7036,0.0000,4.30120,4.30290,4.69703,369.4,1.0000,-28.7968,0.4741,-9.4294,170.693,ppo_car_spread_a_sampling
1.3600,-0.17265,0.7036,0.0000,4.36850,4.37016,4.76943,369.4,1.0000,-28.7801,0.4741,-9.5152,170.537,ppo_car_spread_a_sampling
1.3800,-0.17265,0.7036,0.0000,4.43576,4.43739,4.84198,369.4,1.0000,-28.7629,0.4741,-9.6023,170.379,ppo_car_spread_a_sampling
1.4000,-0.17093,0.7062,0.0000,4.50299,4.50459,4.91465,370.7,1.0000,-28.7452,0.4741,-9.6906,170.220,ppo_car_spread_a_sampling
1.4200,-0.17093,0.7062,0.0000,4.57044,4.57201,4.98855,370.7,1.0000,-28.7270,0.4741,-9.7802,170.059,ppo_car_spread_a_sampling
1.4400,-0.17093,0.7062,0.0000,4.63789,4.63944,5.06147,370.7,1.0000,-28.7084,0.4741,-9.8711,169.897,ppo_car_spread_a_sampling
