t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00014,0.0,1.0000,-30.7642,0.5000,-9.2514,156.600,ppo_car_spread_a_deterministic
0.0400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,-30.7642,0.5037,-9.2514,156.600,ppo_car_spread_a_deterministic
0.0600,-0.11167,0.0023,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,-30.7642,0.5055,-9.2514,156.600,ppo_car_spread_a_deterministic
0.0800,-0.11167,0.0023,0.0000,0.00589,0.00590,0.18099,1.2,1.0000,-30.7641,0.5057,-9.2515,156.600,ppo_car_spread_a_deterministic
0.1000,-0.11167,0.0023,0.0000,0.00618,0.00618,0.22424,1.2,1.0000,-30.7641,0.5048,-9.2517,156.599,ppo_car_spread_a_deterministic
0.1200,-0.11191,0.0303,0.0000,0.00081,0.00081,0.24750,1.2,1.0000,-30.7641,0.5030,-9.2517,156.600,ppo_car_spread_a_deterministic
0.1400,-0.11191,0.0303,0.0000,0.00585,0.00585,0.30321,15.9,1.0000,-30.7640,0.5006,-9.2518,156.602,ppo_car_spread_a_deterministic
0.1600,-0.11191,0.0303,0.0000,0.00960,0.00960,0.23760,15.9,1.0000,-30.7639,0.4978,-9.2520,156.602,ppo_car_spread_a_deterministic
0.1800,-0.11191,0.0303,0.0000,0.00928,0.00928,0.24324,15.9,1.0000,-30.7639,0.4948,-9.2521,156.598,ppo_car_spread_a_deterministic
0.2000,-0.11162,0.0268,0.0000,0.00810,0.00810,0.33212,15.9,1.0000,-30.7638,0.4918,-9.2523,156.597,ppo_car_spread_a_deterministic
0.2200,-0.11162,0.0268,0.0000,0.01750,0.01750,0.24545,14.1,1.0000,-30.7636,0.4889,-9.2526,156.595,ppo_car_spread_a_deterministic
0.2400,-0.11162,0.0268,0.0000,0.01548,0.01548,0.22244,14.1,1.0000,-30.7635,0.4862,-9.2529,156.594,ppo_car_spread_a_deterministic
0.2600,-0.11162,0.0268,0.0000,0.01292,0.01291,0.31059,14.1,1.0000,-30.7634,0.4836,-9.2531,156.594,ppo_car_spread_a_deterministic
0.2800,-0.11122,0.0215,0.0000,0.02650,0.02649,0.22178,14.1,1.0000,-30.7632,0.4813,-9.2536,156.593,ppo_car_spread_a_deterministic
0.3000,-0.11122,0.0215,0.0000,0.02593,0.02592,0.20937,11.3,1.0000,-30.7630,0.4793,-9.2541,156.591,ppo_car_spread_a_deterministic
0.3200,-0.11122,0.0215,0.0000,0.03045,0.03045,0.26049,11.3,1.0000,-30.7627,0.4776,-9.2547,156.588,ppo_car_spread_a_deterministic
0.3400,-0.11122,0.0215,0.0000,0.02957,0.02957,0.14998,11.3,1.0000,-30.7624,0.4762,-9.2552,156.587,ppo_car_spread_a_deterministic
0.3600,-0.10994,0.0075,0.0000,0.02311,0.02311,0.42916,11.3,1.0000,-30.7622,0.4750,-9.2556,156.585,ppo_car_spread_a_deterministic
0.3800,-0.10994,0.0075,0.0000,0.02089,0.02089,0.43013,4.0,1.0000,-30.7621,0.4741,-9.2560,156.583,ppo_car_spread_a_deterministic
0.4000,-0.10994,0.0075,0.0000,0.03499,0.03500,0.32983,4.0,1.0000,-30.7618,0.4734,-9.2566,156.581,ppo_car_spread_a_deterministic
0.4200,-0.10994,0.0075,0.0000,0.03428,0.03428,0.19336,4.0,1.0000,-30.7615,0.4729,-9.2573,156.580,ppo_car_spread_a_deterministic
0.4400,-0.10934,0.0029,0.0000,0.02986,0.02987,0.36722,4.0,1.0000,-30.7612,0.4725,-9.2578,156.579,ppo_car_spread_a_deterministic
0.4600,-0.10934,0.0029,0.0000,0.03537,0.03538,0.03546,1.5,1.0000,-30.7609,0.4723,-9.2584,156.579,ppo_car_spread_a_deterministic
0.4800,-0.10934,0.0029,0.0000,0.03820,0.03821,0.22104,1.5,1.0000,-30.7606,0.4722,-9.2591,156.579,ppo_car_spread_a_deterministic
0.5000,-0.10934,0.0029,0.0000,0.03542,0.03543,0.13978,1.5,1.0000,-30.7603,0.4722,-9.2598,156.576,ppo_car_spread_a_deterministic
0.5200,-0.10876,0.0000,0.0009,0.03479,0.03480,0.13164,1.5,1.0000,-30.7600,0.4723,-9.2604,156.575,ppo_car_spread_a_deterministic
0.5400,-0.10876,0.0000,0.0009,0.03775,0.03776,0.27101,-0.2,1.0000,-30.7597,0.4724,-9.2611,156.574,ppo_car_spread_a_deterministic
0.5600,-0.10876,0.0000,0.0009,0.03639,0.03640,0.14284,-0.2,1.0000,-30.7594,0.4725,-9.2617,156.573,ppo_car_spread_a_deterministic
0.5800,-0.10876,0.0000,0.0009,0.03370,0.03371,0.28912,-0.2,1.0000,-30.7591,0.4727,-9.2623,156.571,ppo_car_spread_a_deterministic
0.6000,-0.10898,0.0013,0.0000,0.03699,0.03700,0.16573,-0.2,1.0000,-30.7588,0.4729,-9.2630,156.571,ppo_car_spread_a_deterministic
0.6200,-0.10898,0.0013,0.0000,0.03920,0.03921,0.25334,0.7,1.0000,-30.7585,0.4730,-9.2637,156.569,ppo_car_spread_a_deterministic
0.6400,-0.10898,0.0013,0.0000,0.03576,0.03578,0.24645,0.7,1.0000,-30.7582,0.4732,-9.2644,156.572,ppo_car_spread_a_deterministic
0.6600,-0.10898,0.0013,0.0000,0.03420,0.03421,0.39687,0.7,1.0000,-30.7579,0.4734,-9.2650,156.570,ppo_car_spread_a_deterministic
0.6800,-0.10879,0.0006,0.0000,0.03593,0.03594,0.05304,0.7,1.0000,-30.7576,0.4735,-9.2656,156.570,ppo_car_spread_a_deterministic
0.7000,-0.10879,0.0006,0.0000,0.03426,0.03427,0.38670,0.3,1.0000,-30.7573,0.4737,-9.2662,156.570,ppo_car_spread_a_deterministic
0.7200,-0.10879,0.0006,0.0000,0.03728,0.03729,0.30955,0.3,1.0000,-30.7570,0.4738,-9.2669,156.565,ppo_car_spread_a_deterministic
0.7400,-0.10879,0.0006,0.0000,0.03918,0.03918,0.38087,0.3,1.0000,-30.7567,0.4739,-9.2676,156.560,ppo_car_spread_a_deterministic
0.7600,-0.10917,0.0013,0.0000,0.03353,0.03354,0.18328,0.3,1.0000,-30.7564,0.4740,-9.2682,156.560,ppo_car_spread_a_deterministic
0.7800,-0.10917,0.0013,0.0000,0.03468,0.03469,0.19146,0.7,1.0000,-30.7561,0.4740,-9.2689,156.559,ppo_car_spread_a_deterministic
0.8000,-0.10917,0.0013,0.0000,0.04246,0.04247,0.29622,0.7,1.0000,-30.7558,0.4741,-9.2696,156.555,ppo_car_spread_a_deterministic
0.8200,-0.10917,0.0013,0.0000,0.03849,0.03850,0.27810,0.7,1.0000,-30.7555,0.4741,-9.2703,156.556,ppo_car_spread_a_deterministic
0.8400,-0.10874,0.0000,0.0039,0.03807,0.03809,0.29579,0.7,1.0000,-30.7551,0.4742,-9.2710,156.555,ppo_car_spread_a_deterministic
0.8600,-0.10874,0.0000,0.0039,0.03666,0.03667,0.38587,-0.8,1.0000,-30.7548,0.4742,-9.2717,156.558,ppo_car_spread_a_deterministic
0.8800,-0.10874,0.0000,0.0039,0.03273,0.03274,0.35469,-0.8,1.0000,-30.7546,0.4742,-9.2723,156.557,ppo_car_spread_a_deterministic
0.9000,-0.10874,0.0000,0.0039,0.03907,0.03909,0.28754,-0.8,1.0000,-30.7542,0.4742,-9.2730,156.555,ppo_car_spread_a_deterministic
0.9200,-0.10923,0.0045,0.0000,0.02897,0.02897,0.40163,-0.8,1.0000,-30.7540,0.4742,-9.2735,156.552,ppo_car_spread_a_deterministic
0.9400,-0.10923,0.0045,0.0000,0.03720,0.03721,0.40271,2.4,1.0000,-30.7537,0.4742,-9.2742,156.549,ppo_car_spread_a_deterministic
0.9600,-0.10923,0.0045,0.0000,0.03959,0.03960,0.19123,2.4,1.0000,-30.7533,0.4742,-9.2749,156.547,ppo_car_spread_a_deterministic
0.9800,-0.10923,0.0045,0.0000,0.03705,0.03706,0.05674,2.4,1.0000,-30.7530,0.4742,-9.2756,156.546,ppo_car_spread_a_deterministic
1.0000,-0.10891,0.0000,0.0015,0.03650,0.03651,0.39061,2.4,1.0000,-30.7527,0.4742,-9.2762,156.547,ppo_car_spread_a_deterministic
1.0200,-0.10891,0.0000,0.0015,0.03890,0.03891,0.22007,-0.3,1.0000,-30.7524,0.4742,-9.2769,156.545,ppo_car_spread_a_deterministic
1.0400,-0.10891,0.0000,0.0015,0.03908,0.03909,0.22362,-0.3,1.0000,-30.7521,0.4742,-9.2777,156.545,ppo_car_spread_a_deterministic
1.0600,-0.10891,0.0000,0.0015,0.04253,0.04254,0.30179,-0.3,1.0000,-30.7517,0.4741,-9.2784,156.543,ppo_car_spread_a_deterministic
1.0800,-0.10876,0.0000,0.0019,0.03553,0.03554,0.26310,-0.3,1.0000,-30.7514,0.4741,-9.2791,156.541,ppo_car_spread_a_deterministic
1.1000,-0.10876,0.0000,0.0019,0.03635,0.03635,0.32635,-0.4,1.0000,-30.7511,0.4741,-9.2797,156.537,ppo_car_spread_a_deterministic
1.1200,-0.10876,0.0000,0.0019,0.03465,0.03466,0.21403,-0.4,1.0000,-30.7508,0.4741,-9.2804,156.536,ppo_car_spread_a_deterministic
1.1400,-0.10876,0.0000,0.0019,0.03427,0.03428,0.36886,-0.4,1.0000,-30.7505,0.4741,-9.2810,156.536,ppo_car_spread_a_deterministic
1.1600,-0.10922,0.0029,0.0000,0.04094,0.04095,0.26415,-0.4,1.0000,-30.7502,0.4741,-9.2817,156.535,ppo_car_spread_a_deterministic
1.1800,-0.10922,0.0029,0.0000,0.03424,0.03425,0.34943,1.5,1.0000,-30.7499,0.4741,-9.2823,156.535,ppo_car_spread_a_deterministic
1.2000,-0.10922,0.0029,0.0000,0.03873,0.03874,0.18439,1.5,1.0000,-30.7496,0.4741,-9.2831,156.535,ppo_car_spread_a_deterministic
1.2200,-0.10922,0.0029,0.0000,0.03915,0.03916,0.09381,1.5,1.0000,-30.7492,0.4741,-9.2838,156.534,ppo_car_spread_a_deterministic
1.2400,-0.10886,0.0000,0.0013,0.03853,0.03854,0.30360,1.5,1.0000,-30.7489,0.4741,-9.2845,156.536,ppo_car_spread_a_deterministic
1.2600,-0.10886,0.0000,0.0013,0.04054,0.04055,0.08057,-0.3,1.0000,-30.7486,0.4741,-9.2852,156.536,ppo_car_spread_a_deterministic
1.2800,-0.10886,0.0000,0.0013,0.03420,0.03421,0.39981,-0.3,1.0000,-30.7483,0.4741,-9.2858,156.537,ppo_car_spread_a_deterministic
1.3000,-0.10886,0.0000,0.0013,0.03885,0.03886,0.24072,-0.3,1.0000,-30.7480,0.4741,-9.2865,156.536,ppo_car_spread_a_deterministic
1.3200,-0.10890,0.0024,0.0000,0.03313,0.03314,0.20463,-0.3,1.0000,-30.7477,0.4741,-9.2871,156.534,ppo_car_spread_a_deterministic
1.3400,-0.10890,0.0024,0.0000,0.04252,0.04254,0.25416,1.2,1.0000,-30.7473,0.4741,-9.2879,156.534,ppo_car_spread_a_deterministic
1.3600,-0.10890,0.0024,0.0000,0.04508,0.04509,0.27120,1.2,1.0000,-30.7469,0.4741,-9.2887,156.535,ppo_car_spread_a_deterministic
1.3800,-0.10890,0.0024,0.0000,0.04371,0.04372,0.24964,1.2,1.0000,-30.7466,0.4741,-9.2895,156.533,ppo_car_spread_a_deterministic
1.4000,-0.10812,0.0000,0.0079,0.03600,0.03601,0.38086,1.2,1.0000,-30.7463,0.4741,-9.2902,156.532,ppo_car_spread_a_deterministic
1.4200,-0.10812,0.0000,0.0079,0.03705,0.03706,0.35197,-1.7,1.0000,-30.7460,0.4741,-9.2908,156.531,ppo_car_spread_a_deterministic
1.4400,-0.10812,0.0000,0.0079,0.03882,0.03883,0.28013,-1.7,1.0000,-30.7456,0.4741,-9.2916,156.531,ppo_car_spread_a_deterministic
1.4600,-0.10812,0.0000,0.0079,0.04039,0.04040,0.24869,-1.7,1.0000,-30.7453,0.4741,-9.2923,156.530,ppo_car_spread_a_deterministic
1.4800,-0.10862,0.0000,0.0014,0.03977,0.03979,0.28393,-1.7,1.0000,-30.7450,0.4741,-9.2930,156.528,ppo_car_spread_a_deterministic
1.5000,-0.10862,0.0000,0.0014,0.03439,0.03439,0.29520,-0.3,1.0000,-30.7447,0.4741,-9.2936,156.529,ppo_car_spread_a_deterministic
1.5200,-0.10862,0.0000,0.0014,0.03923,0.03924,0.30181,-0.3,1.0000,-30.7444,0.4741,-9.2943,156.532,ppo_car_spread_a_deterministic
1.5400,-0.10862,0.0000,0.0014,0.03516,0.03518,0.39554,-0.3,1.0000,-30.7441,0.4741,-9.2950,156.535,ppo_car_spread_a_deterministic
1.5600,-0.10845,0.0000,0.0027,0.03782,0.03783,0.25912,-0.3,1.0000,-30.7437,0.4741,-9.2957,156.532,ppo_car_spread_a_deterministic
1.5800,-0.10845,0.0000,0.0027,0.03629,0.03630,0.38953,-0.6,1.0000,-30.7434,0.4741,-9.2963,156.531,ppo_car_spread_a_deterministic
1.6000,-0.10845,0.0000,0.0027,0.03644,0.03645,0.17317,-0.6,1.0000,-30.7431,0.4741,-9.2970,156.529,ppo_car_spread_a_deterministic
1.6200,-0.10845,0.0000,0.0027,0.03345,0.03346,0.36733,-0.6,1.0000,-30.7429,0.4741,-9.2976,156.526,ppo_car_spread_a_deterministic
1.6400,-0.10903,0.0011,0.0000,0.03493,0.03494,0.40047,-0.6,1.0000,-30.7426,0.4741,-9.2982,156.527,ppo_car_spread_a_deterministic
1.6600,-0.10903,0.0011,0.0000,0.03610,0.03610,0.30352,0.6,1.0000,-30.7423,0.4741,-9.2989,156.528,ppo_car_spread_a_deterministic
1.6800,-0.10903,0.0011,0.0000,0.04216,0.04217,0.22957,0.6,1.0000,-30.7419,0.4741,-9.2996,156.526,ppo_car_spread_a_deterministic
