t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.01238,0.0,1.0000,-29.2393,0.5000,-6.6735,177.707,ppo_car_spread_a_deterministic
0.0400,0.00000,0.0000,0.0000,-0.00025,0.00081,0.00263,0.0,1.0000,-29.2391,0.5023,-6.6732,177.707,ppo_car_spread_a_deterministic
0.0600,0.00000,0.0000,0.0000,-0.00029,0.00129,0.00221,0.0,1.0000,-29.2390,0.5031,-6.6730,177.707,ppo_car_spread_a_deterministic
0.0800,0.00000,0.0000,0.0000,-0.00036,0.00143,0.00183,0.0,1.0000,-29.2388,0.5027,-6.6728,177.707,ppo_car_spread_a_deterministic
0.1000,-0.07826,0.0132,0.0000,-0.00044,0.00136,0.00148,0.0,1.0000,-29.2387,0.5013,-6.6726,177.707,ppo_car_spread_a_deterministic
0.1200,-0.07826,0.0132,0.0000,0.00023,0.00126,0.19866,6.9,1.0000,-29.2386,0.4993,-6.6725,177.705,ppo_car_spread_a_deterministic
0.1400,-0.07826,0.0132,0.0000,-0.00108,0.00134,0.21210,6.9,1.0000,-29.2386,0.4969,-6.6724,177.705,ppo_car_spread_a_deterministic
0.1600,-0.07826,0.0132,0.0000,0.00227,0.00260,0.28653,6.9,1.0000,-29.2385,0.4942,-6.6725,177.701,ppo_car_spread_a_deterministic
0.1800,-0.08923,0.0220,0.0000,0.00645,0.00669,0.18977,6.9,1.0000,-29.2385,0.4915,-6.6726,177.699,ppo_car_spread_a_deterministic
0.2000,-0.08923,0.0220,0.0000,0.01129,0.01151,0.28932,11.5,1.0000,-29.2385,0.4888,-6.6729,177.700,ppo_car_spread_a_deterministic
0.2200,-0.08923,0.0220,0.0000,0.00505,0.00525,0.29961,11.5,1.0000,-29.2385,0.4862,-6.6730,177.697,ppo_car_spread_a_deterministic
0.2400,-0.08923,0.0220,0.0000,0.00677,0.00694,0.41873,11.5,1.0000,-29.2385,0.4838,-6.6732,177.696,ppo_car_spread_a_deterministic
0.2600,-0.09073,0.0179,0.0000,0.01179,0.01194,0.24691,11.5,1.0000,-29.2385,0.4816,-6.6736,177.698,ppo_car_spread_a_deterministic
0.2800,-0.09073,0.0179,0.0000,0.01279,0.01293,0.41749,9.4,1.0000,-29.2385,0.4796,-6.6739,177.700,ppo_car_spread_a_deterministic
0.3000,-0.09073,0.0179,0.0000,0.01973,0.01984,0.34817,9.4,1.0000,-29.2386,0.4780,-6.6744,177.701,ppo_car_spread_a_deterministic
0.3200,-0.09073,0.0179,0.0000,0.01681,0.01689,0.38814,9.4,1.0000,-29.2386,0.4765,-6.6748,177.701,ppo_car_spread_a_deterministic
