t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00006,0.0,1.0000,-31.5342,0.5000,-12.8132,151.616,ppo_car_spread_a_deterministic
0.0400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,-31.5342,0.4982,-12.8132,151.616,ppo_car_spread_a_deterministic
0.0600,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,-31.5342,0.4960,-12.8132,151.616,ppo_car_spread_a_deterministic
0.0800,-0.07716,0.0190,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,-31.5342,0.4935,-12.8132,151.616,ppo_car_spread_a_deterministic
0.1000,-0.08796,0.0190,0.0000,-0.00466,0.00466,0.35427,10.0,1.0000,-31.5342,0.4909,-12.8132,151.615,ppo_car_spread_a_deterministic
0.1200,-0.08796,0.0190,0.0000,-0.00055,0.00055,0.34319,10.0,1.0000,-31.5342,0.4884,-12.8132,151.619,ppo_car_spread_a_deterministic
0.1400,-0.08796,0.0190,0.0000,0.00566,0.00567,0.33537,10.0,1.0000,-31.5342,0.4859,-12.8133,151.621,ppo_car_spread_a_deterministic
0.1600,-0.10142,0.0295,0.0000,0.00611,0.00611,0.32729,10.0,1.0000,-31.5341,0.4836,-12.8134,151.623,ppo_car_spread_a_deterministic
0.1800,-0.10142,0.0295,0.0000,0.00781,0.00781,0.37611,15.5,1.0000,-31.5340,0.4815,-12.8135,151.624,ppo_car_spread_a_deterministic
0.2000,-0.10142,0.0295,0.0000,0.01881,0.01881,0.36626,15.5,1.0000,-31.5338,0.4796,-12.8138,151.619,ppo_car_spread_a_deterministic
0.2200,-0.10142,0.0295,0.0000,0.01317,0.01317,0.40560,15.5,1.0000,-31.5337,0.4780,-12.8141,151.615,ppo_car_spread_a_deterministic
0.2400,-0.10203,0.0155,0.0000,0.01390,0.01389,0.29646,15.5,1.0000,-31.5336,0.4766,-12.8143,151.617,ppo_car_spread_a_deterministic
