t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00838,0.0,1.0000,-29.1431,0.5000,-10.2774,197.195,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00027,0.00027,0.00028,0.0,1.0000,-29.1431,0.4912,-10.2774,197.195,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00027,0.00027,0.00028,0.0,1.0000,-29.1431,0.4839,-10.2774,197.195,ppo_car_spread_a_sampling
0.0800,0.00000,0.0000,0.0000,0.00027,0.00027,0.00028,0.0,1.0000,-29.1432,0.4780,-10.2775,197.195,ppo_car_spread_a_sampling
0.1000,0.00000,0.0000,0.0000,0.00027,0.00027,0.00028,0.0,1.0000,-29.1432,0.4733,-10.2775,197.195,ppo_car_spread_a_sampling
0.1200,0.00000,0.0000,0.0000,0.00027,0.00027,0.00027,0.0,1.0000,-29.1432,0.4698,-10.2775,197.195,ppo_car_spread_a_sampling
0.1400,0.00000,0.0000,0.0000,0.00027,0.00027,0.00027,0.0,1.0000,-29.1432,0.4672,-10.2775,197.195,ppo_car_spread_a_sampling
0.1600,0.00000,0.0000,0.0000,0.00027,0.00027,0.00027,0.0,1.0000,-29.1432,0.4655,-10.2775,197.195,ppo_car_spread_a_sampling
0.1800,0.00000,0.0000,0.0000,0.00027,0.00027,0.00027,0.0,1.0000,-29.1432,0.4645,-10.2775,197.195,ppo_car_spread_a_sampling
0.2000,-0.38425,0.0000,0.1153,0.00027,0.00027,0.00027,0.0,1.0000,-29.1432,0.4641,-10.2775,197.195,ppo_car_spread_a_sampling
0.2200,-0.38425,0.0000,0.1153,-0.00436,0.00440,0.18435,-24.2,1.0000,-29.1431,0.4641,-10.2774,197.195,ppo_car_spread_a_sampling
0.2400,-0.38425,0.0000,0.1153,-0.00560,0.00570,0.39010,-24.2,1.0000,-29.1431,0.4645,-10.2773,197.197,ppo_car_spread_a_sampling
0.2600,-0.38425,0.0000,0.1153,-0.01759,0.01763,0.34949,-24.2,1.0000,-29.1431,0.4651,-10.2769,197.201,ppo_car_spread_a_sampling
0.2800,-0.38425,0.0000,0.1153,-0.02084,0.02094,0.30858,-24.2,1.0000,-29.1430,0.4659,-10.2765,197.200,ppo_car_spread_a_sampling
0.3000,-0.38425,0.0000,0.1153,-0.01974,0.01979,0.31478,-24.2,1.0000,-29.1429,0.4668,-10.2761,197.202,ppo_car_spread_a_sampling
0.3200,-0.38425,0.0000,0.1153,-0.02391,0.02398,0.32645,-24.2,1.0000,-29.1428,0.4678,-10.2756,197.201,ppo_car_spread_a_sampling
0.3400,0.09888,0.0000,0.0151,-0.02931,0.02941,0.11554,-24.2,1.0000,-29.1426,0.4687,-10.2750,197.203,ppo_car_spread_a_sampling
0.3600,0.16419,0.0000,0.0151,-0.02422,0.02423,0.37383,-3.2,1.0000,-29.1425,0.4696,-10.2746,197.204,ppo_car_spread_a_sampling
0.3800,0.16419,0.0000,0.0151,-0.03560,0.03561,0.29661,-3.2,1.0000,-29.1423,0.4705,-10.2739,197.199,ppo_car_spread_a_sampling
0.4000,0.06394,0.2579,0.0000,-0.03664,0.03666,0.29127,-3.2,1.0000,-29.1420,0.4713,-10.2732,197.196,ppo_car_spread_a_sampling
0.4200,-0.00109,0.2579,0.0000,-0.00823,0.00824,0.31740,135.4,1.0000,-29.1420,0.4720,-10.2730,197.191,ppo_car_spread_a_sampling
0.4400,-0.08411,0.2579,0.0000,0.01202,0.01202,0.21818,135.4,1.0000,-29.1421,0.4726,-10.2733,197.191,ppo_car_spread_a_sampling
0.4600,-0.14154,0.2579,0.0000,0.03877,0.03878,0.39558,135.4,1.0000,-29.1423,0.4731,-10.2741,197.188,ppo_car_spread_a_sampling
0.4800,-0.04665,0.0000,0.1018,0.05812,0.05815,0.44189,135.4,1.0000,-29.1426,0.4735,-10.2753,197.185,ppo_car_spread_a_sampling
0.5000,0.01373,0.0000,0.1018,0.06553,0.06554,0.25981,-21.4,1.0000,-29.1430,0.4739,-10.2766,197.185,ppo_car_spread_a_sampling
0.5200,0.07469,0.0000,0.1018,0.05739,0.05740,0.39960,-21.4,1.0000,-29.1433,0.4742,-10.2777,197.186,ppo_car_spread_a_sampling
0.5400,0.13139,0.0000,0.1018,0.05894,0.05894,0.26614,-21.4,1.0000,-29.1437,0.4744,-10.2789,197.188,ppo_car_spread_a_sampling
0.5600,0.05819,0.0000,0.0714,0.05547,0.05549,0.27550,-21.4,1.0000,-29.1441,0.4745,-10.2799,197.184,ppo_car_spread_a_sampling
0.5800,0.00369,0.0000,0.0714,0.05123,0.05124,0.27724,-15.0,1.0000,-29.1444,0.4746,-10.2809,197.183,ppo_car_spread_a_sampling
0.6000,0.00369,0.0000,0.0714,0.05179,0.05179,0.26119,-15.0,1.0000,-29.1447,0.4747,-10.2819,197.183,ppo_car_spread_a_sampling
0.6200,-0.17917,0.0000,0.0714,0.04327,0.04327,0.39967,-15.0,1.0000,-29.1450,0.4747,-10.2827,197.184,ppo_car_spread_a_sampling
0.6400,-0.27689,0.0279,0.0000,0.03601,0.03602,0.39535,-15.0,1.0000,-29.1451,0.4747,-10.2834,197.185,ppo_car_spread_a_sampling
0.6600,-0.36293,0.0279,0.0000,0.04184,0.04189,0.33433,14.6,1.0000,-29.1453,0.4747,-10.2842,197.185,ppo_car_spread_a_sampling
0.6800,-0.43185,0.0279,0.0000,0.04271,0.04284,0.37644,14.6,1.0000,-29.1455,0.4746,-10.2850,197.181,ppo_car_spread_a_sampling
0.7000,-0.50522,0.0279,0.0000,0.04488,0.04505,0.29941,14.6,1.0000,-29.1457,0.4746,-10.2859,197.176,ppo_car_spread_a_sampling
0.7200,-0.46866,0.0000,0.5621,0.04740,0.04765,0.34012,14.6,1.0000,-29.1459,0.4745,-10.2868,197.173,ppo_car_spread_a_sampling
0.7400,-0.35721,0.0000,0.5621,0.03030,0.03055,0.31702,-118.0,1.0000,-29.1460,0.4745,-10.2874,197.167,ppo_car_spread_a_sampling
0.7600,-0.29900,0.0000,0.5621,0.01462,0.01472,0.31256,-118.0,1.0000,-29.1460,0.4744,-10.2876,197.166,ppo_car_spread_a_sampling
0.7800,-0.23265,0.0000,0.5621,-0.01137,0.01139,0.18013,-118.0,1.0000,-29.1459,0.4744,-10.2873,197.167,ppo_car_spread_a_sampling
0.8000,-0.17237,0.1170,0.0000,-0.03392,0.03396,0.18342,-118.0,1.0000,-29.1458,0.4743,-10.2866,197.167,ppo_car_spread_a_sampling
0.8200,-0.17237,0.1170,0.0000,-0.02940,0.02942,0.32063,61.4,1.0000,-29.1456,0.4743,-10.2860,197.170,ppo_car_spread_a_sampling
0.8400,-0.17237,0.1170,0.0000,-0.01574,0.01575,0.31717,61.4,1.0000,-29.1455,0.4742,-10.2857,197.168,ppo_car_spread_a_sampling
0.8600,-0.17237,0.1170,0.0000,-0.00709,0.00710,0.35262,61.4,1.0000,-29.1455,0.4742,-10.2855,197.168,ppo_car_spread_a_sampling
0.8800,-0.07610,0.0000,0.0578,0.00941,0.00941,0.26454,61.4,1.0000,-29.1455,0.4742,-10.2857,197.170,ppo_car_spread_a_sampling
0.9000,-0.00026,0.0000,0.0578,0.00781,0.00781,0.36218,-12.1,1.0000,-29.1456,0.4741,-10.2859,197.166,ppo_car_spread_a_sampling
0.9200,0.07729,0.0000,0.0578,0.00933,0.00933,0.34991,-12.1,1.0000,-29.1456,0.4741,-10.2860,197.170,ppo_car_spread_a_sampling
0.9400,0.15739,0.0000,0.0578,0.00405,0.00405,0.28078,-12.1,1.0000,-29.1457,0.4741,-10.2861,197.170,ppo_car_spread_a_sampling
0.9600,0.12983,0.0000,0.1618,0.00160,0.00161,0.21198,-12.1,1.0000,-29.1457,0.4741,-10.2862,197.172,ppo_car_spread_a_sampling
0.9800,0.12983,0.0000,0.1618,-0.00784,0.00784,0.34860,-34.0,1.0000,-29.1456,0.4741,-10.2860,197.176,ppo_car_spread_a_sampling
1.0000,0.12983,0.0000,0.1618,-0.01224,0.01224,0.31397,-34.0,1.0000,-29.1456,0.4741,-10.2858,197.177,ppo_car_spread_a_sampling
1.0200,0.12983,0.0000,0.1618,-0.01787,0.01788,0.23247,-34.0,1.0000,-29.1454,0.4741,-10.2855,197.176,ppo_car_spread_a_sampling
1.0400,0.21037,0.0000,0.0068,-0.02060,0.02060,0.34037,-34.0,1.0000,-29.1453,0.4741,-10.2851,197.174,ppo_car_spread_a_sampling
1.0600,0.27097,0.0000,0.0068,-0.02622,0.02624,0.29147,-1.4,1.0000,-29.1451,0.4741,-10.2846,197.174,ppo_car_spread_a_sampling
1.0800,0.35268,0.0000,0.0068,-0.01928,0.01931,0.32298,-1.4,1.0000,-29.1450,0.4741,-10.2842,197.171,ppo_car_spread_a_sampling
1.1000,0.35386,0.0000,0.0068,-0.02624,0.02632,0.19005,-1.4,1.0000,-29.1448,0.4741,-10.2837,197.170,ppo_car_spread_a_sampling
1.1200,0.41226,0.3367,0.0000,-0.02362,0.02371,0.25163,-1.4,1.0000,-29.1446,0.4741,-10.2833,197.169,ppo_car_spread_a_sampling
1.1400,0.41226,0.3367,0.0000,0.00464,0.00467,0.34152,176.7,1.0000,-29.1447,0.4741,-10.2834,197.170,ppo_car_spread_a_sampling
1.1600,0.41226,0.3367,0.0000,0.03832,0.03846,0.21019,176.7,1.0000,-29.1450,0.4741,-10.2842,197.176,ppo_car_spread_a_sampling
1.1800,0.41226,0.3367,0.0000,0.07362,0.07391,0.05751,176.7,1.0000,-29.1456,0.4741,-10.2856,197.183,ppo_car_spread_a_sampling
1.2000,0.33238,0.2918,0.0000,0.10317,0.10361,0.45984,176.7,1.0000,-29.1464,0.4741,-10.2876,197.193,ppo_car_spread_a_sampling
1.2200,0.24961,0.2918,0.0000,0.13209,0.13249,0.25639,153.2,1.0000,-29.1474,0.4741,-10.2902,197.202,ppo_car_spread_a_sampling
1.2400,0.19439,0.2918,0.0000,0.16353,0.16384,0.19312,153.2,1.0000,-29.1486,0.4741,-10.2934,197.209,ppo_car_spread_a_sampling
1.2600,0.19439,0.2918,0.0000,0.18788,0.18809,0.52827,153.2,1.0000,-29.1500,0.4741,-10.2970,197.222,ppo_car_spread_a_sampling
1.2800,0.19439,0.2918,0.0000,0.21513,0.21535,0.46166,153.2,1.0000,-29.1515,0.4741,-10.3011,197.228,ppo_car_spread_a_sampling
1.3000,-0.04010,0.4739,0.0000,0.24746,0.24768,0.48318,153.2,1.0000,-29.1531,0.4741,-10.3059,197.238,ppo_car_spread_a_sampling
1.3200,-0.04010,0.4739,0.0000,0.28811,0.28812,0.58655,248.8,1.0000,-29.1549,0.4741,-10.3115,197.242,ppo_car_spread_a_sampling
1.3400,-0.04010,0.4739,0.0000,0.33688,0.33688,0.51056,248.8,1.0000,-29.1569,0.4741,-10.3180,197.242,ppo_car_spread_a_sampling
1.3600,-0.04010,0.4739,0.0000,0.38013,0.38013,0.67875,248.8,1.0000,-29.1592,0.4741,-10.3254,197.237,ppo_car_spread_a_sampling
1.3800,-0.12571,0.0000,0.2316,0.42871,0.42872,0.66213,248.8,1.0000,-29.1616,0.4741,-10.3337,197.235,ppo_car_spread_a_sampling
1.4000,-0.12571,0.0000,0.2316,0.35482,0.35486,0.55230,0.0,1.0000,-29.1636,0.4741,-10.3405,197.248,ppo_car_spread_a_sampling
1.4200,-0.12571,0.0000,0.2316,0.19666,0.19669,0.00000,0.0,1.0000,-29.1647,0.4741,-10.3441,197.253,ppo_car_spread_a_sampling
1.4400,-0.12571,0.0000,0.2316,0.00909,0.00960,0.00000,0.0,1.0000,-29.1645,0.4741,-10.3440,197.254,ppo_car_spread_a_sampling
1.4600,-0.39284,0.5845,0.0000,-0.00034,0.00095,0.14871,-48.6,1.0000,-29.1644,0.4741,-10.3437,197.254,ppo_car_spread_a_sampling
1.4800,-0.42705,0.5845,0.0000,0.05853,0.05878,0.15719,306.9,1.0000,-29.1646,0.4741,-10.3447,197.248,ppo_car_spread_a_sampling
1.5000,-0.42705,0.5845,0.0000,0.10738,0.10783,0.48705,306.9,1.0000,-29.1650,0.4741,-10.3467,197.244,ppo_car_spread_a_sampling
1.5200,-0.34088,0.0000,0.1920,0.16823,0.16899,0.42452,306.9,1.0000,-29.1656,0.4741,-10.3499,197.228,ppo_car_spread_a_sampling
