t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.04796,0.0,1.0000,-24.7011,0.5000,-6.4665,134.884,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00120,0.00182,0.00880,0.0,1.0000,-24.7003,0.4993,-6.4669,134.884,ppo_car_spread_a_sampling
0.0600,0.24763,0.2328,0.0000,0.00139,0.00236,0.00753,0.0,1.0000,-24.6995,0.4980,-6.4673,134.884,ppo_car_spread_a_sampling
0.0800,0.35871,0.2328,0.0000,0.01979,0.01970,0.38637,122.2,1.0000,-24.6987,0.4960,-6.4679,134.882,ppo_car_spread_a_sampling
0.1000,0.35871,0.2328,0.0000,0.04741,0.04722,0.10605,122.2,1.0000,-24.6977,0.4938,-6.4688,134.885,ppo_car_spread_a_sampling
0.1200,0.27079,0.0000,0.1037,0.07269,0.07248,0.27018,122.2,1.0000,-24.6964,0.4914,-6.4701,134.891,ppo_car_spread_a_sampling
0.1400,0.21556,0.0000,0.1037,0.07015,0.06976,0.28968,-21.8,1.0000,-24.6953,0.4889,-6.4712,134.896,ppo_car_spread_a_sampling
0.1600,0.13271,0.0000,0.1037,0.06098,0.06045,0.37246,-21.8,1.0000,-24.6944,0.4865,-6.4722,134.901,ppo_car_spread_a_sampling
0.1800,0.09482,0.0000,0.1037,0.06912,0.06855,0.33685,-21.8,1.0000,-24.6934,0.4842,-6.4731,134.903,ppo_car_spread_a_sampling
0.2000,0.04300,0.0000,0.1534,0.05805,0.05751,0.31608,-21.8,1.0000,-24.6927,0.4821,-6.4739,134.903,ppo_car_spread_a_sampling
0.2200,0.04300,0.0000,0.1534,0.05229,0.05180,0.32432,-32.2,1.0000,-24.6921,0.4802,-6.4746,134.904,ppo_car_spread_a_sampling
0.2400,0.04300,0.0000,0.1534,0.04702,0.04661,0.35216,-32.2,1.0000,-24.6916,0.4786,-6.4751,134.902,ppo_car_spread_a_sampling
0.2600,0.04300,0.0000,0.1534,0.03461,0.03429,0.28852,-32.2,1.0000,-24.6913,0.4771,-6.4754,134.902,ppo_car_spread_a_sampling
0.2800,-0.03074,0.0000,0.1511,0.02934,0.02910,0.35554,-32.2,1.0000,-24.6912,0.4759,-6.4757,134.901,ppo_car_spread_a_sampling
0.3000,-0.09028,0.0000,0.1511,0.03006,0.02990,0.33438,-31.7,1.0000,-24.6910,0.4750,-6.4759,134.902,ppo_car_spread_a_sampling
0.3200,-0.16655,0.0000,0.1511,0.01992,0.01984,0.21920,-31.7,1.0000,-24.6910,0.4742,-6.4760,134.903,ppo_car_spread_a_sampling
0.3400,-0.16655,0.0000,0.1511,0.01211,0.01207,0.17948,-31.7,1.0000,-24.6911,0.4736,-6.4760,134.903,ppo_car_spread_a_sampling
0.3600,-0.23536,0.2137,0.0000,0.00436,0.00447,0.25170,-31.7,1.0000,-24.6913,0.4731,-6.4760,134.905,ppo_car_spread_a_sampling
0.3800,-0.31473,0.2137,0.0000,0.02947,0.02955,0.25836,112.2,1.0000,-24.6912,0.4728,-6.4762,134.906,ppo_car_spread_a_sampling
0.4000,-0.38910,0.2137,0.0000,0.05184,0.05202,0.27161,112.2,1.0000,-24.6906,0.4726,-6.4768,134.901,ppo_car_spread_a_sampling
0.4200,-0.43234,0.2137,0.0000,0.06933,0.06966,0.21629,112.2,1.0000,-24.6897,0.4725,-6.4776,134.894,ppo_car_spread_a_sampling
0.4400,-0.37150,0.2843,0.0000,0.08268,0.08307,0.34150,112.2,1.0000,-24.6886,0.4725,-6.4786,134.888,ppo_car_spread_a_sampling
0.4600,-0.35310,0.2843,0.0000,0.11951,0.12000,0.14168,149.3,1.0000,-24.6869,0.4726,-6.4802,134.879,ppo_car_spread_a_sampling
0.4800,-0.35310,0.2843,0.0000,0.14360,0.14413,0.24310,149.3,1.0000,-24.6848,0.4727,-6.4820,134.867,ppo_car_spread_a_sampling
0.5000,-0.35310,0.2843,0.0000,0.16735,0.16792,0.32720,149.3,1.0000,-24.6823,0.4728,-6.4842,134.855,ppo_car_spread_a_sampling
0.5200,-0.27387,0.3825,0.0000,0.19199,0.19263,0.47498,149.3,1.0000,-24.6794,0.4729,-6.4867,134.844,ppo_car_spread_a_sampling
