t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00002,0.0,1.0000,-23.6575,0.5000,-8.3863,195.004,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00001,0.0,1.0000,-23.6575,0.4982,-8.3863,195.004,ppo_car_spread_a_sampling
0.0600,0.23547,0.0000,0.1176,0.00000,0.00000,0.00001,0.0,1.0000,-23.6575,0.4960,-8.3863,195.004,ppo_car_spread_a_sampling
0.0800,0.33434,0.0000,0.1176,-0.00453,0.00455,0.17607,-24.7,1.0000,-23.6575,0.4935,-8.3862,195.003,ppo_car_spread_a_sampling
0.1000,0.33434,0.0000,0.1176,-0.00618,0.00618,0.31042,-24.7,1.0000,-23.6575,0.4909,-8.3861,195.005,ppo_car_spread_a_sampling
0.1200,0.25106,0.1722,0.0000,-0.01263,0.01264,0.36425,-24.7,1.0000,-23.6574,0.4884,-8.3858,195.003,ppo_car_spread_a_sampling
0.1400,0.19096,0.1722,0.0000,0.00334,0.00334,0.33814,90.4,1.0000,-23.6574,0.4859,-8.3859,195.003,ppo_car_spread_a_sampling
0.1600,0.10850,0.1722,0.0000,0.02707,0.02709,0.29424,90.4,1.0000,-23.6576,0.4836,-8.3864,195.004,ppo_car_spread_a_sampling
0.1800,0.06057,0.1722,0.0000,0.03261,0.03261,0.33143,90.4,1.0000,-23.6578,0.4815,-8.3871,195.003,ppo_car_spread_a_sampling
0.2000,-0.02772,0.0000,0.1375,0.05351,0.05350,0.09492,90.4,1.0000,-23.6581,0.4796,-8.3881,195.004,ppo_car_spread_a_sampling
0.2200,-0.10846,0.0000,0.1375,0.05495,0.05493,0.31916,-28.9,1.0000,-23.6584,0.4780,-8.3892,195.005,ppo_car_spread_a_sampling
0.2400,-0.19641,0.0000,0.1375,0.05465,0.05464,0.33250,-28.9,1.0000,-23.6586,0.4766,-8.3903,195.004,ppo_car_spread_a_sampling
0.2600,-0.26328,0.0000,0.1375,0.04933,0.04934,0.33929,-28.9,1.0000,-23.6588,0.4755,-8.3913,195.003,ppo_car_spread_a_sampling
0.2800,-0.18390,0.0306,0.0000,0.04399,0.04403,0.34432,-28.9,1.0000,-23.6590,0.4745,-8.3922,195.001,ppo_car_spread_a_sampling
0.3000,-0.11308,0.0306,0.0000,0.03720,0.03723,0.24861,16.1,1.0000,-23.6592,0.4738,-8.3929,194.997,ppo_car_spread_a_sampling
0.3200,-0.05503,0.0306,0.0000,0.03836,0.03837,0.30637,16.1,1.0000,-23.6594,0.4733,-8.3936,194.993,ppo_car_spread_a_sampling
0.3400,0.02531,0.0306,0.0000,0.03966,0.03967,0.24130,16.1,1.0000,-23.6595,0.4729,-8.3944,194.993,ppo_car_spread_a_sampling
0.3600,-0.04690,0.0855,0.0000,0.04107,0.04106,0.41651,16.1,1.0000,-23.6598,0.4726,-8.3952,194.989,ppo_car_spread_a_sampling
0.3800,-0.12122,0.0855,0.0000,0.04775,0.04775,0.26429,44.9,1.0000,-23.6600,0.4725,-8.3961,194.988,ppo_car_spread_a_sampling
0.4000,-0.18037,0.0855,0.0000,0.05589,0.05591,0.25390,44.9,1.0000,-23.6603,0.4724,-8.3972,194.986,ppo_car_spread_a_sampling
0.4200,-0.18037,0.0855,0.0000,0.06757,0.06760,0.27539,44.9,1.0000,-23.6606,0.4725,-8.3985,194.984,ppo_car_spread_a_sampling
0.4400,-0.24458,0.0000,0.4949,0.07966,0.07972,0.23454,44.9,1.0000,-23.6609,0.4725,-8.4000,194.980,ppo_car_spread_a_sampling
0.4600,-0.32063,0.0000,0.4949,0.05903,0.05909,0.17418,-103.9,1.0000,-23.6612,0.4727,-8.4012,194.980,ppo_car_spread_a_sampling
0.4800,-0.38585,0.0000,0.4949,0.03974,0.03978,0.31664,-103.9,1.0000,-23.6613,0.4728,-8.4019,194.980,ppo_car_spread_a_sampling
0.5000,-0.41970,0.0000,0.4949,0.02015,0.02019,0.29577,-103.9,1.0000,-23.6614,0.4729,-8.4023,194.978,ppo_car_spread_a_sampling
0.5200,-0.33581,0.8415,0.0000,0.00424,0.00424,0.37683,-103.9,1.0000,-23.6614,0.4731,-8.4023,194.976,ppo_car_spread_a_sampling
0.5400,-0.27696,0.8415,0.0000,0.08043,0.08063,0.15622,441.8,1.0000,-23.6617,0.4732,-8.4039,194.970,ppo_car_spread_a_sampling
0.5600,-0.19159,0.8415,0.0000,0.16255,0.16287,0.26117,441.8,1.0000,-23.6624,0.4734,-8.4072,194.958,ppo_car_spread_a_sampling
0.5800,-0.12896,0.8415,0.0000,0.23974,0.24001,0.60340,441.8,1.0000,-23.6634,0.4735,-8.4121,194.946,ppo_car_spread_a_sampling
0.6000,-0.21550,0.0000,0.3452,0.32390,0.32409,0.50627,441.8,1.0000,-23.6649,0.4737,-8.4186,194.933,ppo_car_spread_a_sampling
0.6200,-0.27435,0.0000,0.3452,0.18826,0.18837,0.00000,0.0,1.0000,-23.6658,0.4738,-8.4223,194.924,ppo_car_spread_a_sampling
0.6400,-0.35969,0.0000,0.3452,0.00536,0.00782,0.00000,0.0,1.0000,-23.6656,0.4739,-8.4222,194.925,ppo_car_spread_a_sampling
0.6600,-0.42197,0.0000,0.3452,-0.00316,0.00340,0.38180,-72.5,1.0000,-23.6656,0.4740,-8.4220,194.929,ppo_car_spread_a_sampling
0.6800,-0.33677,0.0000,0.0778,-0.02522,0.02528,0.23210,-72.5,1.0000,-23.6655,0.4740,-8.4214,194.932,ppo_car_spread_a_sampling
0.7000,-0.25491,0.0000,0.0778,-0.01900,0.01908,0.39432,-16.3,1.0000,-23.6654,0.4741,-8.4209,194.934,ppo_car_spread_a_sampling
0.7200,-0.17961,0.0000,0.0778,-0.03345,0.03351,0.28418,-16.3,1.0000,-23.6652,0.4741,-8.4201,194.936,ppo_car_spread_a_sampling
0.7400,-0.12731,0.0000,0.0778,-0.02810,0.02812,0.31023,-16.3,1.0000,-23.6651,0.4741,-8.4195,194.934,ppo_car_spread_a_sampling
0.7600,-0.09650,0.3860,0.0000,-0.03593,0.03596,0.28690,-16.3,1.0000,-23.6649,0.4742,-8.4187,194.936,ppo_car_spread_a_sampling
0.7800,-0.09650,0.3860,0.0000,0.00334,0.00334,0.09303,202.6,1.0000,-23.6650,0.4742,-8.4188,194.936,ppo_car_spread_a_sampling
0.8000,-0.09650,0.3860,0.0000,0.04633,0.04634,0.24840,202.6,1.0000,-23.6652,0.4742,-8.4197,194.936,ppo_car_spread_a_sampling
0.8200,-0.09650,0.3860,0.0000,0.07826,0.07828,0.33592,202.6,1.0000,-23.6656,0.4742,-8.4213,194.937,ppo_car_spread_a_sampling
0.8400,-0.18300,0.0000,0.3562,0.11440,0.11442,0.21897,202.6,1.0000,-23.6661,0.4742,-8.4236,194.935,ppo_car_spread_a_sampling
0.8600,-0.21393,0.0000,0.3562,0.14174,0.14183,0.00000,0.0,1.0000,-23.6668,0.4742,-8.4265,194.931,ppo_car_spread_a_sampling
0.8800,-0.21393,0.0000,0.3562,0.00263,0.00482,0.00000,0.0,1.0000,-23.6667,0.4742,-8.4265,194.932,ppo_car_spread_a_sampling
0.9000,-0.21393,0.0000,0.3562,-0.00989,0.00993,0.13006,-74.8,1.0000,-23.6666,0.4742,-8.4263,194.932,ppo_car_spread_a_sampling
0.9200,-0.28284,0.0000,0.3390,-0.02361,0.02362,0.26235,-74.8,1.0000,-23.6665,0.4742,-8.4258,194.932,ppo_car_spread_a_sampling
0.9400,-0.35139,0.0000,0.3390,-0.04055,0.04060,0.19344,-71.2,1.0000,-23.6663,0.4742,-8.4250,194.935,ppo_car_spread_a_sampling
0.9600,-0.41218,0.0000,0.3390,-0.05125,0.05138,0.25725,-71.2,1.0000,-23.6661,0.4741,-8.4239,194.936,ppo_car_spread_a_sampling
0.9800,-0.41218,0.0000,0.3390,-0.06139,0.06156,0.33226,-71.2,1.0000,-23.6659,0.4741,-8.4227,194.938,ppo_car_spread_a_sampling
1.0000,-0.41341,0.0000,0.0732,-0.07266,0.07295,0.45090,-71.2,1.0000,-23.6657,0.4741,-8.4212,194.940,ppo_car_spread_a_sampling
1.0200,-0.41341,0.0000,0.0732,-0.07534,0.07565,0.40558,-15.4,1.0000,-23.6654,0.4741,-8.4197,194.943,ppo_car_spread_a_sampling
1.0400,-0.41341,0.0000,0.0732,-0.07787,0.07820,0.38794,-15.4,1.0000,-23.6652,0.4741,-8.4181,194.948,ppo_car_spread_a_sampling
1.0600,-0.41341,0.0000,0.0732,-0.08861,0.08897,0.19043,-15.4,1.0000,-23.6648,0.4741,-8.4164,194.957,ppo_car_spread_a_sampling
1.0800,-0.35796,0.2172,0.0000,-0.09354,0.09394,0.20398,-15.4,1.0000,-23.6645,0.4741,-8.4145,194.966,ppo_car_spread_a_sampling
1.1000,-0.28153,0.2172,0.0000,-0.07174,0.07201,0.25254,114.0,1.0000,-23.6643,0.4741,-8.4131,194.975,ppo_car_spread_a_sampling
1.1200,-0.23539,0.2172,0.0000,-0.05269,0.05284,0.25333,114.0,1.0000,-23.6641,0.4741,-8.4121,194.978,ppo_car_spread_a_sampling
1.1400,-0.23539,0.2172,0.0000,-0.02856,0.02862,0.27274,114.0,1.0000,-23.6640,0.4741,-8.4116,194.977,ppo_car_spread_a_sampling
1.1600,-0.25539,0.0000,0.0657,-0.00511,0.00513,0.29831,114.0,1.0000,-23.6640,0.4741,-8.4116,194.979,ppo_car_spread_a_sampling
1.1800,-0.25539,0.0000,0.0657,-0.00785,0.00788,0.15527,-13.8,1.0000,-23.6640,0.4741,-8.4115,194.980,ppo_car_spread_a_sampling
1.2000,-0.25539,0.0000,0.0657,-0.00754,0.00757,0.35873,-13.8,1.0000,-23.6640,0.4741,-8.4114,194.979,ppo_car_spread_a_sampling
1.2200,-0.25539,0.0000,0.0657,-0.01197,0.01203,0.31387,-13.8,1.0000,-23.6639,0.4741,-8.4112,194.980,ppo_car_spread_a_sampling
1.2400,-0.17192,0.0822,0.0000,-0.01585,0.01589,0.15430,-13.8,1.0000,-23.6639,0.4741,-8.4110,194.979,ppo_car_spread_a_sampling
1.2600,-0.09572,0.0822,0.0000,-0.00484,0.00486,0.14318,43.2,1.0000,-23.6639,0.4741,-8.4109,194.980,ppo_car_spread_a_sampling
1.2800,-0.03979,0.0822,0.0000,-0.00203,0.00205,0.19529,43.2,1.0000,-23.6638,0.4741,-8.4109,194.980,ppo_car_spread_a_sampling
1.3000,0.03582,0.0822,0.0000,0.00772,0.00772,0.38052,43.2,1.0000,-23.6639,0.4741,-8.4111,194.979,ppo_car_spread_a_sampling
1.3200,-0.02924,0.0000,0.4689,0.01912,0.01913,0.32082,43.2,1.0000,-23.6640,0.4741,-8.4115,194.979,ppo_car_spread_a_sampling
1.3400,-0.02924,0.0000,0.4689,0.00343,0.00343,0.35922,-98.5,1.0000,-23.6640,0.4741,-8.4116,194.979,ppo_car_spread_a_sampling
1.3600,-0.02924,0.0000,0.4689,-0.01571,0.01571,0.37879,-98.5,1.0000,-23.6639,0.4741,-8.4112,194.979,ppo_car_spread_a_sampling
1.3800,-0.02924,0.0000,0.4689,-0.03358,0.03358,0.41508,-98.5,1.0000,-23.6638,0.4741,-8.4106,194.979,ppo_car_spread_a_sampling
1.4000,-0.10358,0.0000,0.2096,-0.05118,0.05118,0.37449,-98.5,1.0000,-23.6635,0.4741,-8.4095,194.979,ppo_car_spread_a_sampling
1.4200,-0.18393,0.0000,0.2096,-0.05577,0.05578,0.38996,-44.0,1.0000,-23.6632,0.4741,-8.4084,194.980,ppo_car_spread_a_sampling
1.4400,-0.25938,0.0000,0.2096,-0.07161,0.07165,0.39659,-44.0,1.0000,-23.6629,0.4741,-8.4070,194.979,ppo_car_spread_a_sampling
1.4600,-0.27790,0.0000,0.2096,-0.07829,0.07840,0.33007,-44.0,1.0000,-23.6625,0.4741,-8.4054,194.984,ppo_car_spread_a_sampling
1.4800,-0.18847,0.6974,0.0000,-0.08591,0.08605,0.43177,-44.0,1.0000,-23.6622,0.4741,-8.4036,194.985,ppo_car_spread_a_sampling
1.5000,-0.13272,0.6974,0.0000,-0.02330,0.02335,0.38772,366.1,1.0000,-23.6621,0.4741,-8.4032,194.984,ppo_car_spread_a_sampling
1.5200,-0.05554,0.6974,0.0000,0.04607,0.04608,0.26607,366.1,1.0000,-23.6623,0.4741,-8.4042,194.985,ppo_car_spread_a_sampling
1.5400,-0.01775,0.6974,0.0000,0.11602,0.11603,0.29419,366.1,1.0000,-23.6629,0.4741,-8.4065,194.982,ppo_car_spread_a_sampling
1.5600,0.07257,0.1816,0.0000,0.18209,0.18209,0.34336,366.1,1.0000,-23.6639,0.4741,-8.4102,194.983,ppo_car_spread_a_sampling
