t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00004,0.0,1.0000,-31.5342,0.5000,-12.8132,151.616,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00001,0.0,1.0000,-31.5342,0.4989,-12.8132,151.616,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00000,0.00000,0.00001,0.0,1.0000,-31.5342,0.4972,-12.8132,151.616,ppo_car_spread_a_sampling
0.0800,0.00000,0.0000,0.0000,0.00000,0.00000,0.00001,0.0,1.0000,-31.5342,0.4950,-12.8132,151.616,ppo_car_spread_a_sampling
0.1000,-0.11168,0.0588,0.0000,0.00000,0.00000,0.00001,0.0,1.0000,-31.5342,0.4927,-12.8132,151.616,ppo_car_spread_a_sampling
0.1200,-0.12459,0.0588,0.0000,0.00162,0.00162,0.36231,30.9,1.0000,-31.5342,0.4902,-12.8133,151.618,ppo_car_spread_a_sampling
0.1400,-0.12459,0.0588,0.0000,0.01355,0.01356,0.33183,30.9,1.0000,-31.5340,0.4877,-12.8135,151.621,ppo_car_spread_a_sampling
0.1600,-0.12459,0.0588,0.0000,0.01057,0.01058,0.34294,30.9,1.0000,-31.5339,0.4854,-12.8137,151.619,ppo_car_spread_a_sampling
0.1800,-0.20514,0.4053,0.0000,0.01978,0.01978,0.35692,30.9,1.0000,-31.5337,0.4832,-12.8141,151.616,ppo_car_spread_a_sampling
0.2000,-0.28441,0.4053,0.0000,0.06495,0.06499,0.29577,212.8,1.0000,-31.5330,0.4811,-12.8152,151.610,ppo_car_spread_a_sampling
0.2200,-0.35607,0.4053,0.0000,0.10430,0.10445,0.20617,212.8,1.0000,-31.5319,0.4794,-12.8171,151.601,ppo_car_spread_a_sampling
0.2400,-0.40435,0.4053,0.0000,0.14108,0.14142,0.36272,212.8,1.0000,-31.5303,0.4778,-12.8195,151.587,ppo_car_spread_a_sampling
0.2600,-0.47918,0.0000,0.0717,0.17446,0.17505,0.53014,212.8,1.0000,-31.5283,0.4765,-12.8225,151.572,ppo_car_spread_a_sampling
0.2800,-0.55408,0.0000,0.0717,0.18405,0.18485,0.00000,0.0,1.0000,-31.5262,0.4754,-12.8257,151.558,ppo_car_spread_a_sampling
0.3000,-0.60797,0.0000,0.0717,0.00330,0.00982,0.00000,0.0,1.0000,-31.5260,0.4745,-12.8255,151.559,ppo_car_spread_a_sampling
0.3200,-0.60797,0.0000,0.0717,-0.00026,0.00288,0.08183,-15.1,1.0000,-31.5260,0.4738,-12.8254,151.559,ppo_car_spread_a_sampling
0.3400,-0.52605,0.0000,0.1083,-0.00553,0.00566,0.32958,-15.1,1.0000,-31.5261,0.4733,-12.8252,151.557,ppo_car_spread_a_sampling
0.3600,-0.45256,0.0000,0.1083,-0.01315,0.01321,0.30117,-22.7,1.0000,-31.5263,0.4729,-12.8249,151.559,ppo_car_spread_a_sampling
0.3800,-0.37906,0.0000,0.1083,-0.00438,0.00438,0.36018,-22.7,1.0000,-31.5264,0.4727,-12.8248,151.557,ppo_car_spread_a_sampling
0.4000,-0.30740,0.0000,0.1083,-0.01683,0.01687,0.33157,-22.7,1.0000,-31.5266,0.4726,-12.8245,151.555,ppo_car_spread_a_sampling
0.4200,-0.27289,0.2385,0.0000,-0.02020,0.02022,0.31750,-22.7,1.0000,-31.5269,0.4725,-12.8241,151.557,ppo_car_spread_a_sampling
0.4400,-0.27289,0.2385,0.0000,0.00399,0.00400,0.35847,125.2,1.0000,-31.5268,0.4725,-12.8241,151.561,ppo_car_spread_a_sampling
0.4600,-0.27289,0.2385,0.0000,0.02298,0.02304,0.42483,125.2,1.0000,-31.5266,0.4726,-12.8245,151.559,ppo_car_spread_a_sampling
0.4800,-0.27289,0.2385,0.0000,0.05666,0.05677,0.25158,125.2,1.0000,-31.5260,0.4727,-12.8255,151.554,ppo_car_spread_a_sampling
0.5000,-0.17208,0.2887,0.0000,0.08021,0.08035,0.14678,125.2,1.0000,-31.5251,0.4728,-12.8269,151.549,ppo_car_spread_a_sampling
0.5200,-0.09316,0.2887,0.0000,0.10479,0.10488,0.22335,151.6,1.0000,-31.5240,0.4730,-12.8288,151.544,ppo_car_spread_a_sampling
0.5400,-0.02037,0.2887,0.0000,0.12149,0.12154,0.50002,151.6,1.0000,-31.5227,0.4731,-12.8309,151.543,ppo_car_spread_a_sampling
0.5600,0.03666,0.2887,0.0000,0.15848,0.15849,0.48777,151.6,1.0000,-31.5211,0.4733,-12.8338,151.541,ppo_car_spread_a_sampling
0.5800,0.02424,0.2149,0.0000,0.19140,0.19140,0.16200,151.6,1.0000,-31.5193,0.4734,-12.8373,151.541,ppo_car_spread_a_sampling
