t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00019,0.0,1.0000,-30.7642,0.5000,-9.2514,156.600,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,-0.00001,0.00001,0.00001,0.0,1.0000,-30.7642,0.5037,-9.2514,156.600,ppo_car_spread_a_sampling
0.0600,-0.24819,0.4132,0.0000,-0.00001,0.00001,0.00001,0.0,1.0000,-30.7642,0.5055,-9.2514,156.600,ppo_car_spread_a_sampling
0.0800,-0.37519,0.4132,0.0000,0.03925,0.03932,0.11056,216.9,1.0000,-30.7638,0.5057,-9.2522,156.599,ppo_car_spread_a_sampling
0.1000,-0.45792,0.4132,0.0000,0.07902,0.07923,0.17518,216.9,1.0000,-30.7630,0.5048,-9.2536,156.593,ppo_car_spread_a_sampling
0.1200,-0.51761,0.4132,0.0000,0.11557,0.11606,0.38700,216.9,1.0000,-30.7619,0.5030,-9.2557,156.584,ppo_car_spread_a_sampling
0.1400,-0.42866,0.4550,0.0000,0.15368,0.15451,0.41598,216.9,1.0000,-30.7603,0.5006,-9.2585,156.568,ppo_car_spread_a_sampling
0.1600,-0.35896,0.4550,0.0000,0.20218,0.20306,0.28501,238.9,1.0000,-30.7582,0.4978,-9.2621,156.551,ppo_car_spread_a_sampling
0.1800,-0.28149,0.4550,0.0000,0.24546,0.24619,0.45467,238.9,1.0000,-30.7558,0.4948,-9.2666,156.531,ppo_car_spread_a_sampling
0.2000,-0.22544,0.4550,0.0000,0.29023,0.29076,0.59655,238.9,1.0000,-30.7531,0.4918,-9.2719,156.514,ppo_car_spread_a_sampling
0.2200,-0.13968,0.0788,0.0000,0.33593,0.33625,0.58959,238.9,1.0000,-30.7500,0.4889,-9.2780,156.495,ppo_car_spread_a_sampling
0.2400,-0.07339,0.0788,0.0000,0.33283,0.33290,0.65140,41.4,1.0000,-30.7471,0.4862,-9.2841,156.482,ppo_car_spread_a_sampling
0.2600,0.00761,0.0788,0.0000,0.34906,0.34898,0.62449,41.4,1.0000,-30.7441,0.4836,-9.2905,156.473,ppo_car_spread_a_sampling
0.2800,0.06278,0.0788,0.0000,0.34824,0.34806,0.66462,41.4,1.0000,-30.7413,0.4813,-9.2969,156.470,ppo_car_spread_a_sampling
0.3000,-0.03104,0.1325,0.0000,0.36321,0.36305,0.63816,41.4,1.0000,-30.7384,0.4793,-9.3036,156.472,ppo_car_spread_a_sampling
0.3200,-0.10998,0.1325,0.0000,0.36816,0.36802,0.67971,69.6,1.0000,-30.7355,0.4776,-9.3103,156.471,ppo_car_spread_a_sampling
0.3400,-0.16576,0.1325,0.0000,0.38855,0.38848,0.65775,69.6,1.0000,-30.7323,0.4762,-9.3174,156.465,ppo_car_spread_a_sampling
0.3600,-0.24714,0.1325,0.0000,0.40065,0.40070,0.68581,69.6,1.0000,-30.7289,0.4750,-9.3246,156.456,ppo_car_spread_a_sampling
0.3800,-0.31057,0.0127,0.0000,0.41325,0.41357,0.66814,69.6,1.0000,-30.7253,0.4741,-9.3320,156.439,ppo_car_spread_a_sampling
0.4000,-0.39097,0.0127,0.0000,0.41724,0.41788,0.65085,6.7,1.0000,-30.7215,0.4734,-9.3394,156.415,ppo_car_spread_a_sampling
0.4200,-0.47414,0.0127,0.0000,0.40668,0.40771,0.68753,6.7,1.0000,-30.7177,0.4729,-9.3465,156.388,ppo_car_spread_a_sampling
0.4400,-0.53376,0.0127,0.0000,0.41313,0.41477,0.65739,6.7,1.0000,-30.7137,0.4725,-9.3537,156.349,ppo_car_spread_a_sampling
0.4600,-0.44917,0.0000,0.0459,0.41269,0.41493,0.65191,6.7,1.0000,-30.7096,0.4723,-9.3609,156.305,ppo_car_spread_a_sampling
0.4800,-0.36705,0.0000,0.0459,0.31755,0.31916,0.21082,0.0,1.0000,-30.7065,0.4722,-9.3662,156.231,ppo_car_spread_a_sampling
0.5000,-0.30739,0.0000,0.0459,0.23300,0.23387,0.45136,0.0,1.0000,-30.7044,0.4722,-9.3701,156.171,ppo_car_spread_a_sampling
0.5200,-0.23039,0.0000,0.0459,0.05769,0.05778,0.00000,0.0,1.0000,-30.7040,0.4723,-9.3708,156.090,ppo_car_spread_a_sampling
0.5400,-0.29810,0.0000,0.4742,0.06052,0.06069,0.28922,-9.6,1.0000,-30.7036,0.4724,-9.3716,156.066,ppo_car_spread_a_sampling
0.5600,-0.38024,0.0000,0.4742,0.04221,0.04236,0.20143,-99.6,1.0000,-30.7033,0.4725,-9.3722,156.053,ppo_car_spread_a_sampling
0.5800,-0.38024,0.0000,0.4742,0.02405,0.02415,0.25554,-99.6,1.0000,-30.7032,0.4727,-9.3724,156.051,ppo_car_spread_a_sampling
0.6000,-0.38024,0.0000,0.4742,0.00444,0.00451,0.36713,-99.6,1.0000,-30.7032,0.4729,-9.3723,156.053,ppo_car_spread_a_sampling
0.6200,-0.29108,0.1425,0.0000,-0.01930,0.01939,0.33213,-99.6,1.0000,-30.7035,0.4730,-9.3719,156.051,ppo_car_spread_a_sampling
0.6400,-0.22955,0.1425,0.0000,-0.00252,0.00254,0.38501,74.8,1.0000,-30.7035,0.4732,-9.3718,156.047,ppo_car_spread_a_sampling
0.6600,-0.13634,0.1425,0.0000,0.01145,0.01147,0.29955,74.8,1.0000,-30.7035,0.4734,-9.3720,156.050,ppo_car_spread_a_sampling
0.6800,-0.08358,0.1425,0.0000,0.02721,0.02721,0.29790,74.8,1.0000,-30.7032,0.4735,-9.3725,156.050,ppo_car_spread_a_sampling
0.7000,0.00239,0.0858,0.0000,0.03834,0.03834,0.25134,74.8,1.0000,-30.7029,0.4737,-9.3732,156.050,ppo_car_spread_a_sampling
0.7200,0.06208,0.0858,0.0000,0.05070,0.05069,0.26572,45.1,1.0000,-30.7024,0.4738,-9.3743,156.051,ppo_car_spread_a_sampling
0.7400,0.15281,0.0858,0.0000,0.05443,0.05442,0.42085,45.1,1.0000,-30.7019,0.4739,-9.3754,156.052,ppo_car_spread_a_sampling
0.7600,0.20819,0.0858,0.0000,0.06246,0.06247,0.41320,45.1,1.0000,-30.7014,0.4740,-9.3766,156.049,ppo_car_spread_a_sampling
0.7800,0.10899,0.0025,0.0000,0.07274,0.07279,0.33044,45.1,1.0000,-30.7008,0.4740,-9.3781,156.053,ppo_car_spread_a_sampling
0.8000,0.05491,0.0025,0.0000,0.07521,0.07523,0.12123,1.3,1.0000,-30.7002,0.4741,-9.3796,156.054,ppo_car_spread_a_sampling
0.8200,-0.01247,0.0025,0.0000,0.07009,0.07010,0.39691,1.3,1.0000,-30.6996,0.4741,-9.3810,156.052,ppo_car_spread_a_sampling
0.8400,-0.08271,0.0025,0.0000,0.07727,0.07727,0.39929,1.3,1.0000,-30.6989,0.4742,-9.3825,156.054,ppo_car_spread_a_sampling
0.8600,-0.18757,0.0000,0.0175,0.07512,0.07512,0.37663,1.3,1.0000,-30.6983,0.4742,-9.3840,156.057,ppo_car_spread_a_sampling
0.8800,-0.25321,0.0000,0.0175,0.07500,0.07503,0.16429,-3.7,1.0000,-30.6976,0.4742,-9.3854,156.054,ppo_car_spread_a_sampling
0.9000,-0.32746,0.0000,0.0175,0.06875,0.06882,0.41396,-3.7,1.0000,-30.6969,0.4742,-9.3867,156.052,ppo_car_spread_a_sampling
0.9200,-0.38692,0.0000,0.0175,0.07353,0.07366,0.16635,-3.7,1.0000,-30.6962,0.4742,-9.3881,156.046,ppo_car_spread_a_sampling
0.9400,-0.29376,0.0000,0.0860,0.06572,0.06590,0.41402,-3.7,1.0000,-30.6955,0.4742,-9.3893,156.039,ppo_car_spread_a_sampling
0.9600,-0.27399,0.0000,0.0860,0.06710,0.06725,0.41458,-18.1,1.0000,-30.6949,0.4742,-9.3905,156.039,ppo_car_spread_a_sampling
0.9800,-0.27399,0.0000,0.0860,0.06570,0.06585,0.41042,-18.1,1.0000,-30.6942,0.4742,-9.3917,156.033,ppo_car_spread_a_sampling
1.0000,-0.27399,0.0000,0.0860,0.06412,0.06421,0.26716,-18.1,1.0000,-30.6936,0.4742,-9.3929,156.030,ppo_car_spread_a_sampling
1.0200,-0.20745,0.0000,0.0922,0.06918,0.06930,0.27787,-18.1,1.0000,-30.6930,0.4742,-9.3941,156.026,ppo_car_spread_a_sampling
1.0400,-0.14947,0.0000,0.0922,0.05429,0.05437,0.26313,-19.4,1.0000,-30.6925,0.4742,-9.3951,156.021,ppo_car_spread_a_sampling
1.0600,-0.06134,0.0000,0.0922,0.05517,0.05520,0.28458,-19.4,1.0000,-30.6920,0.4741,-9.3961,156.023,ppo_car_spread_a_sampling
1.0800,0.01683,0.0000,0.0922,0.05465,0.05466,0.29073,-19.4,1.0000,-30.6915,0.4741,-9.3970,156.025,ppo_car_spread_a_sampling
1.1000,0.08705,0.0000,0.1149,0.04466,0.04466,0.28511,-19.4,1.0000,-30.6911,0.4741,-9.3978,156.023,ppo_car_spread_a_sampling
1.1200,0.13974,0.0000,0.1149,0.04726,0.04726,0.28952,-24.1,1.0000,-30.6908,0.4741,-9.3987,156.022,ppo_car_spread_a_sampling
1.1400,0.13974,0.0000,0.1149,0.04222,0.04223,0.28636,-24.1,1.0000,-30.6905,0.4741,-9.3995,156.023,ppo_car_spread_a_sampling
1.1600,0.13974,0.0000,0.1149,0.02667,0.02668,0.38237,-24.1,1.0000,-30.6903,0.4741,-9.3999,156.023,ppo_car_spread_a_sampling
1.1800,0.05033,0.0000,0.2136,0.02256,0.02257,0.30859,-24.1,1.0000,-30.6901,0.4741,-9.4003,156.026,ppo_car_spread_a_sampling
1.2000,-0.00916,0.0000,0.2136,0.01932,0.01932,0.27471,-44.9,1.0000,-30.6900,0.4741,-9.4006,156.029,ppo_car_spread_a_sampling
1.2200,-0.09853,0.0000,0.2136,0.01258,0.01259,0.21341,-44.9,1.0000,-30.6899,0.4741,-9.4008,156.028,ppo_car_spread_a_sampling
1.2400,-0.16232,0.0000,0.2136,0.00454,0.00454,0.18973,-44.9,1.0000,-30.6899,0.4741,-9.4009,156.027,ppo_car_spread_a_sampling
1.2600,-0.10270,0.1517,0.0000,-0.00449,0.00449,0.31477,-44.9,1.0000,-30.6899,0.4741,-9.4008,156.026,ppo_car_spread_a_sampling
1.2800,-0.00162,0.1517,0.0000,0.00560,0.00560,0.25498,79.7,1.0000,-30.6899,0.4741,-9.4008,156.028,ppo_car_spread_a_sampling
1.3000,0.00566,0.1517,0.0000,0.02360,0.02360,0.41326,79.7,1.0000,-30.6897,0.4741,-9.4013,156.025,ppo_car_spread_a_sampling
1.3200,0.00566,0.1517,0.0000,0.03806,0.03806,0.25227,79.7,1.0000,-30.6894,0.4741,-9.4020,156.026,ppo_car_spread_a_sampling
1.3400,-0.05294,0.0000,0.0996,0.05153,0.05153,0.19203,79.7,1.0000,-30.6889,0.4741,-9.4030,156.026,ppo_car_spread_a_sampling
1.3600,-0.10163,0.0000,0.0996,0.05280,0.05280,0.25426,-20.9,1.0000,-30.6885,0.4741,-9.4040,156.024,ppo_car_spread_a_sampling
1.3800,-0.10163,0.0000,0.0996,0.04232,0.04233,0.17522,-20.9,1.0000,-30.6881,0.4741,-9.4047,156.025,ppo_car_spread_a_sampling
1.4000,-0.10163,0.0000,0.0996,0.03830,0.03830,0.40186,-20.9,1.0000,-30.6878,0.4741,-9.4054,156.021,ppo_car_spread_a_sampling
1.4200,-0.17938,0.0000,0.1714,0.03855,0.03856,0.22881,-20.9,1.0000,-30.6875,0.4741,-9.4061,156.019,ppo_car_spread_a_sampling
1.4400,-0.23826,0.0000,0.1714,0.03248,0.03249,0.30213,-36.0,1.0000,-30.6872,0.4741,-9.4067,156.020,ppo_car_spread_a_sampling
1.4600,-0.31757,0.0000,0.1714,0.01969,0.01970,0.31034,-36.0,1.0000,-30.6870,0.4741,-9.4071,156.021,ppo_car_spread_a_sampling
1.4800,-0.39756,0.0000,0.1714,0.01688,0.01690,0.36590,-36.0,1.0000,-30.6869,0.4741,-9.4074,156.024,ppo_car_spread_a_sampling
1.5000,-0.39498,0.3208,0.0000,0.01018,0.01024,0.28408,-36.0,1.0000,-30.6868,0.4741,-9.4075,156.025,ppo_car_spread_a_sampling
1.5200,-0.39498,0.3208,0.0000,0.03964,0.03978,0.21172,168.4,1.0000,-30.6864,0.4741,-9.4082,156.022,ppo_car_spread_a_sampling
1.5400,-0.39498,0.3208,0.0000,0.06734,0.06757,0.44296,168.4,1.0000,-30.6857,0.4741,-9.4095,156.016,ppo_car_spread_a_sampling
1.5600,-0.39498,0.3208,0.0000,0.10286,0.10328,0.28911,168.4,1.0000,-30.6847,0.4741,-9.4113,156.007,ppo_car_spread_a_sampling
1.5800,-0.47103,0.7841,0.0000,0.13487,0.13538,0.21626,168.4,1.0000,-30.6833,0.4741,-9.4138,155.994,ppo_car_spread_a_sampling
1.6000,-0.55084,0.7841,0.0000,0.19807,0.19901,0.57631,411.7,1.0000,-30.6813,0.4741,-9.4173,155.975,ppo_car_spread_a_sampling
1.6200,-0.62908,0.7841,0.0000,0.27391,0.27565,0.66440,411.7,1.0000,-30.6784,0.4741,-9.4222,155.949,ppo_car_spread_a_sampling
1.6400,-0.70841,0.7841,0.0000,0.35400,0.35695,0.67993,411.7,1.0000,-30.6745,0.4741,-9.4284,155.906,ppo_car_spread_a_sampling
1.6600,-0.64538,0.0000,0.2544,0.42614,0.43072,0.66235,411.7,1.0000,-30.6697,0.4741,-9.4359,155.851,ppo_car_spread_a_sampling
1.6800,-0.55440,0.0000,0.2544,0.31114,0.31445,0.48777,0.0,1.0000,-30.6663,0.4741,-9.4412,155.845,ppo_car_spread_a_sampling
1.7000,-0.49679,0.0000,0.2544,0.19253,0.19426,0.00000,0.0,1.0000,-30.6643,0.4741,-9.4444,155.838,ppo_car_spread_a_sampling
1.7200,-0.41331,0.0000,0.2544,0.00595,0.01325,0.00000,0.0,1.0000,-30.6642,0.4741,-9.4442,155.840,ppo_car_spread_a_sampling
1.7400,-0.48089,0.0540,0.0000,-0.00487,0.00575,0.27634,-53.4,1.0000,-30.6643,0.4741,-9.4439,155.840,ppo_car_spread_a_sampling
1.7600,-0.56145,0.0540,0.0000,0.00339,0.00355,0.33932,28.3,1.0000,-30.6644,0.4741,-9.4438,155.841,ppo_car_spread_a_sampling
1.7800,-0.62796,0.0540,0.0000,0.00675,0.00691,0.17436,28.3,1.0000,-30.6644,0.4741,-9.4437,155.839,ppo_car_spread_a_sampling
1.8000,-0.70726,0.0540,0.0000,0.01289,0.01303,0.36681,28.3,1.0000,-30.6643,0.4741,-9.4439,155.843,ppo_car_spread_a_sampling
1.8200,-0.62495,0.3271,0.0000,0.01959,0.01981,0.12316,28.3,1.0000,-30.6642,0.4741,-9.4441,155.841,ppo_car_spread_a_sampling
1.8400,-0.57093,0.3271,0.0000,0.04990,0.05046,0.21500,171.7,1.0000,-30.6637,0.4741,-9.4449,155.837,ppo_car_spread_a_sampling
1.8600,-0.48441,0.3271,0.0000,0.08304,0.08372,0.24475,171.7,1.0000,-30.6628,0.4741,-9.4464,155.827,ppo_car_spread_a_sampling
1.8800,-0.42363,0.3271,0.0000,0.11445,0.11520,0.24094,171.7,1.0000,-30.6616,0.4741,-9.4484,155.816,ppo_car_spread_a_sampling
1.9000,-0.33841,0.1587,0.0000,0.14089,0.14160,0.48421,171.7,1.0000,-30.6602,0.4741,-9.4509,155.801,ppo_car_spread_a_sampling
1.9200,-0.25894,0.1587,0.0000,0.15939,0.15993,0.38442,83.3,1.0000,-30.6586,0.4741,-9.4538,155.788,ppo_car_spread_a_sampling
1.9400,-0.20081,0.1587,0.0000,0.17187,0.17226,0.41464,83.3,1.0000,-30.6570,0.4741,-9.4569,155.778,ppo_car_spread_a_sampling
1.9600,-0.18178,0.1587,0.0000,0.19286,0.19313,0.16960,83.3,1.0000,-30.6552,0.4741,-9.4604,155.769,ppo_car_spread_a_sampling
1.9800,-0.11690,0.0000,0.0240,0.20647,0.20668,0.33413,83.3,1.0000,-30.6533,0.4741,-9.4642,155.764,ppo_car_spread_a_sampling
2.0000,-0.03703,0.0000,0.0240,0.19459,0.19470,0.00000,0.0,1.0000,-30.6516,0.4741,-9.4677,155.759,ppo_car_spread_a_sampling
2.0200,-0.01727,0.0000,0.0240,0.00543,0.00632,0.00000,0.0,1.0000,-30.6515,0.4741,-9.4676,155.760,ppo_car_spread_a_sampling
2.0400,-0.01727,0.0000,0.0240,0.00825,0.00833,0.28170,-5.0,1.0000,-30.6515,0.4741,-9.4677,155.759,ppo_car_spread_a_sampling
2.0600,0.06482,0.0000,0.9021,0.00402,0.00405,0.37105,-5.0,1.0000,-30.6515,0.4741,-9.4677,155.756,ppo_car_spread_a_sampling
2.0800,0.08912,0.0000,0.9021,-0.02639,0.02640,0.38533,-189.4,1.0000,-30.6518,0.4741,-9.4671,155.759,ppo_car_spread_a_sampling
2.1000,0.08912,0.0000,0.9021,-0.06402,0.06403,0.40657,-189.4,1.0000,-30.6523,0.4741,-9.4659,155.757,ppo_car_spread_a_sampling
2.1200,0.08912,0.0000,0.9021,-0.09870,0.09872,0.41095,-189.4,1.0000,-30.6531,0.4741,-9.4639,155.756,ppo_car_spread_a_sampling
2.1400,0.02048,0.2800,0.0000,-0.13568,0.13571,0.32836,-189.4,1.0000,-30.6542,0.4741,-9.4613,155.756,ppo_car_spread_a_sampling
2.1600,-0.04658,0.2800,0.0000,-0.10720,0.10721,0.34248,147.0,1.0000,-30.6551,0.4741,-9.4593,155.753,ppo_car_spread_a_sampling
2.1800,-0.05723,0.2800,0.0000,-0.08418,0.08418,0.10877,147.0,1.0000,-30.6558,0.4741,-9.4578,155.751,ppo_car_spread_a_sampling
2.2000,-0.05723,0.2800,0.0000,-0.05584,0.05584,0.09117,147.0,1.0000,-30.6562,0.4741,-9.4568,155.752,ppo_car_spread_a_sampling
2.2200,-0.14027,0.0935,0.0000,-0.02414,0.02414,0.37032,147.0,1.0000,-30.6564,0.4741,-9.4564,155.750,ppo_car_spread_a_sampling
2.2400,-0.20099,0.0935,0.0000,-0.01503,0.01503,0.35519,49.1,1.0000,-30.6565,0.4741,-9.4562,155.750,ppo_car_spread_a_sampling
2.2600,-0.25895,0.0935,0.0000,-0.01589,0.01590,0.31920,49.1,1.0000,-30.6566,0.4741,-9.4560,155.752,ppo_car_spread_a_sampling
2.2800,-0.36137,0.0935,0.0000,-0.00272,0.00272,0.36156,49.1,1.0000,-30.6566,0.4741,-9.4561,155.755,ppo_car_spread_a_sampling
2.3000,-0.32666,0.0000,0.2244,0.00654,0.00658,0.35710,49.1,1.0000,-30.6565,0.4741,-9.4562,155.755,ppo_car_spread_a_sampling
2.3200,-0.22291,0.0000,0.2244,0.00199,0.00199,0.25965,-47.1,1.0000,-30.6564,0.4741,-9.4563,155.753,ppo_car_spread_a_sampling
2.3400,-0.16179,0.0000,0.2244,0.00044,0.00045,0.38051,-47.1,1.0000,-30.6564,0.4741,-9.4564,155.753,ppo_car_spread_a_sampling
2.3600,-0.07457,0.0000,0.2244,-0.01801,0.01801,0.18607,-47.1,1.0000,-30.6565,0.4741,-9.4561,155.753,ppo_car_spread_a_sampling
2.3800,-0.13617,0.0000,0.3316,-0.02480,0.02481,0.23424,-47.1,1.0000,-30.6567,0.4741,-9.4557,155.753,ppo_car_spread_a_sampling
2.4000,-0.15091,0.0000,0.3316,-0.04017,0.04019,0.06411,-69.6,1.0000,-30.6570,0.4741,-9.4550,155.754,ppo_car_spread_a_sampling
2.4200,-0.15091,0.0000,0.3316,-0.05263,0.05265,0.25882,-69.6,1.0000,-30.6575,0.4741,-9.4540,155.754,ppo_car_spread_a_sampling
2.4400,-0.15091,0.0000,0.3316,-0.05997,0.06000,0.33473,-69.6,1.0000,-30.6580,0.4741,-9.4529,155.758,ppo_car_spread_a_sampling
2.4600,-0.21950,0.0674,0.0000,-0.07568,0.07572,0.20743,-69.6,1.0000,-30.6587,0.4741,-9.4516,155.760,ppo_car_spread_a_sampling
2.4800,-0.29559,0.0674,0.0000,-0.07501,0.07507,0.25471,35.4,1.0000,-30.6594,0.4741,-9.4502,155.763,ppo_car_spread_a_sampling
2.5000,-0.37138,0.0674,0.0000,-0.06739,0.06749,0.25487,35.4,1.0000,-30.6600,0.4741,-9.4490,155.765,ppo_car_spread_a_sampling
2.5200,-0.41442,0.0674,0.0000,-0.05948,0.05963,0.26699,35.4,1.0000,-30.6606,0.4741,-9.4480,155.766,ppo_car_spread_a_sampling
2.5400,-0.33672,0.1339,0.0000,-0.05723,0.05744,0.27266,35.4,1.0000,-30.6611,0.4741,-9.4470,155.769,ppo_car_spread_a_sampling
2.5600,-0.25472,0.1339,0.0000,-0.03477,0.03490,0.39463,70.3,1.0000,-30.6614,0.4741,-9.4464,155.772,ppo_car_spread_a_sampling
2.5800,-0.17619,0.1339,0.0000,-0.02224,0.02230,0.25864,70.3,1.0000,-30.6616,0.4741,-9.4460,155.774,ppo_car_spread_a_sampling
