t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.02643,0.0,1.0000,-23.2879,0.5000,-4.8903,150.873,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00047,0.00047,0.00051,0.0,1.0000,-23.2879,0.5037,-4.8903,150.873,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00047,0.00047,0.00050,0.0,1.0000,-23.2879,0.5055,-4.8904,150.873,ppo_car_spread_a_sampling
0.0800,0.00000,0.0000,0.0000,0.00047,0.00047,0.00049,0.0,1.0000,-23.2879,0.5057,-4.8904,150.873,ppo_car_spread_a_sampling
0.1000,-0.07240,0.5348,0.0000,0.00047,0.00047,0.00048,280.8,1.0000,-23.2879,0.5048,-4.8904,150.873,ppo_car_spread_a_sampling
0.1200,-0.07240,0.5348,0.0000,0.05273,0.05272,0.22658,280.8,1.0000,-23.2873,0.5030,-4.8913,150.872,ppo_car_spread_a_sampling
0.1400,-0.07240,0.5348,0.0000,0.10373,0.10372,0.35733,280.8,1.0000,-23.2862,0.5006,-4.8932,150.869,ppo_car_spread_a_sampling
0.1600,-0.07240,0.5348,0.0000,0.14982,0.14977,0.48656,280.8,1.0000,-23.2847,0.4978,-4.8959,150.868,ppo_car_spread_a_sampling
0.1800,-0.14209,0.4268,0.0000,0.20421,0.20414,0.49914,224.1,1.0000,-23.2826,0.4948,-4.8995,150.865,ppo_car_spread_a_sampling
0.2000,-0.22305,0.4268,0.0000,0.23988,0.23983,0.59006,224.1,1.0000,-23.2800,0.4918,-4.9038,150.860,ppo_car_spread_a_sampling
0.2200,-0.31103,0.4268,0.0000,0.29006,0.29015,0.58918,224.1,1.0000,-23.2769,0.4889,-4.9088,150.847,ppo_car_spread_a_sampling
0.2400,-0.31809,0.4268,0.0000,0.33391,0.33429,0.26780,224.1,1.0000,-23.2732,0.4862,-4.9146,150.829,ppo_car_spread_a_sampling
0.2600,-0.23705,0.4474,0.0000,0.37082,0.37138,0.62403,234.9,1.0000,-23.2691,0.4836,-4.9209,150.805,ppo_car_spread_a_sampling
0.2800,-0.16064,0.4474,0.0000,0.41812,0.41857,0.31417,234.9,1.0000,-23.2645,0.4813,-4.9281,150.783,ppo_car_spread_a_sampling
0.3000,-0.08044,0.4474,0.0000,0.45864,0.45885,0.72777,234.9,1.0000,-23.2597,0.4793,-4.9360,150.766,ppo_car_spread_a_sampling
0.3200,-0.00277,0.4474,0.0000,0.50315,0.50315,0.62869,234.9,1.0000,-23.2544,0.4776,-4.9448,150.755,ppo_car_spread_a_sampling
0.3400,0.06278,0.9385,0.0000,0.54310,0.54297,0.73821,492.7,1.0000,-23.2490,0.4762,-4.9543,150.750,ppo_car_spread_a_sampling
0.3600,0.13884,0.9385,0.0000,0.63300,0.63285,0.70899,492.7,1.0000,-23.2428,0.4750,-4.9655,150.752,ppo_car_spread_a_sampling
0.3800,0.21648,0.9385,0.0000,0.72282,0.72282,0.80038,492.7,1.0000,-23.2360,0.4741,-4.9784,150.765,ppo_car_spread_a_sampling
0.4000,0.26474,0.9385,0.0000,0.81211,0.81248,0.90806,492.7,1.0000,-23.2285,0.4734,-4.9930,150.790,ppo_car_spread_a_sampling
