t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00986,0.0,1.0000,-26.7375,0.5000,-11.4447,190.856,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00032,0.00034,0.00038,0.0,1.0000,-26.7375,0.4982,-11.4447,190.856,ppo_car_spread_a_sampling
0.0600,-0.22825,0.0967,0.0000,0.00032,0.00037,0.00037,50.8,1.0000,-26.7375,0.4960,-11.4447,190.856,ppo_car_spread_a_sampling
0.0800,-0.22825,0.0967,0.0000,0.00893,0.00893,0.34227,50.8,1.0000,-26.7375,0.4935,-11.4449,190.854,ppo_car_spread_a_sampling
0.1000,-0.22825,0.0967,0.0000,0.01612,0.01614,0.38330,50.8,1.0000,-26.7375,0.4909,-11.4452,190.855,ppo_car_spread_a_sampling
0.1200,-0.22825,0.0967,0.0000,0.02990,0.02992,0.27844,50.8,1.0000,-26.7376,0.4884,-11.4458,190.854,ppo_car_spread_a_sampling
0.1400,-0.30583,0.4046,0.0000,0.03454,0.03456,0.32440,212.4,1.0000,-26.7377,0.4859,-11.4466,190.856,ppo_car_spread_a_sampling
0.1600,-0.30583,0.4046,0.0000,0.07883,0.07895,0.18576,212.4,1.0000,-26.7379,0.4836,-11.4482,190.851,ppo_car_spread_a_sampling
0.1800,-0.30583,0.4046,0.0000,0.11123,0.11141,0.52878,212.4,1.0000,-26.7382,0.4815,-11.4505,190.847,ppo_car_spread_a_sampling
0.2000,-0.30583,0.4046,0.0000,0.15440,0.15471,0.43990,212.4,1.0000,-26.7385,0.4796,-11.4536,190.835,ppo_car_spread_a_sampling
0.2200,-0.22320,0.8234,0.0000,0.19693,0.19729,0.24034,432.3,1.0000,-26.7390,0.4780,-11.4577,190.823,ppo_car_spread_a_sampling
0.2400,-0.13779,0.8234,0.0000,0.27182,0.27213,0.42529,432.3,1.0000,-26.7398,0.4766,-11.4632,190.810,ppo_car_spread_a_sampling
0.2600,-0.06178,0.8234,0.0000,0.35691,0.35708,0.25030,432.3,1.0000,-26.7409,0.4755,-11.4704,190.798,ppo_car_spread_a_sampling
0.2800,-0.02849,0.8234,0.0000,0.42805,0.42807,0.68457,432.3,1.0000,-26.7424,0.4745,-11.4791,190.791,ppo_car_spread_a_sampling
0.3000,-0.07697,0.0981,0.0000,0.50959,0.50955,0.72176,51.5,1.0000,-26.7442,0.4738,-11.4893,190.787,ppo_car_spread_a_sampling
0.3200,-0.07697,0.0981,0.0000,0.52259,0.52259,0.72637,51.5,1.0000,-26.7460,0.4733,-11.4998,190.782,ppo_car_spread_a_sampling
0.3400,-0.07697,0.0981,0.0000,0.53029,0.53031,0.72174,51.5,1.0000,-26.7479,0.4729,-11.5103,190.775,ppo_car_spread_a_sampling
0.3600,-0.07697,0.0981,0.0000,0.53641,0.53645,0.72660,51.5,1.0000,-26.7498,0.4726,-11.5210,190.767,ppo_car_spread_a_sampling
0.3800,-0.16260,1.0000,0.0000,0.54658,0.54664,0.71034,525.0,1.0000,-26.7516,0.4725,-11.5318,190.759,ppo_car_spread_a_sampling
0.4000,-0.19928,1.0000,0.0000,0.64404,0.64429,0.72234,525.0,1.0000,-26.7537,0.4724,-11.5446,190.743,ppo_car_spread_a_sampling
0.4200,-0.19928,1.0000,0.0000,0.73969,0.74019,0.83508,525.0,1.0000,-26.7559,0.4725,-11.5593,190.718,ppo_car_spread_a_sampling
0.4400,-0.19928,1.0000,0.0000,0.83567,0.83634,0.94571,525.0,1.0000,-26.7584,0.4725,-11.5760,190.688,ppo_car_spread_a_sampling
0.4600,-0.27954,0.6586,0.0000,0.93173,0.93255,1.05561,345.8,1.0000,-26.7611,0.4726,-11.5946,190.652,ppo_car_spread_a_sampling
0.4800,-0.35002,0.6586,0.0000,0.99493,0.99622,1.09818,345.8,1.0000,-26.7637,0.4728,-11.6145,190.606,ppo_car_spread_a_sampling
0.5000,-0.43772,0.6586,0.0000,1.05629,1.05837,1.17424,345.8,1.0000,-26.7663,0.4729,-11.6356,190.545,ppo_car_spread_a_sampling
0.5200,-0.50700,0.6586,0.0000,1.11624,1.11960,1.25367,345.8,1.0000,-26.7686,0.4731,-11.6580,190.465,ppo_car_spread_a_sampling
0.5400,-0.50173,1.0000,0.0000,1.17539,1.18037,1.33711,525.0,1.0000,-26.7706,0.4732,-11.6816,190.365,ppo_car_spread_a_sampling
0.5600,-0.50173,1.0000,0.0000,1.26762,1.27379,1.49195,525.0,1.0000,-26.7725,0.4734,-11.7071,190.248,ppo_car_spread_a_sampling
0.5800,-0.50173,1.0000,0.0000,1.36177,1.36884,1.60789,525.0,1.0000,-26.7745,0.4735,-11.7345,190.118,ppo_car_spread_a_sampling
0.6000,-0.50173,1.0000,0.0000,1.45632,1.46410,1.72201,525.0,1.0000,-26.7765,0.4737,-11.7638,189.977,ppo_car_spread_a_sampling
0.6200,-0.45590,0.6056,0.0000,1.55109,1.55947,1.83510,318.0,1.0000,-26.7785,0.4738,-11.7950,189.824,ppo_car_spread_a_sampling
0.6400,-0.45590,0.6056,0.0000,1.61158,1.61965,1.84318,318.0,1.0000,-26.7807,0.4739,-11.8274,189.670,ppo_car_spread_a_sampling
0.6600,-0.45590,0.6056,0.0000,1.66988,1.67785,1.90589,318.0,1.0000,-26.7829,0.4739,-11.8610,189.513,ppo_car_spread_a_sampling
0.6800,-0.45590,0.6056,0.0000,1.72793,1.73592,1.96957,318.0,1.0000,-26.7852,0.4740,-11.8956,189.353,ppo_car_spread_a_sampling
0.7000,-0.37594,0.8519,0.0000,1.78584,1.79392,2.03386,447.3,1.0000,-26.7875,0.4741,-11.9314,189.188,ppo_car_spread_a_sampling
0.7200,-0.30237,0.8519,0.0000,1.86797,1.87519,2.15540,447.3,1.0000,-26.7901,0.4741,-11.9688,189.028,ppo_car_spread_a_sampling
0.7400,-0.23026,0.8519,0.0000,1.95208,1.95795,2.23089,447.3,1.0000,-26.7931,0.4741,-12.0079,188.879,ppo_car_spread_a_sampling
0.7600,-0.16338,0.8519,0.0000,2.03622,2.04058,2.30697,447.3,1.0000,-26.7968,0.4742,-12.0485,188.745,ppo_car_spread_a_sampling
0.7800,-0.08755,0.7455,0.0000,2.11996,2.12292,2.38189,391.4,1.0000,-26.8010,0.4742,-12.0907,188.631,ppo_car_spread_a_sampling
0.8000,-0.01916,0.7455,0.0000,2.19348,2.19519,2.41933,391.4,1.0000,-26.8060,0.4742,-12.1344,188.541,ppo_car_spread_a_sampling
0.8200,-0.01916,0.7455,0.0000,2.26555,2.26633,2.47559,391.4,1.0000,-26.8117,0.4742,-12.1793,188.477,ppo_car_spread_a_sampling
0.8400,-0.01916,0.7455,0.0000,2.33741,2.33781,2.53841,391.4,1.0000,-26.8179,0.4742,-12.2256,188.429,ppo_car_spread_a_sampling
0.8600,0.05778,0.3053,0.0000,2.40920,2.40943,2.60576,160.3,1.0000,-26.8245,0.4742,-12.2733,188.392,ppo_car_spread_a_sampling
0.8800,0.12870,0.3053,0.0000,2.44097,2.44102,2.52412,160.3,1.0000,-26.8315,0.4742,-12.3216,188.375,ppo_car_spread_a_sampling
0.9000,0.19770,0.3053,0.0000,2.46877,2.46883,2.54615,160.3,1.0000,-26.8392,0.4742,-12.3703,188.382,ppo_car_spread_a_sampling
0.9200,0.26954,0.3053,0.0000,2.49545,2.49582,2.59325,160.3,1.0000,-26.8476,0.4742,-12.4194,188.418,ppo_car_spread_a_sampling
0.9400,0.28936,0.5581,0.0000,2.52083,2.52190,2.64126,293.0,1.0000,-26.8567,0.4742,-12.4688,188.485,ppo_car_spread_a_sampling
0.9600,0.28936,0.5581,0.0000,2.56926,2.57114,2.77294,293.0,1.0000,-26.8665,0.4741,-12.5192,188.577,ppo_car_spread_a_sampling
0.9800,0.28936,0.5581,0.0000,2.62052,2.62304,2.84097,293.0,1.0000,-26.8769,0.4741,-12.5705,188.688,ppo_car_spread_a_sampling
1.0000,0.28936,0.5581,0.0000,2.67244,2.67544,2.90791,293.0,1.0000,-26.8878,0.4741,-12.6228,188.813,ppo_car_spread_a_sampling
1.0200,0.21698,0.7604,0.0000,2.72478,2.72813,2.97310,399.2,1.0000,-26.8991,0.4741,-12.6760,188.949,ppo_car_spread_a_sampling
1.0400,0.12879,0.7604,0.0000,2.79671,2.79977,3.09906,399.2,1.0000,-26.9107,0.4741,-12.7308,189.083,ppo_car_spread_a_sampling
1.0600,0.12152,0.7604,0.0000,2.87089,2.87311,3.16805,399.2,1.0000,-26.9222,0.4741,-12.7870,189.203,ppo_car_spread_a_sampling
1.0800,0.12152,0.7604,0.0000,2.94469,2.94639,3.23854,399.2,1.0000,-26.9337,0.4741,-12.8448,189.311,ppo_car_spread_a_sampling
1.1000,0.04600,0.5313,0.0000,3.01823,3.01962,3.31144,278.9,1.0000,-26.9453,0.4741,-12.9041,189.412,ppo_car_spread_a_sampling
1.1200,-0.02214,0.5313,0.0000,3.07161,3.07245,3.28811,278.9,1.0000,-26.9568,0.4741,-12.9645,189.496,ppo_car_spread_a_sampling
