t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.06562,0.0,1.0000,-24.7011,0.5000,-6.4665,134.884,ppo_car_spread_a_sampling
0.0400,0.00000,0.0000,0.0000,0.00155,0.00205,0.00920,0.0,1.0000,-24.7003,0.4993,-6.4669,134.884,ppo_car_spread_a_sampling
0.0600,0.00000,0.0000,0.0000,0.00173,0.00253,0.00792,0.0,1.0000,-24.6995,0.4979,-6.4673,134.884,ppo_car_spread_a_sampling
0.0800,0.00000,0.0000,0.0000,0.00194,0.00262,0.00668,0.0,1.0000,-24.6990,0.4960,-6.4676,134.884,ppo_car_spread_a_sampling
0.1000,-0.39283,0.2832,0.0000,0.00212,0.00251,0.00550,148.7,1.0000,-24.6985,0.4937,-6.4678,134.884,ppo_car_spread_a_sampling
0.1200,-0.39283,0.2832,0.0000,0.02720,0.02659,0.44520,148.7,1.0000,-24.6978,0.4913,-6.4683,134.884,ppo_car_spread_a_sampling
0.1400,-0.19170,0.7351,0.0000,0.05521,0.05467,0.22257,385.9,1.0000,-24.6967,0.4889,-6.4691,134.879,ppo_car_spread_a_sampling
0.1600,-0.13424,0.7351,0.0000,0.12566,0.12509,0.36574,385.9,1.0000,-24.6947,0.4865,-6.4709,134.871,ppo_car_spread_a_sampling
0.1800,-0.09060,0.7351,0.0000,0.19520,0.19461,0.62301,385.9,1.0000,-24.6917,0.4842,-6.4736,134.867,ppo_car_spread_a_sampling
0.2000,-0.21013,1.0000,0.0000,0.26804,0.26746,0.66133,525.0,1.0000,-24.6878,0.4821,-6.4773,134.859,ppo_car_spread_a_sampling
0.2200,-0.24255,1.0000,0.0000,0.36420,0.36389,0.75054,525.0,1.0000,-24.6824,0.4802,-6.4823,134.844,ppo_car_spread_a_sampling
0.2400,-0.30168,1.0000,0.0000,0.45888,0.45891,0.72670,525.0,1.0000,-24.6755,0.4785,-6.4885,134.825,ppo_car_spread_a_sampling
0.2600,-0.30168,1.0000,0.0000,0.55631,0.55686,0.71823,525.0,1.0000,-24.6672,0.4771,-6.4959,134.796,ppo_car_spread_a_sampling
0.2800,-0.20977,0.9166,0.0000,0.65125,0.65218,0.74931,481.2,1.0000,-24.6573,0.4759,-6.5045,134.759,ppo_car_spread_a_sampling
0.3000,-0.15145,0.9166,0.0000,0.74055,0.74129,0.83742,481.2,1.0000,-24.6463,0.4749,-6.5144,134.723,ppo_car_spread_a_sampling
0.3200,-0.06447,0.9166,0.0000,0.82931,0.82980,0.93010,481.2,1.0000,-24.6341,0.4742,-6.5256,134.691,ppo_car_spread_a_sampling
0.3400,0.02102,0.9166,0.0000,0.91794,0.91810,1.01908,481.2,1.0000,-24.6208,0.4736,-6.5382,134.668,ppo_car_spread_a_sampling
0.3600,0.08050,0.7710,0.0000,1.00613,1.00607,1.10470,404.8,1.0000,-24.6064,0.4731,-6.5523,134.659,ppo_car_spread_a_sampling
0.3800,0.09181,0.7710,0.0000,1.08035,1.08029,1.16438,404.8,1.0000,-24.5913,0.4728,-6.5676,134.662,ppo_car_spread_a_sampling
0.4000,0.09181,0.7710,0.0000,1.15427,1.15430,1.25015,404.8,1.0000,-24.5752,0.4726,-6.5841,134.673,ppo_car_spread_a_sampling
0.4200,0.09181,0.7710,0.0000,1.22833,1.22844,1.33365,404.8,1.0000,-24.5582,0.4725,-6.6017,134.690,ppo_car_spread_a_sampling
0.4400,0.03208,0.4232,0.0000,1.30245,1.30263,1.41597,222.2,1.0000,-24.5401,0.4725,-6.6203,134.711,ppo_car_spread_a_sampling
0.4600,-0.04600,0.4232,0.0000,1.34455,1.34467,1.41180,222.2,1.0000,-24.5214,0.4726,-6.6395,134.727,ppo_car_spread_a_sampling
0.4800,-0.13036,0.4232,0.0000,1.38503,1.38508,1.44504,222.2,1.0000,-24.5020,0.4727,-6.6590,134.731,ppo_car_spread_a_sampling
0.5000,-0.20585,0.4232,0.0000,1.42473,1.42487,1.49028,222.2,1.0000,-24.4817,0.4728,-6.6787,134.718,ppo_car_spread_a_sampling
0.5200,-0.14900,1.0000,0.0000,1.46361,1.46412,1.54462,525.0,1.0000,-24.4605,0.4729,-6.6987,134.686,ppo_car_spread_a_sampling
0.5400,-0.07306,1.0000,0.0000,1.55707,1.55771,1.73284,525.0,1.0000,-24.4378,0.4731,-6.7199,134.647,ppo_car_spread_a_sampling
0.5600,0.00668,1.0000,0.0000,1.65354,1.65400,1.83604,525.0,1.0000,-24.4138,0.4732,-6.7425,134.612,ppo_car_spread_a_sampling
0.5800,0.01240,1.0000,0.0000,1.74978,1.74997,1.93200,525.0,1.0000,-24.3887,0.4734,-6.7668,134.591,ppo_car_spread_a_sampling
0.6000,0.04823,0.3680,0.0000,1.84598,1.84606,2.03085,193.2,1.0000,-24.3623,0.4735,-6.7925,134.579,ppo_car_spread_a_sampling
0.6200,0.04823,0.3680,0.0000,1.88444,1.88448,1.95272,193.2,1.0000,-24.3355,0.4736,-6.8190,134.577,ppo_car_spread_a_sampling
0.6400,0.04823,0.3680,0.0000,1.91962,1.91967,1.99127,193.2,1.0000,-24.3083,0.4737,-6.8460,134.581,ppo_car_spread_a_sampling
0.6600,0.04823,0.3680,0.0000,1.95484,1.95491,2.03061,193.2,1.0000,-24.2807,0.4738,-6.8736,134.591,ppo_car_spread_a_sampling
0.6800,-0.02426,0.4853,0.0000,1.99010,1.99017,2.06897,254.8,1.0000,-24.2527,0.4739,-6.9017,134.603,ppo_car_spread_a_sampling
0.7000,-0.11729,0.4853,0.0000,2.03598,2.03601,2.13367,254.8,1.0000,-24.2238,0.4740,-6.9303,134.609,ppo_car_spread_a_sampling
0.7200,-0.19383,0.4853,0.0000,2.08163,2.08171,2.18448,254.8,1.0000,-24.1940,0.4740,-6.9592,134.596,ppo_car_spread_a_sampling
0.7400,-0.26332,0.4853,0.0000,2.12615,2.12654,2.24842,254.8,1.0000,-24.1632,0.4741,-6.9884,134.559,ppo_car_spread_a_sampling
0.7600,-0.18595,1.0000,0.0000,2.16957,2.17064,2.31350,525.0,1.0000,-24.1313,0.4741,-7.0177,134.496,ppo_car_spread_a_sampling
0.7800,-0.12198,1.0000,0.0000,2.26200,2.26325,2.52738,525.0,1.0000,-24.0979,0.4742,-7.0482,134.425,ppo_car_spread_a_sampling
0.8000,-0.04817,1.0000,0.0000,2.35844,2.35950,2.63305,525.0,1.0000,-24.0631,0.4742,-7.0801,134.356,ppo_car_spread_a_sampling
0.8200,0.01800,1.0000,0.0000,2.45498,2.45562,2.73055,525.0,1.0000,-24.0271,0.4742,-7.1136,134.299,ppo_car_spread_a_sampling
0.8400,-0.06660,0.7714,0.0000,2.55104,2.55128,2.82179,405.0,1.0000,-23.9900,0.4742,-7.1488,134.262,ppo_car_spread_a_sampling
0.8600,-0.09262,0.7714,0.0000,2.62678,2.62702,2.84794,405.0,1.0000,-23.9518,0.4742,-7.1850,134.225,ppo_car_spread_a_sampling
0.8800,-0.09262,0.7714,0.0000,2.70073,2.70102,2.93072,405.0,1.0000,-23.9124,0.4742,-7.2221,134.184,ppo_car_spread_a_sampling
0.9000,-0.09262,0.7714,0.0000,2.77471,2.77505,3.01301,405.0,1.0000,-23.8719,0.4742,-7.2602,134.138,ppo_car_spread_a_sampling
0.9200,-0.06968,0.5035,0.0000,2.84870,2.84908,3.09471,264.3,1.0000,-23.8303,0.4742,-7.2992,134.090,ppo_car_spread_a_sampling
0.9400,-0.06968,0.5035,0.0000,2.89918,2.89952,3.07394,264.3,1.0000,-23.7879,0.4742,-7.3389,134.044,ppo_car_spread_a_sampling
0.9600,-0.06968,0.5035,0.0000,2.94749,2.94781,3.12302,264.3,1.0000,-23.7449,0.4742,-7.3793,133.998,ppo_car_spread_a_sampling
0.9800,-0.06968,0.5035,0.0000,2.99578,2.99608,3.17239,264.3,1.0000,-23.7012,0.4741,-7.4203,133.952,ppo_car_spread_a_sampling
1.0000,0.00488,1.0000,0.0000,3.04405,3.04434,3.22198,525.0,1.0000,-23.6568,0.4741,-7.4619,133.907,ppo_car_spread_a_sampling
1.0200,0.07623,1.0000,0.0000,3.13594,3.13609,3.45412,525.0,1.0000,-23.6112,0.4741,-7.5050,133.874,ppo_car_spread_a_sampling
1.0400,0.16710,1.0000,0.0000,3.23130,3.23133,3.54197,525.0,1.0000,-23.5645,0.4741,-7.5498,133.863,ppo_car_spread_a_sampling
1.0600,0.23267,1.0000,0.0000,3.32488,3.32505,3.65345,525.0,1.0000,-23.5171,0.4741,-7.5964,133.885,ppo_car_spread_a_sampling
1.0800,0.29673,0.5829,0.0000,3.41701,3.41774,3.78634,306.0,1.0000,-23.4689,0.4741,-7.6450,133.946,ppo_car_spread_a_sampling
1.1000,0.29673,0.5829,0.0000,3.47157,3.47326,3.73884,306.0,1.0000,-23.4206,0.4741,-7.6950,134.046,ppo_car_spread_a_sampling
1.1200,0.29673,0.5829,0.0000,3.52360,3.52614,3.81577,306.0,1.0000,-23.3721,0.4741,-7.7462,134.175,ppo_car_spread_a_sampling
1.1400,0.29673,0.5829,0.0000,3.57666,3.57986,3.88830,306.0,1.0000,-23.3232,0.4741,-7.7985,134.327,ppo_car_spread_a_sampling
1.1600,0.37289,1.0000,0.0000,3.63041,3.63411,3.95770,525.0,1.0000,-23.2738,0.4741,-7.8519,134.495,ppo_car_spread_a_sampling
1.1800,0.45871,1.0000,0.0000,3.71740,3.72230,4.22520,525.0,1.0000,-23.2239,0.4741,-7.9071,134.694,ppo_car_spread_a_sampling
1.2000,0.45895,1.0000,0.0000,3.80501,3.81193,4.35668,525.0,1.0000,-23.1734,0.4741,-7.9643,134.936,ppo_car_spread_a_sampling
1.2200,0.45895,1.0000,0.0000,3.89457,3.90304,4.48403,525.0,1.0000,-23.1224,0.4741,-8.0234,135.211,ppo_car_spread_a_sampling
1.2400,0.38568,0.5379,0.0000,3.98559,3.99521,4.60768,282.4,1.0000,-23.0707,0.4741,-8.0844,135.513,ppo_car_spread_a_sampling
1.2600,0.29878,0.5379,0.0000,4.04183,4.05109,4.49764,282.4,1.0000,-23.0185,0.4741,-8.1464,135.821,ppo_car_spread_a_sampling
1.2800,0.24085,0.5379,0.0000,4.09543,4.10336,4.54353,282.4,1.0000,-22.9655,0.4741,-8.2090,136.118,ppo_car_spread_a_sampling
1.3000,0.16671,0.5379,0.0000,4.14951,4.15589,4.57976,282.4,1.0000,-22.9117,0.4741,-8.2724,136.397,ppo_car_spread_a_sampling
1.3200,0.09511,0.1382,0.0000,4.20368,4.20829,4.60757,72.5,1.0000,-22.8569,0.4741,-8.3362,136.649,ppo_car_spread_a_sampling
1.3400,0.02289,0.1382,0.0000,4.22335,4.22629,4.44023,72.5,1.0000,-22.8014,0.4741,-8.3998,136.865,ppo_car_spread_a_sampling
1.3600,-0.06830,0.1382,0.0000,4.23710,4.23865,4.41672,72.5,1.0000,-22.7453,0.4741,-8.4632,137.040,ppo_car_spread_a_sampling
1.3800,-0.08707,0.1382,0.0000,4.24889,4.24940,4.39260,72.5,1.0000,-22.6884,0.4741,-8.5261,137.164,ppo_car_spread_a_sampling
1.4000,-0.16515,0.9441,0.0000,4.26031,4.26041,4.37266,495.6,1.0000,-22.6309,0.4741,-8.5887,137.247,ppo_car_spread_a_sampling
1.4200,-0.20633,0.9441,0.0000,4.33812,4.33819,4.72309,495.6,1.0000,-22.5715,0.4741,-8.6518,137.280,ppo_car_spread_a_sampling
1.4400,-0.20633,0.9441,0.0000,4.42458,4.42503,4.80862,495.6,1.0000,-22.5103,0.4741,-8.7156,137.265,ppo_car_spread_a_sampling
1.4600,-0.20633,0.9441,0.0000,4.51191,4.51285,4.93810,495.6,1.0000,-22.4474,0.4741,-8.7803,137.214,ppo_car_spread_a_sampling
1.4800,-0.13025,0.8735,0.0000,4.59997,4.60135,5.06212,458.6,1.0000,-22.3828,0.4741,-8.8459,137.132,ppo_car_spread_a_sampling
1.5000,-0.06525,0.8735,0.0000,4.68424,4.68556,5.13462,458.6,1.0000,-22.3170,0.4741,-8.9127,137.042,ppo_car_spread_a_sampling
1.5200,0.02570,0.8735,0.0000,4.76825,4.76925,5.22511,458.6,1.0000,-22.2502,0.4741,-8.9809,136.956,ppo_car_spread_a_sampling
1.5400,0.05599,0.8735,0.0000,4.85182,4.85230,5.30084,458.6,1.0000,-22.1827,0.4741,-9.0507,136.893,ppo_car_spread_a_sampling
1.5600,0.12820,0.1841,0.0000,4.93493,4.93509,5.37253,96.6,1.0000,-22.1145,0.4741,-9.1222,136.852,ppo_car_spread_a_sampling
1.5800,0.19437,0.1841,0.0000,4.95954,4.95957,5.05422,96.6,1.0000,-22.0466,0.4741,-9.1945,136.844,ppo_car_spread_a_sampling
1.6000,0.28342,0.1841,0.0000,4.97315,4.97335,5.07464,96.6,1.0000,-21.9792,0.4741,-9.2677,136.877,ppo_car_spread_a_sampling
1.6200,0.34876,0.1841,0.0000,4.98378,4.98462,5.12021,96.6,1.0000,-21.9127,0.4741,-9.3418,136.959,ppo_car_spread_a_sampling
1.6400,0.26966,0.6422,0.0000,4.99233,4.99428,5.16644,337.1,1.0000,-21.8469,0.4741,-9.4169,137.094,ppo_car_spread_a_sampling
1.6600,0.20553,0.6422,0.0000,5.04396,5.04646,5.45262,337.1,1.0000,-21.7810,0.4741,-9.4933,137.257,ppo_car_spread_a_sampling
1.6800,0.11961,0.6422,0.0000,5.10461,5.10707,5.52722,337.1,1.0000,-21.7145,0.4741,-9.5708,137.429,ppo_car_spread_a_sampling
1.7000,0.04208,0.6422,0.0000,5.16665,5.16860,5.59001,337.1,1.0000,-21.6471,0.4741,-9.6491,137.595,ppo_car_spread_a_sampling
1.7200,-0.01588,1.0000,0.0000,5.22874,5.22995,5.64163,525.0,1.0000,-21.5786,0.4741,-9.7281,137.740,ppo_car_spread_a_sampling
1.7400,-0.09718,1.0000,0.0000,5.31956,5.32013,5.88951,525.0,1.0000,-21.5084,0.4741,-9.8081,137.856,ppo_car_spread_a_sampling
1.7600,-0.16644,1.0000,0.0000,5.41381,5.41393,5.96237,525.0,1.0000,-21.4363,0.4741,-9.8889,137.931,ppo_car_spread_a_sampling
1.7800,-0.23546,1.0000,0.0000,5.50615,5.50621,6.02539,525.0,1.0000,-21.3621,0.4741,-9.9705,137.956,ppo_car_spread_a_sampling
1.8000,-0.17144,0.6525,0.0000,5.59628,5.59678,6.12248,342.6,1.0000,-21.2859,0.4741,-10.0526,137.926,ppo_car_spread_a_sampling
1.8200,-0.17144,0.6525,0.0000,5.66146,5.66228,6.04332,342.6,1.0000,-21.2083,0.4741,-10.1352,137.867,ppo_car_spread_a_sampling
1.8400,-0.17144,0.6525,0.0000,5.72205,5.72313,6.12705,342.6,1.0000,-21.1296,0.4741,-10.2184,137.783,ppo_car_spread_a_sampling
1.8600,-0.17144,0.6525,0.0000,5.78295,5.78424,6.20779,342.6,1.0000,-21.0498,0.4741,-10.3022,137.679,ppo_car_spread_a_sampling
1.8800,-0.10090,0.8505,0.0000,5.84409,5.84552,6.28613,446.5,1.0000,-20.9689,0.4741,-10.3867,137.557,ppo_car_spread_a_sampling
1.9000,-0.04036,0.8505,0.0000,5.92246,5.92366,6.48007,446.5,1.0000,-20.8869,0.4741,-10.4723,137.435,ppo_car_spread_a_sampling
1.9200,-0.04036,0.8505,0.0000,6.00418,6.00499,6.56105,446.5,1.0000,-20.8039,0.4741,-10.5592,137.324,ppo_car_spread_a_sampling
1.9400,-0.04036,0.8505,0.0000,6.08575,6.08633,6.64161,446.5,1.0000,-20.7200,0.4741,-10.6475,137.221,ppo_car_spread_a_sampling
1.9600,0.05005,0.6270,0.0000,6.16725,6.16766,6.72329,329.2,1.0000,-20.6350,0.4741,-10.7370,137.126,ppo_car_spread_a_sampling
1.9800,0.11805,0.6270,0.0000,6.23030,6.23046,6.64463,329.2,1.0000,-20.5496,0.4741,-10.8277,137.055,ppo_car_spread_a_sampling
2.0000,0.18218,0.6270,0.0000,6.28829,6.28835,6.67653,329.2,1.0000,-20.4639,0.4741,-10.9199,137.021,ppo_car_spread_a_sampling
2.0200,0.20640,0.6270,0.0000,6.34451,6.34475,6.70614,329.2,1.0000,-20.3782,0.4741,-11.0135,137.032,ppo_car_spread_a_sampling
2.0400,0.24012,0.7759,0.0000,6.40037,6.40099,6.79862,407.3,1.0000,-20.2925,0.4741,-11.1085,137.085,ppo_car_spread_a_sampling
2.0600,0.24012,0.7759,0.0000,6.46734,6.46852,6.99115,407.3,1.0000,-20.2066,0.4741,-11.2052,137.182,ppo_car_spread_a_sampling
2.0800,0.24012,0.7759,0.0000,6.53760,6.53928,7.09785,407.3,1.0000,-20.1203,0.4741,-11.3035,137.316,ppo_car_spread_a_sampling
2.1000,0.24012,0.7759,0.0000,6.60854,6.61060,7.20047,407.3,1.0000,-20.0336,0.4741,-11.4033,137.481,ppo_car_spread_a_sampling
2.1200,0.30970,1.0000,0.0000,6.68001,6.68232,7.29985,525.0,1.0000,-19.9465,0.4741,-11.5047,137.672,ppo_car_spread_a_sampling
2.1400,0.37502,1.0000,0.0000,6.76642,6.76937,7.56829,525.0,1.0000,-19.8590,0.4741,-11.6080,137.904,ppo_car_spread_a_sampling
2.1600,0.45961,1.0000,0.0000,6.85385,6.85777,7.70947,525.0,1.0000,-19.7713,0.4741,-11.7135,138.186,ppo_car_spread_a_sampling
2.1800,0.52061,1.0000,0.0000,6.93667,6.94205,7.85640,525.0,1.0000,-19.6838,0.4741,-11.8214,138.531,ppo_car_spread_a_sampling
2.2000,0.44981,0.4107,0.0000,7.01643,7.02351,8.00546,215.6,1.0000,-19.5968,0.4741,-11.9317,138.945,ppo_car_spread_a_sampling
2.2200,0.36372,0.4107,0.0000,7.05835,7.06575,7.66925,215.6,1.0000,-19.5102,0.4741,-12.0434,139.397,ppo_car_spread_a_sampling
2.2400,0.29801,0.4107,0.0000,7.09543,7.10199,7.71894,215.6,1.0000,-19.4238,0.4741,-12.1560,139.862,ppo_car_spread_a_sampling
2.2600,0.21366,0.4107,0.0000,7.13511,7.14038,7.76309,215.6,1.0000,-19.3372,0.4741,-12.2695,140.323,ppo_car_spread_a_sampling
2.2800,0.14223,0.6735,0.0000,7.17629,7.18003,7.78963,353.6,1.0000,-19.2503,0.4741,-12.3837,140.765,ppo_car_spread_a_sampling
2.3000,0.06492,0.6735,0.0000,7.23787,7.24018,8.00928,353.6,1.0000,-19.1626,0.4741,-12.4988,141.177,ppo_car_spread_a_sampling
2.3200,0.04299,0.6735,0.0000,7.30390,7.30501,8.04582,353.6,1.0000,-19.0738,0.4741,-12.6147,141.546,ppo_car_spread_a_sampling
2.3400,0.04299,0.6735,0.0000,7.36909,7.36953,8.07996,353.6,1.0000,-18.9840,0.4741,-12.7315,141.874,ppo_car_spread_a_sampling
