t,steering,throttle,brake,speed,speed_mag,x,y,z,yaw_deg,source
5.3600,0.00000,0.0000,0.0000,13.30033,13.30033,0.0000,0.4750,39.0828,0.000,unity
5.3800,0.00000,0.0000,0.0000,13.29859,13.29859,0.0000,0.4750,39.3488,0.000,unity
5.4000,0.00000,0.0000,0.0000,13.29685,13.29685,0.0000,0.4750,39.6148,0.000,unity
5.4200,0.00000,0.0000,0.0000,13.29510,13.29510,0.0000,0.4750,39.8807,0.000,unity
5.4400,0.00000,0.0000,0.0000,13.29336,13.29336,0.0000,0.4750,40.1466,0.000,unity
5.4600,0.00000,0.0000,0.0000,13.29161,13.29161,0.0000,0.4750,40.4124,0.000,unity
5.4800,0.00000,0.0000,0.0000,13.28987,13.28987,0.0000,0.4750,40.6782,0.000,unity
5.5000,0.00000,0.0000,0.0000,13.28813,13.28813,0.0000,0.4750,40.9440,0.000,unity
5.5200,0.00000,0.0000,0.0000,13.28638,13.28638,0.0000,0.4750,41.2097,0.000,unity
5.5400,0.00000,0.0000,0.0000,13.28464,13.28464,0.0000,0.4750,41.4754,0.000,unity
5.5600,0.00000,0.0000,0.0000,13.28290,13.28290,0.0000,0.4750,41.7411,0.000,unity
5.5800,0.00000,0.0000,0.0000,13.28115,13.28115,0.0000,0.4750,42.0067,0.000,unity
5.6000,0.00000,0.0000,0.0000,13.27941,13.27941,0.0000,0.4750,42.2723,0.000,unity
5.6200,0.00000,0.0000,0.0000,13.27767,13.27767,0.0000,0.4750,42.5378,0.000,unity
5.6400,0.00000,0.0000,0.0000,13.27592,13.27592,0.0000,0.4750,42.8033,0.000,unity
5.6600,0.00000,0.0000,0.0000,13.27418,13.27418,0.0000,0.4750,43.0688,0.000,unity
5.6800,0.00000,0.0000,0.0000,13.27244,13.27244,0.0000,0.4750,43.3343,0.000,unity
5.7000,0.00000,0.0000,0.0000,13.27069,13.27069,0.0000,0.4750,43.5997,0.000,unity
5.7200,0.00000,0.0000,0.0000,13.26895,13.26895,0.0000,0.4750,43.8650,0.000,unity
5.7400,0.00000,0.0000,0.0000,13.26721,13.26721,0.0000,0.4750,44.1304,0.000,unity
5.7600,0.00000,0.0000,0.0000,13.26547,13.26547,0.0000,0.4750,44.3957,0.000,unity
5.7800,0.00000,0.0000,0.0000,13.26373,13.26373,0.0000,0.4750,44.6610,0.000,unity
5.8000,0.00000,0.0000,0.0000,13.26199,13.26199,0.0000,0.4750,44.9262,0.000,unity
5.8200,0.00000,0.0000,0.0000,13.26024,13.26024,0.0000,0.4750,45.1914,0.000,unity
5.8400,0.00000,0.0000,0.0000,13.25850,13.25850,0.0000,0.4750,45.4566,0.000,unity
5.8600,0.00000,0.0000,0.0000,13.25676,13.25676,0.0000,0.4750,45.7217,0.000,unity
5.8800,0.00000,0.0000,0.0000,13.25502,13.25502,0.0000,0.4750,45.9868,0.000,unity
5.9000,0.00000,0.0000,0.0000,13.25328,13.25328,0.0000,0.4750,46.2519,0.000,unity
5.9200,0.00000,0.0000,0.0000,13.25154,13.25154,0.0000,0.4750,46.5169,0.000,unity
5.9400,0.00000,0.0000,0.0000,13.24980,13.24980,0.0000,0.4750,46.7819,0.000,unity
5.9600,0.00000,0.0000,0.0000,13.24806,13.24806,0.0000,0.4750,47.0469,0.000,unity
5.9800,0.00000,0.0000,0.0000,13.24632,13.24632,0.0000,0.4750,47.3118,0.000,unity
6.0000,0.00000,0.0000,0.0000,13.24459,13.24459,0.0000,0.4750,47.5767,0.000,unity
6.0200,0.00000,0.0000,0.0000,13.24285,13.24285,0.0000,0.4750,47.8415,0.000,unity
6.0400,0.00000,0.0000,0.0000,13.24111,13.24111,0.0000,0.4750,48.1064,0.000,unity
6.0600,0.00000,0.0000,0.0000,13.23937,13.23937,0.0000,0.4750,48.3711,0.000,unity
6.0800,0.00000,0.0000,0.0000,13.23763,13.23763,0.0000,0.4750,48.6359,0.000,unity
6.1000,0.00000,0.0000,0.0000,13.23590,13.23590,0.0000,0.4750,48.9006,0.000,unity
6.1200,0.00000,0.0000,0.0000,13.23416,13.23416,0.0000,0.4750,49.1653,0.000,unity
6.1400,0.00000,0.0000,0.0000,13.23242,13.23242,0.0000,0.4750,49.4299,0.000,unity
6.1600,0.00000,0.0000,0.0000,13.23068,13.23068,0.0000,0.4750,49.6946,0.000,unity
6.1800,0.00000,0.0000,0.0000,13.22895,13.22895,0.0000,0.4750,49.9591,0.000,unity
6.2000,0.00000,0.0000,0.0000,13.22721,13.22721,0.0000,0.4750,50.2237,0.000,unity
6.2200,0.00000,0.0000,0.0000,13.22547,13.22547,0.0000,0.4750,50.4882,0.000,unity
6.2400,0.00000,0.0000,0.0000,13.22374,13.22374,0.0000,0.4750,50.7527,0.000,unity
6.2600,0.00000,0.0000,0.0000,13.22200,13.22200,0.0000,0.4750,51.0171,0.000,unity
6.2800,0.00000,0.0000,0.0000,13.22027,13.22027,0.0000,0.4750,51.2815,0.000,unity
6.3000,0.00000,0.0000,0.0000,13.21853,13.21853,0.0000,0.4750,51.5459,0.000,unity
6.3200,0.00000,0.0000,0.0000,13.21679,13.21679,0.0000,0.4750,51.8102,0.000,unity
6.3400,0.00000,0.0000,0.0000,13.21506,13.21506,0.0000,0.4750,52.0745,0.000,unity
6.3600,0.00000,0.0000,0.0000,13.21333,13.21333,0.0000,0.4750,52.3388,0.000,unity
6.3800,0.00000,0.0000,0.0000,13.21159,13.21159,0.0000,0.4750,52.6030,0.000,unity
6.4000,0.00000,0.0000,0.0000,13.20986,13.20986,0.0000,0.4750,52.8672,0.000,unity
6.4200,0.00000,0.0000,0.0000,13.20812,13.20812,0.0000,0.4750,53.1314,0.000,unity
6.4400,0.00000,0.0000,0.0000,13.20639,13.20639,0.0000,0.4750,53.3955,0.000,unity
6.4600,0.00000,0.0000,0.0000,13.20465,13.20465,0.0000,0.4750,53.6596,0.000,unity
6.4800,0.00000,0.0000,0.0000,13.20292,13.20292,0.0000,0.4750,53.9237,0.000,unity
6.5000,0.00000,0.0000,0.0000,13.20119,13.20119,0.0000,0.4750,54.1877,0.000,unity
6.5200,0.00000,0.0000,0.0000,13.19946,13.19946,0.0000,0.4750,54.4517,0.000,unity
6.5400,0.00000,0.0000,0.0000,13.19772,13.19772,0.0000,0.4750,54.7156,0.000,unity
6.5600,0.00000,0.0000,0.0000,13.19599,13.19599,0.0000,0.4750,54.9795,0.000,unity
6.5800,0.00000,0.0000,0.0000,13.19426,13.19426,0.0000,0.4750,55.2434,0.000,unity
6.6000,0.00000,0.0000,0.0000,13.19253,13.19253,0.0000,0.4750,55.5073,0.000,unity
6.6200,0.00000,0.0000,0.0000,13.19079,13.19079,0.0000,0.4750,55.7711,0.000,unity
6.6400,0.00000,0.0000,0.0000,13.18906,13.18906,0.0000,0.4750,56.0349,0.000,unity
6.6600,0.00000,0.0000,0.0000,13.18733,13.18733,0.0000,0.4750,56.2986,0.000,unity
6.6800,0.00000,0.0000,0.0000,13.18560,13.18560,0.0000,0.4750,56.5623,0.000,unity
6.7000,0.00000,0.0000,0.0000,13.18387,13.18387,0.0000,0.4750,56.8260,0.000,unity
6.7200,0.00000,0.0000,0.0000,13.18214,13.18214,0.0000,0.4750,57.0897,0.000,unity
6.7400,0.00000,0.0000,0.0000,13.18041,13.18041,0.0000,0.4750,57.3533,0.000,unity
6.7600,0.00000,0.0000,0.0000,13.17868,13.17868,0.0000,0.4750,57.6168,0.000,unity
6.7800,0.00000,0.0000,0.0000,13.17695,13.17695,0.0000,0.4750,57.8804,0.000,unity
6.8000,0.00000,0.0000,0.0000,13.17522,13.17522,0.0000,0.4750,58.1439,0.000,unity
6.8200,0.00000,0.0000,0.0000,13.17349,13.17349,0.0000,0.4750,58.4073,0.000,unity
6.8400,0.00000,0.0000,0.0000,13.17176,13.17176,0.0000,0.4750,58.6708,0.000,unity
6.8600,0.00000,0.0000,0.0000,13.17003,13.17003,0.0000,0.4750,58.9342,0.000,unity
6.8800,0.00000,0.0000,0.0000,13.16830,13.16830,0.0000,0.4750,59.1975,0.000,unity
6.9000,0.00000,0.0000,0.0000,13.16657,13.16657,0.0000,0.4750,59.4609,0.000,unity
6.9200,0.00000,0.0000,0.0000,13.16484,13.16484,0.0000,0.4750,59.7242,0.000,unity
6.9400,0.00000,0.0000,0.0000,13.16311,13.16311,0.0000,0.4750,59.9874,0.000,unity
6.9600,0.00000,0.0000,0.0000,13.16139,13.16139,0.0000,0.4750,60.2507,0.000,unity
6.9800,0.00000,0.0000,0.0000,13.15966,13.15966,0.0000,0.4750,60.5139,0.000,unity
7.0000,0.00000,0.0000,0.0000,13.15793,13.15793,0.0000,0.4750,60.7770,0.000,unity
7.0200,0.00000,0.0000,0.0000,13.15620,13.15620,0.0000,0.4750,61.0401,0.000,unity
7.0400,0.00000,0.0000,0.0000,13.15448,13.15448,0.0000,0.4750,61.3032,0.000,unity
7.0600,0.00000,0.0000,0.0000,13.15275,13.15275,0.0000,0.4750,61.5663,0.000,unity
7.0800,0.00000,0.0000,0.0000,13.15102,13.15102,0.0000,0.4750,61.8293,0.000,unity
7.1000,0.00000,0.0000,0.0000,13.14930,13.14930,0.0000,0.4750,62.0923,0.000,unity
7.1200,0.00000,0.0000,0.0000,13.14757,13.14757,0.0000,0.4750,62.3552,0.000,unity
7.1400,0.00000,0.0000,0.0000,13.14584,13.14584,0.0000,0.4750,62.6182,0.000,unity
7.1600,0.00000,0.0000,0.0000,13.14412,13.14412,0.0000,0.4750,62.8810,0.000,unity
7.1800,0.00000,0.0000,0.0000,13.14239,13.14239,0.0000,0.4750,63.1439,0.000,unity
7.2000,0.00000,0.0000,0.0000,13.14067,13.14067,0.0000,0.4750,63.4067,0.000,unity
7.2200,0.00000,0.0000,0.0000,13.13894,13.13894,0.0000,0.4750,63.6695,0.000,unity
7.2400,0.00000,0.0000,0.0000,13.13722,13.13722,0.0000,0.4750,63.9322,0.000,unity
7.2600,0.00000,0.0000,0.0000,13.13549,13.13549,0.0000,0.4750,64.1949,0.000,unity
7.2800,0.00000,0.0000,0.0000,13.13377,13.13377,0.0000,0.4750,64.4576,0.000,unity
7.3000,0.00000,0.0000,0.0000,13.13204,13.13204,0.0000,0.4750,64.7203,0.000,unity
7.3200,0.00000,0.0000,0.0000,13.13032,13.13032,0.0000,0.4750,64.9829,0.000,unity
7.3400,0.00000,0.0000,0.0000,13.12860,13.12860,0.0000,0.4750,65.2454,0.000,unity
7.3600,0.00000,0.0000,0.0000,13.12687,13.12687,0.0000,0.4750,65.5080,0.000,unity
7.3800,0.00000,0.0000,0.0000,13.12515,13.12515,0.0000,0.4750,65.7705,0.000,unity
7.4000,0.00000,0.0000,0.0000,13.12343,13.12343,0.0000,0.4750,66.0329,0.000,unity
7.4200,0.00000,0.0000,0.0000,13.12170,13.12170,0.0000,0.4750,66.2954,0.000,unity
7.4400,0.00000,0.0000,0.0000,13.11998,13.11998,0.0000,0.4750,66.5578,0.000,unity
7.4600,0.00000,0.0000,0.0000,13.11826,13.11826,0.0000,0.4750,66.8201,0.000,unity
7.4800,0.00000,0.0000,0.0000,13.11654,13.11654,0.0000,0.4750,67.0825,0.000,unity
7.5000,0.00000,0.0000,0.0000,13.11481,13.11481,0.0000,0.4750,67.3448,0.000,unity
7.5200,0.00000,0.0000,0.0000,13.11309,13.11309,0.0000,0.4750,67.6070,0.000,unity
7.5400,0.00000,0.0000,0.0000,13.11137,13.11137,0.0000,0.4750,67.8693,0.000,unity
7.5600,0.00000,0.0000,0.0000,13.10965,13.10965,0.0000,0.4750,68.1314,0.000,unity
7.5800,0.00000,0.0000,0.0000,13.10793,13.10793,0.0000,0.4750,68.3936,0.000,unity
7.6000,0.00000,0.0000,0.0000,13.10621,13.10621,0.0000,0.4750,68.6557,0.000,unity
7.6200,0.00000,0.0000,0.0000,13.10449,13.10449,0.0000,0.4750,68.9178,0.000,unity
7.6400,0.00000,0.0000,0.0000,13.10277,13.10277,0.0000,0.4750,69.1799,0.000,unity
7.6600,0.00000,0.0000,0.0000,13.10105,13.10105,0.0000,0.4750,69.4419,0.000,unity
7.6800,0.00000,0.0000,0.0000,13.09933,13.09933,0.0000,0.4750,69.7039,0.000,unity
7.7000,0.00000,0.0000,0.0000,13.09761,13.09761,0.0000,0.4750,69.9658,0.000,unity
7.7200,0.00000,0.0000,0.0000,13.09589,13.09589,0.0000,0.4750,70.2278,0.000,unity
7.7400,0.00000,0.0000,0.0000,13.09417,13.09417,0.0000,0.4750,70.4896,0.000,unity
7.7600,0.00000,0.0000,0.0000,13.09245,13.09245,0.0000,0.4750,70.7515,0.000,unity
7.7800,0.00000,0.0000,0.0000,13.09073,13.09073,0.0000,0.4750,71.0133,0.000,unity
7.8000,0.00000,0.0000,0.0000,13.08901,13.08901,0.0000,0.4750,71.2751,0.000,unity
7.8200,0.00000,0.0000,0.0000,13.08729,13.08729,0.0000,0.4750,71.5368,0.000,unity
7.8400,0.00000,0.0000,0.0000,13.08558,13.08558,0.0000,0.4750,71.7986,0.000,unity
7.8600,0.00000,0.0000,0.0000,13.08386,13.08386,0.0000,0.4750,72.0602,0.000,unity
7.8800,0.00000,0.0000,0.0000,13.08214,13.08214,0.0000,0.4750,72.3219,0.000,unity
7.9000,0.00000,0.0000,0.0000,13.08042,13.08042,0.0000,0.4750,72.5835,0.000,unity
7.9200,0.00000,0.0000,0.0000,13.07871,13.07871,0.0000,0.4750,72.8451,0.000,unity
7.9400,0.00000,0.0000,0.0000,13.07699,13.07699,0.0000,0.4750,73.1066,0.000,unity
7.9600,0.00000,0.0000,0.0000,13.07527,13.07527,0.0000,0.4750,73.3681,0.000,unity
7.9800,0.00000,0.0000,0.0000,13.07356,13.07356,0.0000,0.4750,73.6296,0.000,unity
8.0000,0.00000,0.0000,0.0000,13.07184,13.07184,0.0000,0.4750,73.8910,0.000,unity
8.0200,0.00000,0.0000,0.0000,13.07012,13.07012,0.0000,0.4750,74.1524,0.000,unity
8.0400,0.00000,0.0000,0.0000,13.06841,13.06841,0.0000,0.4750,74.4138,0.000,unity
8.0600,0.00000,0.0000,0.0000,13.06669,13.06669,0.0000,0.4750,74.6751,0.000,unity
8.0800,0.00000,0.0000,0.0000,13.06498,13.06498,0.0000,0.4750,74.9364,0.000,unity
8.1000,0.00000,0.0000,0.0000,13.06326,13.06326,0.0000,0.4750,75.1977,0.000,unity
8.1200,0.00000,0.0000,0.0000,13.06155,13.06155,0.0000,0.4750,75.4589,0.000,unity
8.1400,0.00000,0.0000,0.0000,13.05983,13.05983,0.0000,0.4750,75.7201,0.000,unity
8.1600,0.00000,0.0000,0.0000,13.05812,13.05812,0.0000,0.4750,75.9813,0.000,unity
8.1800,0.00000,0.0000,0.0000,13.05640,13.05640,0.0000,0.4750,76.2424,0.000,unity
8.2000,0.00000,0.0000,0.0000,13.05469,13.05469,0.0000,0.4750,76.5035,0.000,unity
8.2200,0.00000,0.0000,0.0000,13.05297,13.05297,0.0000,0.4750,76.7646,0.000,unity
8.2400,0.00000,0.0000,0.0000,13.05126,13.05126,0.0000,0.4750,77.0256,0.000,unity
8.2600,0.00000,0.0000,0.0000,13.04955,13.04955,0.0000,0.4750,77.2866,0.000,unity
8.2800,0.00000,0.0000,0.0000,13.04783,13.04783,0.0000,0.4750,77.5476,0.000,unity
8.3000,0.00000,0.0000,0.0000,13.04612,13.04612,0.0000,0.4750,77.8085,0.000,unity
8.3200,0.00000,0.0000,0.0000,13.04441,13.04441,0.0000,0.4750,78.0694,0.000,unity
8.3400,0.00000,0.0000,0.0000,13.04270,13.04270,0.0000,0.4750,78.3302,0.000,unity
8.3600,0.00000,0.0000,0.0000,13.04098,13.04098,0.0000,0.4750,78.5910,0.000,unity
8.3800,0.00000,0.0000,0.0000,13.03927,13.03927,0.0000,0.4750,78.8518,0.000,unity
8.4000,0.00000,0.0000,0.0000,13.03756,13.03756,0.0000,0.4750,79.1126,0.000,unity
8.4200,0.00000,0.0000,0.0000,13.03585,13.03585,0.0000,0.4750,79.3733,0.000,unity
8.4400,0.00000,0.0000,0.0000,13.03414,13.03414,0.0000,0.4750,79.6340,0.000,unity
8.4600,0.00000,0.0000,0.0000,13.03243,13.03243,0.0000,0.4750,79.8946,0.000,unity
8.4800,0.00000,0.0000,0.0000,13.03072,13.03072,0.0000,0.4750,80.1552,0.000,unity
8.5000,0.00000,0.0000,0.0000,13.02901,13.02901,0.0000,0.4750,80.4158,0.000,unity
8.5200,0.00000,0.0000,0.0000,13.02729,13.02729,0.0000,0.4750,80.6764,0.000,unity
8.5400,0.00000,0.0000,0.0000,13.02558,13.02558,0.0000,0.4750,80.9369,0.000,unity
8.5600,0.00000,0.0000,0.0000,13.02387,13.02387,0.0000,0.4750,81.1974,0.000,unity
8.5800,0.00000,0.0000,0.0000,13.02216,13.02216,0.0000,0.4750,81.4578,0.000,unity
8.6000,0.00000,0.0000,0.0000,13.02045,13.02045,0.0000,0.4750,81.7182,0.000,unity
8.6200,0.00000,0.0000,0.0000,13.01875,13.01875,0.0000,0.4750,81.9786,0.000,unity
8.6400,0.00000,0.0000,0.0000,13.01704,13.01704,0.0000,0.4750,82.2389,0.000,unity
8.6600,0.00000,0.0000,0.0000,13.01533,13.01533,0.0000,0.4750,82.4992,0.000,unity
8.6800,0.00000,0.0000,0.0000,13.01362,13.01362,0.0000,0.4750,82.7595,0.000,unity
8.7000,0.00000,0.0000,0.0000,13.01191,13.01191,0.0000,0.4750,83.0197,0.000,unity
8.7200,0.00000,0.0000,0.0000,13.01020,13.01020,0.0000,0.4750,83.2799,0.000,unity
8.7400,0.00000,0.0000,0.0000,13.00849,13.00849,0.0000,0.4750,83.5401,0.000,unity
8.7600,0.00000,0.0000,0.0000,13.00679,13.00679,0.0000,0.4750,83.8002,0.000,unity
8.7800,0.00000,0.0000,0.0000,13.00508,13.00508,0.0000,0.4750,84.0603,0.000,unity
8.8000,0.00000,0.0000,0.0000,13.00337,13.00337,0.0000,0.4750,84.3204,0.000,unity
8.8200,0.00000,0.0000,0.0000,13.00166,13.00166,0.0000,0.4750,84.5804,0.000,unity
8.8400,0.00000,0.0000,0.0000,12.99996,12.99996,0.0000,0.4750,84.8404,0.000,unity
8.8600,0.00000,0.0000,0.0000,12.99825,12.99825,0.0000,0.4750,85.1004,0.000,unity
8.8800,0.00000,0.0000,0.0000,12.99654,12.99654,0.0000,0.4750,85.3603,0.000,unity
8.9000,0.00000,0.0000,0.0000,12.99484,12.99484,0.0000,0.4750,85.6202,0.000,unity
8.9200,0.00000,0.0000,0.0000,12.99313,12.99313,0.0000,0.4750,85.8801,0.000,unity
8.9400,0.00000,0.0000,0.0000,12.99143,12.99143,0.0000,0.4750,86.1399,0.000,unity
8.9600,0.00000,0.0000,0.0000,12.98972,12.98972,0.0000,0.4750,86.3997,0.000,unity
8.9800,0.00000,0.0000,0.0000,12.98802,12.98802,0.0000,0.4750,86.6595,0.000,unity
9.0000,0.00000,0.0000,0.0000,12.98631,12.98631,0.0000,0.4750,86.9192,0.000,unity
9.0200,0.00000,0.0000,0.0000,12.98460,12.98460,0.0000,0.4750,87.1789,0.000,unity
9.0400,0.00000,0.0000,0.0000,12.98290,12.98290,0.0000,0.4750,87.4386,0.000,unity
9.0600,0.00000,0.0000,0.0000,12.98120,12.98120,0.0000,0.4750,87.6982,0.000,unity
9.0800,0.00000,0.0000,0.0000,12.97949,12.97949,0.0000,0.4750,87.9578,0.000,unity
9.1000,0.00000,0.0000,0.0000,12.97779,12.97779,0.0000,0.4750,88.2173,0.000,unity
9.1200,0.00000,0.0000,0.0000,12.97608,12.97608,0.0000,0.4750,88.4768,0.000,unity
9.1400,0.00000,0.0000,0.0000,12.97438,12.97438,0.0000,0.4750,88.7363,0.000,unity
9.1600,0.00000,0.0000,0.0000,12.97268,12.97268,0.0000,0.4750,88.9958,0.000,unity
9.1800,0.00000,0.0000,0.0000,12.97097,12.97097,0.0000,0.4750,89.2552,0.000,unity
9.2000,0.00000,0.0000,0.0000,12.96927,12.96927,0.0000,0.4750,89.5146,0.000,unity
9.2200,0.00000,0.0000,0.0000,12.96757,12.96757,0.0000,0.4750,89.7739,0.000,unity
9.2400,0.00000,0.0000,0.0000,12.96587,12.96587,0.0000,0.4750,90.0333,0.000,unity
9.2600,0.00000,0.0000,0.0000,12.96416,12.96416,0.0000,0.4750,90.2925,0.000,unity
9.2800,0.00000,0.0000,0.0000,12.96246,12.96246,0.0000,0.4750,90.5518,0.000,unity
9.3000,0.00000,0.0000,0.0000,12.96076,12.96076,0.0000,0.4750,90.8110,0.000,unity
9.3200,0.00000,0.0000,0.0000,12.95906,12.95906,0.0000,0.4750,91.0702,0.000,unity
9.3400,0.00000,0.0000,0.0000,12.95736,12.95736,0.0000,0.4750,91.3293,0.000,unity
9.3600,0.00000,0.0000,0.0000,12.95566,12.95566,0.0000,0.4750,91.5884,0.000,unity
9.3800,0.00000,0.0000,0.0000,12.95395,12.95395,0.0000,0.4750,91.8475,0.000,unity
9.4000,0.00000,0.0000,0.0000,12.95225,12.95225,0.0000,0.4750,92.1066,0.000,unity
9.4200,0.00000,0.0000,0.0000,12.95055,12.95055,0.0000,0.4750,92.3656,0.000,unity
9.4400,0.00000,0.0000,0.0000,12.94885,12.94885,0.0000,0.4750,92.6246,0.000,unity
9.4600,0.00000,0.0000,0.0000,12.94715,12.94715,0.0000,0.4750,92.8835,0.000,unity
9.4800,0.00000,0.0000,0.0000,12.94545,12.94545,0.0000,0.4750,93.1424,0.000,unity
9.5000,0.00000,0.0000,0.0000,12.94375,12.94375,0.0000,0.4750,93.4013,0.000,unity
9.5200,0.00000,0.0000,0.0000,12.94205,12.94205,0.0000,0.4750,93.6601,0.000,unity
9.5400,0.00000,0.0000,0.0000,12.94036,12.94036,0.0000,0.4750,93.9189,0.000,unity
9.5600,0.00000,0.0000,0.0000,12.93866,12.93866,0.0000,0.4750,94.1777,0.000,unity
9.5800,0.00000,0.0000,0.0000,12.93696,12.93696,0.0000,0.4750,94.4364,0.000,unity
9.6000,0.00000,0.0000,0.0000,12.93526,12.93526,0.0000,0.4750,94.6951,0.000,unity
9.6200,0.00000,0.0000,0.0000,12.93356,12.93356,0.0000,0.4750,94.9538,0.000,unity
9.6400,0.00000,0.0000,0.0000,12.93186,12.93186,0.0000,0.4750,95.2125,0.000,unity
9.6600,0.00000,0.0000,0.0000,12.93017,12.93017,0.0000,0.4750,95.4711,0.000,unity
9.6800,0.00000,0.0000,0.0000,12.92847,12.92847,0.0000,0.4750,95.7296,0.000,unity
9.7000,0.00000,0.0000,0.0000,12.92677,12.92677,0.0000,0.4750,95.9882,0.000,unity
9.7200,0.00000,0.0000,0.0000,12.92507,12.92507,0.0000,0.4750,96.2467,0.000,unity
9.7400,0.00000,0.0000,0.0000,12.92338,12.92338,0.0000,0.4750,96.5051,0.000,unity
9.7600,0.00000,0.0000,0.0000,12.92168,12.92168,0.0000,0.4750,96.7636,0.000,unity
9.7800,0.00000,0.0000,0.0000,12.91998,12.91998,0.0000,0.4750,97.0220,0.000,unity
9.8000,0.00000,0.0000,0.0000,12.91829,12.91829,0.0000,0.4750,97.2803,0.000,unity
9.8200,0.00000,0.0000,0.0000,12.91659,12.91659,0.0000,0.4750,97.5387,0.000,unity
9.8400,0.00000,0.0000,0.0000,12.91490,12.91490,0.0000,0.4750,97.7970,0.000,unity
9.8600,0.00000,0.0000,0.0000,12.91320,12.91320,0.0000,0.4750,98.0552,0.000,unity
9.8800,0.00000,0.0000,0.0000,12.91150,12.91150,0.0000,0.4750,98.3135,0.000,unity
9.9000,0.00000,0.0000,0.0000,12.90981,12.90981,0.0000,0.4750,98.5717,0.000,unity
9.9200,0.00000,0.0000,0.0000,12.90811,12.90811,0.0000,0.4750,98.8298,0.000,unity
9.9400,0.00000,0.0000,0.0000,12.90642,12.90642,0.0000,0.4750,99.0879,0.000,unity
9.9600,0.00000,0.0000,0.0000,12.90473,12.90473,0.0000,0.4750,99.3460,0.000,unity
9.9800,0.00000,0.0000,0.0000,12.90303,12.90303,0.0000,0.4750,99.6041,0.000,unity
10.0000,0.00000,0.0000,0.0000,12.90134,12.90134,0.0000,0.4750,99.8621,0.000,unity
10.0200,0.00000,0.0000,0.0000,12.89964,12.89964,0.0000,0.4750,100.1201,0.000,unity
10.0400,0.00000,0.0000,0.0000,12.89795,12.89795,0.0000,0.4750,100.3781,0.000,unity
10.0600,0.00000,0.0000,0.0000,12.89626,12.89626,0.0000,0.4750,100.6360,0.000,unity
10.0800,0.00000,0.0000,0.0000,12.89456,12.89456,0.0000,0.4750,100.8939,0.000,unity
10.1000,0.00000,0.0000,0.0000,12.89287,12.89287,0.0000,0.4750,101.1518,0.000,unity
10.1200,0.00000,0.0000,0.0000,12.89118,12.89118,0.0000,0.4750,101.4096,0.000,unity
10.1400,0.00000,0.0000,0.0000,12.88948,12.88948,0.0000,0.4750,101.6674,0.000,unity
10.1600,0.00000,0.0000,0.0000,12.88779,12.88779,0.0000,0.4750,101.9251,0.000,unity
10.1800,0.00000,0.0000,0.0000,12.88610,12.88610,0.0000,0.4750,102.1828,0.000,unity
10.2000,0.00000,0.0000,0.0000,12.88441,12.88441,0.0000,0.4750,102.4405,0.000,unity
10.2200,0.00000,0.0000,0.0000,12.88272,12.88272,0.0000,0.4750,102.6982,0.000,unity
10.2400,0.00000,0.0000,0.0000,12.88103,12.88103,0.0000,0.4750,102.9558,0.000,unity
10.2600,0.00000,0.0000,0.0000,12.87934,12.87934,0.0000,0.4750,103.2134,0.000,unity
10.2800,0.00000,0.0000,0.0000,12.87764,12.87764,0.0000,0.4750,103.4709,0.000,unity
10.3001,0.00000,0.0000,0.0000,12.87595,12.87595,0.0000,0.4750,103.7285,0.000,unity
10.3201,0.00000,0.0000,0.0000,12.87426,12.87426,0.0000,0.4750,103.9860,0.000,unity
10.3401,0.00000,0.0000,0.0000,12.87257,12.87257,0.0000,0.4750,104.2434,0.000,unity
10.3601,0.00000,0.0000,0.0000,12.87088,12.87088,0.0000,0.4750,104.5008,0.000,unity
10.3801,0.00000,0.0000,0.0000,12.86919,12.86919,0.0000,0.4750,104.7582,0.000,unity
10.4001,0.00000,0.0000,0.0000,12.86750,12.86750,0.0000,0.4750,105.0156,0.000,unity
10.4201,0.00000,0.0000,0.0000,12.86581,12.86581,0.0000,0.4750,105.2729,0.000,unity
10.4401,0.00000,0.0000,0.0000,12.86413,12.86413,0.0000,0.4750,105.5302,0.000,unity
10.4601,0.00000,0.0000,0.0000,12.86244,12.86244,0.0000,0.4750,105.7874,0.000,unity
10.4801,0.00000,0.0000,0.0000,12.86075,12.86075,0.0000,0.4750,106.0446,0.000,unity
10.5001,0.00000,0.0000,0.0000,12.85906,12.85906,0.0000,0.4750,106.3018,0.000,unity
10.5201,0.00000,0.0000,0.0000,12.85737,12.85737,0.0000,0.4750,106.5590,0.000,unity
10.5401,0.00000,0.0000,0.0000,12.85568,12.85568,0.0000,0.4750,106.8161,0.000,unity
10.5601,0.00000,0.0000,0.0000,12.85400,12.85400,0.0000,0.4750,107.0731,0.000,unity
10.5801,0.00000,0.0000,0.0000,12.85231,12.85231,0.0000,0.4750,107.3302,0.000,unity
10.6001,0.00000,0.0000,0.0000,12.85062,12.85062,0.0000,0.4750,107.5872,0.000,unity
10.6201,0.00000,0.0000,0.0000,12.84893,12.84893,0.0000,0.4750,107.8442,0.000,unity
10.6401,0.00000,0.0000,0.0000,12.84725,12.84725,0.0000,0.4750,108.1011,0.000,unity
10.6601,0.00000,0.0000,0.0000,12.84556,12.84556,0.0000,0.4750,108.3580,0.000,unity
10.6801,0.00000,0.0000,0.0000,12.84387,12.84387,0.0000,0.4750,108.6149,0.000,unity
10.7001,0.00000,0.0000,0.0000,12.84219,12.84219,0.0000,0.4750,108.8718,0.000,unity
