t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.5000,0.0000,0.000,unity
0.0400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4985,0.0000,0.000,unity
0.0600,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4965,0.0000,0.000,unity
0.0800,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4941,0.0000,0.000,unity
0.1000,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4916,0.0000,0.000,unity
0.1200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4890,0.0000,0.000,unity
0.1400,0.00000,1.0000,0.0000,0.00000,0.00000,0.00000,525.0,1.0000,0.0000,0.4865,0.0000,0.000,unity
0.1600,0.00000,1.0000,0.0000,0.08472,0.08471,0.47330,525.0,1.0000,0.0000,0.4842,0.0018,0.000,unity
0.1800,0.00000,1.0000,0.0000,0.17022,0.17018,1.03029,525.0,1.0000,0.0000,0.4820,0.0053,0.000,unity
0.2000,0.00000,1.0000,0.0000,0.25653,0.25646,1.40973,525.0,1.0000,0.0000,0.4801,0.0106,0.000,unity
0.2200,0.00000,1.0000,0.0000,0.36090,0.36081,1.58809,525.0,1.0000,0.0000,0.4784,0.0181,0.000,unity
0.2400,0.00000,1.0000,0.0000,0.46498,0.46487,1.68566,525.0,1.0000,0.0000,0.4770,0.0277,0.000,unity
0.2600,0.00000,1.0000,0.0000,0.56499,0.56487,1.10096,525.0,1.0000,0.0000,0.4758,0.0393,0.000,unity
0.2800,0.00000,1.0000,0.0000,0.66142,0.66130,1.68241,525.0,1.0000,0.0000,0.4749,0.0528,0.000,unity
0.3000,0.00000,1.0000,0.0000,0.77080,0.77068,0.93232,525.0,1.0000,0.0000,0.4741,0.0686,0.000,unity
0.3200,0.00000,1.0000,0.0000,0.85780,0.85771,1.28472,525.0,1.0000,0.0000,0.4735,0.0860,0.000,unity
0.3400,0.00000,1.0000,0.0000,0.96140,0.96132,1.16302,525.0,1.0000,0.0000,0.4731,0.1055,0.000,unity
0.3600,0.00000,1.0000,0.0000,1.06145,1.06140,1.22410,525.0,1.0000,0.0000,0.4729,0.1271,0.000,unity
0.3800,0.00000,1.0000,0.0000,1.14458,1.14455,1.86847,525.0,1.0000,0.0000,0.4727,0.1502,0.000,unity
0.4000,0.00000,1.0000,0.0000,1.24978,1.24979,1.55999,525.0,1.0000,0.0000,0.4726,0.1754,0.000,unity
0.4200,0.00000,1.0000,0.0000,1.33943,1.33945,1.76593,525.0,1.0000,0.0000,0.4727,0.2024,0.000,unity
0.4400,0.00000,1.0000,0.0000,1.43501,1.43505,1.92790,525.0,1.0000,0.0000,0.4727,0.2312,0.000,unity
0.4600,0.00000,1.0000,0.0000,1.53120,1.53127,2.02020,525.0,1.0000,0.0000,0.4728,0.2620,0.000,unity
0.4800,0.00000,1.0000,0.0000,1.62802,1.62810,2.09126,525.0,1.0000,0.0000,0.4729,0.2946,0.000,unity
0.5000,0.00000,1.0000,0.0000,1.72498,1.72506,2.15729,525.0,1.0000,0.0000,0.4731,0.3292,0.000,unity
0.5200,0.00000,1.0000,0.0000,1.82245,1.82254,2.26761,525.0,1.0000,0.0000,0.4732,0.3657,0.000,unity
0.5400,0.00000,1.0000,0.0000,1.91895,1.91904,2.38162,525.0,1.0000,0.0000,0.4734,0.4041,0.000,unity
0.5600,0.00000,1.0000,0.0000,2.01459,2.01468,2.49847,525.0,1.0000,0.0000,0.4735,0.4445,0.000,unity
0.5800,0.00000,1.0000,0.0000,2.11026,2.11035,2.61473,525.0,1.0000,0.0000,0.4737,0.4867,0.000,unity
0.6000,0.00000,1.0000,0.0000,2.20598,2.20607,2.73034,525.0,1.0000,0.0000,0.4738,0.5308,0.000,unity
0.6200,0.00000,1.0000,0.0000,2.30174,2.30183,2.84550,525.0,1.0000,0.0000,0.4739,0.5768,0.000,unity
0.6400,0.00000,1.0000,0.0000,2.39752,2.39760,2.96030,525.0,1.0000,0.0000,0.4740,0.6247,0.000,unity
0.6600,0.00000,1.0000,0.0000,2.49330,2.49338,3.07488,525.0,1.0000,0.0000,0.4741,0.6746,0.000,unity
0.6800,0.00000,1.0000,0.0000,2.58909,2.58917,3.18931,525.0,1.0000,0.0000,0.4741,0.7263,0.000,unity
0.7000,0.00000,1.0000,0.0000,2.68488,2.68495,3.30364,525.0,1.0000,0.0000,0.4742,0.7799,0.000,unity
0.7200,0.00000,1.0000,0.0000,2.78065,2.78072,3.41791,525.0,1.0000,0.0000,0.4742,0.8355,0.000,unity
0.7400,0.00000,1.0000,0.0000,2.87642,2.87648,3.53213,525.0,1.0000,0.0000,0.4742,0.8930,0.000,unity
0.7600,0.00000,1.0000,0.0000,2.97217,2.97224,3.64634,525.0,1.0000,0.0000,0.4743,0.9524,0.000,unity
0.7800,0.00000,1.0000,0.0000,3.06792,3.06798,3.76051,525.0,1.0000,0.0000,0.4743,1.0137,0.000,unity
0.8000,0.00000,1.0000,0.0000,3.16364,3.16370,3.87471,525.0,1.0000,0.0000,0.4743,1.0770,0.000,unity
0.8200,0.00000,1.0000,0.0000,3.25936,3.25942,3.98884,525.0,1.0000,0.0000,0.4743,1.1421,0.000,unity
0.8400,0.00000,1.0000,0.0000,3.35506,3.35512,4.10294,525.0,1.0000,0.0000,0.4743,1.2092,0.000,unity
0.8600,0.00000,1.0000,0.0000,3.45075,3.45081,4.21706,525.0,1.0000,0.0000,0.4743,1.2782,0.000,unity
