t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,traction,x,y,z,yaw_deg,source
3.9200,0.00000,1.0000,0.0000,9.97249,9.97249,9.97915,10.9,0.0209,1.0000,0.0000,0.4741,26.9839,0.000,unity
3.9400,0.00000,1.0000,0.0000,9.97321,9.97321,9.97953,10.7,0.0205,1.0000,0.0000,0.4741,27.1833,0.000,unity
3.9600,0.00000,1.0000,0.0000,9.97389,9.97389,9.97988,10.6,0.0201,1.0000,0.0000,0.4741,27.3828,0.000,unity
3.9800,0.00000,1.0000,0.0000,9.97454,9.97454,9.98022,10.4,0.0198,1.0000,0.0000,0.4741,27.5823,0.000,unity
4.0000,0.00000,1.0000,0.0000,9.97516,9.97516,9.98054,10.2,0.0195,1.0000,0.0000,0.4741,27.7818,0.000,unity
4.0200,0.00000,1.0000,0.0000,9.97574,9.97574,9.98085,10.1,0.0192,1.0000,0.0000,0.4741,27.9813,0.000,unity
4.0400,0.00000,1.0000,0.0000,9.97630,9.97630,9.98113,9.9,0.0189,1.0000,0.0000,0.4741,28.1808,0.000,unity
4.0600,0.00000,1.0000,0.0000,9.97682,9.97682,9.98141,9.8,0.0186,1.0000,0.0000,0.4741,28.3804,0.000,unity
4.0800,0.00000,1.0000,0.0000,9.97732,9.97732,9.98167,9.6,0.0183,1.0000,0.0000,0.4741,28.5799,0.000,unity
4.1000,0.00000,1.0000,0.0000,9.97779,9.97779,9.98191,9.5,0.0181,1.0000,0.0000,0.4741,28.7795,0.000,unity
4.1200,0.00000,1.0000,0.0000,9.97823,9.97823,9.98214,9.4,0.0179,1.0000,0.0000,0.4741,28.9790,0.000,unity
4.1400,0.00000,1.0000,0.0000,9.97865,9.97865,9.98236,9.3,0.0176,1.0000,0.0000,0.4741,29.1786,0.000,unity
4.1600,0.00000,1.0000,0.0000,9.97905,9.97905,9.98257,9.1,0.0174,1.0000,0.0000,0.4741,29.3782,0.000,unity
4.1800,0.00000,1.0000,0.0000,9.97943,9.97943,9.98277,9.0,0.0172,1.0000,0.0000,0.4741,29.5778,0.000,unity
4.2000,0.00000,1.0000,0.0000,9.97979,9.97979,9.98296,8.9,0.0170,1.0000,0.0000,0.4741,29.7774,0.000,unity
4.2200,0.00000,1.0000,0.0000,9.98014,9.98014,9.98314,8.9,0.0169,1.0000,0.0000,0.4741,29.9770,0.000,unity
4.2400,0.00000,1.0000,0.0000,9.98045,9.98045,9.98330,8.8,0.0167,1.0000,0.0000,0.4741,30.1766,0.000,unity
4.2600,0.00000,1.0000,0.0000,9.98076,9.98076,9.98347,8.7,0.0165,1.0000,0.0000,0.4741,30.3762,0.000,unity
4.2800,0.00000,1.0000,0.0000,9.98104,9.98104,9.98361,8.6,0.0164,1.0000,0.0000,0.4741,30.5758,0.000,unity
4.3000,0.00000,1.0000,0.0000,9.98132,9.98132,9.98376,8.5,0.0162,1.0000,0.0000,0.4741,30.7754,0.000,unity
4.3200,0.00000,1.0000,0.0000,9.98157,9.98157,9.98389,8.5,0.0161,1.0000,0.0000,0.4741,30.9751,0.000,unity
4.3400,0.00000,1.0000,0.0000,9.98182,9.98182,9.98403,8.4,0.0160,1.0000,0.0000,0.4741,31.1747,0.000,unity
4.3600,0.00000,1.0000,0.0000,9.98207,9.98207,9.98414,8.3,0.0159,1.0000,0.0000,0.4741,31.3744,0.000,unity
4.3800,0.00000,1.0000,0.0000,9.98229,9.98229,9.98427,8.3,0.0157,1.0000,0.0000,0.4741,31.5740,0.000,unity
4.4000,0.00000,1.0000,0.0000,9.98251,9.98251,9.98438,8.2,0.0156,1.0000,0.0000,0.4741,31.7736,0.000,unity
4.4200,0.00000,1.0000,0.0000,9.98270,9.98270,9.98448,8.2,0.0155,1.0000,0.0000,0.4741,31.9733,0.000,unity
4.4400,0.00000,1.0000,0.0000,9.98288,9.98288,9.98457,8.1,0.0154,1.0000,0.0000,0.4741,32.1730,0.000,unity
4.4600,0.00000,1.0000,0.0000,9.98307,9.98307,9.98467,8.0,0.0153,1.0000,0.0000,0.4741,32.3726,0.000,unity
4.4800,0.00000,1.0000,0.0000,9.98325,9.98325,9.98476,8.0,0.0152,1.0000,0.0000,0.4741,32.5723,0.000,unity
4.5000,0.00000,1.0000,0.0000,9.98341,9.98341,9.98485,8.0,0.0152,1.0000,0.0000,0.4741,32.7720,0.000,unity
4.5200,0.00000,1.0000,0.0000,9.98356,9.98356,9.98493,7.9,0.0151,1.0000,0.0000,0.4741,32.9716,0.000,unity
4.5400,0.00000,1.0000,0.0000,9.98372,9.98372,9.98501,7.9,0.0150,1.0000,0.0000,0.4741,33.1713,0.000,unity
4.5600,0.00000,1.0000,0.0000,9.98384,9.98384,9.98507,7.8,0.0149,1.0000,0.0000,0.4741,33.3710,0.000,unity
4.5800,0.00000,1.0000,0.0000,9.98397,9.98397,9.98514,7.8,0.0149,1.0000,0.0000,0.4741,33.5707,0.000,unity
4.6000,0.00000,1.0000,0.0000,9.98410,9.98410,9.98521,7.8,0.0148,1.0000,0.0000,0.4741,33.7703,0.000,unity
4.6200,0.00000,1.0000,0.0000,9.98422,9.98422,9.98528,7.7,0.0147,1.0000,0.0000,0.4741,33.9700,0.000,unity
4.6400,0.00000,1.0000,0.0000,9.98434,9.98434,9.98533,7.7,0.0147,1.0000,0.0000,0.4741,34.1697,0.000,unity
4.6600,0.00000,1.0000,0.0000,9.98444,9.98444,9.98538,7.7,0.0146,1.0000,0.0000,0.4741,34.3694,0.000,unity
4.6800,0.00000,1.0000,0.0000,9.98453,9.98453,9.98543,7.6,0.0146,1.0000,0.0000,0.4741,34.5691,0.000,unity
4.7000,0.00000,1.0000,0.0000,9.98463,9.98463,9.98548,7.6,0.0145,1.0000,0.0000,0.4741,34.7688,0.000,unity
4.7200,0.00000,1.0000,0.0000,9.98472,9.98472,9.98553,7.6,0.0145,1.0000,0.0000,0.4741,34.9685,0.000,unity
4.7400,0.00000,1.0000,0.0000,9.98481,9.98481,9.98558,7.6,0.0144,1.0000,0.0000,0.4741,35.1682,0.000,unity
4.7600,0.00000,1.0000,0.0000,9.98491,9.98491,9.98563,7.5,0.0144,1.0000,0.0000,0.4741,35.3679,0.000,unity
4.7800,0.00000,1.0000,0.0000,9.98497,9.98497,9.98566,7.5,0.0143,1.0000,0.0000,0.4741,35.5676,0.000,unity
4.8000,0.00000,1.0000,0.0000,9.98504,9.98504,9.98570,7.5,0.0143,1.0000,0.0000,0.4741,35.7673,0.000,unity
4.8200,0.00000,1.0000,0.0000,9.98510,9.98510,9.98573,7.5,0.0143,1.0000,0.0000,0.4741,35.9670,0.000,unity
4.8400,0.00000,1.0000,0.0000,9.98516,9.98516,9.98577,7.5,0.0142,1.0000,0.0000,0.4741,36.1667,0.000,unity
4.8600,0.00000,1.0000,0.0000,9.98523,9.98523,9.98579,7.5,0.0142,1.0000,0.0000,0.4741,36.3664,0.000,unity
4.8800,0.00000,1.0000,0.0000,9.98529,9.98529,9.98583,7.4,0.0142,1.0000,0.0000,0.4741,36.5661,0.000,unity
4.9000,0.00000,1.0000,0.0000,9.98535,9.98535,9.98586,7.4,0.0141,1.0000,0.0000,0.4741,36.7658,0.000,unity
4.9200,0.00000,1.0000,0.0000,9.98541,9.98541,9.98589,7.4,0.0141,1.0000,0.0000,0.4741,36.9655,0.000,unity
4.9400,0.00000,1.0000,0.0000,9.98547,9.98547,9.98592,7.4,0.0141,1.0000,0.0000,0.4741,37.1652,0.000,unity
4.9600,0.00000,1.0000,0.0000,9.98553,9.98553,9.98596,7.4,0.0140,1.0000,0.0000,0.4741,37.3649,0.000,unity
4.9800,0.00000,1.0000,0.0000,9.98557,9.98557,9.98597,7.4,0.0140,1.0000,0.0000,0.4741,37.5646,0.000,unity
5.0000,0.00000,1.0000,0.0000,9.98560,9.98560,9.98599,7.4,0.0140,1.0000,0.0000,0.4741,37.7643,0.000,unity
5.0200,0.00000,1.0000,0.0000,9.98563,9.98563,9.98601,7.3,0.0140,1.0000,0.0000,0.4741,37.9640,0.000,unity
5.0400,0.00000,1.0000,0.0000,9.98566,9.98566,9.98602,7.3,0.0140,1.0000,0.0000,0.4741,38.1638,0.000,unity
5.0600,0.00000,1.0000,0.0000,9.98570,9.98570,9.98604,7.3,0.0140,1.0000,0.0000,0.4741,38.3635,0.000,unity
5.0800,0.00000,1.0000,0.0000,9.98573,9.98573,9.98606,7.3,0.0139,1.0000,0.0000,0.4741,38.5632,0.000,unity
5.1000,0.00000,1.0000,0.0000,9.98576,9.98576,9.98607,7.3,0.0139,1.0000,0.0000,0.4741,38.7629,0.000,unity
5.1200,0.00000,1.0000,0.0000,9.98579,9.98579,9.98609,7.3,0.0139,1.0000,0.0000,0.4741,38.9626,0.000,unity
5.1400,0.00000,1.0000,0.0000,9.98582,9.98582,9.98611,7.3,0.0139,1.0000,0.0000,0.4741,39.1623,0.000,unity
5.1600,0.00000,1.0000,0.0000,9.98585,9.98585,9.98612,7.3,0.0139,1.0000,0.0000,0.4741,39.3621,0.000,unity
5.1800,0.00000,1.0000,0.0000,9.98589,9.98589,9.98614,7.3,0.0139,1.0000,0.0000,0.4741,39.5618,0.000,unity
5.2000,0.00000,1.0000,0.0000,9.98592,9.98592,9.98616,7.3,0.0138,1.0000,0.0000,0.4741,39.7615,0.000,unity
5.2200,0.00000,1.0000,0.0000,9.98595,9.98595,9.98617,7.3,0.0138,1.0000,0.0000,0.4741,39.9612,0.000,unity
5.2400,0.00000,1.0000,0.0000,9.98598,9.98598,9.98619,7.3,0.0138,1.0000,0.0000,0.4741,40.1609,0.000,unity
5.2600,0.00000,1.0000,0.0000,9.98601,9.98601,9.98620,7.2,0.0138,1.0000,0.0000,0.4741,40.3606,0.000,unity
5.2800,0.00000,1.0000,0.0000,9.98604,9.98604,9.98622,7.2,0.0138,1.0000,0.0000,0.4741,40.5604,0.000,unity
5.3000,0.00000,1.0000,0.0000,9.98607,9.98607,9.98623,7.2,0.0138,1.0000,0.0000,0.4741,40.7601,0.000,unity
5.3200,0.00000,1.0000,0.0000,9.98610,9.98610,9.98625,7.2,0.0138,1.0000,0.0000,0.4741,40.9598,0.000,unity
5.3400,0.00000,1.0000,0.0000,9.98613,9.98613,9.98627,7.2,0.0137,1.0000,0.0000,0.4741,41.1595,0.000,unity
5.3600,0.00000,1.0000,0.0000,9.98613,9.98613,9.98626,7.2,0.0137,1.0000,0.0000,0.4741,41.3593,0.000,unity
5.3800,0.00000,1.0000,0.0000,9.98614,9.98614,9.98627,7.2,0.0137,1.0000,0.0000,0.4741,41.5590,0.000,unity
5.4000,0.00000,1.0000,0.0000,9.98614,9.98614,9.98626,7.2,0.0137,1.0000,0.0000,0.4741,41.7587,0.000,unity
5.4200,0.00000,1.0000,0.0000,9.98614,9.98614,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,41.9584,0.000,unity
5.4400,0.00000,1.0000,0.0000,9.98614,9.98614,9.98627,7.2,0.0137,1.0000,0.0000,0.4741,42.1581,0.000,unity
5.4600,0.00000,1.0000,0.0000,9.98614,9.98614,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,42.3579,0.000,unity
5.4800,0.00000,1.0000,0.0000,9.98614,9.98614,9.98627,7.2,0.0137,1.0000,0.0000,0.4741,42.5576,0.000,unity
5.5000,0.00000,1.0000,0.0000,9.98615,9.98615,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,42.7573,0.000,unity
5.5200,0.00000,1.0000,0.0000,9.98615,9.98615,9.98627,7.2,0.0137,1.0000,0.0000,0.4741,42.9570,0.000,unity
5.5400,0.00000,1.0000,0.0000,9.98615,9.98615,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,43.1568,0.000,unity
5.5600,0.00000,1.0000,0.0000,9.98615,9.98615,9.98627,7.2,0.0137,1.0000,0.0000,0.4741,43.3565,0.000,unity
5.5800,0.00000,1.0000,0.0000,9.98615,9.98615,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,43.5562,0.000,unity
5.6000,0.00000,1.0000,0.0000,9.98616,9.98616,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,43.7559,0.000,unity
5.6200,0.00000,1.0000,0.0000,9.98616,9.98616,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,43.9556,0.000,unity
5.6400,0.00000,1.0000,0.0000,9.98616,9.98616,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,44.1554,0.000,unity
5.6600,0.00000,1.0000,0.0000,9.98616,9.98616,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,44.3551,0.000,unity
5.6800,0.00000,1.0000,0.0000,9.98616,9.98616,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,44.5548,0.000,unity
5.7000,0.00000,1.0000,0.0000,9.98617,9.98617,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,44.7545,0.000,unity
5.7200,0.00000,1.0000,0.0000,9.98617,9.98617,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,44.9543,0.000,unity
5.7400,0.00000,1.0000,0.0000,9.98617,9.98617,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,45.1540,0.000,unity
5.7600,0.00000,1.0000,0.0000,9.98617,9.98617,9.98628,7.2,0.0137,1.0000,0.0000,0.4741,45.3537,0.000,unity
5.7800,0.00000,1.0000,0.0000,9.98617,9.98617,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,45.5534,0.000,unity
5.8000,0.00000,1.0000,0.0000,9.98617,9.98617,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,45.7531,0.000,unity
5.8200,0.00000,1.0000,0.0000,9.98617,9.98617,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,45.9529,0.000,unity
5.8400,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,46.1526,0.000,unity
5.8600,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,46.3523,0.000,unity
5.8800,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,46.5520,0.000,unity
5.9000,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,46.7518,0.000,unity
5.9200,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,46.9515,0.000,unity
5.9400,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,47.1512,0.000,unity
5.9600,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,47.3509,0.000,unity
5.9800,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,47.5506,0.000,unity
6.0000,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,47.7504,0.000,unity
6.0200,0.00000,1.0000,0.0000,9.98618,9.98618,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,47.9501,0.000,unity
6.0400,0.00000,1.0000,0.0000,9.98619,9.98619,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,48.1498,0.000,unity
6.0600,0.00000,1.0000,0.0000,9.98619,9.98619,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,48.3495,0.000,unity
6.0800,0.00000,1.0000,0.0000,9.98619,9.98619,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,48.5493,0.000,unity
6.1000,0.00000,1.0000,0.0000,9.98619,9.98619,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,48.7490,0.000,unity
6.1200,0.00000,1.0000,0.0000,9.98619,9.98619,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,48.9487,0.000,unity
6.1400,0.00000,1.0000,0.0000,9.98619,9.98619,9.98629,7.2,0.0137,1.0000,0.0000,0.4741,49.1484,0.000,unity
6.1600,0.00000,1.0000,0.0000,9.98619,9.98619,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,49.3481,0.000,unity
6.1800,0.00000,1.0000,0.0000,9.98619,9.98619,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,49.5479,0.000,unity
6.2000,0.00000,1.0000,0.0000,9.98619,9.98619,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,49.7476,0.000,unity
6.2200,0.00000,1.0000,0.0000,9.98619,9.98619,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,49.9473,0.000,unity
6.2400,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,50.1470,0.000,unity
6.2600,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,50.3468,0.000,unity
6.2800,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,50.5465,0.000,unity
6.3000,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,50.7462,0.000,unity
6.3200,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,50.9459,0.000,unity
6.3400,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,51.1457,0.000,unity
6.3600,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,51.3454,0.000,unity
6.3800,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,51.5451,0.000,unity
6.4000,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,51.7448,0.000,unity
6.4200,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,51.9445,0.000,unity
6.4400,0.00000,1.0000,0.0000,9.98620,9.98620,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,52.1443,0.000,unity
6.4600,0.00000,1.0000,0.0000,9.98621,9.98621,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,52.3440,0.000,unity
6.4800,0.00000,1.0000,0.0000,9.98621,9.98621,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,52.5437,0.000,unity
6.5000,0.00000,1.0000,0.0000,9.98621,9.98621,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,52.7434,0.000,unity
6.5200,0.00000,1.0000,0.0000,9.98621,9.98621,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,52.9432,0.000,unity
6.5400,0.00000,1.0000,0.0000,9.98621,9.98621,9.98630,7.2,0.0137,1.0000,0.0000,0.4741,53.1429,0.000,unity
6.5600,0.00000,1.0000,0.0000,9.98621,9.98621,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,53.3426,0.000,unity
6.5800,0.00000,1.0000,0.0000,9.98621,9.98621,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,53.5423,0.000,unity
6.6000,0.00000,1.0000,0.0000,9.98621,9.98621,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,53.7420,0.000,unity
6.6200,0.00000,1.0000,0.0000,9.98621,9.98621,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,53.9418,0.000,unity
6.6400,0.00000,1.0000,0.0000,9.98621,9.98621,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,54.1415,0.000,unity
6.6600,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,54.3412,0.000,unity
6.6800,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,54.5409,0.000,unity
6.7000,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,54.7407,0.000,unity
6.7200,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,54.9404,0.000,unity
6.7400,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,55.1401,0.000,unity
6.7600,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,55.3398,0.000,unity
6.7800,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,55.5396,0.000,unity
6.8000,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,55.7393,0.000,unity
6.8200,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,55.9390,0.000,unity
6.8400,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,56.1387,0.000,unity
6.8600,0.00000,1.0000,0.0000,9.98622,9.98622,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,56.3385,0.000,unity
6.8800,0.00000,1.0000,0.0000,9.98623,9.98623,9.98631,7.2,0.0137,1.0000,0.0000,0.4741,56.5382,0.000,unity
6.9000,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,56.7379,0.000,unity
6.9200,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,56.9376,0.000,unity
6.9400,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,57.1374,0.000,unity
6.9600,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,57.3371,0.000,unity
6.9800,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,57.5368,0.000,unity
7.0000,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,57.7366,0.000,unity
7.0200,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,57.9363,0.000,unity
7.0400,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,58.1360,0.000,unity
7.0600,0.00000,1.0000,0.0000,9.98623,9.98623,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,58.3357,0.000,unity
7.0800,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,58.5355,0.000,unity
7.1000,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,58.7352,0.000,unity
7.1200,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,58.9349,0.000,unity
7.1400,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,59.1346,0.000,unity
7.1600,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,59.3344,0.000,unity
7.1800,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,59.5341,0.000,unity
7.2000,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,59.7338,0.000,unity
7.2200,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,59.9335,0.000,unity
7.2400,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,60.1333,0.000,unity
7.2600,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,60.3330,0.000,unity
7.2800,0.00000,1.0000,0.0000,9.98624,9.98624,9.98632,7.2,0.0137,1.0000,0.0000,0.4741,60.5327,0.000,unity
7.3000,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,60.7324,0.000,unity
7.3200,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,60.9322,0.000,unity
7.3400,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,61.1319,0.000,unity
7.3600,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,61.3316,0.000,unity
7.3800,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,61.5314,0.000,unity
7.4000,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,61.7311,0.000,unity
7.4200,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,61.9308,0.000,unity
7.4400,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,62.1305,0.000,unity
7.4600,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,62.3303,0.000,unity
7.4800,0.00000,1.0000,0.0000,9.98625,9.98625,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,62.5300,0.000,unity
7.5000,0.00000,1.0000,0.0000,9.98626,9.98626,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,62.7297,0.000,unity
7.5200,0.00000,1.0000,0.0000,9.98626,9.98626,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,62.9294,0.000,unity
7.5400,0.00000,1.0000,0.0000,9.98626,9.98626,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,63.1292,0.000,unity
7.5600,0.00000,1.0000,0.0000,9.98626,9.98626,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,63.3289,0.000,unity
7.5800,0.00000,1.0000,0.0000,9.98626,9.98626,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,63.5286,0.000,unity
7.6000,0.00000,1.0000,0.0000,9.98626,9.98626,9.98633,7.2,0.0137,1.0000,0.0000,0.4741,63.7283,0.000,unity
7.6200,0.00000,1.0000,0.0000,9.98626,9.98626,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,63.9281,0.000,unity
7.6400,0.00000,1.0000,0.0000,9.98626,9.98626,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,64.1278,0.000,unity
7.6600,0.00000,1.0000,0.0000,9.98626,9.98626,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,64.3275,0.000,unity
7.6800,0.00000,1.0000,0.0000,9.98626,9.98626,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,64.5272,0.000,unity
7.7000,0.00000,1.0000,0.0000,9.98626,9.98626,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,64.7270,0.000,unity
7.7200,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,64.9267,0.000,unity
7.7400,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,65.1264,0.000,unity
7.7600,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,65.3261,0.000,unity
7.7800,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,65.5258,0.000,unity
7.8000,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,65.7256,0.000,unity
7.8200,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,65.9253,0.000,unity
