t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.5000,0.0000,0.000,unity
0.0400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4985,0.0000,0.000,unity
0.0600,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4965,0.0000,0.000,unity
0.0800,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4941,0.0000,0.000,unity
0.1000,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4916,0.0000,0.000,unity
0.1200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4890,0.0000,0.000,unity
0.1400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4865,0.0000,0.000,unity
0.1600,0.43915,1.0000,0.0000,0.00000,0.00000,0.00000,525.0,1.0000,0.0000,0.4842,0.0000,0.000,unity
0.1800,0.46327,1.0000,0.0000,0.08618,0.08657,0.42571,525.0,1.0000,0.0002,0.4820,0.0018,0.008,unity
0.2000,0.57277,1.0000,0.0000,0.17494,0.17570,1.89325,525.0,1.0000,0.0005,0.4801,0.0055,0.017,unity
0.2200,0.66136,1.0000,0.0000,0.24616,0.24799,2.65271,525.0,1.0000,0.0012,0.4784,0.0106,0.043,unity
0.2400,0.73941,1.0000,0.0000,0.34342,0.34673,2.18512,525.0,1.0000,0.0022,0.4770,0.0177,0.086,unity
0.2600,0.79589,1.0000,0.0000,0.45060,0.45580,1.30269,525.0,1.0000,0.0037,0.4758,0.0269,0.156,unity
0.2800,0.88435,1.0000,0.0000,0.52413,0.53150,1.90702,525.0,1.0000,0.0057,0.4749,0.0377,0.241,unity
0.3000,0.95453,1.0000,0.0000,0.62573,0.63665,2.00633,525.0,1.0000,0.0083,0.4741,0.0505,0.351,unity
0.3200,1.00000,1.0000,0.0000,0.71376,0.72845,2.14756,525.0,1.0000,0.0115,0.4735,0.0650,0.491,unity
0.3400,1.00000,1.0000,0.0000,0.80685,0.82515,1.85553,525.0,1.0000,0.0153,0.4731,0.0814,0.647,unity
0.3600,1.00000,1.0000,0.0000,0.90602,0.92827,1.51951,525.0,1.0000,0.0198,0.4729,0.0997,0.831,unity
0.3800,1.00000,1.0000,0.0000,0.99348,1.01762,1.74063,525.0,1.0000,0.0248,0.4727,0.1197,1.031,unity
0.4000,1.00000,1.0000,0.0000,1.08510,1.11164,1.64393,525.0,1.0000,0.0302,0.4726,0.1415,1.250,unity
0.4200,1.00000,1.0000,0.0000,1.17931,1.20803,1.91471,525.0,1.0000,0.0363,0.4727,0.1652,1.485,unity
0.4400,1.00000,1.0000,0.0000,1.26478,1.29525,2.00533,525.0,1.0000,0.0428,0.4727,0.1905,1.740,unity
0.4600,1.00000,1.0000,0.0000,1.35998,1.39284,2.08528,525.0,1.0000,0.0499,0.4728,0.2176,2.013,unity
0.4800,1.00000,1.0000,0.0000,1.44835,1.48301,2.15324,525.0,1.0000,0.0576,0.4729,0.2464,2.306,unity
0.5000,1.00000,1.0000,0.0000,1.53789,1.57443,2.23746,525.0,1.0000,0.0659,0.4731,0.2769,2.616,unity
0.5200,1.00000,1.0000,0.0000,1.62759,1.66598,2.37086,525.0,1.0000,0.0748,0.4732,0.3091,2.945,unity
0.5400,1.00000,1.0000,0.0000,1.71785,1.75803,2.50901,525.0,1.0000,0.0844,0.4734,0.3430,3.291,unity
0.5600,1.00000,1.0000,0.0000,1.80854,1.85047,2.64366,525.0,1.0000,0.0946,0.4735,0.3786,3.655,unity
0.5800,1.00000,1.0000,0.0000,1.89961,1.94325,2.77545,525.0,1.0000,0.1055,0.4737,0.4159,4.037,unity
0.6000,1.00000,1.0000,0.0000,1.99023,2.03549,2.90627,525.0,1.0000,0.1172,0.4738,0.4549,4.438,unity
0.6200,1.00000,1.0000,0.0000,2.08025,2.12704,3.03741,525.0,1.0000,0.1297,0.4739,0.4956,4.856,unity
0.6400,1.00000,1.0000,0.0000,2.17025,2.21853,3.16783,525.0,1.0000,0.1429,0.4740,0.5379,5.293,unity
0.6600,1.00000,1.0000,0.0000,2.26028,2.30998,3.29775,525.0,1.0000,0.1570,0.4740,0.5818,5.747,unity
0.6800,1.00000,1.0000,0.0000,2.35033,2.40138,3.42733,525.0,1.0000,0.1720,0.4741,0.6274,6.220,unity
0.7000,1.00000,1.0000,0.0000,2.44038,2.49274,3.55665,525.0,1.0000,0.1879,0.4742,0.6746,6.712,unity
0.7200,1.00000,1.0000,0.0000,2.53044,2.58404,3.68568,525.0,1.0000,0.2047,0.4742,0.7234,7.221,unity
0.7400,1.00000,1.0000,0.0000,2.62050,2.67527,3.81452,525.0,1.0000,0.2225,0.4742,0.7738,7.748,unity
0.7600,1.00000,1.0000,0.0000,2.71054,2.76643,3.94305,525.0,1.0000,0.2414,0.4742,0.8258,8.293,unity
0.7800,1.00000,1.0000,0.0000,2.80057,2.85750,4.07133,525.0,1.0000,0.2613,0.4743,0.8793,8.857,unity
0.8000,0.96612,1.0000,0.0000,2.89059,2.94850,4.19932,525.0,1.0000,0.2823,0.4743,0.9343,9.438,unity
0.8200,0.88595,1.0000,0.0000,2.98396,3.04137,4.32468,525.0,1.0000,0.3044,0.4743,0.9909,10.031,unity
0.8400,0.81279,1.0000,0.0000,3.08378,3.13780,4.43736,525.0,1.0000,0.3272,0.4743,1.0493,10.623,unity
0.8600,0.74260,1.0000,0.0000,3.18679,3.23598,4.53467,525.0,1.0000,0.3506,0.4743,1.1096,11.205,unity
