t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.5000,0.0000,0.000,unity
0.0400,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4985,0.0000,0.000,unity
0.0600,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4965,0.0000,0.000,unity
0.0800,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4941,0.0000,0.000,unity
0.1000,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4916,0.0000,0.000,unity
0.1200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4890,0.0000,0.000,unity
0.1400,-0.33259,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.4865,0.0000,0.000,unity
0.1600,-0.41692,1.0000,0.0000,0.00000,0.00000,0.00000,525.0,1.0000,0.0000,0.4842,0.0000,0.000,unity
0.1800,-0.51177,1.0000,0.0000,0.09649,0.09687,0.07932,525.0,1.0000,-0.0002,0.4820,0.0020,359.992,unity
0.2000,-0.57867,1.0000,0.0000,0.16449,0.16538,1.32135,525.0,1.0000,-0.0006,0.4801,0.0055,359.979,unity
0.2200,-0.66252,1.0000,0.0000,0.30199,0.30449,1.53379,525.0,1.0000,-0.0014,0.4784,0.0117,359.947,unity
0.2400,-0.73760,1.0000,0.0000,0.37682,0.38100,1.63650,525.0,1.0000,-0.0027,0.4770,0.0195,359.898,unity
0.2600,-0.81216,1.0000,0.0000,0.46683,0.47367,1.58686,525.0,1.0000,-0.0044,0.4758,0.0291,359.827,unity
0.2800,-0.88473,1.0000,0.0000,0.55725,0.56605,2.45373,525.0,1.0000,-0.0066,0.4749,0.0405,359.739,unity
0.3000,-0.95655,1.0000,0.0000,0.66923,0.68160,1.36260,525.0,1.0000,-0.0094,0.4741,0.0542,359.622,unity
0.3200,-1.00000,1.0000,0.0000,0.71687,0.73134,2.20627,525.0,1.0000,-0.0126,0.4735,0.0688,359.493,unity
0.3400,-1.00000,1.0000,0.0000,0.83019,0.85081,1.82811,525.0,1.0000,-0.0167,0.4731,0.0856,359.332,unity
0.3600,-1.00000,1.0000,0.0000,0.92279,0.94663,1.62084,525.0,1.0000,-0.0214,0.4729,0.1043,359.143,unity
0.3800,-1.00000,1.0000,0.0000,1.01533,1.04189,1.67957,525.0,1.0000,-0.0267,0.4727,0.1247,358.937,unity
0.4000,-1.00000,1.0000,0.0000,1.08316,1.11164,2.29488,525.0,1.0000,-0.0324,0.4726,0.1465,358.709,unity
0.4200,-1.00000,1.0000,0.0000,1.16668,1.19591,2.03315,525.0,1.0000,-0.0384,0.4727,0.1698,358.472,unity
0.4400,-1.00000,1.0000,0.0000,1.26678,1.29903,2.72644,525.0,1.0000,-0.0451,0.4727,0.1951,358.209,unity
0.4600,-1.00000,1.0000,0.0000,1.35406,1.38700,2.36868,525.0,1.0000,-0.0522,0.4728,0.2220,357.929,unity
0.4800,-1.00000,1.0000,0.0000,1.44921,1.48610,3.77282,525.0,1.0000,-0.0602,0.4729,0.2508,357.635,unity
0.5000,-1.00000,1.0000,0.0000,1.51525,1.55089,4.46379,525.0,1.0000,-0.0683,0.4731,0.2808,357.330,unity
0.5200,-1.00000,1.0000,0.0000,1.61587,1.65341,4.34845,525.0,1.0000,-0.0771,0.4732,0.3128,357.001,unity
0.5400,-1.00000,1.0000,0.0000,1.72110,1.76301,3.41674,525.0,1.0000,-0.0869,0.4734,0.3467,356.646,unity
0.5600,-1.00000,1.0000,0.0000,1.82350,1.86696,2.99114,525.0,1.0000,-0.0973,0.4735,0.3826,356.261,unity
0.5800,-1.00000,1.0000,0.0000,1.91881,1.96301,3.13926,525.0,1.0000,-0.1085,0.4737,0.4204,355.882,unity
0.6000,-1.00000,1.0000,0.0000,1.99946,2.04407,3.72949,525.0,1.0000,-0.1202,0.4738,0.4595,355.494,unity
0.6200,-1.00000,1.0000,0.0000,2.10352,2.15112,3.46921,525.0,1.0000,-0.1328,0.4739,0.5007,355.084,unity
0.6400,-1.00000,1.0000,0.0000,2.17577,2.22359,3.89105,525.0,1.0000,-0.1461,0.4740,0.5431,354.669,unity
0.6600,-1.00000,1.0000,0.0000,2.25344,2.30239,4.37158,525.0,1.0000,-0.1601,0.4740,0.5869,354.228,unity
0.6800,-1.00000,1.0000,0.0000,2.33805,2.38878,4.06012,525.0,1.0000,-0.1750,0.4741,0.6323,353.751,unity
0.7000,-1.00000,1.0000,0.0000,2.45640,2.50850,4.35228,525.0,1.0000,-0.1909,0.4742,0.6798,353.276,unity
0.7200,-1.00000,1.0000,0.0000,2.53053,2.58487,4.00611,525.0,1.0000,-0.2078,0.4742,0.7286,352.777,unity
0.7400,-1.00000,1.0000,0.0000,2.63446,2.68953,3.55526,525.0,1.0000,-0.2257,0.4742,0.7793,352.256,unity
0.7600,-1.00000,1.0000,0.0000,2.72200,2.77820,3.48082,525.0,1.0000,-0.2446,0.4742,0.8314,351.711,unity
0.7800,-1.00000,1.0000,0.0000,2.80228,2.85896,4.53962,525.0,1.0000,-0.2645,0.4743,0.8850,351.142,unity
0.8000,-1.00000,1.0000,0.0000,2.89329,2.95067,4.53599,525.0,1.0000,-0.2855,0.4743,0.9401,350.564,unity
0.8200,-1.00000,1.0000,0.0000,2.98168,3.03981,5.24712,525.0,1.0000,-0.3076,0.4743,0.9966,349.958,unity
0.8400,-1.00000,1.0000,0.0000,3.07966,3.13858,4.68230,525.0,1.0000,-0.3310,0.4743,1.0548,349.346,unity
