t,steering,throttle,brake,speed,source
0.9200,0.00000,1.0000,0.0000,1.93328,unity
0.9400,0.00000,1.0000,0.0000,1.99179,unity
0.9600,0.00000,1.0000,0.0000,2.05029,unity
0.9800,0.00000,1.0000,0.0000,2.10878,unity
1.0000,0.00000,1.0000,0.0000,2.16728,unity
1.0200,0.00000,1.0000,0.0000,2.22577,unity
1.0400,0.00000,1.0000,0.0000,2.28426,unity
1.0600,0.00000,1.0000,0.0000,2.34275,unity
1.0800,0.00000,1.0000,0.0000,2.40125,unity
1.1000,0.00000,1.0000,0.0000,2.45974,unity
1.1200,0.00000,1.0000,0.0000,2.51825,unity
1.1400,0.00000,1.0000,0.0000,2.57675,unity
1.1600,0.00000,1.0000,0.0000,2.63526,unity
1.1800,0.00000,1.0000,0.0000,2.69378,unity
1.2000,0.00000,1.0000,0.0000,2.75230,unity
1.2200,0.00000,1.0000,0.0000,2.81082,unity
1.2400,0.00000,1.0000,0.0000,2.86934,unity
1.2600,0.00000,1.0000,0.0000,2.92787,unity
1.2800,0.00000,1.0000,0.0000,2.98639,unity
1.3000,0.00000,1.0000,0.0000,3.04492,unity
1.3200,0.00000,1.0000,0.0000,3.10345,unity
1.3400,0.00000,1.0000,0.0000,3.16197,unity
1.3600,0.00000,1.0000,0.0000,3.22050,unity
1.3800,0.00000,1.0000,0.0000,3.27902,unity
1.4000,0.00000,1.0000,0.0000,3.33754,unity
1.4200,0.00000,1.0000,0.0000,3.39606,unity
1.4400,0.00000,1.0000,0.0000,3.45457,unity
1.4600,0.00000,1.0000,0.0000,3.51308,unity
1.4800,0.00000,1.0000,0.0000,3.57158,unity
1.5000,0.00000,1.0000,0.0000,3.63008,unity
1.5200,0.00000,1.0000,0.0000,3.68858,unity
1.5400,0.00000,1.0000,0.0000,3.74707,unity
1.5600,0.00000,1.0000,0.0000,3.80555,unity
1.5800,0.00000,1.0000,0.0000,3.86403,unity
1.6000,0.00000,1.0000,0.0000,3.92251,unity
1.6200,0.00000,1.0000,0.0000,3.98097,unity
1.6400,0.00000,1.0000,0.0000,4.03944,unity
1.6600,0.00000,1.0000,0.0000,4.09790,unity
1.6800,0.00000,1.0000,0.0000,4.15636,unity
1.7000,0.00000,1.0000,0.0000,4.21481,unity
1.7200,0.00000,1.0000,0.0000,4.27326,unity
1.7400,0.00000,1.0000,0.0000,4.33170,unity
1.7600,0.00000,1.0000,0.0000,4.39013,unity
1.7800,0.00000,1.0000,0.0000,4.44857,unity
1.8000,0.00000,1.0000,0.0000,4.50700,unity
1.8200,0.00000,1.0000,0.0000,4.56542,unity
1.8400,0.00000,1.0000,0.0000,4.62384,unity
1.8600,0.00000,1.0000,0.0000,4.68226,unity
1.8800,0.00000,1.0000,0.0000,4.74067,unity
1.9000,0.00000,1.0000,0.0000,4.79908,unity
1.9200,0.00000,1.0000,0.0000,4.85748,unity
1.9400,0.00000,1.0000,0.0000,4.91588,unity
1.9600,0.00000,1.0000,0.0000,4.97427,unity
1.9800,0.00000,1.0000,0.0000,5.03267,unity
2.0000,-0.00715,1.0000,0.0000,5.09725,unity
2.0200,-0.04559,1.0000,0.0000,5.15440,unity
2.0400,-0.08651,1.0000,0.0000,5.21031,unity
2.0600,-0.12566,1.0000,0.0000,5.26874,unity
2.0800,-0.16745,1.0000,0.0000,5.32051,unity
2.1000,-0.20743,1.0000,0.0000,5.38554,unity
2.1200,-0.24584,1.0000,0.0000,5.41638,unity
2.1400,-0.28682,1.0000,0.0000,5.52564,unity
2.1600,-0.32927,1.0000,0.0000,5.47579,unity
2.1800,-0.36794,1.0000,0.0000,5.63929,unity
2.2000,-0.40811,1.0000,0.0000,5.59852,unity
2.2200,-0.44600,1.0000,0.0000,5.74360,unity
2.2400,-0.48965,1.0000,0.0000,5.70374,unity
2.2600,-0.52422,1.0000,0.0000,5.84041,unity
2.2800,-0.56847,1.0000,0.0000,5.79386,unity
2.3000,-0.60456,1.0000,0.0000,5.94305,unity
2.3200,-0.65008,1.0000,0.0000,5.91084,unity
2.3400,-0.68959,1.0000,0.0000,5.97948,unity
2.3600,-0.72724,1.0000,0.0000,6.01856,unity
2.3800,-0.76524,1.0000,0.0000,6.06538,unity
2.4000,-0.80754,1.0000,0.0000,6.08668,unity
2.4200,-0.84898,1.0000,0.0000,6.10777,unity
2.4400,-0.89005,1.0000,0.0000,6.15938,unity
2.4600,-0.92829,1.0000,0.0000,6.17546,unity
2.4800,-0.96807,1.0000,0.0000,6.22481,unity
2.5000,-1.00000,1.0000,0.0000,6.23642,unity
2.5200,-1.00000,1.0000,0.0000,6.28464,unity
2.5400,-1.00000,1.0000,0.0000,6.29764,unity
2.5600,-1.00000,1.0000,0.0000,6.35327,unity
2.5800,-1.00000,1.0000,0.0000,6.37109,unity
2.6000,-1.00000,1.0000,0.0000,6.43133,unity
2.6200,-1.00000,1.0000,0.0000,6.45203,unity
2.6400,-1.00000,1.0000,0.0000,6.51502,unity
2.6600,-1.00000,1.0000,0.0000,6.53458,unity
2.6800,-1.00000,1.0000,0.0000,6.59886,unity
2.7000,-1.00000,1.0000,0.0000,6.61873,unity
2.7200,-1.00000,1.0000,0.0000,6.68361,unity
2.7400,-1.00000,1.0000,0.0000,6.70261,unity
2.7600,-1.00000,1.0000,0.0000,6.76762,unity
2.7800,-1.00000,1.0000,0.0000,6.78541,unity
2.8000,-1.00000,1.0000,0.0000,6.85029,unity
2.8200,-1.00000,1.0000,0.0000,6.86657,unity
2.8400,-1.00000,1.0000,0.0000,6.93126,unity
2.8600,-1.00000,1.0000,0.0000,6.94570,unity
2.8800,-1.00000,1.0000,0.0000,7.01022,unity
2.9000,-1.00000,1.0000,0.0000,7.02240,unity
2.9200,-1.00000,1.0000,0.0000,7.08696,unity
2.9400,-1.00000,1.0000,0.0000,7.09639,unity
2.9600,-1.00000,1.0000,0.0000,7.16132,unity
2.9800,-1.00000,1.0000,0.0000,7.16743,unity
3.0000,-1.00000,1.0000,0.0000,7.23321,unity
3.0200,-1.00000,1.0000,0.0000,7.23535,unity
3.0400,-1.00000,1.0000,0.0000,7.30258,unity
3.0600,-1.00000,1.0000,0.0000,7.30003,unity
3.0800,-1.00000,1.0000,0.0000,7.36931,unity
3.1000,-1.00000,1.0000,0.0000,7.36145,unity
3.1200,-1.00000,1.0000,0.0000,7.43319,unity
3.1400,-1.00000,1.0000,0.0000,7.41975,unity
3.1600,-1.00000,1.0000,0.0000,7.49376,unity
3.1800,-1.00000,1.0000,0.0000,7.47533,unity
3.2000,-1.00000,1.0000,0.0000,7.55051,unity
3.2200,-1.00000,1.0000,0.0000,7.52844,unity
3.2400,-1.00000,1.0000,0.0000,7.60333,unity
3.2600,-1.00000,1.0000,0.0000,7.57885,unity
3.2800,-1.00000,1.0000,0.0000,7.65250,unity
3.3000,-1.00000,1.0000,0.0000,7.62620,unity
3.3200,-1.00000,1.0000,0.0000,7.69822,unity
3.3400,-1.00000,1.0000,0.0000,7.67024,unity
3.3600,-1.00000,1.0000,0.0000,7.74051,unity
3.3800,-1.00000,1.0000,0.0000,7.71077,unity
3.4000,-1.00000,1.0000,0.0000,7.77929,unity
3.4200,-1.00000,1.0000,0.0000,7.74761,unity
3.4400,-1.00000,1.0000,0.0000,7.81432,unity
3.4600,-1.00000,1.0000,0.0000,7.78056,unity
3.4800,-1.00000,1.0000,0.0000,7.84539,unity
3.5000,-1.00000,1.0000,0.0000,7.80940,unity
3.5200,-1.00000,1.0000,0.0000,7.87227,unity
3.5400,-1.00000,1.0000,0.0000,7.83383,unity
3.5600,-1.00000,1.0000,0.0000,7.89462,unity
3.5800,-1.00000,1.0000,0.0000,7.85350,unity
3.6000,-1.00000,1.0000,0.0000,7.91205,unity
3.6200,-1.00000,1.0000,0.0000,7.86783,unity
3.6400,-1.00000,1.0000,0.0000,7.92387,unity
3.6600,-1.00000,1.0000,0.0000,7.87615,unity
3.6800,-1.00000,1.0000,0.0000,7.92925,unity
3.7000,-1.00000,1.0000,0.0000,7.87756,unity
3.7200,-1.00000,1.0000,0.0000,7.92738,unity
3.7400,-1.00000,1.0000,0.0000,7.87122,unity
3.7600,-1.00000,1.0000,0.0000,7.91742,unity
3.7800,-1.00000,1.0000,0.0000,7.85630,unity
3.8000,-1.00000,1.0000,0.0000,7.89852,unity
3.8200,-1.00000,1.0000,0.0000,7.83196,unity
3.8400,-1.00000,1.0000,0.0000,7.86983,unity
3.8600,-1.00000,1.0000,0.0000,7.79738,unity
3.8800,-1.00000,1.0000,0.0000,7.83049,unity
3.9000,-1.00000,1.0000,0.0000,7.75178,unity
3.9200,-1.00000,1.0000,0.0000,7.77969,unity
3.9400,-1.00000,1.0000,0.0000,7.69434,unity
3.9600,-1.00000,1.0000,0.0000,7.71641,unity
3.9800,-1.00000,1.0000,0.0000,7.62409,unity
4.0000,-1.00000,1.0000,0.0000,7.63944,unity
4.0200,-1.00000,1.0000,0.0000,7.54013,unity
4.0400,-1.00000,1.0000,0.0000,7.54768,unity
4.0600,-1.00000,1.0000,0.0000,7.44193,unity
4.0800,-1.00000,1.0000,0.0000,7.44070,unity
4.1000,-1.00000,1.0000,0.0000,7.33003,unity
4.1200,-1.00000,1.0000,0.0000,7.31838,unity
4.1400,-1.00000,1.0000,0.0000,7.20737,unity
4.1600,-1.00000,1.0000,0.0000,7.16744,unity
4.1800,-1.00000,1.0000,0.0000,7.03492,unity
4.2000,-1.00000,1.0000,0.0000,7.00770,unity
4.2200,-1.00000,1.0000,0.0000,6.86776,unity
4.2400,-1.00000,1.0000,0.0000,6.83048,unity
4.2600,-1.00000,1.0000,0.0000,6.68999,unity
4.2800,-1.00000,1.0000,0.0000,6.63692,unity
4.3000,-1.00000,1.0000,0.0000,6.49406,unity
4.3200,-1.00000,1.0000,0.0000,6.38470,unity
4.3400,-1.00000,1.0000,0.0000,6.26436,unity
4.3600,-1.00000,1.0000,0.0000,6.15958,unity
4.3800,-0.98297,1.0000,0.0000,5.97814,unity
4.4000,-0.94176,1.0000,0.0000,5.89935,unity
4.4200,-0.89943,1.0000,0.0000,5.71813,unity
4.4400,-0.85998,1.0000,0.0000,5.63390,unity
4.4600,-0.82051,1.0000,0.0000,5.43737,unity
4.4800,-0.78274,1.0000,0.0000,5.34447,unity
4.5000,-0.73787,1.0000,0.0000,5.17386,unity
4.5200,-0.69811,1.0000,0.0000,5.08344,unity
4.5400,-0.65876,1.0000,0.0000,4.89659,unity
4.5600,-0.62079,1.0000,0.0000,4.74279,unity
4.5800,-0.58008,1.0000,0.0000,4.58764,unity
4.6000,-0.53835,1.0000,0.0000,4.43134,unity
4.6200,-0.50217,1.0000,0.0000,4.27439,unity
4.6400,-0.45779,1.0000,0.0000,4.11693,unity
4.6600,-0.42190,1.0000,0.0000,3.95956,unity
4.6800,-0.37891,1.0000,0.0000,3.80234,unity
4.7000,-0.34134,1.0000,0.0000,3.64590,unity
4.7200,-0.30275,1.0000,0.0000,3.49034,unity
4.7400,-0.26213,1.0000,0.0000,3.33596,unity
4.7600,-0.21923,1.0000,0.0000,3.18325,unity
4.7800,-0.17954,1.0000,0.0000,3.03318,unity
4.8000,-0.14195,1.0000,0.0000,2.88655,unity
4.8200,-0.10231,1.0000,0.0000,2.74314,unity
4.8400,-0.05826,1.0000,0.0000,2.60293,unity
4.8600,-0.02123,1.0000,0.0000,2.46645,unity
4.8800,0.01846,1.0000,0.0000,2.33371,unity
4.9000,0.05791,1.0000,0.0000,2.20511,unity
4.9200,0.10157,1.0000,0.0000,2.08095,unity
4.9400,0.13949,1.0000,0.0000,1.96135,unity
4.9600,0.17840,1.0000,0.0000,1.84600,unity
4.9800,0.22186,1.0000,0.0000,1.73537,unity
5.0000,0.26155,1.0000,0.0000,1.62980,unity
5.0200,0.29990,1.0000,0.0000,1.52942,unity
5.0400,0.33908,1.0000,0.0000,1.43438,unity
5.0600,0.37909,1.0000,0.0000,1.34484,unity
5.0800,0.41767,1.0000,0.0000,1.26103,unity
5.1000,0.45747,1.0000,0.0000,1.18315,unity
5.1200,0.49761,1.0000,0.0000,1.11143,unity
5.1400,0.53780,1.0000,0.0000,1.04613,unity
5.1600,0.58195,1.0000,0.0000,0.98746,unity
5.1800,0.62007,1.0000,0.0000,0.93564,unity
5.2000,0.66209,1.0000,0.0000,0.89096,unity
5.2200,0.69930,1.0000,0.0000,0.85261,unity
5.2400,0.74220,1.0000,0.0000,0.82034,unity
5.2600,0.77797,1.0000,0.0000,0.79403,unity
5.2800,0.82121,1.0000,0.0000,0.77406,unity
5.3000,0.85745,1.0000,0.0000,0.76035,unity
5.3200,0.89691,1.0000,0.0000,0.75319,unity
5.3400,0.94055,1.0000,0.0000,0.75230,unity
5.3600,0.98162,1.0000,0.0000,0.75736,unity
5.3800,1.00000,1.0000,0.0000,0.76830,unity
5.4000,1.00000,1.0000,0.0000,0.78563,unity
5.4200,1.00000,1.0000,0.0000,0.80933,unity
5.4400,1.00000,1.0000,0.0000,0.83874,unity
5.4600,1.00000,1.0000,0.0000,0.87376,unity
5.4800,1.00000,1.0000,0.0000,0.91434,unity
5.5000,1.00000,1.0000,0.0000,0.95954,unity
5.5200,1.00000,1.0000,0.0000,1.00728,unity
5.5400,1.00000,1.0000,0.0000,1.05726,unity
5.5600,1.00000,1.0000,0.0000,1.10953,unity
5.5800,1.00000,1.0000,0.0000,1.16458,unity
5.6000,1.00000,1.0000,0.0000,1.22327,unity
5.6200,1.00000,1.0000,0.0000,1.28171,unity
5.6400,1.00000,1.0000,0.0000,1.33947,unity
5.6600,1.00000,1.0000,0.0000,1.39716,unity
5.6800,1.00000,1.0000,0.0000,1.45515,unity
5.7000,1.00000,1.0000,0.0000,1.51360,unity
5.7200,1.00000,1.0000,0.0000,1.57258,unity
5.7400,1.00000,1.0000,0.0000,1.63217,unity
5.7600,1.00000,1.0000,0.0000,1.69225,unity
5.7800,1.00000,1.0000,0.0000,1.75253,unity
5.8000,1.00000,1.0000,0.0000,1.81255,unity
5.8200,1.00000,1.0000,0.0000,1.87214,unity
5.8400,1.00000,1.0000,0.0000,1.93132,unity
5.8600,1.00000,1.0000,0.0000,1.99015,unity
5.8800,1.00000,1.0000,0.0000,2.04868,unity
5.9000,1.00000,1.0000,0.0000,2.10695,unity
5.9200,1.00000,1.0000,0.0000,2.16500,unity
5.9400,1.00000,1.0000,0.0000,2.22284,unity
5.9600,1.00000,1.0000,0.0000,2.28051,unity
5.9800,1.00000,1.0000,0.0000,2.33801,unity
6.0000,1.00000,1.0000,0.0000,2.39536,unity
6.0200,1.00000,1.0000,0.0000,2.45257,unity
6.0400,1.00000,1.0000,0.0000,2.50966,unity
6.0600,1.00000,1.0000,0.0000,2.56663,unity
6.0800,1.00000,1.0000,0.0000,2.62349,unity
6.1000,1.00000,1.0000,0.0000,2.68024,unity
6.1200,1.00000,1.0000,0.0000,2.73688,unity
6.1400,1.00000,1.0000,0.0000,2.79344,unity
6.1600,1.00000,1.0000,0.0000,2.84989,unity
6.1800,1.00000,1.0000,0.0000,2.90626,unity
6.2000,1.00000,1.0000,0.0000,2.96254,unity
6.2200,1.00000,1.0000,0.0000,3.01873,unity
6.2400,1.00000,1.0000,0.0000,3.07484,unity
6.2600,1.00000,1.0000,0.0000,3.13086,unity
6.2800,1.00000,1.0000,0.0000,3.18681,unity
6.3000,1.00000,1.0000,0.0000,3.24267,unity
6.3200,1.00000,1.0000,0.0000,3.29846,unity
6.3400,1.00000,1.0000,0.0000,3.35417,unity
6.3600,1.00000,1.0000,0.0000,3.40980,unity
6.3800,1.00000,1.0000,0.0000,3.46535,unity
6.4000,1.00000,1.0000,0.0000,3.52083,unity
6.4200,1.00000,1.0000,0.0000,3.57623,unity
6.4400,1.00000,1.0000,0.0000,3.63155,unity
6.4600,1.00000,1.0000,0.0000,3.68680,unity
6.4800,1.00000,1.0000,0.0000,3.74196,unity
6.5000,1.00000,1.0000,0.0000,3.79705,unity
6.5200,1.00000,1.0000,0.0000,3.85205,unity
6.5400,1.00000,1.0000,0.0000,3.90697,unity
6.5600,1.00000,1.0000,0.0000,3.96181,unity
6.5800,1.00000,1.0000,0.0000,4.01655,unity
6.6000,1.00000,1.0000,0.0000,4.07121,unity
6.6200,1.00000,1.0000,0.0000,4.12577,unity
6.6400,1.00000,1.0000,0.0000,4.18023,unity
6.6600,1.00000,1.0000,0.0000,4.23459,unity
6.6800,1.00000,1.0000,0.0000,4.28884,unity
6.7000,1.00000,1.0000,0.0000,4.34298,unity
6.7200,1.00000,1.0000,0.0000,4.39700,unity
6.7400,1.00000,1.0000,0.0000,4.45090,unity
6.7600,1.00000,1.0000,0.0000,4.50468,unity
6.7800,1.00000,1.0000,0.0000,4.55832,unity
6.8000,1.00000,1.0000,0.0000,4.61183,unity
6.8200,1.00000,1.0000,0.0000,4.66518,unity
6.8400,1.00000,1.0000,0.0000,4.71839,unity
6.8600,1.00000,1.0000,0.0000,4.77142,unity
6.8800,1.00000,1.0000,0.0000,4.82429,unity
6.9000,1.00000,1.0000,0.0000,4.87698,unity
6.9200,1.00000,1.0000,0.0000,4.92947,unity
6.9400,1.00000,1.0000,0.0000,4.98177,unity
6.9600,1.00000,1.0000,0.0000,5.03386,unity
6.9800,1.00000,1.0000,0.0000,5.09000,unity
7.0000,1.00000,1.0000,0.0000,5.14243,unity
7.0200,1.00000,1.0000,0.0000,5.19208,unity
7.0400,1.00000,1.0000,0.0000,5.24824,unity
7.0600,1.00000,1.0000,0.0000,5.28171,unity
7.0800,1.00000,1.0000,0.0000,5.38342,unity
7.1000,1.00000,1.0000,0.0000,5.39892,unity
7.1200,1.00000,1.0000,0.0000,5.42646,unity
7.1400,1.00000,1.0000,0.0000,5.52657,unity
7.1600,1.00000,1.0000,0.0000,5.55718,unity
7.1800,1.00000,1.0000,0.0000,5.56726,unity
7.2000,1.00000,1.0000,0.0000,5.70291,unity
7.2200,1.00000,1.0000,0.0000,5.67522,unity
7.2400,1.00000,1.0000,0.0000,5.73671,unity
7.2600,1.00000,1.0000,0.0000,5.79932,unity
7.2800,1.00000,1.0000,0.0000,5.85629,unity
7.3000,1.00000,1.0000,0.0000,5.88269,unity
7.3200,1.00000,1.0000,0.0000,5.91718,unity
7.3400,1.00000,1.0000,0.0000,5.97817,unity
7.3600,1.00000,1.0000,0.0000,6.01183,unity
7.3800,1.00000,1.0000,0.0000,6.07199,unity
7.4000,1.00000,1.0000,0.0000,6.10550,unity
7.4200,1.00000,1.0000,0.0000,6.16520,unity
7.4400,1.00000,1.0000,0.0000,6.19798,unity
7.4600,1.00000,1.0000,0.0000,6.25742,unity
7.4800,1.00000,1.0000,0.0000,6.28900,unity
7.5000,1.00000,1.0000,0.0000,6.34824,unity
7.5200,1.00000,1.0000,0.0000,6.37860,unity
7.5400,1.00000,1.0000,0.0000,6.43768,unity
7.5600,1.00000,1.0000,0.0000,6.46676,unity
7.5800,1.00000,1.0000,0.0000,6.52592,unity
7.6000,1.00000,1.0000,0.0000,6.55343,unity
7.6200,1.00000,1.0000,0.0000,6.61303,unity
7.6400,1.00000,1.0000,0.0000,6.63850,unity
7.6600,1.00000,1.0000,0.0000,6.69860,unity
7.6800,1.00000,1.0000,0.0000,6.72184,unity
7.7000,1.00000,1.0000,0.0000,6.78254,unity
7.7200,1.00000,1.0000,0.0000,6.80330,unity
7.7400,1.00000,1.0000,0.0000,6.86467,unity
7.7600,1.00000,1.0000,0.0000,6.88268,unity
7.7800,1.00000,1.0000,0.0000,6.94482,unity
7.8000,1.00000,1.0000,0.0000,6.95976,unity
7.8200,1.00000,1.0000,0.0000,7.02282,unity
7.8400,1.00000,1.0000,0.0000,7.03429,unity
7.8600,1.00000,1.0000,0.0000,7.09849,unity
7.8800,1.00000,1.0000,0.0000,7.10606,unity
7.9000,1.00000,1.0000,0.0000,7.17174,unity
7.9200,1.00000,1.0000,0.0000,7.17491,unity
7.9400,1.00000,1.0000,0.0000,7.24249,unity
7.9600,1.00000,1.0000,0.0000,7.24070,unity
7.9800,1.00000,1.0000,0.0000,7.31064,unity
8.0000,1.00000,1.0000,0.0000,7.30339,unity
8.0200,1.00000,1.0000,0.0000,7.37596,unity
8.0400,1.00000,1.0000,0.0000,7.36311,unity
8.0600,1.00000,1.0000,0.0000,7.43804,unity
8.0800,1.00000,1.0000,0.0000,7.42020,unity
8.1000,1.00000,1.0000,0.0000,7.49637,unity
8.1200,1.00000,1.0000,0.0000,7.47491,unity
8.1400,1.00000,1.0000,0.0000,7.55087,unity
8.1600,1.00000,1.0000,0.0000,7.52702,unity
8.1800,1.00000,1.0000,0.0000,7.60179,unity
8.2000,1.00000,1.0000,0.0000,7.57619,unity
8.2200,1.00000,1.0000,0.0000,7.64937,unity
8.2400,1.00000,1.0000,0.0000,7.62220,unity
8.2600,1.00000,1.0000,0.0000,7.69364,unity
8.2800,1.00000,1.0000,0.0000,7.66488,unity
8.3000,1.00000,1.0000,0.0000,7.73458,unity
8.3200,1.00000,1.0000,0.0000,7.70409,unity
8.3400,1.00000,1.0000,0.0000,7.77204,unity
8.3600,1.00000,1.0000,0.0000,7.73962,unity
8.3800,1.00000,1.0000,0.0000,7.80578,unity
8.4000,1.00000,1.0000,0.0000,7.77132,unity
8.4200,1.00000,1.0000,0.0000,7.83561,unity
8.4400,1.00000,1.0000,0.0000,7.79895,unity
8.4600,1.00000,1.0000,0.0000,7.86130,unity
8.4800,1.00000,1.0000,0.0000,7.82222,unity
8.5000,1.00000,1.0000,0.0000,7.88249,unity
8.5200,1.00000,1.0000,0.0000,7.84072,unity
8.5400,1.00000,1.0000,0.0000,7.89876,unity
8.5600,1.00000,1.0000,0.0000,7.85388,unity
8.5800,1.00000,1.0000,0.0000,7.90938,unity
8.6000,1.00000,1.0000,0.0000,7.86098,unity
8.6200,1.00000,1.0000,0.0000,7.91353,unity
8.6400,1.00000,1.0000,0.0000,7.86113,unity
8.6600,1.00000,1.0000,0.0000,7.91039,unity
8.6800,1.00000,1.0000,0.0000,7.85349,unity
8.7000,1.00000,1.0000,0.0000,7.89911,unity
8.7200,1.00000,1.0000,0.0000,7.83722,unity
8.7400,1.00000,1.0000,0.0000,7.87885,unity
8.7600,1.00000,1.0000,0.0000,7.81148,unity
8.7800,1.00000,1.0000,0.0000,7.84873,unity
8.8000,1.00000,1.0000,0.0000,7.77544,unity
8.8200,1.00000,1.0000,0.0000,7.80788,unity
8.8400,1.00000,1.0000,0.0000,7.72831,unity
8.8600,1.00000,1.0000,0.0000,7.75548,unity
8.8800,1.00000,1.0000,0.0000,7.66927,unity
8.9000,0.99350,1.0000,0.0000,7.69051,unity
8.9200,0.95351,1.0000,0.0000,7.59766,unity
8.9400,0.91204,1.0000,0.0000,7.61391,unity
8.9600,0.87566,1.0000,0.0000,7.51753,unity
8.9800,0.83612,1.0000,0.0000,7.52906,unity
9.0000,0.79476,1.0000,0.0000,7.42997,unity
9.0200,0.75659,1.0000,0.0000,7.43620,unity
9.0400,0.71458,1.0000,0.0000,7.33694,unity
9.0600,0.67243,1.0000,0.0000,7.33517,unity
9.0800,0.63136,1.0000,0.0000,7.23967,unity
9.1000,0.59409,1.0000,0.0000,7.20789,unity
9.1200,0.55589,1.0000,0.0000,7.09145,unity
9.1400,0.51366,1.0000,0.0000,7.08440,unity
9.1600,0.47587,1.0000,0.0000,6.96240,unity
9.1800,0.43485,1.0000,0.0000,6.94875,unity
9.2000,0.39559,1.0000,0.0000,6.82095,unity
9.2200,0.35192,1.0000,0.0000,6.80004,unity
9.2400,0.31543,1.0000,0.0000,6.66669,unity
9.2600,0.28416,1.0000,0.0000,6.63782,unity
9.2800,0.23813,1.0000,0.0000,6.49641,unity
9.3000,0.19185,0.0000,0.0000,6.45871,unity
9.3200,0.15591,0.0000,0.0000,6.31096,unity
9.3400,0.11248,0.0000,0.0000,6.26412,unity
9.3600,0.08051,0.0000,0.0000,6.10826,unity
9.3800,0.08051,0.0000,0.0000,6.05147,unity
9.4000,0.00000,0.0000,0.0000,5.88462,unity
9.4200,0.00000,0.0000,0.0000,5.81890,unity
9.4400,0.00000,0.0000,0.0000,5.64609,unity
9.4600,0.00000,0.0000,0.0000,5.56905,unity
9.4800,0.00000,0.0000,0.0000,5.38870,unity
9.5000,0.00000,0.0000,0.0000,5.30294,unity
9.5200,0.00000,0.0000,0.0000,5.11170,unity
9.5400,0.00000,0.0000,1.0000,5.01666,unity
9.5600,0.00000,0.0000,1.0000,4.81995,unity
9.5800,0.00000,0.0000,1.0000,4.60769,unity
9.6000,0.00000,0.0000,1.0000,4.39156,unity
9.6200,0.00000,0.0000,1.0000,4.17258,unity
9.6400,0.00000,0.0000,1.0000,3.95145,unity
9.6600,0.00000,0.0000,1.0000,3.72886,unity
9.6800,0.00000,0.0000,1.0000,3.50543,unity
9.7000,0.00000,0.0000,1.0000,3.28178,unity
9.7200,0.00000,0.0000,1.0000,3.05853,unity
9.7400,0.00000,0.0000,1.0000,2.83631,unity
9.7600,0.00000,0.0000,1.0000,2.61571,unity
9.7800,0.00000,0.0000,1.0000,2.39732,unity
9.8000,0.00000,0.0000,1.0000,2.18017,unity
9.8200,0.00000,0.0000,1.0000,1.84538,unity
9.8400,0.00000,0.0000,1.0000,1.77439,unity
9.8600,0.00000,0.0000,1.0000,1.65073,unity
