t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,5.42751,5.42828,6.38524,0.0,1.0000,-13.1504,0.4750,0.9228,216.125,unity
0.0400,0.00000,0.0000,0.0000,5.22751,5.22782,13.29688,0.0,0.0000,-13.2114,0.4750,0.8380,215.953,unity
0.0600,0.00000,0.0000,0.0000,5.16721,5.16731,18.29498,0.0,0.0000,-13.2719,0.4750,0.7542,215.807,unity
0.0800,0.00000,0.0000,0.0000,5.21923,5.21926,11.45372,0.0,0.0000,-13.3330,0.4750,0.6696,215.712,unity
0.1000,0.00000,0.0000,0.0000,5.54809,5.54809,8.21046,0.0,1.0000,-13.3982,0.4750,0.5794,215.498,unity
0.1200,0.00000,0.0000,0.0000,5.23804,5.23808,14.04881,0.0,0.0000,-13.4595,0.4750,0.4945,215.313,unity
0.1400,0.00000,0.0000,0.0000,5.27046,5.27048,9.28546,0.0,0.7145,-13.5210,0.4750,0.4088,215.347,unity
0.1600,0.00000,0.0000,0.0000,5.36112,5.36121,18.72365,0.0,0.0000,-13.5834,0.4750,0.3216,215.102,unity
0.1800,0.00000,0.0000,0.0000,5.18904,5.18916,15.83846,0.0,0.0000,-13.6436,0.4750,0.2372,214.972,unity
0.2000,0.00000,0.0000,0.0000,5.24820,5.24824,9.38213,0.0,0.6179,-13.7044,0.4750,0.1516,215.065,unity
0.2200,0.00000,0.0000,0.0000,5.52776,5.52781,8.35399,0.0,1.0000,-13.7683,0.4750,0.0611,214.979,unity
0.2400,0.00000,0.0000,0.0000,5.19156,5.19164,18.49213,0.0,0.0000,-13.8281,0.4750,-0.0237,214.878,unity
0.2600,0.00000,0.0000,0.0000,5.21285,5.21287,10.96127,0.0,0.0000,-13.8880,0.4750,-0.1089,214.981,unity
0.2800,0.00000,0.0000,0.0000,5.54095,5.54096,8.52271,0.0,1.0000,-13.9518,0.4750,-0.1998,214.952,unity
0.3000,0.00000,0.0000,0.0000,5.20205,5.20207,19.08945,0.0,0.0000,-14.0114,0.4750,-0.2849,214.893,unity
0.3200,0.00000,0.0000,0.0000,5.11544,5.11545,10.65478,0.0,0.0000,-14.0699,0.4750,-0.3686,214.890,unity
0.3400,0.00000,0.0000,0.0000,5.58230,5.58231,8.66858,0.0,1.0000,-14.1340,0.4750,-0.4604,214.898,unity
0.3600,0.00000,0.0000,0.0000,5.30870,5.30871,4.85048,0.0,1.0000,-14.1947,0.4750,-0.5475,214.906,unity
0.3800,0.00000,0.0000,0.0000,5.02125,5.02126,18.77595,0.0,0.0000,-14.2519,0.4750,-0.6296,214.866,unity
0.4000,0.00000,0.0000,0.0000,5.46768,5.46771,9.56028,0.0,0.4397,-14.3145,0.4750,-0.7195,214.789,unity
