t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,0.00000,0.00000,0.00000,0.0,1.0000,0.0000,0.5000,0.0000,0.000,unity
0.0400,0.00000,0.3000,0.0000,0.00000,0.00000,0.00000,157.5,1.0000,0.0000,0.4985,0.0000,0.000,unity
0.0600,0.00000,0.3000,0.0000,0.02935,0.02934,0.17868,157.5,1.0000,0.0000,0.4964,0.0006,0.000,unity
0.0800,0.00000,0.3000,0.0000,0.05736,0.05735,0.19140,157.5,1.0000,0.0000,0.4941,0.0018,0.000,unity
0.1000,0.00000,0.3000,0.0000,0.08519,0.08516,0.15913,157.5,1.0000,0.0000,0.4916,0.0036,0.000,unity
0.1200,0.00000,0.3000,0.0000,0.12080,0.12076,0.04253,157.5,1.0000,0.0000,0.4890,0.0061,0.000,unity
0.1400,0.00000,0.3000,0.0000,0.15060,0.15054,0.05089,157.5,1.0000,0.0000,0.4866,0.0092,0.000,unity
0.1600,0.00000,0.3000,0.0000,0.16197,0.16190,0.55079,157.5,1.0000,0.0000,0.4842,0.0125,0.000,unity
0.1800,0.00000,0.3000,0.0000,0.20318,0.20310,0.22047,157.5,1.0000,0.0000,0.4821,0.0166,0.000,unity
0.2000,0.00000,0.3000,0.0000,0.23878,0.23869,0.07033,157.5,1.0000,0.0000,0.4802,0.0215,0.000,unity
0.2200,0.00000,0.3000,0.0000,0.25905,0.25896,0.48555,157.5,1.0000,0.0000,0.4785,0.0268,0.000,unity
0.2400,0.00000,0.3000,0.0000,0.28361,0.28352,0.48947,157.5,1.0000,0.0000,0.4770,0.0325,0.000,unity
0.2600,0.00000,0.3000,0.0000,0.31692,0.31684,0.62135,157.5,1.0000,0.0000,0.4758,0.0389,0.000,unity
0.2800,0.00000,0.3000,0.0000,0.35247,0.35240,0.21957,157.5,1.0000,0.0000,0.4748,0.0461,0.000,unity
0.3000,0.00000,0.3000,0.0000,0.36773,0.36767,0.68982,157.5,1.0000,0.0000,0.4741,0.0535,0.000,unity
0.3200,0.00000,0.3000,0.0000,0.41046,0.41041,0.27773,157.5,1.0000,0.0000,0.4735,0.0617,0.000,unity
0.3400,0.00000,0.3000,0.0000,0.43383,0.43379,0.64762,157.5,1.0000,0.0000,0.4730,0.0705,0.000,unity
0.3600,0.00000,0.3000,0.0000,0.46830,0.46827,0.34329,157.5,1.0000,0.0000,0.4727,0.0799,0.000,unity
0.3800,0.00000,0.3000,0.0000,0.49686,0.49684,0.38729,157.5,1.0000,0.0000,0.4726,0.0898,0.000,unity
0.4000,0.00000,0.3000,0.0000,0.52241,0.52240,0.59551,157.5,1.0000,0.0000,0.4725,0.1003,0.000,unity
0.4200,0.00000,0.3000,0.0000,0.54727,0.54727,0.68881,157.5,1.0000,0.0000,0.4725,0.1113,0.000,unity
0.4400,0.00000,0.3000,0.0000,0.58032,0.58033,0.58570,157.5,1.0000,0.0000,0.4725,0.1229,0.000,unity
0.4600,0.00000,0.3000,0.0000,0.60836,0.60837,0.62504,157.5,1.0000,0.0000,0.4726,0.1351,0.000,unity
0.4800,0.00000,0.3000,0.0000,0.63704,0.63705,0.65724,157.5,1.0000,0.0000,0.4728,0.1478,0.000,unity
0.5000,0.00000,0.3000,0.0000,0.66596,0.66597,0.68693,157.5,1.0000,0.0000,0.4729,0.1611,0.000,unity
0.5200,0.00000,0.3000,0.0000,0.69487,0.69489,0.71662,157.5,1.0000,0.0000,0.4731,0.1750,0.000,unity
0.5400,0.00000,0.3000,0.0000,0.72379,0.72380,0.74633,157.5,1.0000,0.0000,0.4732,0.1895,0.000,unity
0.5600,0.00000,0.3000,0.0000,0.75269,0.75271,0.77602,157.5,1.0000,0.0000,0.4734,0.2045,0.000,unity
0.5800,0.00000,0.3000,0.0000,0.78160,0.78161,0.80571,157.5,1.0000,0.0000,0.4735,0.2202,0.000,unity
0.6000,0.00000,0.3000,0.0000,0.81050,0.81051,0.83539,157.5,1.0000,0.0000,0.4736,0.2364,0.000,unity
0.6200,0.00000,0.3000,0.0000,0.83940,0.83941,0.86507,157.5,1.0000,0.0000,0.4737,0.2531,0.000,unity
0.6400,0.00000,0.3000,0.0000,0.86829,0.86830,0.89473,157.5,1.0000,0.0000,0.4738,0.2705,0.000,unity
0.6600,0.00000,0.3000,0.0000,0.89718,0.89719,0.92440,157.5,1.0000,0.0000,0.4739,0.2884,0.000,unity
0.6800,0.00000,0.3000,0.0000,0.92607,0.92607,0.95407,157.5,1.0000,0.0000,0.4740,0.3069,0.000,unity
0.7000,0.00000,0.3000,0.0000,0.95495,0.95496,0.98372,157.5,1.0000,0.0000,0.4741,0.3260,0.000,unity
0.7200,0.00000,0.3000,0.0000,0.98383,0.98383,1.01338,157.5,1.0000,0.0000,0.4741,0.3457,0.000,unity
0.7400,0.00000,0.3000,0.0000,1.01270,1.01271,1.04301,157.5,1.0000,0.0000,0.4741,0.3659,0.000,unity
0.7600,0.00000,0.3000,0.0000,1.04157,1.04158,1.07268,157.5,1.0000,0.0000,0.4742,0.3867,0.000,unity
0.7800,0.00000,0.3000,0.0000,1.07044,1.07044,1.10231,157.5,1.0000,0.0000,0.4742,0.4081,0.000,unity
0.8000,0.00000,0.3000,0.0000,1.09930,1.09930,1.13195,157.5,1.0000,0.0000,0.4742,0.4301,0.000,unity
0.8200,0.00000,0.3000,0.0000,1.12816,1.12816,1.16158,157.5,1.0000,0.0000,0.4742,0.4527,0.000,unity
0.8400,0.00000,0.3000,0.0000,1.15701,1.15701,1.19121,157.5,1.0000,0.0000,0.4742,0.4758,0.000,unity
0.8600,0.00000,0.3000,0.0000,1.18586,1.18586,1.22084,157.5,1.0000,0.0000,0.4742,0.4995,0.000,unity
0.8800,0.00000,0.3000,0.0000,1.21471,1.21471,1.25046,157.5,1.0000,0.0000,0.4742,0.5238,0.000,unity
0.9000,0.00000,0.3000,0.0000,1.24355,1.24355,1.28008,157.5,1.0000,0.0000,0.4742,0.5487,0.000,unity
0.9200,0.00000,0.3000,0.0000,1.27239,1.27239,1.30969,157.5,1.0000,0.0000,0.4742,0.5741,0.000,unity
