t,steering,throttle,brake,speed,speed_mag,x,y,z,yaw_deg,source
18.4202,0.00000,1.0000,0.0000,13.94220,13.94232,-15.4393,0.4750,29.2538,327.817,unity
18.4402,0.00000,1.0000,0.0000,13.99568,13.99579,-15.5888,0.4750,29.4906,327.791,unity
18.4602,0.00000,1.0000,0.0000,14.05215,14.05226,-15.7388,0.4750,29.7282,327.731,unity
18.4802,0.00000,1.0000,0.0000,14.06076,14.06087,-15.8889,0.4750,29.9660,327.670,unity
18.5002,0.00000,1.0000,0.0000,14.05459,14.05471,-16.0389,0.4750,30.2036,327.616,unity
18.5202,0.00000,1.0000,0.0000,14.05439,14.05452,-16.1889,0.4750,30.4411,327.565,unity
18.5402,0.00000,1.0000,0.0000,14.05203,14.05218,-16.3389,0.4750,30.6785,327.518,unity
18.5602,0.00000,1.0000,0.0000,14.05033,14.05049,-16.4890,0.4750,30.9159,327.475,unity
18.5802,0.00000,1.0000,0.0000,14.04842,14.04859,-16.6391,0.4750,31.1531,327.435,unity
18.6002,0.00000,1.0000,0.0000,14.04657,14.04674,-16.7892,0.4750,31.3903,327.398,unity
18.6202,0.00000,1.0000,0.0000,14.04469,14.04488,-16.9395,0.4750,31.6273,327.364,unity
18.6402,0.00000,1.0000,0.0000,14.04282,14.04301,-17.0898,0.4750,31.8643,327.332,unity
18.6602,0.00000,1.0000,0.0000,14.04095,14.04114,-17.2402,0.4750,32.1012,327.303,unity
18.6802,0.00000,1.0000,0.0000,14.03907,14.03926,-17.3907,0.4750,32.3381,327.277,unity
18.7002,0.00000,1.0000,0.0000,14.03720,14.03739,-17.5413,0.4750,32.5748,327.252,unity
18.7202,0.00000,1.0000,0.0000,14.03532,14.03551,-17.6920,0.4750,32.8115,327.230,unity
18.7402,0.00000,1.0000,0.0000,14.03345,14.03363,-17.8427,0.4750,33.0481,327.209,unity
18.7602,0.00000,1.0000,0.0000,14.03157,14.03176,-17.9936,0.4750,33.2846,327.190,unity
18.7802,0.00000,1.0000,0.0000,14.02971,14.02988,-18.1445,0.4750,33.5211,327.172,unity
18.8002,0.00000,1.0000,0.0000,14.02784,14.02801,-18.2955,0.4750,33.7575,327.156,unity
18.8202,0.00000,1.0000,0.0000,14.02597,14.02614,-18.4466,0.4750,33.9938,327.142,unity
18.8402,0.00000,1.0000,0.0000,14.02411,14.02427,-18.5977,0.4750,34.2300,327.128,unity
18.8602,0.00000,1.0000,0.0000,14.02225,14.02240,-18.7490,0.4750,34.4662,327.116,unity
18.8802,0.00000,1.0000,0.0000,14.02040,14.02053,-18.9003,0.4750,34.7023,327.104,unity
18.9002,0.00000,1.0000,0.0000,14.01854,14.01867,-19.0516,0.4750,34.9383,327.094,unity
18.9202,0.00000,1.0000,0.0000,14.01669,14.01681,-19.2030,0.4750,35.1743,327.084,unity
18.9402,0.00000,1.0000,0.0000,14.01484,14.01495,-19.3545,0.4750,35.4102,327.075,unity
18.9602,0.00000,1.0000,0.0000,14.01299,14.01309,-19.5060,0.4750,35.6460,327.067,unity
18.9802,0.00000,1.0000,0.0000,14.01115,14.01124,-19.6575,0.4750,35.8817,327.059,unity
19.0002,0.00000,1.0000,0.0000,14.00930,14.00938,-19.8091,0.4750,36.1174,327.052,unity
19.0202,0.00000,1.0000,0.0000,14.00746,14.00753,-19.9608,0.4750,36.3530,327.046,unity
19.0403,0.00000,1.0000,0.0000,14.00562,14.00568,-20.1124,0.4750,36.5885,327.040,unity
19.0603,0.00000,1.0000,0.0000,14.00377,14.00384,-20.2641,0.4750,36.8240,327.034,unity
19.0803,0.00000,1.0000,0.0000,14.00193,14.00199,-20.4159,0.4750,37.0594,327.029,unity
19.1003,0.00000,1.0000,0.0000,14.00009,14.00014,-20.5676,0.4750,37.2947,327.025,unity
19.1203,0.00000,1.0000,0.0000,13.99825,13.99830,-20.7194,0.4750,37.5300,327.020,unity
19.1403,0.00000,1.0000,0.0000,13.99642,13.99646,-20.8712,0.4750,37.7652,327.016,unity
19.1603,0.00000,1.0000,0.0000,13.99458,13.99462,-21.0231,0.4750,38.0004,327.013,unity
19.1803,0.00000,1.0000,0.0000,13.99274,13.99277,-21.1749,0.4750,38.2354,327.009,unity
19.2003,0.00000,1.0000,0.0000,13.99090,13.99093,-21.3268,0.4750,38.4705,327.006,unity
19.2203,0.00000,1.0000,0.0000,13.98907,13.98909,-21.4787,0.4750,38.7054,327.003,unity
19.2403,0.00000,1.0000,0.0000,13.98723,13.98726,-21.6306,0.4750,38.9404,327.000,unity
19.2603,0.00000,1.0000,0.0000,13.98540,13.98542,-21.7825,0.4750,39.1752,326.998,unity
19.2803,0.00000,1.0000,0.0000,13.98356,13.98358,-21.9345,0.4750,39.4100,326.996,unity
19.3003,0.00000,1.0000,0.0000,13.98172,13.98174,-22.0864,0.4750,39.6448,326.994,unity
19.3203,0.00000,1.0000,0.0000,13.97989,13.97990,-22.2383,0.4750,39.8795,326.992,unity
19.3403,0.00000,1.0000,0.0000,13.97805,13.97807,-22.3903,0.4750,40.1141,326.990,unity
19.3603,0.00000,1.0000,0.0000,13.97622,13.97623,-22.5423,0.4750,40.3487,326.988,unity
19.3803,0.00000,1.0000,0.0000,13.97438,13.97439,-22.6942,0.4750,40.5833,326.987,unity
19.4003,0.00000,1.0000,0.0000,13.97255,13.97256,-22.8462,0.4750,40.8178,326.985,unity
19.4203,0.00000,1.0000,0.0000,13.97071,13.97072,-22.9982,0.4750,41.0523,326.984,unity
19.4403,0.00000,1.0000,0.0000,13.96888,13.96889,-23.1502,0.4750,41.2867,326.983,unity
19.4603,0.00000,1.0000,0.0000,13.96705,13.96705,-23.3021,0.4750,41.5211,326.981,unity
19.4803,0.00000,1.0000,0.0000,13.96521,13.96522,-23.4541,0.4750,41.7554,326.980,unity
19.5003,0.00000,1.0000,0.0000,13.96338,13.96338,-23.6061,0.4750,41.9897,326.979,unity
19.5203,0.00000,1.0000,0.0000,13.96155,13.96155,-23.7581,0.4750,42.2239,326.979,unity
19.5403,0.00000,1.0000,0.0000,13.95971,13.95972,-23.9100,0.4750,42.4581,326.978,unity
19.5603,0.00000,1.0000,0.0000,13.95788,13.95788,-24.0620,0.4750,42.6923,326.977,unity
19.5803,0.00000,1.0000,0.0000,13.95605,13.95605,-24.2139,0.4750,42.9264,326.976,unity
19.6003,0.00000,1.0000,0.0000,13.95422,13.95422,-24.3659,0.4750,43.1605,326.976,unity
19.6203,0.00000,1.0000,0.0000,13.95238,13.95239,-24.5178,0.4750,43.3946,326.975,unity
19.6403,0.00000,1.0000,0.0000,13.95055,13.95056,-24.6698,0.4750,43.6286,326.974,unity
19.6603,0.00000,1.0000,0.0000,13.94872,13.94872,-24.8217,0.4750,43.8626,326.974,unity
19.6803,0.00000,1.0000,0.0000,13.94689,13.94689,-24.9736,0.4750,44.0965,326.973,unity
19.7003,0.00000,1.0000,0.0000,13.94506,13.94506,-25.1255,0.4750,44.3304,326.973,unity
19.7203,0.00000,1.0000,0.0000,13.94323,13.94323,-25.2774,0.4750,44.5643,326.973,unity
19.7403,0.00000,1.0000,0.0000,13.94140,13.94140,-25.4293,0.4750,44.7981,326.972,unity
19.7603,0.00000,1.0000,0.0000,13.93957,13.93957,-25.5811,0.4750,45.0319,326.972,unity
19.7803,0.00000,1.0000,0.0000,13.93774,13.93774,-25.7330,0.4750,45.2657,326.972,unity
19.8003,0.00000,1.0000,0.0000,13.93591,13.93591,-25.8848,0.4750,45.4994,326.971,unity
19.8203,0.00000,1.0000,0.0000,13.93408,13.93408,-26.0367,0.4750,45.7331,326.971,unity
19.8403,0.00000,1.0000,0.0000,13.93225,13.93225,-26.1885,0.4750,45.9668,326.971,unity
19.8603,0.00000,1.0000,0.0000,13.93042,13.93042,-26.3403,0.4750,46.2004,326.971,unity
19.8803,0.00000,1.0000,0.0000,13.92860,13.92860,-26.4921,0.4750,46.4340,326.970,unity
19.9003,0.00000,1.0000,0.0000,13.92677,13.92677,-26.6438,0.4750,46.6675,326.970,unity
19.9203,0.00000,1.0000,0.0000,13.92494,13.92494,-26.7956,0.4750,46.9011,326.970,unity
19.9403,0.00000,1.0000,0.0000,13.92311,13.92311,-26.9473,0.4750,47.1346,326.970,unity
19.9603,0.00000,1.0000,0.0000,13.92128,13.92128,-27.0990,0.4750,47.3680,326.970,unity
19.9803,0.00000,1.0000,0.0000,13.91946,13.91946,-27.2507,0.4750,47.6014,326.969,unity
20.0003,0.00000,1.0000,0.0000,13.91763,13.91763,-27.4024,0.4750,47.8348,326.969,unity
20.0203,0.00000,1.0000,0.0000,13.91580,13.91580,-27.5541,0.4750,48.0682,326.969,unity
20.0403,0.00000,1.0000,0.0000,13.91398,13.91398,-27.7057,0.4750,48.3015,326.969,unity
20.0603,0.00000,1.0000,0.0000,13.91215,13.91215,-27.8574,0.4750,48.5348,326.969,unity
20.0803,0.00000,1.0000,0.0000,13.91032,13.91032,-28.0090,0.4750,48.7681,326.969,unity
20.1003,0.00000,1.0000,0.0000,13.90850,13.90850,-28.1606,0.4750,49.0013,326.969,unity
20.1203,0.00000,1.0000,0.0000,13.90667,13.90667,-28.3122,0.4750,49.2345,326.969,unity
20.1403,0.00000,1.0000,0.0000,13.90485,13.90485,-28.4637,0.4750,49.4677,326.969,unity
20.1603,0.00000,1.0000,0.0000,13.90302,13.90302,-28.6153,0.4750,49.7008,326.969,unity
20.1803,0.00000,1.0000,0.0000,13.90120,13.90120,-28.7668,0.4750,49.9339,326.969,unity
20.2003,0.00000,1.0000,0.0000,13.89937,13.89937,-28.9183,0.4750,50.1670,326.968,unity
20.2203,0.00000,1.0000,0.0000,13.89755,13.89755,-29.0698,0.4750,50.4000,326.968,unity
20.2403,0.00000,1.0000,0.0000,13.89572,13.89572,-29.2213,0.4750,50.6330,326.968,unity
20.2603,0.00000,1.0000,0.0000,13.89390,13.89390,-29.3727,0.4750,50.8660,326.968,unity
20.2803,0.00000,1.0000,0.0000,13.89207,13.89207,-29.5242,0.4750,51.0989,326.968,unity
20.3003,0.00000,1.0000,0.0000,13.89025,13.89025,-29.6756,0.4750,51.3318,326.968,unity
20.3203,0.00000,1.0000,0.0000,13.88843,13.88843,-29.8270,0.4750,51.5647,326.968,unity
20.3403,0.00000,1.0000,0.0000,13.88661,13.88661,-29.9784,0.4750,51.7976,326.968,unity
20.3603,0.00000,1.0000,0.0000,13.88478,13.88478,-30.1297,0.4750,52.0304,326.968,unity
20.3803,0.00000,1.0000,0.0000,13.88296,13.88296,-30.2811,0.4750,52.2632,326.968,unity
20.4003,0.00000,1.0000,0.0000,13.88114,13.88114,-30.4324,0.4750,52.4959,326.968,unity
20.4203,0.00000,1.0000,0.0000,13.87932,13.87932,-30.5837,0.4750,52.7287,326.968,unity
20.4403,0.00000,1.0000,0.0000,13.87749,13.87749,-30.7350,0.4750,52.9614,326.968,unity
20.4603,0.00000,1.0000,0.0000,13.87567,13.87567,-30.8862,0.4750,53.1940,326.968,unity
20.4803,0.00000,1.0000,0.0000,13.87385,13.87385,-31.0375,0.4750,53.4267,326.968,unity
20.5003,0.00000,1.0000,0.0000,13.87203,13.87203,-31.1887,0.4750,53.6593,326.968,unity
20.5203,0.00000,1.0000,0.0000,13.87021,13.87021,-31.3399,0.4750,53.8918,326.968,unity
20.5403,0.00000,1.0000,0.0000,13.86839,13.86839,-31.4911,0.4750,54.1244,326.968,unity
20.5603,0.00000,1.0000,0.0000,13.86657,13.86657,-31.6423,0.4750,54.3569,326.968,unity
20.5803,0.00000,1.0000,0.0000,13.86475,13.86475,-31.7934,0.4750,54.5894,326.968,unity
20.6003,0.00000,1.0000,0.0000,13.86293,13.86293,-31.9446,0.4750,54.8218,326.968,unity
20.6203,0.00000,1.0000,0.0000,13.86111,13.86111,-32.0957,0.4750,55.0542,326.968,unity
20.6403,0.00000,1.0000,0.0000,13.85929,13.85929,-32.2468,0.4750,55.2866,326.968,unity
20.6603,0.00000,1.0000,0.0000,13.85747,13.85747,-32.3978,0.4750,55.5190,326.968,unity
20.6803,0.00000,1.0000,0.0000,13.85565,13.85565,-32.5489,0.4750,55.7513,326.968,unity
20.7003,0.00000,1.0000,0.0000,13.85383,13.85383,-32.6999,0.4750,55.9836,326.968,unity
20.7203,0.00000,1.0000,0.0000,13.85201,13.85201,-32.8509,0.4750,56.2158,326.968,unity
20.7403,0.00000,1.0000,0.0000,13.85019,13.85019,-33.0019,0.4750,56.4481,326.968,unity
20.7603,0.00000,1.0000,0.0000,13.84838,13.84838,-33.1529,0.4750,56.6803,326.968,unity
20.7803,0.00000,1.0000,0.0000,13.84656,13.84656,-33.3039,0.4750,56.9124,326.968,unity
20.8003,0.00000,1.0000,0.0000,13.84474,13.84474,-33.4548,0.4750,57.1446,326.968,unity
20.8203,0.00000,1.0000,0.0000,13.84292,13.84292,-33.6057,0.4750,57.3767,326.968,unity
20.8403,0.00000,1.0000,0.0000,13.84111,13.84111,-33.7566,0.4750,57.6088,326.968,unity
20.8603,0.00000,1.0000,0.0000,13.83929,13.83929,-33.9075,0.4750,57.8408,326.968,unity
20.8803,0.00000,1.0000,0.0000,13.83747,13.83747,-34.0584,0.4750,58.0728,326.968,unity
20.9003,0.00000,1.0000,0.0000,13.83566,13.83566,-34.2092,0.4750,58.3048,326.968,unity
20.9203,0.00000,1.0000,0.0000,13.83384,13.83384,-34.3600,0.4750,58.5368,326.968,unity
20.9403,0.00000,1.0000,0.0000,13.83203,13.83202,-34.5108,0.4750,58.7687,326.968,unity
20.9603,0.00000,1.0000,0.0000,13.83021,13.83021,-34.6616,0.4750,59.0006,326.968,unity
20.9803,0.00000,1.0000,0.0000,13.82839,13.82839,-34.8123,0.4750,59.2325,326.968,unity
21.0003,0.00000,1.0000,0.0000,13.82658,13.82658,-34.9631,0.4750,59.4643,326.968,unity
21.0203,0.00000,1.0000,0.0000,13.82476,13.82476,-35.1138,0.4750,59.6961,326.968,unity
21.0403,0.00000,1.0000,0.0000,13.82295,13.82295,-35.2645,0.4750,59.9279,326.968,unity
21.0603,0.00000,1.0000,0.0000,13.82114,13.82114,-35.4152,0.4750,60.1596,326.968,unity
21.0803,0.00000,1.0000,0.0000,13.81932,13.81932,-35.5658,0.4750,60.3913,326.968,unity
21.1003,0.00000,1.0000,0.0000,13.81751,13.81751,-35.7165,0.4750,60.6230,326.968,unity
21.1203,0.00000,1.0000,0.0000,13.81569,13.81569,-35.8671,0.4750,60.8547,326.968,unity
21.1403,0.00000,1.0000,0.0000,13.81388,13.81388,-36.0177,0.4750,61.0863,326.968,unity
21.1603,0.00000,1.0000,0.0000,13.81207,13.81207,-36.1683,0.4750,61.3179,326.968,unity
21.1803,0.00000,1.0000,0.0000,13.81025,13.81025,-36.3189,0.4750,61.5494,326.968,unity
21.2003,0.00000,1.0000,0.0000,13.80844,13.80844,-36.4694,0.4750,61.7810,326.968,unity
21.2203,0.00000,1.0000,0.0000,13.80663,13.80663,-36.6199,0.4750,62.0125,326.968,unity
21.2403,0.00000,1.0000,0.0000,13.80482,13.80482,-36.7704,0.4750,62.2439,326.968,unity
21.2603,0.00000,1.0000,0.0000,13.80301,13.80301,-36.9209,0.4750,62.4754,326.968,unity
21.2803,0.00000,1.0000,0.0000,13.80119,13.80119,-37.0714,0.4750,62.7068,326.968,unity
21.3003,0.00000,1.0000,0.0000,13.79938,13.79938,-37.2218,0.4750,62.9381,326.968,unity
21.3203,0.00000,1.0000,0.0000,13.79757,13.79757,-37.3722,0.4750,63.1695,326.968,unity
21.3403,0.00000,1.0000,0.0000,13.79576,13.79576,-37.5226,0.4750,63.4008,326.968,unity
21.3603,0.00000,1.0000,0.0000,13.79395,13.79395,-37.6730,0.4750,63.6321,326.968,unity
21.3803,0.00000,1.0000,0.0000,13.79214,13.79214,-37.8234,0.4750,63.8634,326.968,unity
21.4003,0.00000,1.0000,0.0000,13.79033,13.79033,-37.9737,0.4750,64.0946,326.968,unity
21.4203,0.00000,1.0000,0.0000,13.78852,13.78852,-38.1241,0.4750,64.3258,326.968,unity
21.4403,0.00000,1.0000,0.0000,13.78671,13.78671,-38.2744,0.4750,64.5569,326.968,unity
21.4603,0.00000,1.0000,0.0000,13.78490,13.78490,-38.4247,0.4750,64.7881,326.968,unity
21.4803,0.00000,1.0000,0.0000,13.78309,13.78309,-38.5749,0.4750,65.0192,326.968,unity
21.5003,0.00000,1.0000,0.0000,13.78128,13.78128,-38.7252,0.4750,65.2502,326.968,unity
21.5203,0.00000,1.0000,0.0000,13.77947,13.77947,-38.8754,0.4750,65.4813,326.968,unity
21.5403,0.00000,1.0000,0.0000,13.77766,13.77766,-39.0256,0.4750,65.7123,326.968,unity
21.5603,0.00000,1.0000,0.0000,13.77585,13.77585,-39.1758,0.4750,65.9433,326.968,unity
21.5803,0.00000,1.0000,0.0000,13.77404,13.77404,-39.3260,0.4750,66.1742,326.968,unity
21.6003,0.00000,1.0000,0.0000,13.77224,13.77224,-39.4761,0.4750,66.4051,326.968,unity
21.6203,0.00000,1.0000,0.0000,13.77043,13.77043,-39.6262,0.4750,66.6360,326.968,unity
21.6403,0.00000,1.0000,0.0000,13.76862,13.76862,-39.7763,0.4750,66.8669,326.968,unity
21.6603,0.00000,1.0000,0.0000,13.76681,13.76681,-39.9264,0.4750,67.0977,326.968,unity
21.6803,0.00000,1.0000,0.0000,13.76501,13.76501,-40.0765,0.4750,67.3285,326.968,unity
21.7003,0.00000,1.0000,0.0000,13.76320,13.76320,-40.2265,0.4750,67.5593,326.968,unity
21.7203,0.00000,1.0000,0.0000,13.76139,13.76139,-40.3766,0.4750,67.7901,326.968,unity
21.7403,0.00000,1.0000,0.0000,13.75959,13.75959,-40.5266,0.4750,68.0208,326.968,unity
21.7603,0.00000,1.0000,0.0000,13.75778,13.75778,-40.6766,0.4750,68.2515,326.968,unity
21.7803,0.00000,1.0000,0.0000,13.75597,13.75597,-40.8265,0.4750,68.4821,326.968,unity
21.8003,0.00000,1.0000,0.0000,13.75417,13.75417,-40.9765,0.4750,68.7127,326.968,unity
21.8203,0.00000,1.0000,0.0000,13.75236,13.75236,-41.1264,0.4750,68.9433,326.968,unity
21.8403,0.00000,1.0000,0.0000,13.75056,13.75056,-41.2763,0.4750,69.1739,326.968,unity
21.8603,0.00000,1.0000,0.0000,13.74875,13.74875,-41.4262,0.4750,69.4044,326.968,unity
21.8803,0.00000,1.0000,0.0000,13.74695,13.74695,-41.5761,0.4750,69.6349,326.968,unity
21.9003,0.00000,1.0000,0.0000,13.74514,13.74514,-41.7260,0.4750,69.8654,326.968,unity
21.9203,0.00000,1.0000,0.0000,13.74334,13.74334,-41.8758,0.4750,70.0958,326.968,unity
21.9403,0.00000,1.0000,0.0000,13.74154,13.74154,-42.0256,0.4750,70.3262,326.968,unity
21.9603,0.00000,1.0000,0.0000,13.73973,13.73973,-42.1754,0.4750,70.5566,326.968,unity
21.9803,0.00000,1.0000,0.0000,13.73793,13.73793,-42.3252,0.4750,70.7870,326.968,unity
22.0003,0.00000,1.0000,0.0000,13.73613,13.73613,-42.4749,0.4750,71.0173,326.968,unity
22.0203,0.00000,1.0000,0.0000,13.73432,13.73432,-42.6247,0.4750,71.2476,326.968,unity
22.0403,0.00000,1.0000,0.0000,13.73252,13.73252,-42.7744,0.4750,71.4778,326.968,unity
22.0603,0.00000,1.0000,0.0000,13.73072,13.73072,-42.9241,0.4750,71.7080,326.968,unity
22.0803,0.00000,1.0000,0.0000,13.72892,13.72892,-43.0737,0.4750,71.9382,326.968,unity
22.1003,0.00000,1.0000,0.0000,13.72711,13.72711,-43.2234,0.4750,72.1684,326.968,unity
22.1203,0.00000,1.0000,0.0000,13.72531,13.72531,-43.3730,0.4750,72.3985,326.968,unity
22.1403,0.00000,1.0000,0.0000,13.72351,13.72351,-43.5227,0.4750,72.6286,326.968,unity
22.1603,0.00000,1.0000,0.0000,13.72171,13.72171,-43.6723,0.4750,72.8587,326.968,unity
22.1803,0.00000,1.0000,0.0000,13.71991,13.71991,-43.8218,0.4750,73.0888,326.968,unity
22.2003,0.00000,1.0000,0.0000,13.71811,13.71811,-43.9714,0.4750,73.3188,326.968,unity
22.2203,0.00000,1.0000,0.0000,13.71631,13.71631,-44.1209,0.4750,73.5488,326.968,unity
22.2403,0.00000,1.0000,0.0000,13.71451,13.71451,-44.2704,0.4750,73.7787,326.968,unity
22.2603,0.00000,1.0000,0.0000,13.71270,13.71270,-44.4199,0.4750,74.0086,326.968,unity
22.2803,0.00000,1.0000,0.0000,13.71091,13.71091,-44.5694,0.4750,74.2385,326.968,unity
22.3003,0.00000,1.0000,0.0000,13.70911,13.70911,-44.7189,0.4750,74.4684,326.968,unity
22.3203,0.00000,1.0000,0.0000,13.70731,13.70731,-44.8683,0.4750,74.6982,326.968,unity
22.3403,0.00000,1.0000,0.0000,13.70551,13.70551,-45.0177,0.4750,74.9280,326.968,unity
22.3603,0.00000,1.0000,0.0000,13.70371,13.70371,-45.1671,0.4750,75.1578,326.968,unity
22.3803,0.00000,1.0000,0.0000,13.70191,13.70191,-45.3165,0.4750,75.3876,326.968,unity
22.4003,0.00000,1.0000,0.0000,13.70011,13.70011,-45.4659,0.4750,75.6173,326.968,unity
22.4203,0.00000,1.0000,0.0000,13.69831,13.69831,-45.6152,0.4750,75.8470,326.968,unity
22.4403,0.00000,1.0000,0.0000,13.69651,13.69651,-45.7646,0.4750,76.0766,326.968,unity
22.4603,0.00000,1.0000,0.0000,13.69472,13.69472,-45.9139,0.4750,76.3062,326.968,unity
22.4803,0.00000,1.0000,0.0000,13.69292,13.69292,-46.0631,0.4750,76.5358,326.968,unity
22.5003,0.00000,1.0000,0.0000,13.69112,13.69112,-46.2124,0.4750,76.7654,326.968,unity
22.5203,0.00000,1.0000,0.0000,13.68932,13.68932,-46.3616,0.4750,76.9949,326.968,unity
22.5403,0.00000,1.0000,0.0000,13.68753,13.68753,-46.5109,0.4750,77.2244,326.968,unity
22.5603,0.00000,1.0000,0.0000,13.68573,13.68573,-46.6601,0.4750,77.4539,326.968,unity
22.5803,0.00000,1.0000,0.0000,13.68393,13.68393,-46.8093,0.4750,77.6833,326.968,unity
22.6003,0.00000,1.0000,0.0000,13.68214,13.68214,-46.9584,0.4750,77.9127,326.968,unity
22.6203,0.00000,1.0000,0.0000,13.68034,13.68034,-47.1076,0.4750,78.1421,326.968,unity
22.6403,0.00000,1.0000,0.0000,13.67855,13.67855,-47.2567,0.4750,78.3715,326.968,unity
22.6603,0.00000,1.0000,0.0000,13.67675,13.67675,-47.4058,0.4750,78.6008,326.968,unity
22.6803,0.00000,1.0000,0.0000,13.67496,13.67496,-47.5549,0.4750,78.8301,326.968,unity
22.7003,0.00000,1.0000,0.0000,13.67316,13.67316,-47.7040,0.4750,79.0594,326.968,unity
22.7203,0.00000,1.0000,0.0000,13.67137,13.67137,-47.8530,0.4750,79.2886,326.968,unity
22.7403,0.00000,1.0000,0.0000,13.66957,13.66957,-48.0020,0.4750,79.5178,326.968,unity
22.7603,0.00000,1.0000,0.0000,13.66778,13.66778,-48.1510,0.4750,79.7470,326.968,unity
22.7803,0.00000,1.0000,0.0000,13.66598,13.66598,-48.3000,0.4750,79.9761,326.968,unity
22.8003,0.00000,1.0000,0.0000,13.66419,13.66419,-48.4490,0.4750,80.2052,326.968,unity
22.8203,0.00000,1.0000,0.0000,13.66239,13.66239,-48.5980,0.4750,80.4343,326.968,unity
22.8403,0.00000,1.0000,0.0000,13.66060,13.66060,-48.7469,0.4750,80.6633,326.968,unity
22.8603,0.00000,1.0000,0.0000,13.65881,13.65881,-48.8958,0.4750,80.8924,326.968,unity
22.8803,0.03980,1.0000,0.0000,13.65701,13.65701,-49.0447,0.4750,81.1214,326.968,unity
22.9003,0.11173,1.0000,0.0000,13.65509,13.65510,-49.1934,0.4750,81.3504,326.977,unity
22.9203,0.19229,1.0000,0.0000,13.65215,13.65218,-49.3415,0.4750,81.5798,327.012,unity
22.9403,0.26260,1.0000,0.0000,13.64666,13.64680,-49.4886,0.4750,81.8097,327.092,unity
22.9603,0.32939,1.0000,0.0000,13.63793,13.63828,-49.6344,0.4750,82.0402,327.232,unity
22.9803,0.40971,1.0000,0.0000,13.62567,13.62631,-49.7785,0.4750,82.2715,327.443,unity
23.0003,0.48946,1.0000,0.0000,13.60882,13.60979,-49.9206,0.4750,82.5036,327.735,unity
23.0203,0.55370,1.0000,0.0000,13.58718,13.58843,-50.0605,0.4750,82.7366,328.115,unity
23.0403,0.62952,1.0000,0.0000,13.56198,13.56334,-50.1980,0.4750,82.9704,328.584,unity
23.0603,0.70851,1.0000,0.0000,13.53389,13.53515,-50.3329,0.4750,83.2049,329.137,unity
23.0803,0.77911,1.0000,0.0000,13.50289,13.50385,-50.4654,0.4750,83.4402,329.771,unity
23.1003,0.85951,1.0000,0.0000,13.46929,13.46986,-50.5951,0.4750,83.6762,330.477,unity
23.1203,0.93303,1.0000,0.0000,13.43367,13.43387,-50.7222,0.4750,83.9127,331.247,unity
23.1403,0.99712,1.0000,0.0000,13.39565,13.39566,-50.8466,0.4750,84.1498,332.071,unity
23.1603,1.00000,1.0000,0.0000,13.35581,13.35593,-50.9682,0.4750,84.3875,332.941,unity
23.1803,1.00000,1.0000,0.0000,13.31261,13.31322,-51.0870,0.4749,84.6256,333.849,unity
23.2003,1.00000,1.0000,0.0000,13.26959,13.27107,-51.2027,0.4749,84.8642,334.790,unity
23.2203,1.00000,1.0000,0.0000,13.22488,13.22763,-51.3154,0.4749,85.1033,335.758,unity
23.2403,1.00000,1.0000,0.0000,13.17970,13.18408,-51.4249,0.4749,85.3429,336.748,unity
23.2603,1.00000,1.0000,0.0000,13.13314,13.13950,-51.5311,0.4749,85.5829,337.755,unity
23.2803,1.00000,1.0000,0.0000,13.08591,13.09453,-51.6340,0.4749,85.8235,338.774,unity
23.3003,1.00000,1.0000,0.0000,13.03752,13.04865,-51.7334,0.4749,86.0645,339.803,unity
23.3203,1.00000,1.0000,0.0000,12.98846,13.00227,-51.8294,0.4749,86.3058,340.836,unity
23.3403,1.00000,1.0000,0.0000,12.93846,12.95508,-51.9217,0.4749,86.5476,341.871,unity
23.3603,1.00000,1.0000,0.0000,12.88787,12.90739,-52.0105,0.4748,86.7897,342.904,unity
23.3803,1.00000,1.0000,0.0000,12.83656,12.85899,-52.0956,0.4748,87.0320,343.934,unity
23.4003,1.00000,1.0000,0.0000,12.78483,12.81012,-52.1771,0.4748,87.2746,344.957,unity
23.4204,1.00000,1.0000,0.0000,12.73258,12.76064,-52.2548,0.4748,87.5173,345.972,unity
23.4404,1.00000,1.0000,0.0000,12.68009,12.71078,-52.3288,0.4748,87.7602,346.977,unity
23.4604,1.00000,1.0000,0.0000,12.62728,12.66043,-52.3991,0.4748,88.0032,347.970,unity
23.4804,1.00000,1.0000,0.0000,12.57440,12.60977,-52.4655,0.4748,88.2461,348.950,unity
23.5004,1.00000,1.0000,0.0000,12.52141,12.55874,-52.5282,0.4748,88.4890,349.916,unity
23.5204,1.00000,1.0000,0.0000,12.46850,12.50751,-52.5872,0.4748,88.7318,350.867,unity
23.5404,1.00000,1.0000,0.0000,12.41563,12.45602,-52.6423,0.4748,88.9744,351.802,unity
23.5604,1.00000,1.0000,0.0000,12.36299,12.40442,-52.6937,0.4748,89.2168,352.721,unity
23.5804,1.00000,1.0000,0.0000,12.31053,12.35268,-52.7413,0.4748,89.4590,353.623,unity
23.6004,1.00000,1.0000,0.0000,12.25841,12.30094,-52.7851,0.4748,89.7007,354.509,unity
23.6204,1.00000,1.0000,0.0000,12.20656,12.24915,-52.8252,0.4748,89.9421,355.377,unity
23.6404,1.00000,1.0000,0.0000,12.15513,12.19746,-52.8615,0.4748,90.1831,356.229,unity
23.6604,1.00000,1.0000,0.0000,12.10405,12.14583,-52.8941,0.4748,90.4236,357.065,unity
