t,steering,throttle,brake,speed,source
23.5604,0.00000,1.0000,0.0000,10.01240,unity
23.5804,0.00000,1.0000,0.0000,10.01108,unity
23.6004,0.00000,1.0000,0.0000,10.00977,unity
23.6204,0.00000,1.0000,0.0000,10.00845,unity
23.6404,0.00000,1.0000,0.0000,10.00714,unity
23.6604,0.00000,1.0000,0.0000,10.00582,unity
23.6804,0.00000,1.0000,0.0000,10.00451,unity
23.7004,0.00000,1.0000,0.0000,10.00319,unity
23.7204,0.00000,1.0000,0.0000,10.00188,unity
23.7404,0.00000,1.0000,0.0000,10.00057,unity
23.7604,0.00000,1.0000,0.0000,9.99925,unity
23.7804,0.00000,1.0000,0.0000,9.99795,unity
23.8004,0.00000,1.0000,0.0000,10.11071,unity
23.8204,0.00000,1.0000,0.0000,10.21664,unity
23.8404,0.00000,1.0000,0.0000,10.15181,unity
23.8604,0.00000,1.0000,0.0000,10.21473,unity
23.8804,0.00000,1.0000,0.0000,10.14920,unity
23.9004,0.00000,1.0000,0.0000,10.21190,unity
23.9204,0.00000,1.0000,0.0000,10.14738,unity
23.9404,0.00000,1.0000,0.0000,10.20849,unity
23.9604,0.00000,1.0000,0.0000,10.14614,unity
23.9804,-0.02605,1.0000,0.0000,10.20466,unity
24.0004,-0.06505,1.0000,0.0000,10.14527,unity
24.0204,-0.10517,1.0000,0.0000,10.20009,unity
24.0404,-0.14764,1.0000,0.0000,10.14337,unity
24.0604,-0.19042,1.0000,0.0000,10.19269,unity
24.0804,-0.23105,1.0000,0.0000,10.13773,unity
24.1004,-0.27055,1.0000,0.0000,10.18037,unity
24.1204,-0.30910,1.0000,0.0000,10.12650,unity
24.1404,-0.34873,1.0000,0.0000,10.16265,unity
24.1604,-0.38943,1.0000,0.0000,10.10831,unity
24.1804,-0.42747,1.0000,0.0000,10.13949,unity
24.2004,-0.46957,1.0000,0.0000,10.08064,unity
24.2204,-0.51103,1.0000,0.0000,10.11132,unity
24.2404,-0.54819,1.0000,0.0000,10.04270,unity
24.2604,-0.58527,1.0000,0.0000,10.07476,unity
24.2804,-0.62821,1.0000,0.0000,10.00114,unity
24.3004,-0.67029,1.0000,0.0000,10.03303,unity
24.3204,-0.70571,1.0000,0.0000,9.94759,unity
24.3404,-0.74725,1.0000,0.0000,9.98938,unity
24.3604,-0.78899,1.0000,0.0000,9.99089,unity
24.3804,-0.82969,1.0000,0.0000,10.09924,unity
24.4004,-0.87060,1.0000,0.0000,10.08782,unity
24.4204,-0.90816,1.0000,0.0000,10.13259,unity
24.4404,-0.94990,1.0000,0.0000,10.06566,unity
24.4604,-0.98664,1.0000,0.0000,10.05342,unity
24.4804,-1.00000,1.0000,0.0000,9.98955,unity
24.5004,-1.00000,1.0000,0.0000,9.96510,unity
24.5204,-1.00000,1.0000,0.0000,9.95398,unity
24.5404,-1.00000,1.0000,0.0000,10.04413,unity
24.5604,-1.00000,1.0000,0.0000,10.03135,unity
24.5804,-1.00000,1.0000,0.0000,10.11479,unity
24.6004,-1.00000,1.0000,0.0000,10.00166,unity
24.6204,-1.00000,1.0000,0.0000,10.04246,unity
24.6404,-1.00000,1.0000,0.0000,9.91233,unity
24.6604,-1.00000,1.0000,0.0000,9.95633,unity
24.6804,-1.00000,1.0000,0.0000,9.94365,unity
24.7004,-1.00000,1.0000,0.0000,10.02110,unity
24.7204,-1.00000,1.0000,0.0000,10.00832,unity
24.7404,-1.00000,1.0000,0.0000,9.99738,unity
24.7604,-1.00000,1.0000,0.0000,9.96914,unity
24.7804,-1.00000,1.0000,0.0000,10.03950,unity
24.8004,-1.00000,1.0000,0.0000,10.02590,unity
24.8204,-1.00000,1.0000,0.0000,10.00212,unity
24.8404,-0.96675,1.0000,0.0000,9.95063,unity
24.8604,-0.92482,1.0000,0.0000,9.89705,unity
24.8804,-0.88311,1.0000,0.0000,9.88229,unity
24.9004,-0.84338,1.0000,0.0000,9.95145,unity
24.9204,-0.80390,1.0000,0.0000,9.93455,unity
24.9404,-0.76132,1.0000,0.0000,10.00207,unity
24.9604,-0.72551,1.0000,0.0000,9.98362,unity
24.9804,-0.68683,1.0000,0.0000,10.05523,unity
25.0004,-0.64426,1.0000,0.0000,10.04267,unity
25.0204,-0.60347,1.0000,0.0000,10.03265,unity
25.0404,-0.56303,1.0000,0.0000,10.01491,unity
25.0604,-0.52225,1.0000,0.0000,9.97407,unity
25.0804,-0.48760,1.0000,0.0000,9.92615,unity
25.1004,-0.44224,1.0000,0.0000,10.00569,unity
25.1204,-0.40589,1.0000,0.0000,10.00210,unity
25.1404,-0.36135,1.0000,0.0000,9.98102,unity
25.1604,-0.32390,1.0000,0.0000,9.94830,unity
25.1804,-0.28376,1.0000,0.0000,10.03916,unity
25.2004,-0.24244,1.0000,0.0000,10.04294,unity
25.2204,-0.20330,1.0000,0.0000,10.01173,unity
25.2404,-0.16801,1.0000,0.0000,9.98097,unity
25.2604,-0.12165,1.0000,0.0000,9.92730,unity
25.2804,-0.08315,1.0000,0.0000,9.95197,unity
25.3004,-0.04258,1.0000,0.0000,10.06324,unity
25.3204,-0.00213,1.0000,0.0000,10.09569,unity
25.3404,0.00000,1.0000,0.0000,10.09654,unity
25.3604,0.00000,1.0000,0.0000,10.04501,unity
25.3804,0.00000,1.0000,0.0000,10.01128,unity
25.4004,0.00000,1.0000,0.0000,9.99450,unity
25.4204,0.00000,1.0000,0.0000,9.94425,unity
25.4404,0.00000,1.0000,0.0000,9.97761,unity
25.4604,0.00000,1.0000,0.0000,10.08627,unity
25.4804,0.00000,1.0000,0.0000,10.12262,unity
25.5004,0.00000,1.0000,0.0000,10.17280,unity
25.5204,0.00000,1.0000,0.0000,10.07387,unity
25.5404,0.00000,1.0000,0.0000,10.13337,unity
25.5604,0.00000,1.0000,0.0000,10.01714,unity
25.5804,0.00000,1.0000,0.0000,10.09483,unity
25.6004,0.00000,1.0000,0.0000,9.98113,unity
25.6204,0.00000,1.0000,0.0000,10.06159,unity
25.6404,0.00000,1.0000,0.0000,10.10157,unity
25.6604,0.00000,1.0000,0.0000,10.07308,unity
25.6804,0.00000,1.0000,0.0000,10.08323,unity
25.7004,0.00000,1.0000,0.0000,10.04994,unity
25.7204,0.00000,1.0000,0.0000,10.06343,unity
25.7404,0.00000,1.0000,0.0000,10.03522,unity
25.7604,0.00000,1.0000,0.0000,10.04520,unity
25.7804,0.00000,1.0000,0.0000,10.02549,unity
25.8004,0.00000,1.0000,0.0000,10.03068,unity
25.8204,0.00000,1.0000,0.0000,10.02061,unity
25.8404,0.00000,1.0000,0.0000,10.02001,unity
25.8604,0.00000,1.0000,0.0000,10.01613,unity
25.8804,0.00000,1.0000,0.0000,10.01165,unity
25.9004,0.00000,1.0000,0.0000,10.01208,unity
25.9204,0.00000,1.0000,0.0000,10.00797,unity
25.9404,0.00000,1.0000,0.0000,10.00895,unity
25.9604,0.00000,1.0000,0.0000,10.00509,unity
25.9804,0.00000,1.0000,0.0000,10.00635,unity
26.0004,0.00000,1.0000,0.0000,10.00275,unity
26.0204,0.00000,1.0000,0.0000,10.00406,unity
26.0404,0.00000,1.0000,0.0000,10.00070,unity
26.0604,0.00000,1.0000,0.0000,10.00191,unity
26.0804,0.00000,1.0000,0.0000,9.99878,unity
26.1004,0.00000,1.0000,0.0000,10.00017,unity
26.1204,0.00000,1.0000,0.0000,10.07729,unity
26.1404,0.00000,1.0000,0.0000,10.11109,unity
26.1604,0.00000,1.0000,0.0000,10.07552,unity
26.1804,0.00000,1.0000,0.0000,10.10798,unity
26.2004,0.00000,1.0000,0.0000,10.07433,unity
26.2204,0.00000,1.0000,0.0000,10.10438,unity
26.2404,0.00000,1.0000,0.0000,10.07348,unity
26.2604,0.00000,1.0000,0.0000,10.10052,unity
26.2804,0.00000,1.0000,0.0000,10.07275,unity
26.3004,0.00000,1.0000,0.0000,10.09652,unity
26.3204,0.00000,1.0000,0.0000,10.07205,unity
26.3404,0.00000,1.0000,0.0000,10.09242,unity
26.3604,0.00000,1.0000,0.0000,10.07135,unity
26.3804,0.00000,1.0000,0.0000,10.08821,unity
26.4004,0.00000,1.0000,0.0000,10.07064,unity
26.4204,0.00000,1.0000,0.0000,10.08391,unity
26.4404,0.00000,1.0000,0.0000,10.06986,unity
26.4604,0.00000,1.0000,0.0000,10.07965,unity
26.4804,0.00000,1.0000,0.0000,10.06890,unity
26.5004,0.00000,1.0000,0.0000,10.07558,unity
26.5204,0.00000,1.0000,0.0000,10.06762,unity
26.5404,0.00000,1.0000,0.0000,10.07179,unity
26.5604,0.00000,1.0000,0.0000,10.06601,unity
26.5804,0.00000,1.0000,0.0000,10.06830,unity
26.6004,0.00000,1.0000,0.0000,10.06408,unity
26.6204,0.00000,1.0000,0.0000,10.06509,unity
26.6404,0.00000,1.0000,0.0000,10.06192,unity
26.6604,0.00000,1.0000,0.0000,10.06207,unity
26.6804,0.00000,1.0000,0.0000,10.05958,unity
26.7004,0.00000,1.0000,0.0000,10.05918,unity
26.7204,0.00000,1.0000,0.0000,10.05713,unity
26.7404,0.00000,1.0000,0.0000,10.05639,unity
26.7604,0.00000,1.0000,0.0000,10.05461,unity
26.7804,0.00000,1.0000,0.0000,10.05365,unity
26.8004,0.00000,1.0000,0.0000,10.05204,unity
26.8204,0.00000,1.0000,0.0000,10.05095,unity
26.8404,0.00000,1.0000,0.0000,10.04945,unity
26.8604,0.00000,1.0000,0.0000,10.04827,unity
26.8804,0.00000,1.0000,0.0000,10.04684,unity
26.9004,0.00000,1.0000,0.0000,10.04561,unity
26.9204,0.00000,1.0000,0.0000,10.04422,unity
26.9404,0.00000,1.0000,0.0000,10.04295,unity
26.9604,0.00000,1.0000,0.0000,10.04159,unity
26.9804,0.00000,1.0000,0.0000,10.04031,unity
27.0004,0.00000,1.0000,0.0000,10.03896,unity
27.0204,0.00000,1.0000,0.0000,10.03766,unity
27.0404,0.00000,1.0000,0.0000,10.03633,unity
27.0604,0.00000,1.0000,0.0000,10.03502,unity
27.0804,0.00000,1.0000,0.0000,10.03369,unity
27.1004,0.00000,1.0000,0.0000,10.03238,unity
27.1204,0.00000,1.0000,0.0000,10.03106,unity
27.1404,0.00000,1.0000,0.0000,10.02975,unity
27.1604,0.00000,1.0000,0.0000,10.02843,unity
27.1804,0.00000,1.0000,0.0000,10.02711,unity
27.2004,0.00000,1.0000,0.0000,10.02579,unity
27.2204,0.00000,1.0000,0.0000,10.02448,unity
27.2404,0.00000,1.0000,0.0000,10.02316,unity
27.2604,0.00000,1.0000,0.0000,10.02184,unity
27.2804,0.00000,1.0000,0.0000,10.02052,unity
27.3004,0.00000,1.0000,0.0000,10.01921,unity
27.3204,0.00000,1.0000,0.0000,10.01789,unity
27.3404,0.00000,1.0000,0.0000,10.01658,unity
27.3604,0.00000,1.0000,0.0000,10.01526,unity
27.3804,0.00000,1.0000,0.0000,10.01394,unity
27.4004,0.00000,1.0000,0.0000,10.01263,unity
27.4204,0.00000,1.0000,0.0000,10.01131,unity
27.4404,0.00000,1.0000,0.0000,10.01000,unity
27.4604,0.00000,1.0000,0.0000,10.00869,unity
27.4804,0.00000,1.0000,0.0000,10.00737,unity
27.5004,0.00000,1.0000,0.0000,10.00606,unity
27.5204,-0.00757,1.0000,0.0000,10.00474,unity
27.5404,-0.04953,1.0000,0.0000,10.00342,unity
27.5604,-0.09239,1.0000,0.0000,10.00191,unity
27.5804,-0.12753,1.0000,0.0000,9.99982,unity
27.6004,-0.16741,1.0000,0.0000,9.99700,unity
27.6204,-0.21219,1.0000,0.0000,10.10197,unity
27.6404,-0.25021,1.0000,0.0000,10.20068,unity
27.6604,-0.28660,1.0000,0.0000,10.14997,unity
27.6804,-0.33038,1.0000,0.0000,10.18744,unity
27.7004,-0.37078,1.0000,0.0000,10.13075,unity
27.7204,-0.41174,1.0000,0.0000,10.16743,unity
27.7404,-0.44809,1.0000,0.0000,10.10300,unity
27.7604,-0.49010,1.0000,0.0000,10.14074,unity
27.7805,-0.52596,1.0000,0.0000,10.07025,unity
27.8005,-0.56680,1.0000,0.0000,10.10350,unity
27.8205,-0.60836,1.0000,0.0000,10.03355,unity
27.8405,-0.65236,1.0000,0.0000,10.06067,unity
27.8605,-0.69141,1.0000,0.0000,9.98629,unity
27.8805,-0.72991,1.0000,0.0000,10.01284,unity
27.9005,-0.75592,1.0000,0.0000,10.04040,unity
27.9205,-0.71634,1.0000,0.0000,10.03609,unity
27.9405,-0.67643,1.0000,0.0000,9.98172,unity
27.9605,-0.63608,1.0000,0.0000,9.97953,unity
27.9805,-0.59557,1.0000,0.0000,9.98553,unity
28.0005,-0.55827,1.0000,0.0000,10.11491,unity
28.0205,-0.51726,1.0000,0.0000,10.13622,unity
28.0405,-0.47635,1.0000,0.0000,10.22465,unity
28.0605,-0.43594,1.0000,0.0000,10.13459,unity
28.0805,-0.39589,1.0000,0.0000,10.20875,unity
28.1005,-0.35943,1.0000,0.0000,10.09344,unity
28.1205,-0.31740,1.0000,0.0000,10.19687,unity
28.1405,-0.27883,1.0000,0.0000,10.07122,unity
28.1605,-0.23868,1.0000,0.0000,10.17643,unity
28.1805,-0.19988,1.0000,0.0000,10.05379,unity
28.2005,-0.15553,1.0000,0.0000,10.15850,unity
28.2205,-0.11674,1.0000,0.0000,10.04018,unity
28.2405,-0.07895,1.0000,0.0000,10.14356,unity
28.2605,-0.03676,1.0000,0.0000,10.02801,unity
28.2805,0.00000,1.0000,0.0000,10.13050,unity
28.3005,0.00000,1.0000,0.0000,10.01749,unity
28.3205,0.00000,1.0000,0.0000,10.11945,unity
28.3405,0.00000,1.0000,0.0000,10.00859,unity
28.3605,0.00000,1.0000,0.0000,10.11065,unity
28.3805,0.00000,1.0000,0.0000,10.00204,unity
28.4005,0.00000,1.0000,0.0000,10.10221,unity
28.4205,0.00000,1.0000,0.0000,9.99860,unity
28.4405,0.00000,1.0000,0.0000,10.09466,unity
28.4605,0.00000,1.0000,0.0000,10.14509,unity
28.4805,0.00000,1.0000,0.0000,10.13397,unity
28.5005,0.00000,1.0000,0.0000,10.14205,unity
28.5205,0.00000,1.0000,0.0000,10.13195,unity
28.5405,0.00000,1.0000,0.0000,10.13824,unity
28.5605,0.00000,1.0000,0.0000,10.12988,unity
28.5805,0.00000,1.0000,0.0000,10.13480,unity
28.6005,0.00000,1.0000,0.0000,10.12770,unity
28.6205,0.00000,1.0000,0.0000,10.13175,unity
28.6405,0.00000,1.0000,0.0000,10.12539,unity
28.6605,0.00000,1.0000,0.0000,10.12900,unity
28.6805,0.00000,1.0000,0.0000,10.12301,unity
28.7005,0.00000,1.0000,0.0000,10.12644,unity
28.7205,0.00000,1.0000,0.0000,10.12056,unity
28.7405,0.00000,1.0000,0.0000,10.12401,unity
28.7605,0.00000,1.0000,0.0000,10.11806,unity
28.7805,0.00000,1.0000,0.0000,10.12167,unity
28.8005,0.00000,1.0000,0.0000,10.11549,unity
28.8205,0.00000,1.0000,0.0000,10.11939,unity
28.8405,0.00000,1.0000,0.0000,10.11288,unity
28.8605,0.00000,1.0000,0.0000,10.11711,unity
28.8805,0.00000,1.0000,0.0000,10.11025,unity
28.9005,0.00000,1.0000,0.0000,10.11477,unity
28.9205,0.00000,1.0000,0.0000,10.10768,unity
28.9405,0.00000,1.0000,0.0000,10.11226,unity
28.9605,0.00000,1.0000,0.0000,10.10525,unity
28.9805,0.00000,1.0000,0.0000,10.10947,unity
29.0005,0.00000,1.0000,0.0000,10.10303,unity
29.0205,0.00000,1.0000,0.0000,10.10644,unity
29.0405,0.00000,1.0000,0.0000,10.10093,unity
29.0605,0.00000,1.0000,0.0000,10.10327,unity
29.0805,0.00000,1.0000,0.0000,10.09886,unity
29.1005,0.00000,1.0000,0.0000,10.10011,unity
29.1205,0.00000,1.0000,0.0000,10.09669,unity
29.1405,0.00000,1.0000,0.0000,10.09706,unity
29.1605,0.00000,1.0000,0.0000,10.09439,unity
29.1805,0.00000,1.0000,0.0000,10.09413,unity
29.2005,0.00000,1.0000,0.0000,10.09197,unity
29.2205,0.00000,1.0000,0.0000,10.09129,unity
29.2405,0.00000,1.0000,0.0000,10.08946,unity
29.2605,0.00000,1.0000,0.0000,10.08853,unity
29.2805,0.00000,1.0000,0.0000,10.08690,unity
29.3005,0.00000,1.0000,0.0000,10.08581,unity
29.3205,0.00000,1.0000,0.0000,10.08430,unity
29.3405,0.00000,1.0000,0.0000,10.08312,unity
29.3605,0.00000,1.0000,0.0000,10.08168,unity
29.3805,0.00000,1.0000,0.0000,10.08045,unity
29.4005,0.00000,1.0000,0.0000,10.07905,unity
29.4205,0.00000,1.0000,0.0000,10.07778,unity
29.4405,0.00000,1.0000,0.0000,10.07642,unity
29.4605,0.00000,1.0000,0.0000,10.07513,unity
29.4805,0.00000,1.0000,0.0000,10.07378,unity
29.5005,0.00000,1.0000,0.0000,10.07248,unity
29.5205,0.00000,1.0000,0.0000,10.07114,unity
29.5405,0.00000,1.0000,0.0000,10.06982,unity
29.5605,0.00000,1.0000,0.0000,10.06849,unity
29.5805,0.00000,1.0000,0.0000,10.06718,unity
29.6005,0.00000,1.0000,0.0000,10.06585,unity
29.6205,0.00000,1.0000,0.0000,10.06453,unity
29.6405,0.00000,1.0000,0.0000,10.06321,unity
29.6605,0.00000,1.0000,0.0000,10.06189,unity
29.6805,0.00000,1.0000,0.0000,10.06056,unity
29.7005,0.00000,1.0000,0.0000,10.05924,unity
29.7205,0.00000,1.0000,0.0000,10.05792,unity
29.7405,0.00000,1.0000,0.0000,10.05660,unity
29.7605,0.00000,1.0000,0.0000,10.05528,unity
29.7805,0.00000,1.0000,0.0000,10.05396,unity
29.8005,0.00000,1.0000,0.0000,10.05264,unity
29.8205,0.00000,1.0000,0.0000,10.05132,unity
29.8405,0.00000,1.0000,0.0000,10.05000,unity
29.8605,0.00000,1.0000,0.0000,10.04868,unity
29.8805,0.00000,1.0000,0.0000,10.04736,unity
29.9005,0.00000,1.0000,0.0000,10.04604,unity
29.9205,0.00000,1.0000,0.0000,10.04472,unity
29.9405,0.00000,1.0000,0.0000,10.04340,unity
29.9605,0.00000,1.0000,0.0000,10.04208,unity
29.9805,0.00000,1.0000,0.0000,10.04076,unity
30.0005,0.00000,1.0000,0.0000,10.03944,unity
30.0205,0.00000,1.0000,0.0000,10.03812,unity
30.0405,0.00000,1.0000,0.0000,10.03680,unity
30.0605,0.00000,1.0000,0.0000,10.03548,unity
30.0805,0.00000,1.0000,0.0000,10.03416,unity
30.1005,0.00000,1.0000,0.0000,10.03285,unity
30.1205,0.00000,1.0000,0.0000,10.03153,unity
30.1405,0.00000,1.0000,0.0000,10.03021,unity
30.1605,0.00000,1.0000,0.0000,10.02889,unity
30.1805,0.00000,1.0000,0.0000,10.02758,unity
30.2005,0.00000,1.0000,0.0000,10.02626,unity
30.2205,0.00000,1.0000,0.0000,10.02494,unity
30.2405,0.00000,1.0000,0.0000,10.02362,unity
30.2605,0.00000,1.0000,0.0000,10.02231,unity
30.2805,0.00000,1.0000,0.0000,10.02099,unity
30.3005,0.00000,1.0000,0.0000,10.01967,unity
30.3205,0.00000,1.0000,0.0000,10.01836,unity
30.3405,0.00000,1.0000,0.0000,10.01704,unity
30.3605,0.00000,1.0000,0.0000,10.01573,unity
30.3805,0.00000,1.0000,0.0000,10.01441,unity
30.4005,0.00000,1.0000,0.0000,10.01309,unity
30.4205,0.00000,1.0000,0.0000,10.01178,unity
30.4405,0.00000,1.0000,0.0000,10.01046,unity
30.4605,0.00000,1.0000,0.0000,10.00915,unity
30.4805,0.00000,1.0000,0.0000,10.00783,unity
30.5005,0.00000,1.0000,0.0000,10.00652,unity
30.5205,0.00000,1.0000,0.0000,10.00520,unity
30.5405,0.00000,1.0000,0.0000,10.00389,unity
30.5605,0.00000,1.0000,0.0000,10.00258,unity
30.5805,0.00000,1.0000,0.0000,10.00126,unity
30.6005,0.00000,1.0000,0.0000,9.99995,unity
30.6205,0.00000,1.0000,0.0000,9.99864,unity
30.6405,0.00000,1.0000,0.0000,10.11141,unity
30.6605,0.00000,1.0000,0.0000,10.21733,unity
30.6805,0.00000,1.0000,0.0000,10.15251,unity
30.7005,0.00000,1.0000,0.0000,10.21541,unity
30.7205,0.00000,1.0000,0.0000,10.14991,unity
30.7405,0.00000,1.0000,0.0000,10.21258,unity
30.7605,0.00000,1.0000,0.0000,10.14810,unity
30.7805,0.00000,1.0000,0.0000,10.20917,unity
30.8005,0.00000,1.0000,0.0000,10.14686,unity
30.8205,0.00000,1.0000,0.0000,10.20533,unity
30.8405,0.00000,1.0000,0.0000,10.14605,unity
30.8605,0.00000,1.0000,0.0000,10.20117,unity
30.8805,0.00000,1.0000,0.0000,10.14554,unity
30.9005,0.00000,1.0000,0.0000,10.19675,unity
30.9205,0.00000,1.0000,0.0000,10.14528,unity
30.9405,0.00000,1.0000,0.0000,10.19210,unity
30.9605,0.00000,1.0000,0.0000,10.14522,unity
30.9805,0.00000,1.0000,0.0000,10.18724,unity
31.0005,0.00000,1.0000,0.0000,10.14532,unity
31.0205,0.00000,1.0000,0.0000,10.18220,unity
31.0405,0.00000,1.0000,0.0000,10.14556,unity
31.0605,0.00000,1.0000,0.0000,10.17699,unity
31.0805,0.00000,1.0000,0.0000,10.14590,unity
31.1005,0.00000,1.0000,0.0000,10.17167,unity
31.1205,0.00000,1.0000,0.0000,10.14624,unity
31.1405,0.00000,1.0000,0.0000,10.16635,unity
31.1605,0.00000,1.0000,0.0000,10.14644,unity
31.1805,0.00000,1.0000,0.0000,10.16118,unity
31.2005,0.00000,1.0000,0.0000,10.14632,unity
31.2205,0.00000,1.0000,0.0000,10.15633,unity
31.2405,0.00000,1.0000,0.0000,10.14573,unity
31.2605,0.00000,1.0000,0.0000,10.15195,unity
31.2805,0.00000,1.0000,0.0000,10.14460,unity
31.3005,0.00000,1.0000,0.0000,10.14806,unity
31.3205,0.00000,1.0000,0.0000,10.14298,unity
31.3405,0.00000,1.0000,0.0000,10.14458,unity
31.3605,0.00000,1.0000,0.0000,10.14098,unity
31.3805,0.00000,1.0000,0.0000,10.14140,unity
31.4005,0.00000,1.0000,0.0000,10.13872,unity
31.4205,0.00000,1.0000,0.0000,10.13843,unity
31.4405,0.00000,1.0000,0.0000,10.13630,unity
31.4605,0.00000,1.0000,0.0000,10.13559,unity
31.4805,0.00000,1.0000,0.0000,10.13378,unity
31.5005,0.00000,1.0000,0.0000,10.13282,unity
31.5205,0.00000,1.0000,0.0000,10.13120,unity
31.5405,0.00000,1.0000,0.0000,10.13009,unity
31.5605,0.00000,1.0000,0.0000,10.12859,unity
31.5805,0.00000,1.0000,0.0000,10.12739,unity
31.6005,0.00000,1.0000,0.0000,10.12596,unity
31.6205,0.00000,1.0000,0.0000,10.12471,unity
31.6405,0.00000,1.0000,0.0000,10.12332,unity
31.6605,0.00000,1.0000,0.0000,10.12204,unity
31.6805,0.00000,1.0000,0.0000,10.12067,unity
31.7005,0.00000,1.0000,0.0000,10.11937,unity
31.7205,0.00000,1.0000,0.0000,10.11802,unity
31.7405,0.00000,1.0000,0.0000,10.11670,unity
31.7605,0.00000,1.0000,0.0000,10.11536,unity
31.7805,0.00000,1.0000,0.0000,10.11404,unity
31.8005,0.00000,1.0000,0.0000,10.11271,unity
31.8205,0.00000,1.0000,0.0000,10.11139,unity
31.8405,0.00000,1.0000,0.0000,10.11005,unity
31.8605,0.00000,1.0000,0.0000,10.10873,unity
31.8805,0.00000,1.0000,0.0000,10.10740,unity
31.9005,0.00000,1.0000,0.0000,10.10607,unity
31.9205,0.00000,1.0000,0.0000,10.10474,unity
31.9405,0.00000,1.0000,0.0000,10.10342,unity
31.9605,0.00000,1.0000,0.0000,10.10209,unity
31.9805,0.00000,1.0000,0.0000,10.10076,unity
32.0005,0.00000,1.0000,0.0000,10.09943,unity
32.0205,0.00000,1.0000,0.0000,10.09811,unity
32.0405,0.00000,1.0000,0.0000,10.09678,unity
32.0605,0.00000,1.0000,0.0000,10.09546,unity
32.0805,0.00000,1.0000,0.0000,10.09413,unity
32.1005,0.00000,1.0000,0.0000,10.09280,unity
32.1205,0.00000,1.0000,0.0000,10.09148,unity
32.1405,0.00000,1.0000,0.0000,10.09015,unity
32.1606,0.00000,1.0000,0.0000,10.08883,unity
32.1806,0.00000,1.0000,0.0000,10.08750,unity
32.2006,0.00000,1.0000,0.0000,10.08618,unity
32.2206,0.00000,1.0000,0.0000,10.08485,unity
32.2406,0.00000,1.0000,0.0000,10.08353,unity
32.2606,0.00000,1.0000,0.0000,10.08220,unity
32.2806,0.00000,1.0000,0.0000,10.08088,unity
32.3006,0.00000,1.0000,0.0000,10.07955,unity
32.3206,0.00000,1.0000,0.0000,10.07823,unity
32.3406,0.00000,1.0000,0.0000,10.07690,unity
32.3606,0.00000,1.0000,0.0000,10.07558,unity
32.3806,0.00000,1.0000,0.0000,10.07426,unity
32.4006,0.00000,1.0000,0.0000,10.07293,unity
32.4206,0.00000,1.0000,0.0000,10.07161,unity
32.4406,0.00000,1.0000,0.0000,10.07029,unity
32.4606,0.00000,1.0000,0.0000,10.06896,unity
32.4806,0.00000,1.0000,0.0000,10.06764,unity
32.5006,0.00000,1.0000,0.0000,10.06632,unity
32.5206,0.00000,1.0000,0.0000,10.06500,unity
32.5406,0.00000,1.0000,0.0000,10.06367,unity
32.5606,0.00000,1.0000,0.0000,10.06235,unity
32.5806,0.00000,1.0000,0.0000,10.06103,unity
32.6006,0.00000,1.0000,0.0000,10.05971,unity
32.6206,0.00000,1.0000,0.0000,10.05839,unity
32.6406,0.00000,1.0000,0.0000,10.05707,unity
32.6606,0.00000,1.0000,0.0000,10.05575,unity
32.6806,0.00000,1.0000,0.0000,10.05442,unity
32.7006,0.00000,1.0000,0.0000,10.05310,unity
32.7206,-0.03853,1.0000,0.0000,10.05178,unity
32.7406,-0.07813,1.0000,0.0000,10.05035,unity
32.7606,-0.11536,1.0000,0.0000,10.04848,unity
32.7806,-0.15343,1.0000,0.0000,10.04593,unity
32.8006,-0.19174,1.0000,0.0000,10.04249,unity
32.8206,-0.23365,1.0000,0.0000,10.03794,unity
32.8406,-0.27927,1.0000,0.0000,10.03202,unity
32.8606,-0.31318,1.0000,0.0000,10.02431,unity
32.8806,-0.35872,1.0000,0.0000,10.01529,unity
32.9006,-0.39765,1.0000,0.0000,10.00443,unity
32.9206,-0.43145,1.0000,0.0000,9.99164,unity
32.9406,-0.47534,1.0000,0.0000,9.97760,unity
32.9606,-0.51320,1.0000,0.0000,10.05333,unity
32.9806,-0.55513,1.0000,0.0000,10.12416,unity
33.0006,-0.59328,1.0000,0.0000,10.12738,unity
33.0206,-0.63848,1.0000,0.0000,10.08653,unity
33.0406,-0.67351,1.0000,0.0000,10.07441,unity
33.0606,-0.71747,1.0000,0.0000,10.03753,unity
33.0806,-0.75670,1.0000,0.0000,10.01468,unity
33.1006,-0.79370,1.0000,0.0000,9.97735,unity
33.1206,-0.83461,1.0000,0.0000,9.94934,unity
33.1406,-0.87079,1.0000,0.0000,9.99931,unity
33.1606,-0.91533,1.0000,0.0000,10.04859,unity
33.1806,-0.95718,1.0000,0.0000,10.09436,unity
33.2006,-0.99269,1.0000,0.0000,10.08952,unity
33.2206,-1.00000,1.0000,0.0000,10.06285,unity
33.2406,-1.00000,1.0000,0.0000,10.01677,unity
33.2606,-1.00000,1.0000,0.0000,9.96853,unity
33.2806,-1.00000,1.0000,0.0000,9.93373,unity
33.3006,-1.00000,1.0000,0.0000,9.97411,unity
33.3206,-1.00000,1.0000,0.0000,10.01571,unity
33.3406,-1.00000,1.0000,0.0000,10.05282,unity
33.3606,-1.00000,1.0000,0.0000,10.01566,unity
33.3806,-1.00000,1.0000,0.0000,10.02911,unity
33.4006,-1.00000,1.0000,0.0000,9.94077,unity
33.4206,-1.00000,1.0000,0.0000,9.94060,unity
