t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,x,y,z,yaw_deg,source
0.0200,0.00000,0.0000,0.0000,9.66704,9.66704,17.59821,0.0,0.0000,0.0000,0.4750,134.1469,0.000,unity
0.0400,0.00000,0.0000,0.0000,9.85569,9.85569,13.60136,0.0,0.0000,0.0000,0.4750,134.3441,0.000,unity
0.0600,0.00000,0.0000,0.0000,9.95217,9.95217,9.34754,0.0,0.0478,0.0000,0.4750,134.5434,0.000,unity
0.0800,0.00000,0.0000,0.0000,9.76589,9.76589,12.04834,0.0,0.0000,0.0000,0.4750,134.7386,0.000,unity
0.1000,0.00000,0.0000,0.0000,9.78321,9.78321,16.72284,0.0,0.0000,0.0000,0.4750,134.9343,0.000,unity
0.1200,0.00000,0.0000,0.0000,9.91669,9.91669,10.65674,0.0,0.0000,0.0000,0.4750,135.1328,0.000,unity
0.1400,0.00000,0.0000,0.0000,9.83025,9.83025,8.66078,0.0,0.1697,0.0000,0.4750,135.3294,0.000,unity
0.1600,0.00000,0.0000,0.0000,9.52654,9.52654,19.64160,0.0,0.0000,0.0000,0.4750,135.5196,0.000,unity
0.1800,0.00000,0.0000,0.0000,10.03598,10.03598,4.28654,0.0,0.0000,0.0000,0.4750,135.7206,0.000,unity
0.2000,0.00000,0.0000,0.0000,9.68324,9.68324,16.87170,0.0,0.0000,0.0000,0.4750,135.9142,0.000,unity
0.2200,0.00000,0.0000,0.0000,9.79559,9.79559,17.56059,0.0,0.0000,0.0000,0.4750,136.1101,0.000,unity
0.2400,0.00000,0.0000,0.0000,9.92839,9.92839,8.46061,0.0,0.0716,0.0000,0.4750,136.3088,0.000,unity
0.2600,0.00000,0.0000,0.0000,9.66656,9.66656,15.73664,0.0,0.0000,0.0000,0.4750,136.5019,0.000,unity
0.2800,0.00000,0.0000,0.0000,9.94820,9.94820,9.47105,0.0,0.0518,0.0000,0.4750,136.7010,0.000,unity
0.3000,0.00000,0.0000,0.0000,9.77721,9.77721,11.65536,0.0,0.0000,0.0000,0.4750,136.8965,0.000,unity
